5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.36	2.61	2.05	1.51	2.13	4	100
11/02/2015 00:05	1.79	1.87	1.86	1.31	1.71	4	100
11/02/2015 00:10	1.54	2.3	1.73	1.93	1.87	4	100
11/02/2015 00:15	2.01	2.23	1.48	1.31	1.76	4	100
11/02/2015 00:20	1.13	1.85	1.7	.99	1.42	4	100
11/02/2015 00:25	1.23	1.61	1.4	1.32	1.39	4	100
11/02/2015 00:30	1.32	2.21	1.52	1.49	1.63	4	100
11/02/2015 00:35	1.11	1.88	1.49	1.07	1.39	4	100
11/02/2015 00:40	1.5	1.55	1.39	.96	1.35	4	100
11/02/2015 00:45	.75	1.11	1.18	.75	.95	4	100
11/02/2015 00:50	1.27	1.29	1.39	1.06	1.25	4	100
11/02/2015 00:55	1.02	1.4	1.55	.81	1.19	4	100
11/02/2015 01:00	1.01	1.06	1.33	1.18	1.15	4	100
11/02/2015 01:05	.58	1.11	1.12	.8	.9	4	100
11/02/2015 01:10	.84	1.44	1.3	1.11	1.17	4	100
11/02/2015 01:15	.68	.95	.89	.73	.81	4	100
11/02/2015 01:20	.6	1.2	.91	.52	.81	4	100
11/02/2015 01:25	.48	.9	.51	.2	.52	4	100
11/02/2015 01:30	.48	.89	1.22	1.12	.93	4	100
11/02/2015 01:35	.71	.81	.98	.82	.83	4	100
11/02/2015 01:40	.65	1.3	1.28	.61	.96	4	100
11/02/2015 01:45	.29	.72	.79	.35	.54	4	100
11/02/2015 01:50	.43	.54	.71	.43	.53	4	100
11/02/2015 01:55	.47	.62	.55	.54	.54	4	100
11/02/2015 02:00	.3	.49	.45	.59	.46	4	100
11/02/2015 02:05	.49	.89	.92	.58	.72	4	100
11/02/2015 02:10	.3	.52	.67	.31	.45	4	100
11/02/2015 02:15	.48	.6	.53	.42	.51	4	100
11/02/2015 02:20	.25	.71	1.05	.71	.68	4	100
11/02/2015 02:25	.38	.75	1.26	1.02	.85	4	100
11/02/2015 02:30	.35	.47	.94	.7	.62	4	100
11/02/2015 02:35	.57	.72	.77	.97	.76	4	100
11/02/2015 02:40	.26	.75	.7	.78	.62	4	100
11/02/2015 02:45	.28	.83	1.1	1.06	.82	4	100
11/02/2015 02:50	.44	.66	1.07	1.11	.82	4	100
11/02/2015 02:55	.38	.69	.54	.69	.57	4	100
11/02/2015 03:00	.44	1.17	1.12	.74	.87	4	100
11/02/2015 03:05	.24	.51	1.22	1.28	.81	4	100
11/02/2015 03:10	.62	1.03	1.69	.71	1.01	4	100
