5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.25	1.92	1.5	1.72	3.78	2.03	5	60
11/09/2015 00:05	1.04	1.98	1.66	1.79	3.67	2.03	5	60
11/09/2015 00:10	1.21	1.55	1.78	1.7	3.47	1.94	5	60
11/09/2015 00:15	1.13	1.6	1.58	1.65	3.37	1.87	5	60
11/09/2015 00:20	1.14	1.91	2.08	1.9	3.68	2.14	5	60
11/09/2015 00:25	1.07	1.42	1.29	1.51	3.29	1.71	5	60
11/09/2015 00:30	1.32	1.69	1.64	1.7	3.46	1.96	5	60
11/09/2015 00:35	.92	1.61	1.17	1.53	3.33	1.71	5	60
11/09/2015 00:40	1.09	1.54	.83	1.4	3.4	1.65	5	60
11/09/2015 00:45	.63	1.86	1	1.55	3.49	1.71	5	60
11/09/2015 00:50	.71	1.41	1.02	1.42	3.24	1.56	5	60
11/09/2015 00:55	.55	.8	1.02	1.24	2.89	1.3	5	60
11/09/2015 01:00	.68	1.23	1.22	1.43	3.19	1.55	5	60
11/09/2015 01:05	.6	.89	.82	1.21	2.97	1.3	5	60
11/09/2015 01:10	.35	.82	.49	1.08	2.92	1.13	5	60
11/09/2015 01:15	.57	.61	.86	1.14	2.82	1.2	5	60
11/09/2015 01:20	.43	.99	.73	1.21	3.02	1.28	5	60
11/09/2015 01:25	.58	1.21	.92	1.33	3.14	1.44	5	60
11/09/2015 01:30	.51	.88	.56	1.12	2.99	1.21	5	60
11/09/2015 01:35	.22	.92	.77	1.2	2.99	1.22	5	60
11/09/2015 01:40	.41	.87	1.02	1.26	2.79	1.27	5	60
11/09/2015 01:45	.27	.84	.78	1.18	2.73	1.16	5	60
11/09/2015 01:50	.24	.91	1.13	1.31	2.97	1.31	5	60
11/09/2015 01:55	.48	.77	.69	1.13	2.86	1.19	5	60
11/09/2015 02:00	.27	.78	.48	1.07	2.65	1.05	5	60
11/09/2015 02:05	.58	.61	.59	1.05	2.72	1.11	5	60
11/09/2015 02:10	.1	.67	.44	1.03	2.8	1.01	5	60
11/09/2015 02:15	.37	1.05	1.16	1.36	2.83	1.35	5	60
11/09/2015 02:20	.2	.29	.8	1.03	2.56	.98	5	60
11/09/2015 02:25	.46	.68	.72	1.12	2.81	1.16	5	60
11/09/2015 02:30	.31	.41	.59	1	2.63	.99	5	60
11/09/2015 02:35	.36	.56	.66	1.06	2.7	1.07	5	60
