5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 06:35	19.32	14.94	5.96	4.77	4.57	3.84	8.9	6	100
11/02/2015 06:40	13	9.58	6.42	6.85	4.58	3.96	7.4	6	100
11/02/2015 06:45	6.2	16.14	5.13	6.7	4.43	4.45	7.17	6	100
11/02/2015 06:50	21.62	13.59	6	4.86	5.14	3.71	9.15	6	100
11/02/2015 06:55	8.99	10.78	5.9	5.13	5.5	3.3	6.6	6	100
11/02/2015 07:00	8.17	17.66	6.28	6.11	5	4	7.87	6	100
11/02/2015 07:05	12.28	7.12	4.77	5.44	4.9	3.09	6.27	6	100
11/02/2015 07:10	16.92	13.22	6.24	6.27	5.39	5.02	8.84	6	100
11/02/2015 07:15	9.14	13.62	6.8	5.9	5.19	4.72	7.56	6	100
11/02/2015 07:20	17.3	21.43	10.37	7.28	6.81	4.46	11.27	6	100
11/02/2015 07:25	16.78	23.24	13.32	9.57	6.36	5.16	12.4	6	100
11/02/2015 07:30	20.68	20.82	11.47	7.79	6.02	5.21	12	6	100
11/02/2015 07:35	35.12	40.45	30	16.61	7.51	6.33	22.67	6	100
11/02/2015 07:40	34.21	35.79	37.47	24.23	11.22	9.12	25.34	6	100
11/02/2015 07:45	33.77	39.91	27.46	14.19	8.11	6.86	21.72	6	100
11/02/2015 07:50	24.28	20.88	13.61	9.18	6.19	5.58	13.29	6	100
11/02/2015 07:55	42.43	47.09	27.79	15.82	10.18	6.11	24.9	6	100
11/02/2015 08:00	35.27	36.43	21	10.69	7.03	5.44	19.31	6	100
11/02/2015 08:05	14.75	18.82	9.72	6.02	5.55	3.69	9.76	6	100
11/02/2015 08:10	9.59	9.17	7.17	4.67	4.19	4.23	6.5	6	100
11/02/2015 08:15	13.88	11.05	7.18	5.64	4.88	4.45	7.85	6	100
11/02/2015 08:20	11.42	10.65	5.63	5.8	4.76	3.76	7	6	100
11/02/2015 08:25	11.33	11.3	6.91	5.84	5.88	3.35	7.44	6	100
11/02/2015 08:30	13.07	15.18	5.94	6.11	5.52	4.38	8.37	6	100
11/02/2015 08:35	10.62	9.28	5.32	6.07	4.99	4.35	6.77	6	100
11/02/2015 08:40	14.57	12.41	5.63	6.37	5.38	5.49	8.31	6	100
11/02/2015 08:45	16.71	11.09	6.28	5.39	5.2	4.37	8.17	6	100
11/02/2015 08:50	24.61	9.13	4.73	4.56	4.24	3.81	8.51	6	100
11/02/2015 08:55	11.25	9	3.85	3.89	3.83	3.14	5.83	6	100
11/02/2015 09:00	11.34	11.23	3.13	3.3	4.38	3.62	6.17	6	100
11/02/2015 09:05	5.71	6.17	4.09	4.83	4.71	3.53	4.84	6	100
11/02/2015 09:10	4.27	12.8	3.59	3.77	3.51	3.48	5.24	6	100
11/02/2015 09:15	5.76	5.68	4.47	4.42	4.87	3.61	4.8	6	100
11/02/2015 09:20	16.07	15.87	5.39	4.08	4.14	4.65	8.37	6	100
11/02/2015 09:25	10.2	8.2	6.33	4.94	5.21	3.24	6.35	6	100
11/02/2015 09:30	2.41	9.26	4.11	3.79	4.9	4.15	4.77	6	100
11/02/2015 09:35	10.99	10.56	4.63	4.99	4.49	3.5	6.53	6	100
11/02/2015 09:40	9.92	17.48	5.41	4.49	5.13	3.96	7.73	6	100
11/02/2015 09:45	12.2	6.72	6.28	5.28	5	4.62	6.68	6	100
11/02/2015 09:50	9	13.24	4.25	5.48	3.92	4.23	6.69	6	100
11/02/2015 09:55	8.67	15.86	4.25	4.03	5.34	3.94	7.02	6	100
11/02/2015 10:00	6.58	8.07	5.4	5.12	4.24	3.6	5.5	6	100
11/02/2015 10:05	5.73	12.43	5.1	4.77	5.13	5.01	6.36	6	100
11/02/2015 10:10	8.24	6.11	5.71	4.63	4.52	3.97	5.53	6	100
11/02/2015 10:15	8.6	13.05	6.59	5.17	4.67	4.46	7.09	6	100
11/02/2015 10:20	7.23	8.17	3.18	4.3	4.98	4.8	5.44	6	100
11/02/2015 10:25	4.47	17.87	5.02	3.98	4.87	3.92	6.69	6	100
11/02/2015 10:30	6.71	13.2	4.59	5.18	4.61	4.72	6.5	6	100
11/02/2015 10:35	8.43	6.41	5.79	4.92	5	5.31	5.98	6	100
11/02/2015 10:40	5.58	14.64	5.41	4.68	4.75	4.25	6.55	6	100
11/02/2015 10:45	2.36	10.05	4.09	4.06	3.53	4.18	4.71	6	100
11/02/2015 10:50	6.44	5.3	4.66	4.5	4.63	4.27	4.97	6	100
11/02/2015 10:55	8.98	6.27	3.63	4.87	4.28	4.37	5.4	6	100
11/02/2015 11:00	5.84	13.77	4.53	4.65	4.12	3.77	6.11	6	100
11/02/2015 11:05	7.81	9.84	4.94	4.41	4.02	4.14	5.86	6	100
11/02/2015 11:10	5.21	7.25	4.54	4.61	4.97	3.73	5.05	6	100
11/02/2015 11:15	9.4	16.1	3.22	4.52	4.61	4.17	7	6	100
11/02/2015 11:20	5.76	10.43	5.03	5.2	4.22	4.7	5.89	6	100
11/02/2015 11:25	5.41	19.67	3.43	4.97	4.03	3.87	6.9	6	100
11/02/2015 11:30	6.28	7.93	5.07	4.04	5.05	4.15	5.42	6	100
11/02/2015 11:35	13.91	8.64	5.04	4.58	4.65	4.12	6.82	6	100
11/02/2015 11:40	5.16	10.02	4.23	4.01	4.62	2.72	5.13	6	100
11/02/2015 11:45	9.23	10.79	4.59	4.12	4.57	3.37	6.11	6	100
11/02/2015 11:50	4.4	6	4.33	3.98	4.61	3.94	4.54	6	100
11/02/2015 11:55	11.09	10.72	4.26	4.83	5.73	4.94	6.93	6	100
11/02/2015 12:00	9.48	8.82	4.9	4.07	4.21	4.15	5.94	6	100
11/02/2015 12:05	5.38	16.47	4.22	3.78	5.36	4.03	6.54	6	100
11/02/2015 12:10	6.99	15.9	3.57	4.72	4.78	3.49	6.58	6	100
11/02/2015 12:15	9.27	9.07	5.51	4.5	3.81	5.13	6.22	6	100
11/02/2015 12:20	9.79	7.82	5.81	5.88	4.53	5.6	6.57	6	100
11/02/2015 12:25	7.55	5.55	4.6	4.01	3.87	4.18	4.96	6	100
11/02/2015 12:30	4.43	16.91	6.13	3.5	4.26	4.82	6.67	6	100
11/02/2015 12:35	4.29	9.8	4.55	4.8	5.31	3.59	5.39	6	100
11/02/2015 12:40	5.77	11.08	5.79	3.43	4.72	4.33	5.85	6	100
11/02/2015 12:45	10.7	12.45	4.61	3.78	4.81	4.2	6.76	6	100
11/02/2015 12:50	8.21	4.5	3.91	4.44	3.96	3.55	4.76	6	100
11/02/2015 12:55	5.53	5.6	3.81	3.16	3.29	4.23	4.27	6	100
11/02/2015 13:00	13.41	14.58	2.54	4.93	4.48	3.68	7.27	6	100
11/02/2015 13:05	3.38	14.14	4.04	5.13	4.79	4.64	6.02	6	100
11/02/2015 13:10	4.88	8.05	5.05	4.47	4.33	4.29	5.18	6	100
11/02/2015 13:15	10.54	9.86	4.79	5.87	4.91	4.6	6.76	6	100
11/02/2015 13:20	3.8	13.51	4.33	3.62	4.88	3.57	5.62	6	100
11/02/2015 13:25	13.3	12	4.39	4.73	4.23	4.09	7.12	6	100
11/02/2015 13:30	5.5	14.41	4.12	4.71	4.03	3.74	6.08	6	100
11/02/2015 13:35	12.9	3.99	4.17	4.2	3.74	3.53	5.42	6	100
11/02/2015 13:40	6.04	9.76	3.99	3.57	4.62	4.23	5.37	6	100
11/02/2015 13:45	3.47	4.89	4.17	5.65	5.08	4.65	4.65	6	100
11/02/2015 13:50	6.6	5.58	3.72	4.08	4.83	4.43	4.87	6	100
11/02/2015 13:55	5.59	15.2	3.81	3.48	4.74	4.53	6.22	6	100
11/02/2015 14:00	3.13	9.3	4.95	5.18	4.58	3.15	5.05	6	100
11/02/2015 14:05	5.95	10.89	3.61	5.16	4.85	3.89	5.72	6	100
11/02/2015 14:10	3.61	13.61	4.1	5.4	4.38	4.6	5.95	6	100
11/02/2015 14:15	6.49	5.18	4.29	3.78	4.7	3.53	4.66	6	100
11/02/2015 14:20	9.13	13.66	4.74	3.58	4.22	3.82	6.53	6	100
11/02/2015 14:25	6.18	8.18	4.01	4.25	4.51	4.07	5.2	6	100
11/02/2015 14:30	3.47	7.55	3.62	4.13	4.45	4.67	4.65	6	100
11/02/2015 14:35	9.96	5.33	4.01	5.3	5.03	5.12	5.79	6	100
11/02/2015 14:40	7.24	12.61	3.94	4.28	4.36	3.8	6.04	6	100
11/02/2015 14:45	3.1	5.02	3.41	4.81	5.08	4.78	4.37	6	100
11/02/2015 14:50	6.9	5.5	4.7	5.4	4.19	4.52	5.2	6	100
11/02/2015 14:55	7.34	5.18	5.07	5.2	4.16	3.91	5.14	6	100
11/02/2015 15:00	8.99	7.79	4.33	5.11	4.4	5.22	5.97	6	100
11/02/2015 15:05	4.18	6.62	3.87	4.64	4.78	4.91	4.83	6	100
11/02/2015 15:10	5.3	4.68	4.75	5.19	4.42	4.08	4.74	6	100
11/02/2015 15:15	3.73	11.57	4.29	5.15	4.52	4.63	5.65	6	100
11/02/2015 15:20	9.04	9.01	4.5	4.96	4.78	3.41	5.95	6	100
11/02/2015 15:25	4.06	8.81	4.71	4.7	4.68	4.61	5.26	6	100
11/02/2015 15:30	12.17	12	5.4	5.07	5.28	3.81	7.29	6	100
11/02/2015 15:35	4.33	7.93	5.45	5.1	4.06	4.48	5.22	6	100
11/02/2015 15:40	12.64	13.32	4.33	5.22	4.53	4.23	7.38	6	100
11/02/2015 15:45	5.09	9.59	4.48	4.5	4.1	3.93	5.28	6	100
11/02/2015 15:50	4.39	9.86	4.78	5.4	5.09	3.98	5.58	6	100
11/02/2015 15:55	8.49	16.27	5.13	4.73	4.12	4.15	7.15	6	100
11/02/2015 16:00	6.78	13.88	3.53	4.4	4.41	3.37	6.06	6	100
11/02/2015 16:05	7.52	12.02	5.17	4.55	3.84	3.96	6.18	6	100
11/02/2015 16:10	8.42	11	4.82	5.32	3.86	3.56	6.16	6	100
11/02/2015 16:15	7.2	13.32	4.3	3.94	4.01	4.49	6.21	6	100
11/02/2015 16:20	4.19	7.28	3.62	4.57	4.08	2.81	4.43	6	100
11/02/2015 16:25	3.96	16.13	3.28	4.98	3.89	3.47	5.95	6	100
11/02/2015 16:30	8.75	31.07	5.52	5.33	3.81	4.21	9.78	6	100
11/02/2015 16:35	6.47	9.26	6.29	4.95	4.64	4.04	5.94	6	100
11/02/2015 16:40	5.42	13.67	5.17	5.98	4.47	4.58	6.55	6	100
11/02/2015 16:45	6.3	7.99	4.81	4.63	5.05	4.82	5.6	6	100
11/02/2015 16:50	6	11.61	6.33	4.61	5.9	3.93	6.4	6	100
11/02/2015 16:55	12.9	13.68	5.4	5.25	5.1	3.51	7.64	6	100
11/02/2015 17:00	13.69	8.67	4.87	3.81	3.77	3.91	6.45	6	100
11/02/2015 17:05	10.1	11.86	4.59	5.63	5.39	3.49	6.84	6	100
11/02/2015 17:10	7.61	22.94	5.34	5.87	4.38	3.69	8.3	6	100
11/02/2015 17:15	11.21	10.91	7.41	5.6	4.89	4.63	7.44	6	100
11/02/2015 17:20	13.24	14.17	6.96	6.8	5.21	5	8.56	6	100
11/02/2015 17:25	9.76	11.18	5.93	5.86	5.09	3.42	6.87	6	100
11/02/2015 17:30	13.97	8.61	6.11	6.55	3.46	3.14	6.97	6	100
11/02/2015 17:35	7.76	7.55	5.39	4.92	4.43	3.02	5.51	6	100
11/02/2015 17:40	5.79	8.71	4.9	4.22	4.61	3.47	5.28	6	100
11/02/2015 17:45	9.82	6.8	4.61	6.31	4.37	3.75	5.94	6	100
11/02/2015 17:50	13.94	7.37	5.46	4.98	4.76	3.41	6.65	6	100
11/02/2015 17:55	16.97	8.08	3.51	5.01	5.07	4	7.11	6	100
11/02/2015 18:00	4.98	7.04	4.82	5.32	3.94	3.51	4.94	6	100
11/02/2015 18:05	4.52	13.99	4.18	5.16	4.7	3.6	6.02	6	100
11/02/2015 18:10	8.23	7.35	3.08	5.19	3.88	4.04	5.29	6	100
11/02/2015 18:15	4.91	16.05	3.34	5.17	4.04	3.81	6.22	6	100
11/02/2015 18:20	7.56	18.58	3.71	5.14	5.37	4.01	7.4	6	100
11/02/2015 18:25	7.91	12.52	3.71	4.76	4.6	5.01	6.42	6	100
11/02/2015 18:30	6.8	14.38	4.66	5.22	4.69	5.52	6.88	6	100
11/02/2015 18:35	3.57	11.96	4.03	5.05	5.46	6.04	6.02	6	100
11/02/2015 18:40	4.77	6.8	4.25	4.84	4.51	5.19	5.06	6	100
11/02/2015 18:45	3.4	19.71	3.55	4.92	4.7	5.13	6.9	6	100
11/02/2015 18:50	3.58	17.68	4.07	3.25	4.15	4.46	6.2	6	100
11/02/2015 18:55	5.11	14.83	2.83	3.4	4.28	4.19	5.77	6	100
11/02/2015 19:00	2.89	10.5	3.35	3.68	3.87	3.18	4.58	6	100
11/02/2015 19:05	2.93	6.7	2.48	3.97	3.63	3.7	3.9	6	100
11/02/2015 19:10	2.61	7.69	2.8	3.85	3.83	3.78	4.09	6	100
11/02/2015 19:15	3.42	3.69	3.06	3.65	4.02	3.5	3.56	6	100
11/02/2015 19:20	2.33	10.84	2.75	3.28	3.99	3.1	4.38	6	100
11/02/2015 19:25	5.39	9.67	2.7	3.05	4.22	3.2	4.71	6	100
11/02/2015 19:30	6.91	12.75	2.75	3.33	3.86	2.33	5.32	6	100
11/02/2015 19:35	1.88	11.61	2.37	2.79	3.8	2.53	4.16	6	100
11/02/2015 19:40	4.19	4.7	2.7	3.03	3.64	2.66	3.49	6	100
11/02/2015 19:45	2.62	14.09	2.04	2.55	2.98	2.9	4.53	6	100
11/02/2015 19:50	2.37	12.57	2.47	1.9	2.68	2.89	4.15	6	100
11/02/2015 19:55	3.01	7.89	2.53	2.32	4.01	1.94	3.62	6	100
11/02/2015 20:00	5.78	3.56	2.81	2.28	2.13	2.48	3.17	6	100
11/02/2015 20:05	2.34	2.48	2.24	1.78	2.6	1.5	2.16	6	100
11/02/2015 20:10	4.16	2.34	2.38	2.34	3.11	2.27	2.77	6	100
11/02/2015 20:15	1.98	9.18	2.7	2.51	3.15	2.64	3.69	6	100
11/02/2015 20:20	1.47	9.09	1.97	2.23	2.49	2.27	3.25	6	100
11/02/2015 20:25	2.69	2.32	1.85	2.17	2.57	2.35	2.32	6	100
11/02/2015 20:30	10.26	3.13	1.52	1.72	2.57	2.01	3.53	6	100
11/02/2015 20:35	2.2	19.42	3.11	2.33	3.11	1.92	5.35	6	100
11/02/2015 20:40	2.52	2.63	2.34	2.09	2.26	2.12	2.33	6	100
11/02/2015 20:45	13.17	6.47	2.78	1.75	2.19	1.93	4.71	6	100
11/02/2015 20:50	2.29	2.42	2.32	1.61	2.68	2.5	2.3	6	100
11/02/2015 20:55	1.56	3.39	2.21	2.39	2.2	2.27	2.34	6	100
11/02/2015 21:00	9.08	11.67	1.33	1.32	2.18	1.73	4.55	6	100
11/02/2015 21:05	1.42	5.21	1.94	1.43	2.71	1.92	2.44	6	100
11/02/2015 21:10	.77	2.65	1.42	1.69	2.41	1.91	1.81	6	100
11/02/2015 21:15	2.62	4.2	2.24	1.66	2.88	1.41	2.5	6	100
11/02/2015 21:20	2.67	2.23	1.49	1.86	2.18	1.49	1.99	6	100
11/02/2015 21:25	3.95	9.18	1.41	1.38	1.76	2	3.28	6	100
11/02/2015 21:30	1.95	2.52	1.5	1.79	1.91	1.38	1.84	6	100
11/02/2015 21:35	14.96	6.67	2.13	1.31	2.37	1.59	4.84	6	100
11/02/2015 21:40	3.8	6.05	1.82	1.69	2.42	1.44	2.87	6	100
11/02/2015 21:45	3.9	10.69	1.27	1.62	1.52	1.91	3.48	6	100
11/02/2015 21:50	4.06	1.31	1.43	1.51	2.27	2.07	2.11	6	100
11/02/2015 21:55	6.03	10.63	1.7	2.47	1.61	1.58	4	6	100
11/02/2015 22:00	5.54	6.33	1.56	1.86	2.09	1.75	3.19	6	100
11/02/2015 22:05	1.8	7.1	1.32	1.04	1.44	1.01	2.28	6	100
11/02/2015 22:10	5.66	10.28	1.97	2.15	2.21	2.12	4.06	6	100
11/02/2015 22:15	1.2	8.06	1	2.21	1.75	1.77	2.66	6	100
11/02/2015 22:20	2.65	1.85	2.01	1.26	1.88	1.52	1.86	6	100
11/02/2015 22:25	1.51	5.71	1.99	1.44	1.62	1.21	2.25	6	100
11/02/2015 22:30	1.63	5.88	.89	.91	1.97	1.32	2.1	6	100
11/02/2015 22:35	.97	6.15	.8	1.92	1.36	1.64	2.14	6	100
11/02/2015 22:40	1.01	3.07	1.6	1.04	1.14	1.15	1.5	6	100
11/02/2015 22:45	.67	1.16	.6	1.28	1.71	1.36	1.13	6	100
11/02/2015 22:50	.72	1.26	1.6	.78	1.63	1.28	1.21	6	100
11/02/2015 22:55	9.26	6.17	1.43	1.53	1.06	.81	3.38	6	100
11/02/2015 23:00	2.07	22.17	.97	.71	1.15	.48	4.59	6	100
11/02/2015 23:05	5.84	3.68	1.64	.9	1.18	1.2	2.41	6	100
11/02/2015 23:10	.73	1.51	1.38	.52	1.36	.84	1.06	6	100
11/02/2015 23:15	.62	8.09	.97	.73	1.16	.92	2.08	6	100
11/02/2015 23:20	.61	1.4	1.09	.97	1.67	1.08	1.14	6	100
11/02/2015 23:25	5.97	.87	.68	.65	.52	.79	1.58	6	100
11/02/2015 23:30	2.08	4.96	1.11	.88	.72	.86	1.77	6	100
11/02/2015 23:35	.91	1.31	1.15	.59	1.09	.56	.94	6	100
11/02/2015 23:40	.65	1.46	.91	.53	1.38	.92	.97	6	100
11/02/2015 23:45	.43	9.97	1.07	.41	.82	1.05	2.29	6	100
11/02/2015 23:50	1.79	2.38	.69	1.04	.81	.5	1.2	6	100
11/02/2015 23:55	.3	12.15	.96	.22	1.08	.75	2.58	6	100
11/03/2015 00:00	.53	5.47	.6	.23	.92	.43	1.36	6	100
11/03/2015 00:05	.27	.88	1.96	.4	.52	.31	.72	6	100
11/03/2015 00:10	.33	.36	1.35	.61	.51	.75	.65	6	100
11/03/2015 00:15	.46	3.58	.67	.59	.78	.64	1.12	6	100
11/03/2015 00:20	.46	2.13	1.66	.45	.76	.72	1.03	6	100
11/03/2015 00:25	.12	19.31	.98	.28	.12	.42	3.54	6	100
11/03/2015 00:30	.32	10.21	1.44	.5	.66	.39	2.25	6	100
11/03/2015 00:35	.1	27.63	.61	.38	.57	.56	4.97	6	100
11/03/2015 00:40	.38	39.19	1.92	.51	.52	.4	7.15	6	100
11/03/2015 00:45	.2	13.78	.77	.36	.58	.13	2.64	6	100
11/03/2015 00:50	2.5	5.89	.56	.29	.52	.22	1.66	6	100
11/03/2015 00:55	.14	3.72	.6	.21	.59	.58	.97	6	100
11/03/2015 01:00	.07	.79	1.81	.22	.53	.5	.65	6	100
11/03/2015 01:05	.17	.11	.17	.18	.59	.24	.24	6	100
11/03/2015 01:10	.14	.88	.54	.23	.26	.24	.38	6	100
11/03/2015 01:15	.2	11.32	.87	.22	.69	.35	2.27	6	100
11/03/2015 01:20	.13	1.13	.63	.16	.33	.33	.45	6	100
11/03/2015 01:25	.59	.81	1.1	.22	.38	.5	.6	6	100
11/03/2015 01:30	.13	4.48	.28	.61	.38	.11	1	6	100
11/03/2015 01:35	.38	14.95	.73	.5	.24	.41	2.87	6	100
11/03/2015 01:40	.35	2.4	.76	.43	.4	.46	.8	6	100
11/03/2015 01:45	.17	.72	.67	.67	.39	.43	.51	6	100
11/03/2015 01:50	.06	1.13	1.4	.59	.32	.32	.64	6	100
11/03/2015 01:55	.27	3.23	1.03	1.18	.66	.63	1.17	6	100
11/03/2015 02:00	.12	.32	.99	.36	.4	.3	.42	6	100
11/03/2015 02:05	.28	1.36	.61	.55	.2	.34	.56	6	100
11/03/2015 02:10	.68	16.11	.64	.4	.28	.39	3.08	6	100
11/03/2015 02:15	2.06	.49	.24	.5	.13	.08	.58	6	100
11/03/2015 02:20	1.66	1.4	.66	.1	.28	.36	.74	6	100
11/03/2015 02:25	.28	1.3	1.04	.15	.46	.36	.6	6	100
11/03/2015 02:30	.27	.46	.89	.03	.2	.19	.34	6	100
11/03/2015 02:35	.31	1.1	1.15	.75	.39	.13	.64	6	100
11/03/2015 02:40	.5	.52	.69	.28	.51	.06	.43	6	100
11/03/2015 02:45	.22	27.83	.38	.66	.54	.09	4.95	6	100
11/03/2015 02:50	.39	7.77	.48	.46	.54	.19	1.64	6	100
11/03/2015 02:55	1.73	.95	1.57	.29	.57	.15	.88	6	100
11/03/2015 03:00	.37	.58	1.3	.43	.57	.42	.61	6	100
11/03/2015 03:05	.34	38.7	.61	.39	.47	.39	6.82	6	100
11/03/2015 03:10	.3	.6	1.36	1.26	.2	.09	.64	6	100
11/03/2015 03:15	7.64	.93	1.27	.18	.5	.17	1.78	6	100
11/03/2015 03:20	10.83	.87	2	.98	.51	.2	2.56	6	100
11/03/2015 03:25	3.43	15.4	1.29	1.38	.61	.24	3.72	6	100
11/03/2015 03:30	1.07	14.13	1.01	.54	.55	.22	2.92	6	100
11/03/2015 03:35	.66	1.09	.83	.42	.69	.28	.66	6	100
11/03/2015 03:40	7.42	12.49	1.82	.8	.61	.72	3.98	6	100
11/03/2015 03:45	1	8.88	1.15	.8	1.09	.19	2.18	6	100
