5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.2	1.69	2.01	1.06	1.49	4	100
11/02/2015 00:05	.73	1.37	1.14	.86	1.02	4	100
11/02/2015 00:10	.72	1.77	1.37	1.12	1.24	4	100
11/02/2015 00:15	1	1.7	1.63	1.37	1.43	4	100
11/02/2015 00:20	1.01	1.41	1.65	.86	1.23	4	100
11/02/2015 00:25	.78	1.38	.9	.36	.86	4	100
11/02/2015 00:30	.6	1.08	1.52	.43	.91	4	100
11/02/2015 00:35	.65	1.29	1.3	.78	1	4	100
11/02/2015 00:40	.65	1.39	1.66	.8	1.12	4	100
11/02/2015 00:45	.73	1.07	.88	.44	.78	4	100
11/02/2015 00:50	.59	.87	1.49	.88	.96	4	100
11/02/2015 00:55	.42	.83	.96	.54	.69	4	100
11/02/2015 01:00	.49	.76	1.07	.7	.75	4	100
11/02/2015 01:05	.55	.85	.86	.93	.8	4	100
11/02/2015 01:10	.21	.28	.67	.66	.46	4	100
11/02/2015 01:15	.32	.92	.77	.87	.72	4	100
11/02/2015 01:20	.24	.68	.71	.54	.54	4	100
11/02/2015 01:25	.23	.67	.82	.53	.56	4	100
11/02/2015 01:30	.42	.88	1.13	.19	.66	4	100
11/02/2015 01:35	.33	1	.62	.41	.59	4	100
11/02/2015 01:40	.23	.53	.76	.8	.58	4	100
11/02/2015 01:45	.32	.44	1.28	.39	.61	4	100
11/02/2015 01:50	.44	.71	.64	.74	.63	4	100
11/02/2015 01:55	.37	.45	.97	.29	.52	4	100
11/02/2015 02:00	.2	.79	1.09	.52	.65	4	100
11/02/2015 02:05	.58	.64	1.39	.86	.87	4	100
11/02/2015 02:10	.11	.5	1.1	.72	.61	4	100
11/02/2015 02:15	.47	.56	1.4	.67	.78	4	100
11/02/2015 02:20	.36	1.21	.82	.51	.72	4	100
11/02/2015 02:25	.32	.58	.72	.51	.53	4	100
11/02/2015 02:30	.45	1.09	1.31	.39	.81	4	100
11/02/2015 02:35	.22	.6	1.12	1.12	.77	4	100
11/02/2015 02:40	.45	.78	.79	.62	.66	4	100
11/02/2015 02:45	.51	.91	.56	.62	.65	4	100
11/02/2015 02:50	.7	.94	1	.59	.81	4	100
11/02/2015 02:55	.19	.6	1.26	.37	.6	4	100
11/02/2015 03:00	.67	.89	1.46	1.06	1.02	4	100
11/02/2015 03:05	.4	.82	1.72	.82	.94	4	100
11/02/2015 03:10	.56	1.03	1.87	.57	1.01	4	100
11/02/2015 03:15	.76	1.22	1.38	.77	1.03	4	100
11/02/2015 03:20	.59	1.74	.9	.52	.94	4	100
11/02/2015 03:25	.77	1.55	1.06	1.12	1.12	4	100
11/02/2015 03:30	1.14	1.35	1.9	.49	1.22	4	100
11/02/2015 03:35	1.15	1.68	1.7	.57	1.28	4	100
