5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 09:45	9.34	9.31	9.41	7.23	5.82	4.85	7.66	6	100
11/02/2015 09:50	7.61	8.07	7.82	6.63	4.93	4.02	6.51	6	100
11/02/2015 09:55	7.91	7.91	6.18	6.13	5.15	4.3	6.26	6	100
11/02/2015 10:00	8.91	8.62	7.35	5.42	4.58	3.48	6.39	6	100
11/02/2015 10:05	7.1	7.9	8.15	6.87	5.37	3.78	6.53	6	100
11/02/2015 10:10	6.7	7.76	8.53	6.67	4.69	4.69	6.51	6	100
11/02/2015 10:15	7.96	7.56	9.09	6.84	5.39	4.85	6.95	6	100
11/02/2015 10:20	4.42	6.08	5.48	5.82	5.3	4.24	5.22	6	100
11/02/2015 10:25	7.36	8.15	7.67	6.57	5.14	3.57	6.41	6	100
11/02/2015 10:30	8.02	8.28	7.45	6.32	5.17	4.42	6.61	6	100
11/02/2015 10:35	8.24	7.47	6.95	7.42	6.5	4.86	6.91	6	100
11/02/2015 10:40	8.08	8.31	8.42	7.51	4.79	4.06	6.86	6	100
11/02/2015 10:45	3.35	5.29	6.31	5.83	3.77	3.18	4.62	6	100
11/02/2015 10:50	6.14	5.53	6.28	6.14	4.01	3.86	5.33	6	100
11/02/2015 10:55	7.24	7.33	5.81	6.26	3.94	3.2	5.63	6	100
11/02/2015 11:00	8.1	7.88	6.92	6.5	4.15	3.37	6.15	6	100
11/02/2015 11:05	7.84	7.56	7.91	6.42	5.68	3.36	6.46	6	100
11/02/2015 11:10	6.97	7.44	6.02	7.08	4.66	3.85	6	6	100
11/02/2015 11:15	5.02	6.72	6.09	6.06	5.64	3.04	5.43	6	100
11/02/2015 11:20	6.84	7.44	8.01	6.69	5.97	3.94	6.48	6	100
11/02/2015 11:25	6.74	7.5	6	7.13	4.08	3.69	5.86	6	100
11/02/2015 11:30	7.26	7.49	6.51	6.96	6.13	3.85	6.37	6	100
11/02/2015 11:35	6.74	7.44	7.85	7.26	4.4	4.02	6.29	6	100
11/02/2015 11:40	5.59	6.22	6.97	5	5.09	3.18	5.34	6	100
11/02/2015 11:45	6.57	7.72	7.01	5.66	4.47	4.39	5.97	6	100
11/02/2015 11:50	6.76	6.92	6.34	6.46	5.14	4.38	6	6	100
11/02/2015 11:55	7.22	7.48	7.17	6.18	6.51	5.26	6.64	6	100
11/02/2015 12:00	6.01	6.31	7	6.74	5	4.42	5.91	6	100
11/02/2015 12:05	5.52	7.87	6.48	5.66	5.36	4.61	5.92	6	100
11/02/2015 12:10	6.92	6.91	6.86	6.89	4.68	3.33	5.93	6	100
11/02/2015 12:15	6.52	7.51	7.84	6.14	5.05	4.15	6.2	6	100
11/02/2015 12:20	8.64	8.37	9.17	7.31	4.89	5.14	7.25	6	100
11/02/2015 12:25	6.44	6.88	6.92	5.98	4.29	4.14	5.77	6	100
11/02/2015 12:30	7.02	8.44	8.34	5.86	5.38	4.26	6.55	6	100
11/02/2015 12:35	7.37	7.03	7.27	7.1	5.34	3.83	6.32	6	100
11/02/2015 12:40	7.34	6.54	8.05	5.68	5	4.22	6.14	6	100
11/02/2015 12:45	6.74	7.43	7.58	6.07	4.64	4.16	6.1	6	100
11/02/2015 12:50	6.3	7.26	5.79	6.31	4.42	4.39	5.75	6	100
11/02/2015 12:55	4.09	4.8	6.96	4.09	3.92	3.37	4.54	6	100
11/02/2015 13:00	5.89	5.57	4.99	6.84	4.41	3.69	5.23	6	100
11/02/2015 13:05	5.33	6.16	7.73	6.2	5.46	4.93	5.97	6	100
11/02/2015 13:10	6.3	6.76	6.75	5.59	4.74	4.34	5.75	6	100
11/02/2015 13:15	6.18	7.78	8.19	7.77	5.05	3.98	6.49	6	100
11/02/2015 13:20	6.27	7.19	6.45	6.12	5.41	3.73	5.86	6	100
11/02/2015 13:25	5.77	5.91	6.51	7.26	4.29	4.01	5.63	6	100
11/02/2015 13:30	5.81	6.33	7.6	6.12	4.45	3.85	5.69	6	100
11/02/2015 13:35	5.54	5.94	6.78	5.92	4.91	3.32	5.4	6	100
11/02/2015 13:40	6.25	6.7	6.5	5.59	4.58	3.9	5.59	6	100
11/02/2015 13:45	4.81	6.35	7.36	6.89	5.78	4.04	5.87	6	100
11/02/2015 13:50	4.02	6.88	6.46	6.13	5.41	4.16	5.51	6	100
11/02/2015 13:55	5.36	6.18	5.99	5.32	4.65	4.7	5.37	6	100
11/02/2015 14:00	5.31	7.29	6.59	7.26	5.22	3.56	5.87	6	100
11/02/2015 14:05	5.81	6.07	6.21	6.37	5.29	3.59	5.56	6	100
11/02/2015 14:10	5.68	6.91	6.43	6.72	4.59	4.49	5.8	6	100
11/02/2015 14:15	5.69	6	6.51	5.8	5.16	3.71	5.48	6	100
11/02/2015 14:20	7.94	8.39	7.3	5.7	4.48	3.7	6.25	6	100
11/02/2015 14:25	4.71	7.19	6.5	6.3	5.1	3.57	5.56	6	100
11/02/2015 14:30	4.14	6.39	5.63	5.73	5.77	3.95	5.27	6	100
11/02/2015 14:35	7.18	7.34	7.61	6.72	5.49	4.47	6.47	6	100
11/02/2015 14:40	6.42	6.75	6.64	6.16	4.43	3.4	5.63	6	100
11/02/2015 14:45	5.16	6.96	5.88	7.69	5.77	4.32	5.96	6	100
11/02/2015 14:50	7.65	7.26	8.12	6.52	5.03	4.77	6.56	6	100
11/02/2015 14:55	8.07	7.52	7.99	7.41	4.89	3.07	6.49	6	100
11/02/2015 15:00	5.9	7.53	7.54	6.66	5.6	4.61	6.31	6	100
11/02/2015 15:05	6.36	7.24	6.85	7.25	4.9	3.98	6.1	6	100
11/02/2015 15:10	6.21	6.98	7.54	6.42	5.15	3.79	6.02	6	100
11/02/2015 15:15	6.43	7.86	6.63	6.92	4.93	4.49	6.21	6	100
11/02/2015 15:20	8.06	7.88	6.35	6.14	5.29	3.8	6.25	6	100
11/02/2015 15:25	6.69	8	7.71	6.77	4.27	4.49	6.32	6	100
11/02/2015 15:30	6.48	7.92	7.64	8.08	4.74	4.33	6.53	6	100
11/02/2015 15:35	7.09	7.41	7.72	6.61	4.88	4.2	6.32	6	100
11/02/2015 15:40	7.79	7.49	7.14	6.85	4.93	3.92	6.35	6	100
11/02/2015 15:45	7.32	7.69	7.01	5.91	5.71	3.14	6.13	6	100
11/02/2015 15:50	7.86	9.02	8.76	6.51	4.57	3.97	6.78	6	100
11/02/2015 15:55	8.63	8.84	7.21	6.22	4.99	3.81	6.62	6	100
11/02/2015 16:00	8.28	6.84	6.04	5.72	4.81	3.24	5.82	6	100
11/02/2015 16:05	8.37	8.95	7.41	5.54	3.97	4.22	6.41	6	100
11/02/2015 16:10	8.29	9.2	7.87	6.31	4.33	3.48	6.58	6	100
11/02/2015 16:15	7.26	8.07	6.59	6.4	3.8	4.76	6.15	6	100
11/02/2015 16:20	7.49	7.68	6.74	5.49	4.33	2.78	5.75	6	100
11/02/2015 16:25	6.19	8.1	6	5.97	3.68	3.83	5.63	6	100
11/02/2015 16:30	6.22	7.86	8.19	5.98	3.81	3.84	5.98	6	100
11/02/2015 16:35	8.66	8.18	8.43	6.78	4.92	3.17	6.69	6	100
11/02/2015 16:40	10.98	9.65	9.4	7.72	6.13	5.35	8.2	6	100
11/02/2015 16:45	14.41	11.75	10.78	8.04	7.04	5.3	9.55	6	100
11/02/2015 16:50	22.8	23.13	21.07	13.09	8.71	5.54	15.72	6	100
11/02/2015 16:55	20.09	15.56	12.93	9.78	8.1	4.14	11.77	6	100
11/02/2015 17:00	12.57	9.95	9.06	6.91	4.25	4.02	7.79	6	100
11/02/2015 17:05	11.92	11.37	8.96	7.8	5.22	4.12	8.23	6	100
11/02/2015 17:10	16.44	13.44	11.49	8.81	6.3	3.82	10.05	6	100
11/02/2015 17:15	23.61	24.55	16.54	8.31	6.22	5.41	14.11	6	100
11/02/2015 17:20	24.33	24	17.33	12.93	7.77	7.07	15.57	6	100
11/02/2015 17:25	23.75	25.3	20.04	12.53	11.08	4.86	16.26	6	100
11/02/2015 17:30	27.42	18.61	14.06	8.31	5.39	4.79	13.1	6	100
11/02/2015 17:35	11.1	11.16	10.55	6.84	4.85	2.72	7.87	6	100
11/02/2015 17:40	9.25	9.24	7.7	6.55	4.67	2.82	6.71	6	100
11/02/2015 17:45	9.48	8.74	8.27	7.88	5.17	3.27	7.14	6	100
11/02/2015 17:50	13.38	11.19	9.29	7.29	4.63	3.87	8.28	6	100
11/02/2015 17:55	10.87	9.46	6.91	8.17	4.59	3.93	7.32	6	100
11/02/2015 18:00	8.73	9.32	8.31	7.02	3.78	2.82	6.66	6	100
11/02/2015 18:05	7.52	8.58	6.88	6.42	3.83	3.54	6.13	6	100
11/02/2015 18:10	7.34	7.1	6.38	5.71	4.39	3.02	5.66	6	100
11/02/2015 18:15	7.51	7.23	5.51	6.48	4.67	3.73	5.85	6	100
11/02/2015 18:20	7.07	6.81	6.11	5.28	3.96	2.73	5.33	6	100
11/02/2015 18:25	6.56	7	6.24	6.77	5.33	4.03	5.99	6	100
11/02/2015 18:30	5.8	7.42	7.79	6.62	4.69	4.54	6.14	6	100
11/02/2015 18:35	5.88	7	6.9	6.72	5.61	5.07	6.2	6	100
11/02/2015 18:40	6.09	5.97	5.9	7.81	4.41	4.7	5.81	6	100
11/02/2015 18:45	5.49	5.94	5.8	6.77	5.63	4.62	5.71	6	100
11/02/2015 18:50	5.29	6.28	6	5.39	3.9	3.79	5.11	6	100
11/02/2015 18:55	4.53	5.91	4.67	5.47	4.37	3.71	4.78	6	100
11/02/2015 19:00	4.19	6.23	5.09	6.09	3.53	3.47	4.77	6	100
11/02/2015 19:05	3.73	5.17	4.46	6.05	3.83	3.41	4.44	6	100
11/02/2015 19:10	3.87	5.09	4.97	4.49	4.51	3.33	4.38	6	100
11/02/2015 19:15	4.25	5.3	5.13	5.41	4.18	3.49	4.63	6	100
11/02/2015 19:20	3.45	4.19	4.91	3.72	3.97	3.12	3.89	6	100
11/02/2015 19:25	3.8	3.94	4	4.31	3.94	3.02	3.84	6	100
11/02/2015 19:30	3.39	4.02	4.96	4.44	3.81	2.59	3.87	6	100
11/02/2015 19:35	2.4	4.21	3.57	4.95	3.5	2.42	3.51	6	100
11/02/2015 19:40	3.99	4.42	4.61	4.32	3.61	3.13	4.01	6	100
11/02/2015 19:45	2.99	3.99	4.03	3.07	3.89	2.87	3.47	6	100
11/02/2015 19:50	3.02	3.57	3.71	2.44	3.19	2.86	3.13	6	100
11/02/2015 19:55	2.93	4.44	3.51	4.93	3.32	2.1	3.54	6	100
11/02/2015 20:00	3.01	4.38	3.86	3.05	2.91	2.14	3.22	6	100
11/02/2015 20:05	2.56	3.06	3.13	3.14	2.48	1.59	2.66	6	100
11/02/2015 20:10	2.3	3.32	3.69	4.1	3.09	2.58	3.18	6	100
11/02/2015 20:15	1.96	4.28	4.3	3.59	3.08	2.81	3.34	6	100
11/02/2015 20:20	2.2	3.61	3.24	3.07	3	1.92	2.84	6	100
11/02/2015 20:25	3.02	3.19	2.95	3.23	2.52	2.17	2.85	6	100
11/02/2015 20:30	2.51	3.09	2.85	2.97	2.6	1.92	2.66	6	100
11/02/2015 20:35	3.08	3.92	4.82	2.76	3.6	1.78	3.33	6	100
11/02/2015 20:40	3.3	3.65	3.47	3.32	2.23	2.13	3.02	6	100
11/02/2015 20:45	2.62	2.81	4.12	2.58	2.15	2.11	2.73	6	100
11/02/2015 20:50	3.29	3.21	3.2	3.13	2.58	2.23	2.94	6	100
11/02/2015 20:55	2.26	3.43	3.48	3.07	3.4	1.86	2.92	6	100
11/02/2015 21:00	1.63	2.58	2.4	2.6	1.69	2.14	2.17	6	100
11/02/2015 21:05	1.93	3.27	2.84	2.39	2.61	1.58	2.44	6	100
11/02/2015 21:10	1.86	3.21	2.53	2.24	2.61	2.2	2.44	6	100
11/02/2015 21:15	2.34	3.33	3.44	2.37	2.95	1.49	2.65	6	100
11/02/2015 21:20	2.09	2.51	2.06	3.09	2.06	1.62	2.24	6	100
11/02/2015 21:25	3.07	3.18	2.06	3.14	1.63	1.87	2.49	6	100
11/02/2015 21:30	2.82	3.57	2.33	2.7	2.28	1.33	2.51	6	100
11/02/2015 21:35	2.9	3.01	3.49	2.7	2.1	1.49	2.61	6	100
11/02/2015 21:40	3.02	3.29	2.82	2.97	2.14	1.61	2.64	6	100
11/02/2015 21:45	2.56	2.75	2.3	1.54	2.29	1.77	2.2	6	100
11/02/2015 21:50	1.51	2.06	2.37	2.61	2.72	1.64	2.15	6	100
11/02/2015 21:55	3	3.7	2.59	3.37	1.84	1.46	2.66	6	100
11/02/2015 22:00	1.88	2.64	2.44	2.65	2.21	1.55	2.23	6	100
11/02/2015 22:05	2.29	2.92	2.22	1.44	1.84	1.32	2.01	6	100
11/02/2015 22:10	2.92	3.38	2.67	3.08	3.07	1.87	2.83	6	100
11/02/2015 22:15	1.51	2.71	1.83	3.19	1.96	1.79	2.16	6	100
11/02/2015 22:20	1.79	1.93	3.02	1.8	1.86	1.18	1.93	6	100
11/02/2015 22:25	1.75	2.32	2.33	2.13	1.82	1.18	1.92	6	100
11/02/2015 22:30	1.34	1.47	1.23	2.26	1.9	1.23	1.57	6	100
11/02/2015 22:35	1.58	2.39	1.37	2.12	1.52	1.59	1.76	6	100
11/02/2015 22:40	1.47	2.51	2.09	2.08	1.29	1.44	1.81	6	100
11/02/2015 22:45	.73	1.56	1.15	2.27	1.56	1.44	1.45	6	100
11/02/2015 22:50	1.12	1.41	1.82	2.58	1.27	1.51	1.62	6	100
11/02/2015 22:55	1.27	2.01	1.59	2.42	.98	1.29	1.59	6	100
11/02/2015 23:00	1.15	1.84	1.21	1.69	.92	.7	1.25	6	100
11/02/2015 23:05	1.03	1.53	2.1	1.57	.89	1.49	1.43	6	100
11/02/2015 23:10	1.27	1.88	1.46	1.31	1.23	1.03	1.36	6	100
11/02/2015 23:15	1.02	2	1.95	1.4	1.24	.8	1.4	6	100
11/02/2015 23:20	.82	1.67	.94	2.28	1.46	1.06	1.37	6	100
11/02/2015 23:25	.66	1.18	.82	1.13	.84	.55	.86	6	100
11/02/2015 23:30	.87	1.21	1.5	1.17	.69	1.03	1.08	6	100
11/02/2015 23:35	1.25	1.59	1.46	1.5	1.29	.33	1.24	6	100
11/02/2015 23:40	.75	1.62	1.2	1.62	.9	1.03	1.19	6	100
11/02/2015 23:45	.83	1.39	1.37	.76	1.02	.99	1.06	6	100
11/02/2015 23:50	.63	.85	1.29	1.57	.89	.5	.95	6	100
11/02/2015 23:55	.53	1.21	1.34	.8	1.11	.81	.97	6	100
11/03/2015 00:00	.61	1.01	.74	.54	.78	.66	.72	6	100
11/03/2015 00:05	.48	1.1	1.91	.89	.8	.31	.92	6	100
11/03/2015 00:10	.56	.49	1.14	1.54	.49	.72	.82	6	100
11/03/2015 00:15	.45	.95	.97	.91	.72	.73	.79	6	100
11/03/2015 00:20	.67	.95	1.77	.81	1.16	.99	1.06	6	100
11/03/2015 00:25	.36	1.04	.99	.56	.35	.36	.61	6	100
11/03/2015 00:30	.42	.51	1.05	1.09	.65	.47	.7	6	100
11/03/2015 00:35	.26	.74	1.2	.46	.57	.53	.63	6	100
11/03/2015 00:40	.63	1	2.1	.85	.49	.46	.92	6	100
11/03/2015 00:45	.31	.94	.88	.66	.42	.18	.57	6	100
11/03/2015 00:50	.58	.73	.77	.36	.37	.3	.52	6	100
11/03/2015 00:55	.37	.7	.87	.38	.57	.54	.57	6	100
11/03/2015 01:00	.28	1.09	2.08	.58	.38	.5	.82	6	100
11/03/2015 01:05	.13	.17	.22	.37	.65	.31	.31	6	100
11/03/2015 01:10	.19	.44	.73	.29	.25	.4	.38	6	100
11/03/2015 01:15	.33	.78	.78	.42	.79	.2	.55	6	100
11/03/2015 01:20	.27	.43	.77	.26	.39	.13	.38	6	100
11/03/2015 01:25	.77	.86	1.41	.6	.57	.3	.75	6	100
11/03/2015 01:30	.31	.7	.73	.67	.32	.17	.48	6	100
11/03/2015 01:35	.7	.8	.87	.81	.2	.63	.67	6	100
11/03/2015 01:40	.48	.46	.91	.58	.28	.52	.54	6	100
11/03/2015 01:45	.44	.67	.95	1.42	.39	.35	.7	6	100
11/03/2015 01:50	.27	.98	1.08	1.49	.36	.19	.73	6	100
11/03/2015 01:55	.57	.97	1.1	1.59	.93	.48	.94	6	100
11/03/2015 02:00	.24	.41	.92	.86	.22	.23	.48	6	100
11/03/2015 02:05	.68	1.26	.82	.88	.46	.39	.75	6	100
11/03/2015 02:10	.38	.41	.52	.68	.41	.38	.46	6	100
11/03/2015 02:15	.63	.53	.62	.62	.13	.18	.45	6	100
11/03/2015 02:20	.22	.63	.99	.22	.29	.34	.45	6	100
11/03/2015 02:25	.6	.53	1.22	1.02	.63	.38	.73	6	100
11/03/2015 02:30	.53	.47	.88	.36	.06	.22	.42	6	100
11/03/2015 02:35	.66	1.08	1.2	1.17	.23	.39	.79	6	100
11/03/2015 02:40	.53	.51	1.29	.61	.38	.16	.58	6	100
11/03/2015 02:45	.43	.91	.95	.81	.51	.31	.65	6	100
11/03/2015 02:50	.66	1.4	.56	.87	.62	.32	.74	6	100
11/03/2015 02:55	.91	1.2	1.81	1.04	.35	.16	.91	6	100
11/03/2015 03:00	.63	.83	1.31	1.01	.57	.28	.77	6	100
11/03/2015 03:05	.81	.76	1.23	.46	.48	.82	.76	6	100
11/03/2015 03:10	.48	.58	2.32	1.32	.22	.3	.87	6	100
11/03/2015 03:15	.62	1.28	1.68	.41	.37	.28	.77	6	100
11/03/2015 03:20	.93	1.04	1.86	1.94	.42	.21	1.07	6	100
11/03/2015 03:25	1.03	1.55	1.68	1.98	.47	.28	1.16	6	100
11/03/2015 03:30	1.3	1.89	1.22	.91	.62	.13	1.01	6	100
11/03/2015 03:35	.86	1.8	1.31	.57	.71	.41	.94	6	100
11/03/2015 03:40	2.06	2.49	2.2	1.41	.83	.46	1.58	6	100
11/03/2015 03:45	1.46	1.96	2.22	1.51	.88	.29	1.39	6	100
