5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	.88	1.37	1.42	1.29	1.24	4	0
11/02/2015 00:05	.87	1.35	1.41	1.28	1.23	4	0
11/02/2015 00:10	.87	1.34	1.4	1.27	1.22	4	0
11/02/2015 00:15	.84	1.3	1.35	1.23	1.18	4	0
11/02/2015 00:20	.8	1.24	1.29	1.18	1.13	4	0
11/02/2015 00:25	.77	1.19	1.24	1.13	1.08	4	0
11/02/2015 00:30	.73	1.13	1.18	1.07	1.03	4	0
11/02/2015 00:35	.69	1.07	1.11	1.01	.97	4	0
11/02/2015 00:40	.66	1.02	1.07	.97	.93	4	0
11/02/2015 00:45	.65	1.01	1.05	.96	.92	4	0
11/02/2015 00:50	.62	.97	1.01	.92	.88	4	0
11/02/2015 00:55	.59	.91	.95	.87	.83	4	0
11/02/2015 01:00	.55	.85	.88	.8	.77	4	0
11/02/2015 01:05	.54	.84	.87	.79	.76	4	0
11/02/2015 01:10	.53	.83	.86	.78	.75	4	0
11/02/2015 01:15	.53	.83	.86	.78	.75	4	0
11/02/2015 01:20	.52	.8	.84	.76	.73	4	0
11/02/2015 01:25	.51	.79	.83	.75	.72	4	0
11/02/2015 01:30	.51	.79	.83	.75	.72	4	0
11/02/2015 01:35	.49	.76	.79	.72	.69	4	0
11/02/2015 01:40	.49	.76	.79	.72	.69	4	0
11/02/2015 01:45	.48	.74	.77	.7	.67	4	0
11/02/2015 01:50	.47	.73	.76	.69	.66	4	0
11/02/2015 01:55	.47	.73	.76	.69	.66	4	0
11/02/2015 02:00	.45	.71	.73	.67	.64	4	0
11/02/2015 02:05	.47	.73	.76	.69	.66	4	0
11/02/2015 02:10	.46	.72	.74	.68	.65	4	0
11/02/2015 02:15	.45	.71	.73	.67	.64	4	0
11/02/2015 02:20	.45	.71	.73	.67	.64	4	0
11/02/2015 02:25	.45	.69	.72	.66	.63	4	0
11/02/2015 02:30	.45	.69	.72	.66	.63	4	0
11/02/2015 02:35	.45	.69	.72	.66	.63	4	0
11/02/2015 02:40	.44	.68	.71	.65	.62	4	0
11/02/2015 02:45	.44	.68	.71	.65	.62	4	0
11/02/2015 02:50	.43	.66	.69	.63	.6	4	0
11/02/2015 02:55	.42	.65	.68	.62	.59	4	0
11/02/2015 03:00	.42	.65	.68	.62	.59	4	0
11/02/2015 03:05	.43	.67	.7	.64	.61	4	0
11/02/2015 03:10	.43	.67	.7	.64	.61	4	0
11/02/2015 03:15	.46	.72	.74	.68	.65	4	0
11/02/2015 03:20	.47	.73	.76	.69	.66	4	0
