5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	3.12	3.59	3.78	2.02	3.13	4	100
11/02/2015 00:05	2.64	3.52	3.92	1.99	3.02	4	100
11/02/2015 00:10	2.23	2.72	2.44	1.73	2.28	4	100
11/02/2015 00:15	1.78	2.58	2.26	2.07	2.17	4	100
11/02/2015 00:20	2.17	3.11	2.44	1.86	2.39	4	100
11/02/2015 00:25	2.07	2.65	2.97	2.57	2.56	4	100
11/02/2015 00:30	2.57	2.79	2.68	2.08	2.53	4	100
11/02/2015 00:35	1.79	1.67	3.36	1.77	2.15	4	100
11/02/2015 00:40	1.69	2.32	1.82	1.96	1.95	4	100
11/02/2015 00:45	1.95	2.38	2.99	2.28	2.4	4	100
11/02/2015 00:50	1.86	2.7	3.31	1.62	2.37	4	100
11/02/2015 00:55	1.39	2.2	2	1.06	1.66	4	100
11/02/2015 01:00	1.93	1.96	3.04	1.45	2.09	4	100
11/02/2015 01:05	.8	2.18	2.22	2.34	1.89	4	100
11/02/2015 01:10	1.55	1.92	2.78	2.37	2.15	4	100
11/02/2015 01:15	.91	1.63	2.38	1.47	1.6	4	100
11/02/2015 01:20	.77	1.78	2.23	1.56	1.58	4	100
11/02/2015 01:25	.83	1.23	2.24	1.9	1.55	4	100
11/02/2015 01:30	1.02	1.89	1.82	2.22	1.74	4	100
11/02/2015 01:35	.96	1.28	1.39	1.97	1.4	4	100
11/02/2015 01:40	.72	1.38	2.01	1.83	1.48	4	100
11/02/2015 01:45	.65	1.26	1.8	1.53	1.31	4	100
11/02/2015 01:50	.75	1.06	1.72	.62	1.04	4	100
11/02/2015 01:55	.72	.78	1.33	1.23	1.01	4	100
11/02/2015 02:00	.69	1.08	1.49	1.52	1.2	4	100
11/02/2015 02:05	.3	.88	1.96	1.12	1.06	4	100
11/02/2015 02:10	.65	1.37	2.52	1.57	1.53	4	100
11/02/2015 02:15	.67	1.16	1.52	1.48	1.21	4	100
11/02/2015 02:20	.39	1.26	2.21	1.51	1.34	4	100
11/02/2015 02:25	.89	.98	1.96	1.51	1.34	4	100
11/02/2015 02:30	.61	.8	.97	.77	.79	4	100
11/02/2015 02:35	.86	.89	1.85	1.22	1.21	4	100
11/02/2015 02:40	.46	.99	1.77	1.58	1.2	4	100
11/02/2015 02:45	.46	.98	.56	1.12	.78	4	100
11/02/2015 02:50	.54	1.01	.93	2.08	1.14	4	100
11/02/2015 02:55	.85	.99	1.68	1.35	1.22	4	100
11/02/2015 03:00	.66	.48	1.21	.89	.81	4	100
11/02/2015 03:05	.26	.81	1.32	2.03	1.1	4	100
11/02/2015 03:10	.49	.91	.93	1.63	.99	4	100
11/02/2015 03:15	.32	1.28	2.61	1.61	1.46	4	100
11/02/2015 03:20	.49	1.29	2.33	1.35	1.36	4	100
11/02/2015 03:25	.63	1.35	1.44	1.14	1.14	4	100
11/02/2015 03:30	.73	1.16	2.43	2.44	1.69	4	100
11/02/2015 03:35	.8	1.33	2.09	1.77	1.5	4	100
11/02/2015 03:40	.46	1.43	2.2	1.75	1.46	4	100
11/02/2015 03:45	.82	1.3	2.2	2.58	1.73	4	100
11/02/2015 03:50	.7	1.28	1.77	1.47	1.31	4	100
11/02/2015 03:55	.78	1.02	1.44	1.74	1.24	4	100
11/02/2015 04:00	1.06	1.33	2.16	1.65	1.55	4	100
11/02/2015 04:05	.73	1.82	2.41	2.1	1.77	4	100
11/02/2015 04:10	1.08	1.54	1.97	1.72	1.58	4	100
11/02/2015 04:15	.98	1.95	2.6	2.12	1.91	4	100
11/02/2015 04:20	1.38	1.82	2.41	1.64	1.81	4	100
11/02/2015 04:25	2.04	2.44	3.12	3.17	2.69	4	100
11/02/2015 04:30	2	2.19	3	2.39	2.39	4	100
11/02/2015 04:35	1.35	3.07	3.32	3.18	2.73	4	100
11/02/2015 04:40	1.97	3.13	4.14	2.66	2.98	4	100
11/02/2015 04:45	3.38	3.76	4.39	3.34	3.72	4	100
11/02/2015 04:50	2.91	3.87	4.03	3.88	3.67	4	100
11/02/2015 04:55	3.11	4	5.64	4.29	4.26	4	100
11/02/2015 05:00	2.55	3.39	3.69	3.23	3.21	4	100
11/02/2015 05:05	3.77	4.51	5.51	4.11	4.47	4	100
11/02/2015 05:10	4.25	5.37	5.08	4.63	4.83	4	100
11/02/2015 05:15	4.59	6.12	6.12	5.23	5.52	4	100
11/02/2015 05:20	6.02	6.11	6.13	3.75	5.5	4	100
11/02/2015 05:25	6.67	6.66	7.69	4.95	6.49	4	100
11/02/2015 05:30	6.85	7.72	8.28	6.89	7.43	4	100
11/02/2015 05:35	7.49	7.5	8.28	7.09	7.59	4	100
11/02/2015 05:40	8.77	8.66	9.18	6.72	8.33	4	100
11/02/2015 05:45	9.1	8.64	9.4	8.01	8.79	4	100
11/02/2015 05:50	10.1	8.78	10.79	6.92	9.15	4	100
11/02/2015 05:55	12.13	10.87	11.5	7.82	10.58	4	100
11/02/2015 06:00	11.93	9.7	10.14	6.64	9.6	4	100
11/02/2015 06:05	11.2	10.38	10.59	6.7	9.72	4	100
11/02/2015 06:10	12	11.18	11.58	7.8	10.64	4	100
11/02/2015 06:15	12.33	11.08	12.2	8.11	10.93	4	100
11/02/2015 06:20	12.13	11.06	12.16	8.43	10.94	4	100
11/02/2015 06:25	11.17	10.55	11	8.34	10.26	4	100
11/02/2015 06:30	12.31	8.95	12.02	7.9	10.29	4	100
11/02/2015 06:35	11.63	11.49	11.9	10.28	11.33	4	100
11/02/2015 06:40	11.99	10.3	11.32	9.72	10.83	4	100
11/02/2015 06:45	12.08	11.53	13.82	9.93	11.84	4	100
11/02/2015 06:50	12.42	12.17	14.01	11.97	12.64	4	100
11/02/2015 06:55	10.71	10.24	11.05	8.86	10.22	4	100
11/02/2015 07:00	11.17	10.84	12.94	10.37	11.33	4	100
11/02/2015 07:05	11.41	11.49	11.5	8.34	10.69	4	100
11/02/2015 07:10	12.61	11.4	12.52	9.46	11.5	4	100
11/02/2015 07:15	20.06	13.29	16.14	11.03	15.13	4	100
11/02/2015 07:20	14.02	12.37	12.88	11.46	12.68	4	100
11/02/2015 07:25	12.49	11.13	13.07	9.22	11.48	4	100
11/02/2015 07:30	12.57	12.75	13.72	10.87	12.48	4	100
11/02/2015 07:35	14.86	13.48	14.42	12.24	13.75	4	100
11/02/2015 07:40	12.26	12.39	14.18	11.81	12.66	4	100
11/02/2015 07:45	13.38	12.41	13.72	11.22	12.68	4	100
11/02/2015 07:50	12.87	13.67	15.1	14.21	13.96	4	100
11/02/2015 07:55	12.14	11.45	11.59	10.4	11.39	4	100
11/02/2015 08:00	13.51	12.93	13.96	11.51	12.98	4	100
11/02/2015 08:05	13.28	12.08	15.01	12.51	13.22	4	100
11/02/2015 08:10	14.57	13.48	13.61	11.19	13.21	4	100
11/02/2015 08:15	13.89	12.49	14.29	13.02	13.42	4	100
11/02/2015 08:20	17.16	15.37	17.25	16.41	16.55	4	100
11/02/2015 08:25	15.3	14.05	15.45	13.73	14.63	4	100
11/02/2015 08:30	12.65	10.32	12.75	9.84	11.39	4	100
11/02/2015 08:35	10.44	11.11	11.62	8.36	10.38	4	100
11/02/2015 08:40	12.59	12.3	14.03	12.02	12.73	4	100
11/02/2015 08:45	13.27	11.25	13.08	10.82	12.11	4	100
11/02/2015 08:50	12.55	10.39	11.12	10.28	11.09	4	100
11/02/2015 08:55	11.8	10.89	12.21	10.82	11.43	4	100
11/02/2015 09:00	11.68	10.73	12.69	10.33	11.36	4	100
11/02/2015 09:05	12.06	10.01	10.61	10.6	10.82	4	100
11/02/2015 09:10	9.83	9.51	10.2	8.64	9.55	4	100
11/02/2015 09:15	11.68	10.03	13.17	11.4	11.57	4	100
11/02/2015 09:20	10.34	10.06	9.48	7.3	9.3	4	100
11/02/2015 09:25	11.85	10.48	12.87	10.7	11.47	4	100
11/02/2015 09:30	10.53	9.32	10.8	8.15	9.7	4	100
11/02/2015 09:35	10.46	10.34	11.37	9.92	10.52	4	100
11/02/2015 09:40	11.82	10.59	11.76	8.02	10.55	4	100
11/02/2015 09:45	11.67	10.33	12.65	10.95	11.4	4	100
11/02/2015 09:50	9.68	9.8	11.03	8.92	9.86	4	100
11/02/2015 09:55	11.22	10.01	12.48	7.8	10.38	4	100
11/02/2015 10:00	9.94	8.93	10.56	10.17	9.9	4	100
11/02/2015 10:05	10.2	9.53	11	9.34	10.02	4	100
11/02/2015 10:10	10.47	10.83	11.69	9.37	10.59	4	100
11/02/2015 10:15	9.39	9.69	10.02	8.73	9.46	4	100
11/02/2015 10:20	11.7	9.48	11.43	9.37	10.5	4	100
11/02/2015 10:25	10.06	10.7	11.31	8.77	10.21	4	100
11/02/2015 10:30	11.1	9.76	13.2	10.45	11.13	4	100
11/02/2015 10:35	11.39	9.98	11.96	9.73	10.76	4	100
11/02/2015 10:40	8.47	9.22	10.34	8.65	9.17	4	100
11/02/2015 10:45	11.02	10.33	13.74	9.6	11.17	4	100
11/02/2015 10:50	10.91	10.38	11.71	11.7	11.18	4	100
11/02/2015 10:55	9.85	9.63	12.19	9.73	10.35	4	100
11/02/2015 11:00	10.53	8.85	11.47	6.91	9.44	4	100
11/02/2015 11:05	12.64	10.41	13.9	9.47	11.61	4	100
11/02/2015 11:10	12.19	10.71	12.91	10.29	11.52	4	100
11/02/2015 11:15	11.02	11.02	12.5	10.32	11.22	4	100
11/02/2015 11:20	12.49	11.45	13.72	11.31	12.24	4	100
11/02/2015 11:25	9.91	9.32	13.15	11.02	10.85	4	100
11/02/2015 11:30	12.38	10.33	14.1	9.59	11.6	4	100
11/02/2015 11:35	12.2	12.14	13.37	10.29	12	4	100
11/02/2015 11:40	11.14	10.87	13.05	11.54	11.65	4	100
11/02/2015 11:45	11.89	10.39	14.71	9.9	11.72	4	100
