5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.62	1.93	24.94	.97	7.37	4	100
11/02/2015 00:05	.99	1.38	2.78	.98	1.53	4	100
11/02/2015 00:10	.88	1.41	2.29	.7	1.32	4	100
11/02/2015 00:15	1.39	1.81	23.15	.92	6.82	4	100
11/02/2015 00:20	1.2	1.4	2.01	1.16	1.44	4	100
11/02/2015 00:25	.72	1.55	2.97	.52	1.44	4	100
11/02/2015 00:30	.91	1.18	1.43	.96	1.12	4	100
11/02/2015 00:35	.86	1.14	25.22	.08	6.83	4	100
11/02/2015 00:40	.97	1.27	1.62	1.01	1.22	4	100
11/02/2015 00:45	.85	.75	2.47	.81	1.22	4	100
11/02/2015 00:50	.91	1.24	1.51	1	1.17	4	100
11/02/2015 00:55	.61	.71	13.89	.81	4	4	100
11/02/2015 01:00	.32	.97	1.08	.79	.79	4	100
11/02/2015 01:05	.37	.77	5.69	.8	1.91	4	100
11/02/2015 01:10	.44	.69	13.4	.3	3.71	4	100
11/02/2015 01:15	.45	.52	4.24	.57	1.45	4	100
11/02/2015 01:20	.17	.89	17.68	.78	4.88	4	100
11/02/2015 01:25	.34	.62	1.19	.53	.67	4	100
11/02/2015 01:30	.47	.81	4.11	.79	1.54	4	100
11/02/2015 01:35	.31	.88	6.16	.38	1.93	4	100
11/02/2015 01:40	.5	.7	14.8	1.17	4.29	4	100
11/02/2015 01:45	.48	.59	9.24	.69	2.75	4	100
11/02/2015 01:50	.44	.58	.78	.89	.67	4	100
11/02/2015 01:55	.53	.59	1.2	.57	.72	4	100
11/02/2015 02:00	.38	.6	11.1	.14	3.06	4	100
11/02/2015 02:05	.62	.89	1.85	.6	.99	4	100
11/02/2015 02:10	.2	.62	15.17	1.44	4.36	4	100
11/02/2015 02:15	.41	.51	13.29	.33	3.64	4	100
11/02/2015 02:20	.4	.7	1.19	.71	.75	4	100
11/02/2015 02:25	.46	.68	1.11	1.04	.82	4	100
11/02/2015 02:30	.72	.99	43.47	1.18	11.59	4	100
11/02/2015 02:35	.19	.72	1.31	.88	.77	4	100
11/02/2015 02:40	.63	.7	12.44	.57	3.58	4	100
11/02/2015 02:45	.5	.89	15.83	1.35	4.64	4	100
11/02/2015 02:50	.9	.8	2.88	.98	1.39	4	100
11/02/2015 02:55	.19	.56	1.12	.7	.64	4	100
11/02/2015 03:00	.77	1.08	9.22	.21	2.82	4	100
11/02/2015 03:05	.88	1.08	22.68	1.11	6.44	4	100
11/02/2015 03:10	.79	1.09	30.85	1.41	8.53	4	100
11/02/2015 03:15	.86	1.28	5.54	1.14	2.21	4	100
11/02/2015 03:20	.72	1.6	11.72	.92	3.74	4	100
11/02/2015 03:25	.73	1.48	21.52	.63	6.09	4	100
11/02/2015 03:30	1.54	1.14	2.02	1.38	1.52	4	100
