5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.84	4.2	3.19	2.83	3.26	4	0
11/02/2015 00:05	3.07	3.72	3.49	2.24	3.13	4	0
11/02/2015 00:10	2.83	3.24	2.93	2.28	2.82	4	0
11/02/2015 00:15	2.95	3.66	2.42	2.31	2.83	4	0
11/02/2015 00:20	2.16	3.6	2.33	1.82	2.48	4	0
11/02/2015 00:25	3.3	3.65	3.13	1.83	2.98	4	0
11/02/2015 00:30	2.6	3.29	1.91	2.37	2.54	4	0
11/02/2015 00:35	2.22	3.1	2.3	1.92	2.38	4	0
11/02/2015 00:40	2.27	2.44	2.34	1.5	2.14	4	0
11/02/2015 00:45	2.93	2.33	2	1.37	2.16	4	0
11/02/2015 00:50	1.75	3.01	1.63	1.73	2.03	4	0
11/02/2015 00:55	1.73	2.69	1.74	1.95	2.03	4	0
11/02/2015 01:00	.71	1.1	1.15	1.04	1	4	0
11/02/2015 01:05	.71	1.1	1.15	1.04	1	4	0
11/02/2015 01:10	1.28	2.39	2.89	1.11	1.92	4	0
11/02/2015 01:15	1.6	2.71	1.83	1.84	1.99	4	0
11/02/2015 01:20	1.18	1.99	1.46	1.31	1.49	4	0
11/02/2015 01:25	1.41	1.73	1.4	1.55	1.52	4	0
11/02/2015 01:30	1.42	1.69	1.74	.73	1.4	4	0
11/02/2015 01:35	1.35	2.18	2.36	1.5	1.85	4	0
11/02/2015 01:40	.86	1.5	1.6	1.09	1.26	4	0
11/02/2015 01:45	1.01	1.71	1.68	1.47	1.47	4	0
11/02/2015 01:50	1.08	1.67	1.59	1.05	1.35	4	0
11/02/2015 01:55	1.15	1.33	1.43	1.29	1.3	4	0
11/02/2015 02:00	1.25	1.42	1.52	.79	1.24	4	0
11/02/2015 02:05	.91	1.08	1.42	1.82	1.31	4	0
11/02/2015 02:10	.92	1.69	1.61	.78	1.25	4	0
11/02/2015 02:15	.53	1.1	.74	1.06	.86	4	0
11/02/2015 02:20	.87	1.39	1.18	1.01	1.11	4	0
11/02/2015 02:25	1.09	1.49	1.36	.92	1.21	4	0
11/02/2015 02:30	.91	1.29	1.74	.89	1.21	4	0
11/02/2015 02:35	.99	1.27	.96	.93	1.04	4	0
11/02/2015 02:40	.98	1.43	1.29	.62	1.08	4	0
11/02/2015 02:45	1.23	1.38	1.66	2	1.57	4	0
11/02/2015 02:50	.99	1.31	1.25	1.16	1.18	4	0
11/02/2015 02:55	1.02	1.61	1.45	.96	1.26	4	0
11/02/2015 03:00	.81	1.88	1.58	.94	1.3	4	0
11/02/2015 03:05	1.26	1.68	1.35	.87	1.29	4	0
11/02/2015 03:10	1.62	1.23	1.32	1.53	1.43	4	0
11/02/2015 03:15	1.44	2.25	2.53	.79	1.75	4	0
11/02/2015 03:20	1.06	1.88	1.21	1.89	1.51	4	0
11/02/2015 03:25	1.54	2.12	2.01	1.63	1.82	4	0
11/02/2015 03:30	1.61	2.39	1.44	1.92	1.84	4	0
11/02/2015 03:35	1.95	2.47	1.91	1.42	1.94	4	0
11/02/2015 03:40	2.27	3.41	2.55	2.47	2.67	4	0
11/02/2015 03:45	2.23	3.31	2.77	1.83	2.53	4	0
11/02/2015 03:50	2.67	3.36	2.56	2.31	2.72	4	0
11/02/2015 03:55	2.83	3.13	2.65	2.36	2.74	4	0
11/02/2015 04:00	2.08	3.07	2.14	1.59	2.22	4	0
11/02/2015 04:05	3.17	3.58	2.64	1.99	2.85	4	0
11/02/2015 04:10	3.39	4.18	2.84	2.48	3.22	4	0
11/02/2015 04:15	3.85	4.24	3.61	3.1	3.7	4	0
11/02/2015 04:20	4.83	5.14	4.21	2.66	4.21	4	0
11/02/2015 04:25	5.45	6.4	4.58	2.89	4.83	4	0
11/02/2015 04:30	5.12	5.8	4.48	2.97	4.59	4	0
11/02/2015 04:35	6.72	6.93	5.01	3.29	5.49	4	0
11/02/2015 04:40	8.16	7.23	5.56	4.26	6.3	4	0
11/02/2015 04:45	8.44	7.96	6.16	4.18	6.69	4	0
11/02/2015 04:50	7.78	9.02	5.72	4.69	6.8	4	0
11/02/2015 04:55	7.67	8.26	5.62	5.07	6.65	4	0
11/02/2015 05:00	8.93	7.85	6.19	6.1	7.27	4	0
11/02/2015 05:05	9.04	8.02	7.28	5.47	7.45	4	0
11/02/2015 05:10	11.61	10.12	7.99	7.72	9.36	4	0
11/02/2015 05:15	12.48	11.67	8.05	7.41	9.9	4	0
11/02/2015 05:20	14.63	12.26	8.52	7.53	10.74	4	0
11/02/2015 05:25	16.71	13.6	11.1	10.24	12.91	4	0
11/02/2015 05:30	17.17	15.95	11.47	11.72	14.08	4	0
11/02/2015 05:35	17.29	15.88	12	11.27	14.11	4	0
11/02/2015 05:40	17.99	17.47	13.29	12.3	15.26	4	0
11/02/2015 05:45	17.82	16.91	13.46	13.33	15.38	4	0
11/02/2015 05:50	17.67	17.31	13.08	13.1	15.29	4	0
11/02/2015 05:55	17.22	16.38	13.92	12.24	14.94	4	0
11/02/2015 06:00	16	16.55	12.27	12.52	14.34	4	0
11/02/2015 06:05	17.46	16.4	12.95	12.78	14.9	4	0
11/02/2015 06:10	15.61	17.59	14.13	11.94	14.82	4	0
11/02/2015 06:15	15.15	14.53	12.46	10.23	13.09	4	0
11/02/2015 06:20	15.21	15.48	12.51	12.67	13.97	4	0
11/02/2015 06:25	15.31	15.21	12.51	11.58	13.65	4	0
11/02/2015 06:30	16.32	14.45	11.7	11.51	13.49	4	0
11/02/2015 06:35	16.22	15.36	12.3	12.44	14.08	4	0
11/02/2015 06:40	15.59	15.61	12.85	11.99	14.01	4	0
11/02/2015 06:45	16.09	16.56	12.48	11.37	14.13	4	0
11/02/2015 06:50	14.57	15.16	11.76	10.53	13	4	0
11/02/2015 06:55	16.22	16.06	12.9	13.96	14.78	4	0
11/02/2015 07:00	16.47	14.62	11.21	10.89	13.3	4	0
11/02/2015 07:05	15.46	14.98	11.19	11.54	13.29	4	0
11/02/2015 07:10	16.57	15.48	13.12	11.9	14.27	4	0
11/02/2015 07:15	15.61	14.87	13.5	12.57	14.14	4	0
11/02/2015 07:20	15.15	16.01	14.06	13.44	14.67	4	0
11/02/2015 07:25	14.62	16.02	12.44	14.33	14.35	4	0
11/02/2015 07:30	14.12	16.29	12.8	13.66	14.22	4	0
11/02/2015 07:35	13.77	15.74	13.2	13.16	13.97	4	0
11/02/2015 07:40	14.68	15.59	12.85	13.25	14.09	4	0
11/02/2015 07:45	14.15	15.28	12.56	12.58	13.64	4	0
11/02/2015 07:50	14.63	17.23	13.19	14.15	14.8	4	0
11/02/2015 07:55	17.1	19.26	13.52	15.92	16.45	4	0
11/02/2015 08:00	17.22	18.04	16.28	16.44	17	4	0
11/02/2015 08:05	18.73	21.17	15.69	18.37	18.49	4	0
11/02/2015 08:10	19.35	18.26	16.63	15.61	17.46	4	0
11/02/2015 08:15	17.12	17.43	16.83	16.84	17.06	4	0
11/02/2015 08:20	16.17	17.59	14.33	15.39	15.87	4	0
11/02/2015 08:25	18.43	18.03	15.67	19.34	17.87	4	0
11/02/2015 08:30	17.75	18.87	14.31	18.25	17.29	4	0
11/02/2015 08:35	17.62	19.12	15	15.7	16.86	4	0
11/02/2015 08:40	16.68	18.72	15.71	15.37	16.62	4	0
11/02/2015 08:45	15.73	18.13	18.16	16.85	17.22	4	0
11/02/2015 08:50	17.81	19.05	15.18	17.18	17.3	4	0
11/02/2015 08:55	17.02	18.67	16.21	16.68	17.14	4	0
11/02/2015 09:00	15.62	16.4	14.33	14.85	15.3	4	0
11/02/2015 09:05	15.44	16.06	13.62	15.22	15.08	4	0
11/02/2015 09:10	15.46	17.03	15.18	15.3	15.74	4	0
11/02/2015 09:15	16.99	16.95	15.08	15.87	16.22	4	0
11/02/2015 09:20	16.61	16.74	15.42	15.72	16.12	4	0
11/02/2015 09:25	16.69	17.39	15.9	17.25	16.81	4	0
11/02/2015 09:30	17.1	15.48	13.3	14.84	15.18	4	0
11/02/2015 09:35	18.1	17.59	14.87	14.7	16.32	4	0
11/02/2015 09:40	15.58	17.53	12.86	14.04	15	4	0
11/02/2015 09:45	16.17	17.86	16.06	15.68	16.44	4	0
11/02/2015 09:50	15.62	18.65	17.24	14.01	16.38	4	0
11/02/2015 09:55	17.06	17.67	16.79	16.01	16.88	4	0
11/02/2015 10:00	19.72	18.67	19.69	15.21	18.32	4	0
11/02/2015 10:05	19.14	17.99	16.82	18.49	18.11	4	0
11/02/2015 10:10	15.98	17.98	14.23	15.26	15.86	4	0
11/02/2015 10:15	16.66	17.44	13.64	13.87	15.4	4	0
11/02/2015 10:20	16.9	16.91	15.51	16	16.33	4	0
11/02/2015 10:25	16.8	17.5	15.14	15.32	16.19	4	0
11/02/2015 10:30	17.21	17.14	15.19	13.89	15.86	4	0
11/02/2015 10:35	16.45	18.31	17.58	16.47	17.2	4	0
11/02/2015 10:40	16.08	17.5	14.65	15.67	15.98	4	0
11/02/2015 10:45	17.07	17.84	16.57	16.13	16.9	4	0
11/02/2015 10:50	20.51	16.97	16.71	15.36	17.39	4	0
11/02/2015 10:55	15.32	17.28	15.31	15.43	15.83	4	0
11/02/2015 11:00	16.95	17.57	15.7	17.6	16.95	4	0
11/02/2015 11:05	15.66	16.43	15.95	14.8	15.71	4	0
11/02/2015 11:10	16.56	17.39	13.86	12.48	15.07	4	0
11/02/2015 11:15	17.54	18.12	15.98	16.36	17	4	0
11/02/2015 11:20	17.36	19.11	15.36	17.09	17.23	4	0
11/02/2015 11:25	17.51	18.76	14.99	14.88	16.53	4	0
11/02/2015 11:30	15.71	17.36	16.16	15.88	16.28	4	0
11/02/2015 11:35	17.11	17.87	15.65	15.64	16.57	4	0
11/02/2015 11:40	16.83	18.59	16.01	16.06	16.87	4	0
11/02/2015 11:45	16.79	15.48	14.12	15.97	15.59	4	0
11/02/2015 11:50	16.44	17.85	15.17	16.59	16.51	4	0
11/02/2015 11:55	15.58	16.38	15.7	13.58	15.31	4	0
11/02/2015 12:00	15.16	16.68	15.77	14.23	15.46	4	0
11/02/2015 12:05	16.49	13.75	13.7	13.13	14.27	4	0
11/02/2015 12:10	15.58	16.77	15.93	11.91	15.05	4	0
11/02/2015 12:15	15.06	15.92	12.94	13.44	14.34	4	0
11/02/2015 12:20	13.83	15.82	14.29	13.6	14.39	4	0
11/02/2015 12:25	15.07	16.61	14.14	14.74	15.14	4	0
11/02/2015 12:30	15.15	16.59	13.61	14.29	14.91	4	0
11/02/2015 12:35	15.57	14.47	14.54	12.25	14.21	4	0
11/02/2015 12:40	15.6	15.35	14.34	12.09	14.34	4	0
11/02/2015 12:45	16.29	17.8	15.07	14.45	15.9	4	0
11/02/2015 12:50	14.82	15.9	14.18	13.42	14.58	4	0
11/02/2015 12:55	15.29	16.07	15.39	12.5	14.81	4	0
11/02/2015 13:00	14.59	13.51	13.17	11.6	13.22	4	0
11/02/2015 13:05	14.92	14.01	13.21	11.72	13.46	4	0
11/02/2015 13:10	13.66	14.25	12.88	11.89	13.17	4	0
11/02/2015 13:15	14.86	14.34	12.15	14.7	14.01	4	0
11/02/2015 13:20	15.62	15.4	13.51	13.59	14.53	4	0
11/02/2015 13:25	14.33	14.03	13.47	11.98	13.45	4	0
11/02/2015 13:30	13.83	13.85	13.25	13.34	13.57	4	0
11/02/2015 13:35	15.38	17.06	14.33	12.48	14.81	4	0
11/02/2015 13:40	14.74	14.38	13.94	14.5	14.39	4	0
11/02/2015 13:45	15.04	14.21	13.85	12.42	13.88	4	0
11/02/2015 13:50	16.48	16.32	13.38	14.79	15.24	4	0
11/02/2015 13:55	14.77	15.06	12.23	12.01	13.52	4	0
11/02/2015 14:00	12.96	12.38	10.7	11.02	11.76	4	0
11/02/2015 14:05	13.37	14.51	11.23	13.92	13.26	4	0
11/02/2015 14:10	15.67	17.64	14.75	15.74	15.95	4	0
11/02/2015 14:15	16.34	16.9	16.2	15.6	16.26	4	0
11/02/2015 14:20	15.21	15.14	15.31	14.38	15.01	4	0
11/02/2015 14:25	13.36	13.75	11.6	10.69	12.35	4	0
11/02/2015 14:30	14.3	14.92	12.3	13.39	13.73	4	0
11/02/2015 14:35	15.77	13.59	12.43	12.48	13.57	4	0
11/02/2015 14:40	13.67	13.49	11.92	14.55	13.41	4	0
11/02/2015 14:45	14.46	14.03	12.18	14.32	13.75	4	0
11/02/2015 14:50	13.81	14.63	13.47	13.99	13.97	4	0
11/02/2015 14:55	12.87	12.62	12.03	13.16	12.67	4	0
11/02/2015 15:00	13.54	14.02	12.28	12.1	12.98	4	0
11/02/2015 15:05	14.16	12.87	11.61	11.67	12.58	4	0
11/02/2015 15:10	11.56	13.48	10.47	12.49	12	4	0
11/02/2015 15:15	12.03	12.91	12.32	14.08	12.84	4	0
11/02/2015 15:20	12.78	11.97	11.64	12.38	12.19	4	0
11/02/2015 15:25	13.23	13.44	11.94	12.84	12.86	4	0
11/02/2015 15:30	14.06	15.02	14.35	14.95	14.59	4	0
11/02/2015 15:35	14.05	13.75	12.03	13.36	13.3	4	0
11/02/2015 15:40	12.82	13.46	13.7	13.04	13.26	4	0
11/02/2015 15:45	13.36	11.91	9.94	11.17	11.59	4	0
11/02/2015 15:50	14.37	14.83	12.7	14.22	14.03	4	0
11/02/2015 15:55	13.29	13.44	12.12	12.03	12.72	4	0
11/02/2015 16:00	13.65	13.44	10.68	11.93	12.43	4	0
11/02/2015 16:05	11.76	12.56	9.79	11.4	11.38	4	0
11/02/2015 16:10	12.35	12.7	10.74	12.58	12.09	4	0
11/02/2015 16:15	13.31	13.79	11.98	11.63	12.68	4	0
11/02/2015 16:20	13.52	13.29	10.61	13.35	12.69	4	0
11/02/2015 16:25	14.67	14.63	12.26	11.39	13.24	4	0
11/02/2015 16:30	11.67	12.73	11.3	12.23	11.98	4	0
11/02/2015 16:35	13.4	12.12	11.07	11.02	11.9	4	0
11/02/2015 16:40	11.76	12.27	10.44	12.53	11.75	4	0
11/02/2015 16:45	13.32	12.39	10.99	11.26	11.99	4	0
11/02/2015 16:50	13.6	12.82	11.64	12.76	12.7	4	0
11/02/2015 16:55	13.05	13.99	12.57	11.63	12.81	4	0
11/02/2015 17:00	12.06	12.6	10.99	12.74	12.1	4	0
11/02/2015 17:05	11.58	11.54	11.04	12.29	11.61	4	0
11/02/2015 17:10	13.4	13.33	11.37	11.61	12.43	4	0
11/02/2015 17:15	12.75	14.78	12.87	11.61	13	4	0
11/02/2015 17:20	14.16	13.99	12.23	13.63	13.5	4	0
11/02/2015 17:25	15.08	14.38	12.36	13.11	13.73	4	0
11/02/2015 17:30	12.51	12.45	11.68	10.89	11.88	4	0
11/02/2015 17:35	15.15	14.18	12.38	13.06	13.69	4	0
11/02/2015 17:40	14.43	14	12.23	13.6	13.56	4	0
11/02/2015 17:45	13.22	13.44	11.06	12.74	12.61	4	0
11/02/2015 17:50	13.26	14.06	11.17	10.75	12.31	4	0
11/02/2015 17:55	12.69	11.87	10.6	12.06	11.81	4	0
11/02/2015 18:00	12.2	13.31	12.61	14.52	13.16	4	0
11/02/2015 18:05	13.36	13.15	11.33	11.92	12.44	4	0
11/02/2015 18:10	13.31	14.19	11.22	13.03	12.94	4	0
11/02/2015 18:15	13.18	12.66	13.25	14.44	13.38	4	0
11/02/2015 18:20	13.65	12.77	10.71	13.06	12.55	4	0
11/02/2015 18:25	13.06	13.23	11.51	11.65	12.36	4	0
11/02/2015 18:30	13.18	14.5	12.97	15.36	14	4	0
11/02/2015 18:35	14.1	13.1	12.53	12.83	13.14	4	0
11/02/2015 18:40	14.87	14.61	12.22	12.83	13.63	4	0
11/02/2015 18:45	13.84	13.69	11.97	13.48	13.25	4	0
11/02/2015 18:50	14	15.23	13.26	14.25	14.19	4	0
11/02/2015 18:55	13.9	14.6	11.98	13.29	13.44	4	0
11/02/2015 19:00	13.64	13.19	11.55	12.24	12.65	4	0
11/02/2015 19:05	12.55	13.84	12.15	12.01	12.64	4	0
11/02/2015 19:10	13.16	12.43	10.71	13.04	12.33	4	0
11/02/2015 19:15	13.21	13.77	12.2	13.38	13.14	4	0
11/02/2015 19:20	12.11	12.33	10.89	10.97	11.58	4	0
11/02/2015 19:25	12.58	12.03	10.96	11	11.64	4	0
11/02/2015 19:30	11.6	11.82	11.33	11.56	11.58	4	0
11/02/2015 19:35	13.01	12.53	12	10.19	11.93	4	0
