5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	3.88	4.18	4.6	4.66	4.52	4.37	5	0
11/02/2015 00:05	4.55	4.85	5.36	5.39	5.09	5.05	5	0
11/02/2015 00:10	5.56	5.91	6.49	6.43	5.89	6.06	5	0
11/02/2015 00:15	3.72	4.02	4.43	4.49	4.38	4.21	5	0
11/02/2015 00:20	5.68	5.98	6.62	6.62	6.05	6.19	5	0
11/02/2015 00:25	4.12	4.53	4.99	5.03	4.66	4.67	5	0
11/02/2015 00:30	4.12	4.42	4.87	4.92	4.72	4.61	5	0
11/02/2015 00:35	2.9	3.69	4.05	4.06	3.61	3.66	5	0
11/02/2015 00:40	3.04	3.34	3.67	3.75	3.8	3.52	5	0
11/02/2015 00:45	3.62	4.29	4.71	4.7	4.23	4.31	5	0
11/02/2015 00:50	3.95	4.57	5.01	5	4.51	4.61	5	0
11/02/2015 00:55	3.23	3.53	3.87	3.95	3.96	3.71	5	0
11/02/2015 01:00	3.59	3.89	4.28	4.34	4.27	4.07	5	0
11/02/2015 01:05	3.46	3.76	4.13	4.2	4.16	3.94	5	0
11/02/2015 01:10	3.61	3.92	4.31	4.37	4.29	4.1	5	0
11/02/2015 01:15	2.99	3.55	3.9	3.98	3.69	3.62	5	0
11/02/2015 01:20	3.32	4.05	4.44	4.44	3.98	4.04	5	0
11/02/2015 01:25	3.39	4.1	4.5	4.5	4.03	4.1	5	0
11/02/2015 01:30	3.29	3.7	4.06	4.13	3.95	3.83	5	0
11/02/2015 01:35	2.78	3.09	3.38	3.46	3.58	3.26	5	0
11/02/2015 01:40	3.82	4.17	4.6	4.65	4.4	4.33	5	0
11/02/2015 01:45	2.54	3.19	3.49	3.58	3.31	3.22	5	0
11/02/2015 01:50	2.98	3.28	3.6	3.68	3.75	3.46	5	0
11/02/2015 01:55	2.44	3.31	3.64	3.65	3.22	3.25	5	0
11/02/2015 02:00	2.53	2.83	3.09	3.18	3.36	3	5	0
11/02/2015 02:05	3.1	3.41	3.74	3.81	3.86	3.58	5	0
11/02/2015 02:10	6.34	6.56	7.2	7.13	6.56	6.76	5	0
11/02/2015 02:15	2.65	3.41	3.74	3.81	3.4	3.4	5	0
11/02/2015 02:20	2.55	3.4	3.74	3.75	3.31	3.35	5	0
11/02/2015 02:25	3.39	3.69	4.06	4.12	4.05	3.86	5	0
11/02/2015 02:30	3.06	3.79	4.17	4.2	3.75	3.79	5	0
11/02/2015 02:35	2.41	3.28	3.61	3.63	3.19	3.22	5	0
11/02/2015 02:40	2.57	3.41	3.74	3.76	3.33	3.36	5	0
11/02/2015 02:45	2.7	3	3.28	3.37	3.51	3.17	5	0
11/02/2015 02:50	2.49	2.89	3.05	3.14	3.33	2.98	5	0
11/02/2015 02:55	2.56	3.41	3.75	3.76	3.33	3.36	5	0
11/02/2015 03:00	2.9	3.2	3.51	3.59	3.68	3.38	5	0
11/02/2015 03:05	3.8	4.1	4.51	4.57	4.45	4.28	5	0
11/02/2015 03:10	4.93	5.23	5.77	5.8	5.41	5.43	5	0
11/02/2015 03:15	2.85	3.65	4.01	4.02	3.57	3.62	5	0
11/02/2015 03:20	3.27	4	4.4	4.39	3.93	4	5	0
11/02/2015 03:25	2.96	3.74	4.11	4.12	3.67	3.72	5	0
11/02/2015 03:30	3.4	3.94	4.34	4.4	4.04	4.02	5	0
11/02/2015 03:35	2.96	3.74	4.11	4.12	3.67	3.72	5	0
11/02/2015 03:40	3.09	3.39	3.72	3.8	3.84	3.57	5	0
11/02/2015 03:45	5.74	6.04	6.69	6.67	6.1	6.25	5	0
11/02/2015 03:50	2.88	3.43	3.76	3.84	3.6	3.5	5	0
11/02/2015 03:55	3.83	4.47	4.91	4.89	4.41	4.5	5	0
11/02/2015 04:00	2.57	3.42	3.76	3.77	3.33	3.37	5	0
11/02/2015 04:05	3.35	3.65	4.01	4.08	4.06	3.83	5	0
11/02/2015 04:10	3.9	4.53	4.97	4.96	4.47	4.57	5	0
11/02/2015 04:15	3.3	4.03	4.42	4.42	3.96	4.03	5	0
11/02/2015 04:20	3.18	3.48	3.82	3.89	3.92	3.66	5	0
11/02/2015 04:25	4.47	4.77	5.27	5.3	5.02	4.97	5	0
11/02/2015 04:30	3.59	4.27	4.69	4.68	4.21	4.29	5	0
11/02/2015 04:35	4.38	4.68	5.17	5.21	4.94	4.88	5	0
11/02/2015 04:40	4.44	4.74	5.23	5.26	4.99	4.93	5	0
11/02/2015 04:45	4.31	4.62	5.09	5.13	4.89	4.81	5	0
11/02/2015 04:50	4.88	5.35	5.87	5.83	5.31	5.45	5	0
11/02/2015 04:55	4.91	5.21	5.76	5.78	5.4	5.41	5	0
11/02/2015 05:00	4.35	4.66	5.14	5.18	4.92	4.85	5	0
11/02/2015 05:05	5.65	5.95	6.58	6.58	6.02	6.16	5	0
11/02/2015 05:10	6.57	6.75	7.41	7.33	6.76	6.96	5	0
11/02/2015 05:15	7.06	7.36	8.16	8.12	7.22	7.59	5	0
11/02/2015 05:20	6.19	6.49	7.19	7.17	6.48	6.71	5	0
11/02/2015 05:25	8.73	8.56	9.38	9.26	8.61	8.91	5	0
11/02/2015 05:30	7.52	7.83	8.68	8.63	7.62	8.05	5	0
11/02/2015 05:35	7.67	7.97	8.84	8.78	7.74	8.2	5	0
11/02/2015 05:40	8.17	8.47	9.4	9.33	8.17	8.71	5	0
11/02/2015 05:45	8.1	8.4	9.32	9.26	8.11	8.64	5	0
11/02/2015 05:50	9.37	9.68	10.72	10.55	9.19	9.9	5	0
11/02/2015 05:55	9.85	10.15	11.28	11.16	9.59	10.41	5	0
11/02/2015 06:00	7.77	8.08	8.96	8.9	7.83	8.31	5	0
11/02/2015 06:05	8.24	8.54	9.48	9.4	8.22	8.78	5	0
11/02/2015 06:10	11.92	11.23	12.3	12.1	11.35	11.78	5	0
11/02/2015 06:15	8.86	9.16	10.17	10.08	8.75	9.4	5	0
11/02/2015 06:20	10.38	10.68	11.87	11.74	10.05	10.94	5	0
11/02/2015 06:25	10	10.04	11	10.83	9.73	10.32	5	0
