5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 03:30	.54	1.12	.95	.9	1.28	.11	.82	6	100
11/02/2015 03:35	.69	2.02	.94	2.26	1.09	.26	1.21	6	100
11/02/2015 03:40	.79	1.39	1.52	1.93	2.27	.28	1.36	6	100
11/02/2015 03:45	.91	1.79	1.56	1.65	2.19	.08	1.36	6	100
11/02/2015 03:50	1.04	2.49	1.4	2.41	1.93	.18	1.57	6	100
11/02/2015 03:55	.93	2.16	1.48	1.9	2.08	.08	1.44	6	100
11/02/2015 04:00	.74	2.44	2.12	2.05	2.75	.1	1.7	6	100
11/02/2015 04:05	1.31	2.69	1.53	2.32	1.73	.08	1.61	6	100
11/02/2015 04:10	.94	2.96	2.17	1.73	2.55	.12	1.75	6	100
11/02/2015 04:15	1.59	3.11	2.13	2.58	1.32	0	1.79	6	100
11/02/2015 04:20	1.47	3.52	2.63	2.68	2.48	.19	2.16	6	100
11/02/2015 04:25	1.87	3.74	3.01	2.52	3.69	.24	2.51	6	100
11/02/2015 04:30	1.81	3.34	2.53	3.53	3.68	.2	2.52	6	100
11/02/2015 04:35	2.07	4.42	3.39	3.39	4.25	.48	3	6	100
11/02/2015 04:40	3.6	4.93	3.59	5.07	4.03	.48	3.62	6	100
11/02/2015 04:45	3.01	4.5	3.18	4.52	5.8	.47	3.58	6	100
11/02/2015 04:50	3.09	4.71	3.39	4.72	5.33	.3	3.59	6	100
11/02/2015 04:55	3.16	5.63	3.49	4.72	5.6	.36	3.83	6	100
11/02/2015 05:00	3	4.33	3.18	3.86	6.22	.85	3.57	6	100
11/02/2015 05:05	4.32	5.67	3.7	4.36	6.19	.49	4.12	6	100
11/02/2015 05:10	3.59	5.97	3.59	4.67	7.29	1.11	4.37	6	100
11/02/2015 05:15	4.38	6.96	4.73	5.37	6.37	.86	4.78	6	100
11/02/2015 05:20	6.32	8.3	5.9	6.97	9.6	.53	6.27	6	100
11/02/2015 05:25	5.63	7.5	5.29	5.69	8.91	1.43	5.74	6	100
11/02/2015 05:30	5.99	7.59	5.42	6.49	9.59	2.32	6.23	6	100
11/02/2015 05:35	6.63	9.67	6.03	8.27	10.16	1.97	7.12	6	100
11/02/2015 05:40	7.09	10.11	7.59	9.53	12.29	1.47	8.01	6	100
11/02/2015 05:45	7.25	9.93	6.31	8.39	14.24	2.76	8.15	6	100
11/02/2015 05:50	6.38	8.8	6.58	7.94	12.88	2.52	7.52	6	100
11/02/2015 05:55	6.39	9.09	6.08	8.28	30.65	5.77	11.04	6	100
11/02/2015 06:00	6.86	10.1	6.72	7.13	32.23	6.6	11.61	6	100
11/02/2015 06:05	6.55	9.57	6.73	7.69	42.12	14.57	14.54	6	100
11/02/2015 06:10	6.38	10.38	6.18	8.22	50.58	20.01	16.96	6	100
11/02/2015 06:15	5.57	8.69	6.03	6.75	37.25	22.75	14.51	6	100
11/02/2015 06:20	6.27	9.17	5.72	7.24	35.7	11.61	12.62	6	100
11/02/2015 06:25	5.77	9.99	6.52	7.3	30.57	11.6	11.96	6	100
11/02/2015 06:30	5.69	8.68	5.02	7	27.62	11.06	10.85	6	100
11/02/2015 06:35	6.56	9.1	6.48	8.5	27.41	9.88	11.32	6	100
11/02/2015 06:40	6.34	9.32	6.35	7.8	34.35	12.99	12.86	6	100
11/02/2015 06:45	6.45	9.36	6.63	7.5	27.6	10.24	11.3	6	100
11/02/2015 06:50	5.33	9.31	5.58	8.17	24.8	11.92	10.85	6	100
11/02/2015 06:55	6.51	9.42	6.72	8.21	30.96	11.25	12.18	6	100
11/02/2015 07:00	7.04	9.13	7.39	8.84	33.11	11.51	12.84	6	100
11/02/2015 07:05	6.61	10.78	6.77	9.16	22.12	11.12	11.09	6	100
11/02/2015 07:10	6.73	10.43	7.55	9.17	26.99	11.32	12.03	6	100
11/02/2015 07:15	7.03	11.26	7.46	8.77	27.95	11.47	12.32	6	100
11/02/2015 07:20	7.96	12.7	8.21	9.11	22.43	10.69	11.85	6	100
11/02/2015 07:25	8.03	12.14	7.79	10.59	41.54	17.24	16.22	6	100
11/02/2015 07:30	8.1	12.08	7.69	10.57	31.32	12.67	13.74	6	100
11/02/2015 07:35	8.83	12.98	8.57	10.06	21.12	10.42	12	6	100
11/02/2015 07:40	8.12	11.28	7.83	9.67	24.29	10.57	11.96	6	100
11/02/2015 07:45	8.72	12.37	9.35	11.28	35.19	15.57	15.41	6	100
11/02/2015 07:50	8.81	12.63	8.13	10.78	36.34	18.58	15.88	6	100
11/02/2015 07:55	7.31	12.42	7.8	9.57	28.84	13.59	13.26	6	100
11/02/2015 08:00	8.17	11.71	8.81	11.89	36.91	19.37	16.14	6	100
11/02/2015 08:05	16.08	23.62	13.68	14.78	36.32	17.56	20.34	6	100
11/02/2015 08:10	14.78	21.67	14.67	19.75	40.59	17.34	21.47	6	100
11/02/2015 08:15	12.31	15.9	12.22	14.91	42.66	15.47	18.91	6	100
11/02/2015 08:20	8.29	12.56	9.1	12.62	30.01	12.69	14.21	6	100
11/02/2015 08:25	12.02	17.42	11.97	15.98	28.41	13.25	16.51	6	100
11/02/2015 08:30	8.63	12.44	9	12.22	30.1	11.45	13.97	6	100
11/02/2015 08:35	8.22	11.9	7.86	9.69	30.77	14.81	13.87	6	100
11/02/2015 08:40	8.02	11.38	7.99	10.88	29.83	11.66	13.29	6	100
11/02/2015 08:45	7.33	10.09	7.82	10.91	24.52	11.77	12.07	6	100
11/02/2015 08:50	7.51	11.49	8.39	10.36	29.61	15.71	13.84	6	100
11/02/2015 08:55	7.14	10.56	8.73	10.38	22.69	11.52	11.84	6	100
11/02/2015 09:00	6.5	9.4	8.1	10.61	31.35	14.33	13.38	6	100
11/02/2015 09:05	6.87	10.59	6.81	10.56	30.77	12.08	12.95	6	100
11/02/2015 09:10	6.01	9.31	7.76	9.41	40.53	18.16	15.2	6	100
11/02/2015 09:15	8.02	10.78	7.16	10.18	38.26	15.21	14.94	6	100
11/02/2015 09:20	7.09	11.9	8.72	12.14	35.03	13.61	14.75	6	100
11/02/2015 09:25	7.57	10.99	8.07	10.76	28.2	11.06	12.78	6	100
11/02/2015 09:30	7.69	10.56	8.62	10.27	22.47	10.14	11.63	6	100
11/02/2015 09:35	7.52	11.23	8.66	11.8	25.88	9.17	12.38	6	100
11/02/2015 09:40	7.21	12.57	9.31	10.87	21.46	8.05	11.58	6	100
11/02/2015 09:45	7.38	11.34	7.99	10.32	29.73	13.05	13.3	6	100
11/02/2015 09:50	6.89	10.71	7.24	9.71	27.19	9.64	11.9	6	100
11/02/2015 09:55	7.12	10.64	8.31	10.09	25.53	9.32	11.83	6	100
11/02/2015 10:00	7.21	11.5	9.83	10.26	29.96	10	13.13	6	100
11/02/2015 10:05	7.71	11.9	9	11.4	41.73	14.1	15.97	6	100
11/02/2015 10:10	7.14	11.71	9.36	10.21	27.13	11.39	12.82	6	100
11/02/2015 10:15	7.58	11.82	9.66	11.34	21.52	5.99	11.32	6	100
11/02/2015 10:20	7.33	11.93	9.79	11.52	29.83	6.97	12.89	6	100
11/02/2015 10:25	7.01	10.45	7.92	10.11	26.11	7.73	11.55	6	100
11/02/2015 10:30	6.05	10.5	8.95	10.78	28.53	10.17	12.5	6	100
11/02/2015 10:35	6.7	9.99	7.89	10	30.88	11.21	12.78	6	100
11/02/2015 10:40	7.65	11.07	7.83	11.48	27.83	9.29	12.53	6	100
11/02/2015 10:45	8.19	11.32	8.83	10.08	29.44	10.54	13.07	6	100
11/02/2015 10:50	6.36	10.12	8.28	10.82	26.25	9.75	11.93	6	100
11/02/2015 10:55	7.62	10.45	8.39	10.04	24.12	7.65	11.38	6	100
11/02/2015 11:00	7.05	11.48	8.88	10.75	35.26	11.04	14.08	6	100
11/02/2015 11:05	7.86	11.06	8.71	10.62	35.6	13.95	14.63	6	100
11/02/2015 11:10	7.6	11.85	8.67	10.43	32.87	12.03	13.91	6	100
11/02/2015 11:15	6.65	13.4	7.68	11.02	27.57	9.89	12.7	6	100
11/02/2015 11:20	7.63	11.37	9.34	10.53	21.76	5.66	11.05	6	100
11/02/2015 11:25	5.98	11.22	7.32	8.64	18.89	5.36	9.57	6	100
11/02/2015 11:30	7.84	13.05	8.91	12.9	23.31	8.82	12.47	6	100
11/02/2015 11:35	7.4	11.64	8.23	10.99	19.88	4.93	10.51	6	100
11/02/2015 11:40	6.9	12.34	8.74	10.81	18.14	5.01	10.32	6	100
11/02/2015 11:45	7.79	12.2	9.3	12	17.77	5.71	10.8	6	100
11/02/2015 11:50	7.51	13.11	9.19	12.35	17.58	5.28	10.84	6	100
11/02/2015 11:55	6.87	11.26	8.07	10.72	20.36	4.89	10.36	6	100
11/02/2015 12:00	6.93	10.67	7.66	10.69	20.81	5.76	10.42	6	100
11/02/2015 12:05	6.81	11.39	8.96	10.67	13.43	2.62	8.98	6	100
11/02/2015 12:10	6.93	9.59	7.93	10.65	13.73	3.85	8.78	6	100
11/02/2015 12:15	6.62	10.59	8.04	11.68	13.49	3.31	8.96	6	100
11/02/2015 12:20	7.6	11.09	7.67	10.29	13.72	3.21	8.93	6	100
11/02/2015 12:25	7.34	11.98	7.93	11.07	13.27	4.58	9.36	6	100
11/02/2015 12:30	7.57	12.07	8.81	10.6	16.18	4.48	9.95	6	100
11/02/2015 12:35	8.19	13.18	9.09	11.63	19.02	5.22	11.05	6	100
11/02/2015 12:40	6.73	11.63	8.48	10.31	21.15	8	11.05	6	100
11/02/2015 12:45	7.87	12.38	9.51	10.56	22.44	6.19	11.49	6	100
11/02/2015 12:50	7.63	11.61	8.87	10.7	17.27	4.87	10.16	6	100
11/02/2015 12:55	8.59	14.38	9.47	10.61	14.53	3.98	10.26	6	100
11/02/2015 13:00	26.68	36.98	21.38	17.99	12.83	3.47	19.89	6	100
11/02/2015 13:05	23.39	35	22.57	26.5	11.12	2.32	20.15	6	100
11/02/2015 13:10	28.8	45.47	34.35	38.23	13.96	4.22	27.5	6	100
11/02/2015 13:15	22.87	33.97	22.64	23.28	13.3	5.58	20.27	6	100
11/02/2015 13:20	20	28.81	19.05	16.38	13.18	6.86	17.38	6	100
11/02/2015 13:25	21.41	26.58	18.69	16.8	14.67	7.48	17.61	6	100
11/02/2015 13:30	21.52	26.32	14.61	17.8	17.15	7.13	17.42	6	100
11/02/2015 13:35	20.03	28.28	18.12	18.72	14.45	8.06	17.94	6	100
11/02/2015 13:40	20.46	34.13	20.6	18.91	15.83	6.79	19.45	6	100
11/02/2015 13:45	22.93	26.68	15.82	17.02	14.06	5.94	17.07	6	100
11/02/2015 13:50	17.5	34.68	18.35	21.86	13.21	6.13	18.62	6	100
11/02/2015 13:55	19.58	28.3	15.22	14.71	12.63	5.4	15.97	6	100
11/02/2015 14:00	22.06	25.9	16.92	20.09	13.38	6.85	17.53	6	100
11/02/2015 14:05	19.12	28.94	15.03	17.67	13.63	5.61	16.67	6	100
11/02/2015 14:10	14.1	25.96	17.61	17.98	15.41	6.61	16.28	6	100
11/02/2015 14:15	15.12	26.44	15.06	16.56	14.22	5.9	15.55	6	100
11/02/2015 14:20	18.42	26.09	14.61	17.94	17.54	6.67	16.88	6	100
11/02/2015 14:25	17.61	25.19	15.02	17.62	18.31	6.42	16.7	6	100
11/02/2015 14:30	17.35	25.2	14.59	18.54	18.84	5.49	16.67	6	100
11/02/2015 14:35	21.15	18.8	13.26	15.77	19.73	4.87	15.6	6	100
11/02/2015 14:40	22.2	22.76	13.62	15.91	37.79	11.21	20.58	6	100
11/02/2015 14:45	17.37	21.18	15.62	15.72	27.55	9.7	17.86	6	100
11/02/2015 14:50	19.02	22.66	15.51	15.15	26.11	9.4	17.97	6	100
11/02/2015 14:55	17.71	23.09	14.03	17.07	21.06	8.63	16.93	6	100
11/02/2015 15:00	18.63	21.48	14.45	19.06	18.07	6.14	16.31	6	100
11/02/2015 15:05	13.57	18.03	13.37	14.77	28.82	11.83	16.73	6	100
11/02/2015 15:10	24.82	27.39	15.6	17.51	30.45	10.78	21.09	6	100
11/02/2015 15:15	14.43	19.13	12.88	15.82	43.52	14.64	20.07	6	100
11/02/2015 15:20	17.76	20.88	13.85	14.81	43.83	28.56	23.28	6	100
11/02/2015 15:25	16.62	37.36	21.9	23.39	39.37	16.62	25.88	6	100
11/02/2015 15:30	22.58	36.27	21.79	21.09	39.43	12.19	25.56	6	100
11/02/2015 15:35	18.65	33.59	22.17	20.67	35.22	9.14	23.24	6	100
11/02/2015 15:40	29.6	37.32	24.24	22.72	42.2	18.28	29.06	6	100
11/02/2015 15:45	15.47	20.37	15.19	16.28	32.79	16.88	19.5	6	100
11/02/2015 15:50	28.52	28.52	19.18	25.56	36.39	14.7	25.48	6	100
11/02/2015 15:55	18.79	31.51	18.77	24.69	33.38	7.97	22.52	6	100
11/02/2015 16:00	21.59	34.1	17.2	18	34.07	29.44	25.73	6	100
11/02/2015 16:05	16.42	23.71	17.95	17.13	40.33	23.96	23.25	6	100
11/02/2015 16:10	22.13	29.1	19.35	22.41	37.59	11.76	23.72	6	100
11/02/2015 16:15	22.42	28.92	22.09	25.4	23.13	4.82	21.13	6	100
11/02/2015 16:20	37.31	43.4	31.23	29.73	19.82	5.13	27.77	6	100
11/02/2015 16:25	28.16	44.65	30.53	43.43	11.86	4.07	27.12	6	100
11/02/2015 16:30	27.16	40.63	24.92	24.19	16.45	3.44	22.8	6	100
11/02/2015 16:35	22.03	35.54	26.1	20.32	15.4	4.24	20.6	6	100
11/02/2015 16:40	25.48	32.51	20.86	19.42	35.25	7.71	23.54	6	100
11/02/2015 16:45	26.25	28.92	22.56	17.46	43.74	20.74	26.61	6	100
11/02/2015 16:50	28.64	35.49	24.65	35.49	44.76	22.09	31.85	6	100
11/02/2015 16:55	23.27	37.28	28.07	41.7	44.2	12.56	31.18	6	100
11/02/2015 17:00	22.18	31.69	22.69	23.04	41.71	19.76	26.85	6	100
11/02/2015 17:05	28.92	40.88	24.27	27.9	44.84	53.21	36.67	6	100
11/02/2015 17:10	32	44.49	35.21	51.17	40.67	51.74	42.55	6	100
11/02/2015 17:15	25.38	38.26	29.2	32.31	50.6	48.84	37.43	6	100
11/02/2015 17:20	24.71	44.78	30.04	36.38	47.77	42.4	37.68	6	100
11/02/2015 17:25	26.83	39.28	25.53	33.41	45.71	39.38	35.02	6	100
11/02/2015 17:30	30.36	42.64	27.7	39.29	43.22	48.86	38.68	6	100
11/02/2015 17:35	29.79	43.07	35.25	49.77	43.71	52.21	42.3	6	100
11/02/2015 17:40	27.37	40.68	26.25	36.74	36.2	14.58	30.3	6	100
11/02/2015 17:45	27.38	43.57	23.92	26.19	43.9	33.7	33.11	6	100
11/02/2015 17:50	28.22	49.38	32.48	38.16	47.9	59.76	42.65	6	100
11/02/2015 17:55	24.76	41.39	28.27	33.59	40.02	22.98	31.83	6	100
11/02/2015 18:00	24.48	43.55	31.71	40.89	49.52	13.14	33.88	6	100
11/02/2015 18:05	24.12	37.63	31.13	39.79	43.11	32.33	34.69	6	100
11/02/2015 18:10	24.68	37.44	30.23	38.6	40.73	46.43	36.35	6	100
11/02/2015 18:15	22.41	39.51	30.15	39.93	44.76	48.59	37.56	6	100
11/02/2015 18:20	22.81	38.52	27.19	32	44.12	40.23	34.15	6	100
11/02/2015 18:25	30.85	33.01	24.57	40.23	40.2	41.25	35.02	6	100
11/02/2015 18:30	23.54	39.49	26.51	38.11	43.41	10.71	30.29	6	100
11/02/2015 18:35	25.5	44.82	30.01	39.4	43.11	10.72	32.26	6	100
11/02/2015 18:40	26.21	37.44	26.46	36.43	47.58	29.68	33.97	6	100
11/02/2015 18:45	26.44	39.69	28.84	33.95	50.45	47.52	37.81	6	100
11/02/2015 18:50	26.25	35.82	24.08	29.58	52.32	40.99	34.84	6	100
11/02/2015 18:55	25.19	35.31	27.47	21.57	47.03	31.66	31.37	6	100
11/02/2015 19:00	24.98	34.28	25.82	23.88	48.74	33.67	31.9	6	100
11/02/2015 19:05	29.46	38.24	30.87	35.51	48.35	32.49	35.82	6	100
11/02/2015 19:10	18.77	35.87	26.29	33.11	46.46	47.48	34.66	6	100
11/02/2015 19:15	26.64	38.7	31.43	37.19	45.35	31.41	35.12	6	100
11/02/2015 19:20	20.49	34.57	24.71	28.28	34.46	11.63	25.69	6	100
11/02/2015 19:25	20.72	37.29	29.8	24.42	34.36	9.03	25.94	6	100
11/02/2015 19:30	20.73	39.17	30.78	30.85	36.33	8.15	27.67	6	100
11/02/2015 19:35	23.79	31.31	26.69	31.91	16.25	4.46	22.4	6	100
11/02/2015 19:40	14.18	16.22	11.22	14.38	9	1.51	11.09	6	100
11/02/2015 19:45	16.37	16.71	12.05	13.19	9.05	1.87	11.54	6	100
11/02/2015 19:50	11.49	14.56	12.02	12.89	8.84	1.64	10.24	6	100
11/02/2015 19:55	5.16	8.22	6.41	8.24	8.4	1.95	6.4	6	100
11/02/2015 20:00	5.56	8.4	5.82	8.44	7.82	2.79	6.47	6	100
11/02/2015 20:05	5.6	8.84	6.54	8.27	8.34	2.13	6.62	6	100
11/02/2015 20:10	5.38	8.38	6.28	8.7	7.79	2.9	6.57	6	100
11/02/2015 20:15	6.37	8.65	6.67	8.83	8.71	2.31	6.92	6	100
11/02/2015 20:20	5.99	9.54	6.07	8.83	8.66	1.7	6.8	6	100
11/02/2015 20:25	4.3	6.48	5.29	6.78	7.11	1.46	5.24	6	100
11/02/2015 20:30	5.04	7.81	5.83	8.34	9.05	2.01	6.35	6	100
11/02/2015 20:35	4.78	7.87	5.5	8	7.56	2.11	5.97	6	100
11/02/2015 20:40	4.52	7.83	5.88	7.17	7.16	1.81	5.73	6	100
11/02/2015 20:45	5.33	7.69	5.47	6.98	8.21	1.97	5.94	6	100
11/02/2015 20:50	4.72	7.85	5.9	8.14	6.42	1.96	5.83	6	100
11/02/2015 20:55	5.05	7.97	5.75	7.34	8.11	1.55	5.96	6	100
11/02/2015 21:00	5.02	7.84	6.2	7.97	7.81	1.47	6.05	6	100
11/02/2015 21:05	5.24	8.41	6.5	8.8	8.58	2.08	6.6	6	100
11/02/2015 21:10	4.76	7.76	6.18	6.95	7.42	2.46	5.92	6	100
11/02/2015 21:15	4.71	7.08	6.6	8.08	8.24	2.12	6.14	6	100
11/02/2015 21:20	4.23	7.01	6.27	7.22	7.88	2.24	5.81	6	100
11/02/2015 21:25	4.79	7.66	6.47	7.98	7.98	2.79	6.28	6	100
11/02/2015 21:30	4.4	6.86	5.3	6.29	6.79	2.01	5.27	6	100
11/02/2015 21:35	4.93	7.78	5.67	7.39	8.61	1.34	5.95	6	100
11/02/2015 21:40	4.61	8.51	6.36	7.93	6.96	2.64	6.17	6	100
11/02/2015 21:45	3.91	7.94	5.66	7.9	8.12	2.36	5.98	6	100
11/02/2015 21:50	3.42	6.64	4.41	5.91	6.77	1.67	4.8	6	100
11/02/2015 21:55	4.88	8.27	6.27	7.47	6.8	2.22	5.99	6	100
11/02/2015 22:00	3.9	6.24	5.21	6.55	7.01	1.55	5.08	6	100
11/02/2015 22:05	3.83	7.71	5.78	7.02	6.43	1.8	5.43	6	100
11/02/2015 22:10	3.9	7.96	5.29	6.87	6.87	1.83	5.45	6	100
11/02/2015 22:15	4.18	6.88	5.64	7.32	7.32	1.41	5.46	6	100
11/02/2015 22:20	3.35	6.17	4.91	6.71	7.4	2.1	5.11	6	100
11/02/2015 22:25	4.09	6.15	4.33	6.52	6.7	1.77	4.93	6	100
11/02/2015 22:30	3.15	5.87	4.43	6.39	6.11	1.53	4.58	6	100
11/02/2015 22:35	2.29	5.21	4.67	5.56	4.11	1.33	3.86	6	100
11/02/2015 22:40	2.3	5.29	4.58	4.96	5.4	1.73	4.04	6	100
11/02/2015 22:45	3.02	5.82	4.17	6.76	6.02	1.27	4.51	6	100
11/02/2015 22:50	2.5	4.98	2.99	4.46	4.29	1.26	3.41	6	100
11/02/2015 22:55	2.2	4.51	3.87	4.02	5.17	.97	3.46	6	100
11/02/2015 23:00	2.16	4.19	3.7	4.54	4.37	.71	3.28	6	100
11/02/2015 23:05	2.79	4.34	3.78	4.67	4.42	.38	3.4	6	100
11/02/2015 23:10	2.71	4.91	3.79	3.84	4.54	.86	3.44	6	100
11/02/2015 23:15	2.2	4.64	3.4	5.07	3.62	1.06	3.33	6	100
11/02/2015 23:20	1.53	3.78	3.19	4.63	4.63	.87	3.11	6	100
11/02/2015 23:25	1.33	3.4	2.67	4.28	4.2	.54	2.74	6	100
11/02/2015 23:30	1.3	3.23	2.74	4	2.39	.71	2.39	6	100
11/02/2015 23:35	1.87	3.28	3.19	3.55	3.55	.6	2.67	6	100
11/02/2015 23:40	1.47	3.69	3.31	4.07	2.75	.58	2.65	6	100
11/02/2015 23:45	1.08	2.64	2.53	2.12	2.03	.24	1.77	6	100
11/02/2015 23:50	1.08	2.56	1.97	2.32	3.72	.27	1.99	6	100
11/02/2015 23:55	.95	2.79	1.77	2.53	3.38	.36	1.96	6	100
11/03/2015 00:00	.85	3.01	1.83	2.69	2.81	.43	1.94	6	100
11/03/2015 00:05	.89	2.56	2.4	3.25	2.78	.48	2.06	6	100
11/03/2015 00:10	1.19	2.81	2.29	3.28	3.19	.52	2.21	6	100
11/03/2015 00:15	1.27	2.34	1.91	2.93	3.06	.62	2.02	6	100
11/03/2015 00:20	.71	2.29	1.96	2.92	4	.22	2.02	6	100
11/03/2015 00:25	1.03	2.27	2.38	2.48	2.72	.33	1.87	6	100
11/03/2015 00:30	.26	1.38	1.81	2.77	2	.24	1.41	6	100
11/03/2015 00:35	.53	1.48	1.45	2.15	2.99	.4	1.5	6	100
11/03/2015 00:40	.61	1.55	1.55	1.6	2.85	.2	1.39	6	100
11/03/2015 00:45	.79	1.68	2.22	2.45	1.99	.22	1.56	6	100
11/03/2015 00:50	.53	1.3	1.04	1.87	1.58	.41	1.12	6	100
11/03/2015 00:55	.53	1.91	1.47	2.54	1.16	.24	1.31	6	100
11/03/2015 01:00	.6	2.35	1.39	2.34	1.62	.17	1.41	6	100
11/03/2015 01:05	.72	1.11	1.27	2.63	2.32	.14	1.37	6	100
11/03/2015 01:10	.33	1.26	.82	1.9	1.92	.23	1.08	6	100
11/03/2015 01:15	.46	1.16	1.29	1.67	2.18	.13	1.15	6	100
11/03/2015 01:20	.28	1.35	1	1.28	1.65	.13	.95	6	100
11/03/2015 01:25	.49	1.09	.89	1.76	2.84	.43	1.25	6	100
11/03/2015 01:30	.17	.81	1.23	2.37	1.86	.33	1.13	6	100
11/03/2015 01:35	.45	.87	1.14	1.38	2.42	0	1.04	6	100
11/03/2015 01:40	.13	.78	.86	1.84	1.53	.14	.88	6	100
11/03/2015 01:45	.3	1.03	.83	.81	1.96	.08	.83	6	100
11/03/2015 01:50	.24	1	.67	1.5	1.53	.16	.85	6	100
11/03/2015 01:55	.35	.82	.7	1	1.28	.33	.75	6	100
11/03/2015 02:00	.3	.71	.88	1.6	1.09	.07	.77	6	100
11/03/2015 02:05	.46	1.33	1.48	2.2	.82	.18	1.08	6	100
11/03/2015 02:10	.54	1.33	1.41	1.42	1.13	.44	1.04	6	100
11/03/2015 02:15	.63	1.11	1.53	3.13	1.32	.47	1.37	6	100
11/03/2015 02:20	.5	.65	.59	1.99	1.47	0	.87	6	100
11/03/2015 02:25	.13	.72	.93	1.16	.96	.51	.73	6	100
11/03/2015 02:30	.28	.49	.94	2.19	.73	0	.77	6	100
11/03/2015 02:35	.28	.92	.7	1.89	1.92	.16	.98	6	100
11/03/2015 02:40	.12	.84	.76	1.9	2.07	.18	.98	6	100
11/03/2015 02:45	.24	.93	1.42	1.71	2.01	0	1.05	6	100
11/03/2015 02:50	.55	1.18	1.32	1.55	1.53	.09	1.04	6	100
11/03/2015 02:55	.38	.82	.92	1.6	2.83	0	1.09	6	100
11/03/2015 03:00	.27	.79	1.14	1.74	1.87	.07	.98	6	100
11/03/2015 03:05	.46	1.07	1.03	1.53	1.66	.36	1.02	6	100
11/03/2015 03:10	.32	1.09	1.1	1.23	1.82	.23	.96	6	100
11/03/2015 03:15	.3	.76	.94	1.94	1.71	0	.94	6	100
11/03/2015 03:20	.35	1.19	.61	.66	2.32	0	.86	6	100
