5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.22	3.38	4.04	.85	2.62	4	100
11/02/2015 00:05	1.93	3.72	4.27	.2	2.53	4	100
11/02/2015 00:10	2.14	3.33	5.07	.21	2.69	4	100
11/02/2015 00:15	2.34	3.55	3.64	.45	2.49	4	100
11/02/2015 00:20	1.77	3.52	3.19	0	2.12	4	100
11/02/2015 00:25	1.84	2.75	4.66	.22	2.37	4	100
11/02/2015 00:30	1.49	2.4	2.71	0	1.65	4	100
11/02/2015 00:35	1.57	3.01	3.02	0	1.9	4	100
11/02/2015 00:40	1.14	2.78	3.5	.13	1.89	4	100
11/02/2015 00:45	1.67	2.67	3.3	.22	1.96	4	100
11/02/2015 00:50	1.14	1.7	2.04	0	1.22	4	100
11/02/2015 00:55	1.23	2.38	2.66	.08	1.59	4	100
11/02/2015 01:00	.87	2.03	3.65	.13	1.67	4	100
11/02/2015 01:05	1.06	2.1	3.12	.07	1.59	4	100
11/02/2015 01:10	.72	1.31	2.68	.07	1.2	4	100
11/02/2015 01:15	.93	1.91	2.26	0	1.27	4	100
11/02/2015 01:20	1.14	2.02	3.06	.07	1.57	4	100
11/02/2015 01:25	.94	1.86	2.09	.13	1.26	4	100
11/02/2015 01:30	.29	.88	2.31	.07	.89	4	100
11/02/2015 01:35	1.02	1.29	2.02	0	1.08	4	100
11/02/2015 01:40	1.16	1.52	3.61	0	1.57	4	100
11/02/2015 01:45	.73	1.19	2.33	0	1.06	4	100
11/02/2015 01:50	.73	1.56	1.8	0	1.02	4	100
11/02/2015 01:55	.51	1.12	2.96	0	1.15	4	100
11/02/2015 02:00	.48	1.23	2.15	0	.96	4	100
11/02/2015 02:05	.2	.78	1.16	.13	.57	4	100
11/02/2015 02:10	.33	2.13	2.42	.12	1.25	4	100
11/02/2015 02:15	.14	.79	2.1	0	.76	4	100
11/02/2015 02:20	.33	.99	1.61	0	.73	4	100
11/02/2015 02:25	.54	.95	1.09	.07	.66	4	100
11/02/2015 02:30	.52	1.24	1.83	0	.9	4	100
11/02/2015 02:35	.18	.54	.96	.12	.45	4	100
11/02/2015 02:40	.3	.84	1.32	0	.62	4	100
11/02/2015 02:45	.43	1.24	1.54	.03	.81	4	100
11/02/2015 02:50	.42	.78	1.53	0	.68	4	100
11/02/2015 02:55	.29	.56	1.56	0	.6	4	100
11/02/2015 03:00	.27	.4	.95	0	.4	4	100
11/02/2015 03:05	.24	1.63	1.69	0	.89	4	100
11/02/2015 03:10	.69	1.22	1.85	0	.94	4	100
11/02/2015 03:15	.26	.7	1.35	0	.58	4	100
11/02/2015 03:20	.36	.81	2.08	0	.81	4	100
11/02/2015 03:25	.47	1.08	2.16	.07	.95	4	100
11/02/2015 03:30	.45	1.5	1.31	.08	.84	4	100
11/02/2015 03:35	.58	.95	2.87	0	1.1	4	100
11/02/2015 03:40	.54	1.03	1.3	0	.72	4	100
11/02/2015 03:45	.59	1.76	1.43	0	.95	4	100
11/02/2015 03:50	.54	.95	2.11	.07	.92	4	100
11/02/2015 03:55	1.09	.75	2.27	0	1.03	4	100
11/02/2015 04:00	.77	1.35	2.34	.07	1.13	4	100
11/02/2015 04:05	1.14	1.46	2.1	0	1.18	4	100
11/02/2015 04:10	1.2	1.56	2.95	0	1.43	4	100
11/02/2015 04:15	.92	2.02	2.82	.08	1.46	4	100
11/02/2015 04:20	1.4	2.19	3.3	0	1.72	4	100
11/02/2015 04:25	1.4	1.96	2.3	.06	1.43	4	100
11/02/2015 04:30	1.71	2.37	2.79	.13	1.75	4	100
11/02/2015 04:35	1.68	2.68	3.14	.21	1.93	4	100
11/02/2015 04:40	2.99	2.95	3.71	.22	2.47	4	100
11/02/2015 04:45	2.02	3.33	4.53	.22	2.52	4	100
11/02/2015 04:50	3.07	4.13	4.61	.31	3.03	4	100
11/02/2015 04:55	2.87	3.54	4.26	.27	2.73	4	100
11/02/2015 05:00	2.57	3.11	3.69	.37	2.44	4	100
11/02/2015 05:05	3.33	3.83	4.45	.26	2.97	4	100
11/02/2015 05:10	4.48	4.51	5.49	.72	3.8	4	100
11/02/2015 05:15	3.81	4.57	5.2	.41	3.5	4	100
11/02/2015 05:20	4.24	5.36	4.75	1.1	3.86	4	100
11/02/2015 05:25	5.18	5.16	6.03	1.08	4.36	4	100
11/02/2015 05:30	6.5	6.16	6.48	.92	5.02	4	100
11/02/2015 05:35	5.67	7.25	7.16	.9	5.24	4	100
11/02/2015 05:40	7.4	8.21	7.38	1.8	6.2	4	100
11/02/2015 05:45	7.4	8.05	8.19	1.53	6.29	4	100
11/02/2015 05:50	9.32	9.2	9.67	1.48	7.42	4	100
11/02/2015 05:55	7.39	6.5	7.56	1.99	5.86	4	100
11/02/2015 06:00	7.93	7.5	7.83	2.48	6.43	4	100
11/02/2015 06:05	7.08	6.67	7.05	1.34	5.54	4	100
11/02/2015 06:10	8.82	8.58	9.09	2.38	7.22	4	100
11/02/2015 06:15	8.21	7.65	7.93	1.97	6.44	4	100
11/02/2015 06:20	7.86	6.98	7.24	1.55	5.91	4	100
11/02/2015 06:25	9.38	8.86	9.13	1.56	7.23	4	100
11/02/2015 06:30	8.13	7.07	8.05	1.49	6.18	4	100
11/02/2015 06:35	10.31	9.66	9.99	1.96	7.98	4	100
11/02/2015 06:40	9.1	9.11	9.53	1.54	7.32	4	100
11/02/2015 06:45	10.09	9.05	10.43	1.98	7.89	4	100
11/02/2015 06:50	9.38	8.56	9.05	1.57	7.14	4	100
11/02/2015 06:55	9.19	8.68	9.49	1.83	7.3	4	100
11/02/2015 07:00	8.31	8.99	8.03	1.83	6.79	4	100
11/02/2015 07:05	12.53	10.12	11.22	2.6	9.12	4	100
11/02/2015 07:10	12.4	11.07	10.73	1.92	9.03	4	100
11/02/2015 07:15	13.5	12.09	11.67	3.23	10.12	4	100
11/02/2015 07:20	13.18	12.37	12.6	3.43	10.4	4	100
11/02/2015 07:25	14.39	12.59	13.38	3.77	11.03	4	100
11/02/2015 07:30	15.42	14.5	14.83	4.3	12.26	4	100
11/02/2015 07:35	11.9	13.13	14.27	4.05	10.84	4	100
11/02/2015 07:40	14.91	14.87	14.86	5.54	12.55	4	100
11/02/2015 07:45	14.59	14.99	13.65	5.39	12.16	4	100
11/02/2015 07:50	17.9	13.81	13.12	5.93	12.69	4	100
11/02/2015 07:55	14.7	13.3	12.75	5.02	11.44	4	100
11/02/2015 08:00	15.02	13.39	14.73	4.42	11.89	4	100
11/02/2015 08:05	15.56	15.22	14.77	5.34	12.72	4	100
11/02/2015 08:10	16.68	16.08	14.81	5.39	13.24	4	100
11/02/2015 08:15	15.98	15.42	14.13	6.11	12.91	4	100
11/02/2015 08:20	15.78	14.16	15.06	5.18	12.55	4	100
11/02/2015 08:25	29.79	21.78	23.69	5.64	20.23	4	100
11/02/2015 08:30	38.77	35.63	38.53	6.3	29.81	4	100
