5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.03	3.08	3.13	3.18	2.44	2.77	5	100
11/09/2015 00:05	2.01	2.83	3.28	3.22	2.55	2.78	5	100
11/09/2015 00:10	1.84	3.13	3.36	4.25	1.67	2.85	5	100
11/09/2015 00:15	1.72	3	4.11	3.18	1.99	2.8	5	100
11/09/2015 00:20	1.64	2.32	3.55	2.1	2.11	2.34	5	100
11/09/2015 00:25	1.53	2.69	2.98	2.96	1.68	2.37	5	100
11/09/2015 00:30	1.68	2.4	2.72	2.87	2.51	2.44	5	100
11/09/2015 00:35	1.15	2.1	2.13	3.3	1.58	2.05	5	100
11/09/2015 00:40	.7	2.26	2.32	3.15	1.35	1.96	5	100
11/09/2015 00:45	1.03	1.74	2.01	1.52	.74	1.41	5	100
11/09/2015 00:50	.5	1.33	2.19	3.41	1.49	1.78	5	100
11/09/2015 00:55	.95	2.02	1.69	1.89	1.83	1.68	5	100
11/09/2015 01:00	.67	1.58	3.21	2.26	.97	1.74	5	100
11/09/2015 01:05	1.03	1.33	1.91	1.42	1.22	1.38	5	100
11/09/2015 01:10	1	1.36	1.89	2.34	.76	1.47	5	100
11/09/2015 01:15	.66	1.13	1.64	2.87	.97	1.45	5	100
11/09/2015 01:20	.95	1.53	1.22	1.22	1.2	1.22	5	100
11/09/2015 01:25	.83	1.28	1.01	1.86	1.29	1.25	5	100
11/09/2015 01:30	.52	1.19	1.52	1.66	.48	1.07	5	100
11/09/2015 01:35	.74	.95	1.48	2.14	1.08	1.28	5	100
11/09/2015 01:40	.77	1.43	1.8	2.02	.7	1.34	5	100
11/09/2015 01:45	.75	1.19	1.48	2.05	.72	1.24	5	100
11/09/2015 01:50	.32	.63	1.27	1.47	.71	.88	5	100
11/09/2015 01:55	.46	1.38	1.52	1.49	1.11	1.19	5	100
11/09/2015 02:00	.68	1.09	1.5	2.18	.78	1.25	5	100
11/09/2015 02:05	.69	.9	1.56	1.52	1.27	1.19	5	100
11/09/2015 02:10	.55	.92	.97	1.35	.75	.91	5	100
11/09/2015 02:15	.32	.73	1.58	3.64	.62	1.38	5	100
11/09/2015 02:20	.13	1.23	.83	1.69	.08	.79	5	100
11/09/2015 02:25	.43	.79	1.77	1.48	.42	.98	5	100
11/09/2015 02:30	.22	1.12	1.24	2.13	.37	1.02	5	100
11/09/2015 02:35	.23	.87	1.23	1.46	.71	.9	5	100
11/09/2015 02:40	.33	.91	1.37	1.32	.59	.9	5	100
11/09/2015 02:45	.29	1.12	.97	1.43	.37	.84	5	100
11/09/2015 02:50	.78	.7	1.49	2.08	.82	1.17	5	100
11/09/2015 02:55	.62	.9	1.95	1.63	.99	1.22	5	100
11/09/2015 03:00	.54	.89	1.82	1.07	.98	1.06	5	100
11/09/2015 03:05	.42	.9	1.02	1.77	.61	.94	5	100
11/09/2015 03:10	.33	1.31	1.26	1.93	.19	1	5	100
11/09/2015 03:15	.61	1.22	1.72	1.03	.58	1.03	5	100
11/09/2015 03:20	.61	1.37	1.39	1.52	.19	1.02	5	100
11/09/2015 03:25	.82	1.19	1.29	1.04	.66	1	5	100
11/09/2015 03:30	.92	1.39	1.72	2.39	.38	1.36	5	100
11/09/2015 03:35	1.17	2.29	2.39	2.33	.92	1.82	5	100
11/09/2015 03:40	.85	1.68	1.69	2.57	.79	1.52	5	100
11/09/2015 03:45	.98	1.97	1.79	3.03	.73	1.7	5	100
