5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.49	2.93	2.37	1.77	.85	1.88	5	0
11/02/2015 00:05	1.17	3.08	2.76	1.71	.76	1.9	5	0
11/02/2015 00:10	1.1	2.52	2.07	1.79	.75	1.65	5	0
11/02/2015 00:15	.93	2.7	1.74	1.81	.46	1.53	5	0
11/02/2015 00:20	1.31	3.08	2.5	1.76	.73	1.88	5	0
11/02/2015 00:25	1.06	2.51	1.98	1.33	.4	1.46	5	0
11/02/2015 00:30	1.08	2.18	1.48	1.19	.69	1.32	5	0
11/02/2015 00:35	1.09	2.55	1.7	1.31	.49	1.43	5	0
11/02/2015 00:40	.84	2.34	2.06	1.35	.3	1.38	5	0
11/02/2015 00:45	.56	2.28	1.83	1.2	.32	1.24	5	0
11/02/2015 00:50	.55	2.02	1.43	1.45	.34	1.16	5	0
11/02/2015 00:55	.69	1.93	1.93	1.49	.13	1.23	5	0
11/02/2015 01:00	.8	1.08	1.18	1.13	.81	1	5	0
11/02/2015 01:05	.8	1.08	1.18	1.13	.81	1	5	0
11/02/2015 01:10	.78	2.5	0	2.28	0	1.11	5	0
11/02/2015 01:15	.46	1.52	1.16	.94	.2	.86	5	0
11/02/2015 01:20	.49	1.08	1.46	1.07	.33	.89	5	0
11/02/2015 01:25	.45	1.56	1.08	1.22	.17	.9	5	0
11/02/2015 01:30	.39	1.51	.98	.97	.17	.8	5	0
11/02/2015 01:35	.29	1.05	1.37	1.17	.08	.79	5	0
11/02/2015 01:40	.46	1.44	.9	.91	.24	.79	5	0
11/02/2015 01:45	.49	1.42	1.08	1.35	.25	.92	5	0
11/02/2015 01:50	.39	1.01	1.2	.64	.1	.67	5	0
11/02/2015 01:55	.31	1.52	1.51	.52	.41	.85	5	0
11/02/2015 02:00	.29	1.11	.94	1.29	.18	.76	5	0
11/02/2015 02:05	.23	1.26	.99	.87	.19	.71	5	0
11/02/2015 02:10	.17	.92	.78	.65	0	.5	5	0
11/02/2015 02:15	.3	1.13	.99	.56	.08	.61	5	0
11/02/2015 02:20	.37	1.6	.97	.33	.27	.71	5	0
11/02/2015 02:25	.28	1.37	1.43	.73	.25	.81	5	0
11/02/2015 02:30	.37	1.08	1.29	.68	.08	.7	5	0
11/02/2015 02:35	.29	1.51	1.15	.85	.35	.83	5	0
11/02/2015 02:40	.37	1.25	1.63	1.05	1.07	1.07	5	0
11/02/2015 02:45	.32	1.37	1.34	.94	.51	.9	5	0
11/02/2015 02:50	.33	1.72	1.56	.55	.53	.94	5	0
11/02/2015 02:55	.29	1.25	1.69	1.12	.39	.95	5	0
11/02/2015 03:00	.44	1.44	.93	.98	.08	.77	5	0
11/02/2015 03:05	.38	1.21	.95	.37	1.1	.8	5	0
11/02/2015 03:10	.49	1.44	1.16	1.25	.17	.9	5	0
11/02/2015 03:15	.64	1.46	1.86	1.01	.79	1.15	5	0
