5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.55	3.89	1.62	2.82	2.72	4	100
11/02/2015 00:05	2.58	2.93	1.17	2.85	2.38	4	100
11/02/2015 00:10	2.58	3.38	2.3	3.53	2.95	4	100
11/02/2015 00:15	2.28	2.62	1.98	3.14	2.5	4	100
11/02/2015 00:20	2.6	3.23	1.39	2.71	2.48	4	100
11/02/2015 00:25	2.04	2.61	1.13	3.26	2.26	4	100
11/02/2015 00:30	1.32	2.29	1.31	2.29	1.8	4	100
11/02/2015 00:35	1.74	1.83	1.3	2.7	1.89	4	100
11/02/2015 00:40	1.82	2.88	1.92	2.8	2.35	4	100
11/02/2015 00:45	1.37	2.81	2.15	3.1	2.36	4	100
11/02/2015 00:50	1.33	2.34	.87	2.13	1.67	4	100
11/02/2015 00:55	1.7	1.88	1.24	2.06	1.72	4	100
11/02/2015 01:00	1.04	1.57	.81	2.49	1.48	4	100
11/02/2015 01:05	1.22	2.1	2.02	2.69	2.01	4	100
11/02/2015 01:10	1.15	1.75	.59	1.68	1.29	4	100
11/02/2015 01:15	1.18	1.79	1.76	2.33	1.76	4	100
11/02/2015 01:20	1.16	1.37	1.32	1.55	1.35	4	100
11/02/2015 01:25	1.11	2.14	1.02	2.12	1.6	4	100
11/02/2015 01:30	.6	1.4	1.36	1.2	1.14	4	100
11/02/2015 01:35	.78	1.26	.75	1.93	1.18	4	100
11/02/2015 01:40	.89	1.4	.97	1.74	1.25	4	100
11/02/2015 01:45	.78	1.31	1.23	1.8	1.28	4	100
11/02/2015 01:50	.42	1.16	.78	1.56	.98	4	100
11/02/2015 01:55	.73	1.49	.61	1.73	1.14	4	100
11/02/2015 02:00	.48	.88	1.34	2.16	1.22	4	100
11/02/2015 02:05	.44	.68	1.28	1.34	.94	4	100
11/02/2015 02:10	.61	1.03	1.12	1.89	1.16	4	100
11/02/2015 02:15	.19	1.23	.82	2.22	1.12	4	100
11/02/2015 02:20	.67	.98	.3	2.09	1.01	4	100
11/02/2015 02:25	.48	1.18	.84	.97	.87	4	100
11/02/2015 02:30	.7	1.41	.89	1.51	1.13	4	100
11/02/2015 02:35	.18	1.37	1.02	1.2	.94	4	100
11/02/2015 02:40	.19	.64	.57	.77	.54	4	100
11/02/2015 02:45	.59	.9	.72	1.27	.87	4	100
11/02/2015 02:50	.5	1.6	.78	1.92	1.2	4	100
11/02/2015 02:55	.38	.43	.22	1.43	.62	4	100
11/02/2015 03:00	.3	.72	1.12	1.16	.83	4	100
11/02/2015 03:05	.27	.82	.45	1.3	.71	4	100
11/02/2015 03:10	.56	1.19	.98	1.93	1.17	4	100
11/02/2015 03:15	.4	.99	.49	2	.97	4	100
11/02/2015 03:20	.44	.92	.33	1.49	.8	4	100
11/02/2015 03:25	.28	.72	.86	2.69	1.14	4	100
11/02/2015 03:30	.58	.88	.43	1.83	.93	4	100
11/02/2015 03:35	.41	1.45	1.03	2.47	1.34	4	100
11/02/2015 03:40	.52	1.11	.56	1.8	1	4	100
11/02/2015 03:45	.44	1.37	.65	1.3	.94	4	100
11/02/2015 03:50	.84	1.14	.89	2.12	1.25	4	100
11/02/2015 03:55	.77	.95	.65	1.58	.99	4	100
11/02/2015 04:00	.62	1.69	.83	2.11	1.31	4	100
11/02/2015 04:05	.91	1.66	.48	2.25	1.32	4	100
11/02/2015 04:10	1.12	1.87	.93	1.88	1.45	4	100
11/02/2015 04:15	1.03	1.68	1.61	2.52	1.71	4	100
11/02/2015 04:20	1.28	2.63	1.03	2.99	1.98	4	100
11/02/2015 04:25	1.29	1.85	1.53	2.66	1.83	4	100
11/02/2015 04:30	1.36	2.29	1.42	1.97	1.76	4	100
11/02/2015 04:35	1.38	3.06	1.64	2.7	2.19	4	100
11/02/2015 04:40	2.11	2.59	1.7	2.68	2.27	4	100
11/02/2015 04:45	2.6	3.18	2.3	3.23	2.83	4	100
11/02/2015 04:50	2.83	4.52	2.88	4.55	3.69	4	100
11/02/2015 04:55	2.83	3.97	2.28	3.17	3.06	4	100
11/02/2015 05:00	2.4	3.54	3.16	3.77	3.22	4	100
11/02/2015 05:05	3.17	4.08	2.22	4.36	3.46	4	100
11/02/2015 05:10	4.13	5	2.68	4.39	4.05	4	100
11/02/2015 05:15	4.08	4.1	2.1	5.43	3.93	4	100
11/02/2015 05:20	4.78	5.36	2.81	4.4	4.34	4	100
11/02/2015 05:25	3.72	5.29	2.91	4.93	4.21	4	100
11/02/2015 05:30	6.3	6.68	2.53	5.23	5.18	4	100
11/02/2015 05:35	6.65	7.43	3.71	6.06	5.96	4	100
11/02/2015 05:40	6.93	6.24	3.16	6.07	5.6	4	100
11/02/2015 05:45	7.6	8.27	3.79	8.01	6.92	4	100
11/02/2015 05:50	9.33	8.51	4.55	7.39	7.44	4	100
11/02/2015 05:55	8.5	7.67	3.92	7.06	6.79	4	100
11/02/2015 06:00	7.88	7.88	4.04	8.36	7.04	4	100
11/02/2015 06:05	6.87	6.9	2.98	6.52	5.82	4	100
11/02/2015 06:10	8.37	7.06	3.89	7.98	6.82	4	100
11/02/2015 06:15	9.08	7.93	4.28	8.28	7.39	4	100
11/02/2015 06:20	7.28	6.9	4.09	6.31	6.15	4	100
11/02/2015 06:25	9.43	7.9	3.77	7.68	7.2	4	100
11/02/2015 06:30	9.3	8.41	5.09	8.07	7.72	4	100
11/02/2015 06:35	9.23	7.89	4.45	7.3	7.22	4	100
11/02/2015 06:40	9.62	9.02	5.21	9.2	8.26	4	100
11/02/2015 06:45	10.36	9.94	6.14	8.86	8.83	4	100
11/02/2015 06:50	10.16	8.63	5.59	8.27	8.16	4	100
11/02/2015 06:55	8.6	7.92	4.86	8.64	7.51	4	100
11/02/2015 07:00	9.7	8.82	4.47	8.58	7.89	4	100
11/02/2015 07:05	9.59	9.21	4.1	8.16	7.76	4	100
11/02/2015 07:10	11.7	10.98	6.72	10.52	9.98	4	100
11/02/2015 07:15	10.62	10.47	6.31	9.75	9.29	4	100
11/02/2015 07:20	12.73	10.68	6.93	10.57	10.23	4	100
11/02/2015 07:25	11.85	10.87	6.55	10.27	9.89	4	100
11/02/2015 07:30	11.52	9.56	6.71	9.5	9.32	4	100
11/02/2015 07:35	13.39	12.4	7.39	11.03	11.05	4	100
11/02/2015 07:40	13.38	10.6	8.09	10.72	10.7	4	100
11/02/2015 07:45	12.29	12.26	10.14	12.77	11.87	4	100
11/02/2015 07:50	11.92	11.61	8.29	10.76	10.65	4	100
11/02/2015 07:55	12.49	11	7.56	11.11	10.54	4	100
11/02/2015 08:00	11.34	10.49	6.78	10.32	9.73	4	100
11/02/2015 08:05	12.1	10.49	8.09	11.4	10.52	4	100
11/02/2015 08:10	12.37	11.4	8.48	11.91	11.04	4	100
11/02/2015 08:15	12.93	12.4	8.29	12.02	11.41	4	100
11/02/2015 08:20	12.19	11.82	9.52	12.8	11.58	4	100
11/02/2015 08:25	7.61	8.42	6.7	8.01	7.69	4	100
11/02/2015 08:30	8.8	9.08	4.8	9.65	8.08	4	100
11/02/2015 08:35	11.68	11.13	8.42	10.6	10.46	4	100
11/02/2015 08:40	11.53	11.29	8.73	11.97	10.88	4	100
11/02/2015 08:45	11.91	11.61	8.67	10.48	10.67	4	100
11/02/2015 08:50	10.98	10.27	8.45	10.27	9.99	4	100
11/02/2015 08:55	9.99	8.9	6.23	8.09	8.3	4	100
11/02/2015 09:00	10.45	8.94	6.61	8.4	8.6	4	100
11/02/2015 09:05	9.33	8.13	7.16	9.77	8.6	4	100
11/02/2015 09:10	9.56	8.88	6.7	9.08	8.56	4	100
11/02/2015 09:15	10.19	10.49	7.59	10.86	9.78	4	100
11/02/2015 09:20	9.29	8.9	6.48	8.58	8.31	4	100
11/02/2015 09:25	9.27	9.46	5.96	9.88	8.64	4	100
11/02/2015 09:30	9.46	9.48	7.12	10.02	9.02	4	100
11/02/2015 09:35	8.8	8.74	7.09	9.23	8.47	4	100
11/02/2015 09:40	9.68	9.66	6.96	9.13	8.86	4	100
11/02/2015 09:45	8.73	9.51	6.6	9.69	8.63	4	100
11/02/2015 09:50	9.95	8.68	7.4	10.87	9.23	4	100
11/02/2015 09:55	8.49	8.65	5.63	8.47	7.81	4	100
11/02/2015 10:00	9.59	9.42	6.92	8.83	8.69	4	100
11/02/2015 10:05	8.26	8.55	6.95	9.47	8.31	4	100
11/02/2015 10:10	7.99	8.59	8.71	10.32	8.9	4	100
11/02/2015 10:15	9.47	8.24	8.78	10.61	9.27	4	100
11/02/2015 10:20	8.22	9.17	5.99	8.93	8.08	4	100
11/02/2015 10:25	9.74	8.52	8.03	12.15	9.61	4	100
11/02/2015 10:30	8.92	8.86	7.52	9.9	8.8	4	100
11/02/2015 10:35	9.23	8.23	8.12	9.2	8.69	4	100
11/02/2015 10:40	10.88	9.55	7.53	11.71	9.92	4	100
11/02/2015 10:45	7.57	8.96	7.41	11.11	8.76	4	100
11/02/2015 10:50	8.56	8.33	6.29	9.41	8.15	4	100
11/02/2015 10:55	9.87	9.33	6.74	9.51	8.86	4	100
