5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.23	2.31	2.21	2.3	3.69	2.55	5	0
11/09/2015 00:05	2.36	2.41	2.3	2.41	3.78	2.65	5	0
11/09/2015 00:10	1.81	1.96	1.88	1.93	3.4	2.19	5	0
11/09/2015 00:15	2.56	2.58	2.46	2.59	3.87	2.81	5	0
11/09/2015 00:20	2.06	2.16	2.07	2.15	3.61	2.41	5	0
11/09/2015 00:25	1.79	1.95	1.87	1.92	3.3	2.17	5	0
11/09/2015 00:30	1.38	1.6	1.55	1.55	3.13	1.84	5	0
11/09/2015 00:35	1.62	1.8	1.74	1.76	3.33	2.05	5	0
11/09/2015 00:40	1.62	1.8	1.74	1.76	3.32	2.05	5	0
11/09/2015 00:45	1.59	1.78	1.71	1.74	3.31	2.02	5	0
11/09/2015 00:50	1.77	1.93	1.85	1.89	3.42	2.17	5	0
11/09/2015 00:55	1.51	1.72	1.66	1.67	3.28	1.97	5	0
11/09/2015 01:00	1.32	1.56	1.51	1.51	3.21	1.82	5	0
11/09/2015 01:05	1.29	1.54	1.49	1.48	3.14	1.79	5	0
11/09/2015 01:10	1.12	1.4	1.36	1.33	2.99	1.64	5	0
11/09/2015 01:15	1.35	1.59	1.53	1.53	3.12	1.82	5	0
11/09/2015 01:20	1.42	1.64	1.59	1.59	3.1	1.87	5	0
11/09/2015 01:25	1.01	1.3	1.27	1.23	2.98	1.56	5	0
11/09/2015 01:30	1.06	1.34	1.31	1.27	3.07	1.61	5	0
11/09/2015 01:35	1.09	1.37	1.34	1.3	3.02	1.63	5	0
11/09/2015 01:40	1.47	1.69	1.63	1.64	3.07	1.9	5	0
11/09/2015 01:45	1.15	1.42	1.38	1.36	3	1.66	5	0
11/09/2015 01:50	1.08	1.36	1.33	1.29	2.87	1.59	5	0
11/09/2015 01:55	1	1.3	1.27	1.22	3.03	1.56	5	0
11/09/2015 02:00	.91	1.22	1.19	1.14	2.88	1.47	5	0
11/09/2015 02:05	1.17	1.44	1.39	1.37	3.08	1.69	5	0
11/09/2015 02:10	.74	1.09	1.07	1	2.72	1.32	5	0
11/09/2015 02:15	.93	1.24	1.21	1.16	2.94	1.49	5	0
11/09/2015 02:20	.85	1.18	1.15	1.09	2.92	1.44	5	0
11/09/2015 02:25	1.39	1.62	1.56	1.56	2.9	1.81	5	0
11/09/2015 02:30	.89	1.21	1.18	1.13	2.96	1.48	5	0
11/09/2015 02:35	.54	.93	.92	.83	2.56	1.16	5	0
11/09/2015 02:40	.62	.99	.98	.89	2.75	1.24	5	0
11/09/2015 02:45	.93	1.24	1.21	1.16	2.83	1.47	5	0
11/09/2015 02:50	.94	1.25	1.22	1.17	2.9	1.5	5	0
11/09/2015 02:55	.89	1.21	1.18	1.13	2.95	1.47	5	0
11/09/2015 03:00	.9	1.22	1.19	1.14	2.94	1.48	5	0
11/09/2015 03:05	1.13	1.4	1.36	1.33	3.05	1.65	5	0
11/09/2015 03:10	1.38	1.61	1.55	1.55	3.07	1.83	5	0
11/09/2015 03:15	1.47	1.68	1.63	1.63	2.9	1.86	5	0
11/09/2015 03:20	1.16	1.43	1.39	1.36	3.11	1.69	5	0
11/09/2015 03:25	.95	1.25	1.22	1.18	2.99	1.52	5	0
11/09/2015 03:30	1.43	1.65	1.59	1.6	3.09	1.87	5	0
11/09/2015 03:35	1.88	2.02	1.94	1.99	3.09	2.18	5	0
11/09/2015 03:40	1.46	1.68	1.62	1.63	3.16	1.91	5	0
11/09/2015 03:45	1.25	1.5	1.46	1.44	3.13	1.76	5	0
11/09/2015 03:50	1.13	1.41	1.37	1.34	3.05	1.66	5	0
11/09/2015 03:55	1.18	1.44	1.4	1.38	3.1	1.7	5	0
11/09/2015 04:00	1.59	1.78	1.71	1.73	3.03	1.97	5	0
11/09/2015 04:05	2.57	2.58	2.46	2.59	3.45	2.73	5	0
11/09/2015 04:10	2.14	2.23	2.14	2.22	3.43	2.43	5	0
11/09/2015 04:15	2.61	2.61	2.49	2.62	3.69	2.8	5	0
11/09/2015 04:20	2.39	2.44	2.33	2.44	3.5	2.62	5	0
11/09/2015 04:25	2.9	2.85	2.72	2.88	3.86	3.04	5	0
11/09/2015 04:30	2.56	2.57	2.46	2.58	3.87	2.81	5	0
11/09/2015 04:35	3.05	2.98	2.83	3.01	4.12	3.2	5	0
11/09/2015 04:40	2.95	2.89	2.75	2.92	4.09	3.12	5	0
11/09/2015 04:45	3.05	2.97	2.83	3.01	4.11	3.2	5	0
11/09/2015 04:50	3.4	3.26	3.09	3.31	4.09	3.43	5	0
11/09/2015 04:55	3.18	3.08	2.93	3.13	4.02	3.27	5	0
11/09/2015 05:00	3.56	3.39	3.22	3.46	4.42	3.61	5	0
11/09/2015 05:05	3.88	3.66	3.47	3.74	4.54	3.86	5	0
11/09/2015 05:10	4.72	4.34	4.11	4.47	4.84	4.5	5	0
11/09/2015 05:15	4.83	4.43	4.19	4.56	5.06	4.61	5	0
11/09/2015 05:20	5.84	5.26	4.96	5.45	5.7	5.44	5	0
11/09/2015 05:25	6.71	5.96	5.62	6.2	6.03	6.1	5	0
11/09/2015 05:30	6.39	5.7	5.37	5.92	5.85	5.84	5	0
11/09/2015 05:35	7.64	6.72	6.33	7.01	6.63	6.87	5	0
11/09/2015 05:40	7.42	6.54	6.16	6.82	6.4	6.67	5	0
11/09/2015 05:45	8.56	7.48	7.03	7.82	7.04	7.59	5	0
11/09/2015 05:50	9.31	8.09	7.61	8.47	7.62	8.22	5	0
11/09/2015 05:55	8.38	7.33	6.89	7.65	6.93	7.44	5	0
11/09/2015 06:00	9.65	8.36	7.86	8.76	7.35	8.4	5	0
11/09/2015 06:05	10.5	9.06	8.51	9.5	7.76	9.07	5	0
11/09/2015 06:10	11.62	9.98	9.37	10.48	8.75	10.04	5	0
11/09/2015 06:15	11.81	10.13	9.51	10.65	8.64	10.15	5	0
11/09/2015 06:20	11.11	9.56	8.97	10.03	8.19	9.57	5	0
11/09/2015 06:25	11.24	9.67	9.08	10.15	8.31	9.69	5	0
11/09/2015 06:30	9.76	8.46	7.95	8.86	7.78	8.56	5	0
11/09/2015 06:35	9.59	8.32	7.82	8.71	7.72	8.43	5	0
11/09/2015 06:40	10.09	8.73	8.2	9.15	7.75	8.78	5	0
11/09/2015 06:45	10.04	8.68	8.16	9.1	7.95	8.79	5	0
11/09/2015 06:50	9.42	8.17	7.68	8.56	7.39	8.24	5	0
11/09/2015 06:55	8.82	7.68	7.23	8.04	7.09	7.77	5	0
11/09/2015 07:00	9.33	8.1	7.62	8.48	7.65	8.24	5	0
11/09/2015 07:05	10.38	8.97	8.42	9.4	8.53	9.14	5	0
11/09/2015 07:10	11.19	9.62	9.04	10.1	8.78	9.74	5	0
11/09/2015 07:15	12.96	11.07	10.39	11.65	9.86	11.19	5	0
11/09/2015 07:20	11.37	9.77	9.18	10.26	9.03	9.92	5	0
11/09/2015 07:25	10.71	9.24	8.67	9.69	8.53	9.37	5	0
11/09/2015 07:30	10.9	9.39	8.82	9.85	8.58	9.51	5	0
11/09/2015 07:35	11.1	9.56	8.97	10.03	8.83	9.7	5	0
11/09/2015 07:40	10.3	8.9	8.36	9.33	8.23	9.03	5	0
11/09/2015 07:45	10.24	8.85	8.32	9.28	8.15	8.97	5	0
