5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.47	2.3	2.37	3.01	1.31	2.09	5	100
11/09/2015 00:05	1.22	1.9	2.73	3.29	1.21	2.07	5	100
11/09/2015 00:10	1.24	1.73	3.07	2.63	1.06	1.95	5	100
11/09/2015 00:15	1.07	1.36	2.77	2.32	1.16	1.74	5	100
11/09/2015 00:20	1.38	2.01	3.2	3.24	.72	2.11	5	100
11/09/2015 00:25	1.09	1.3	2.54	2.95	.94	1.76	5	100
11/09/2015 00:30	1.64	1.53	3.41	2.78	1.41	2.15	5	100
11/09/2015 00:35	.91	1.23	2.77	3.23	1.47	1.92	5	100
11/09/2015 00:40	1.07	1.6	2.28	2.2	1.02	1.63	5	100
11/09/2015 00:45	.73	1.9	2.02	2.14	.89	1.54	5	100
11/09/2015 00:50	.7	1.37	1.87	1.84	.68	1.29	5	100
11/09/2015 00:55	.59	.75	2	1.71	.6	1.13	5	100
11/09/2015 01:00	.67	1.2	2.22	2.42	1.09	1.52	5	100
11/09/2015 01:05	.7	.89	1.38	1.82	.75	1.11	5	100
11/09/2015 01:10	.46	1.03	1.08	1.48	.56	.92	5	100
11/09/2015 01:15	.5	.73	1.31	1.4	.22	.83	5	100
11/09/2015 01:20	.42	.94	1.42	2.07	.72	1.11	5	100
11/09/2015 01:25	.67	1.17	1.79	1.75	.97	1.27	5	100
11/09/2015 01:30	.38	.97	1.25	1.81	.6	1	5	100
11/09/2015 01:35	.33	1	1.22	1.58	.11	.85	5	100
11/09/2015 01:40	.46	.85	1.51	1.02	.35	.84	5	100
11/09/2015 01:45	.34	.64	1.66	.88	.38	.78	5	100
11/09/2015 01:50	.23	.86	1.96	1.83	.24	1.02	5	100
11/09/2015 01:55	.46	.67	1.45	2.45	.27	1.06	5	100
11/09/2015 02:00	.29	.82	.9	.68	.21	.58	5	100
11/09/2015 02:05	.59	.54	1.13	1.1	.27	.73	5	100
