5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	20	35	35	14	104	4	100
11/02/2015 00:05	22	31	28	20	101	4	100
11/02/2015 00:10	18	25	20	19	82	4	100
11/02/2015 00:15	25	30	17	25	97	4	100
11/02/2015 00:20	22	32	26	12	92	4	100
11/02/2015 00:25	21	24	20	16	81	4	100
11/02/2015 00:30	18	23	25	17	83	4	100
11/02/2015 00:35	13	24	19	14	70	4	100
11/02/2015 00:40	20	21	19	12	72	4	100
11/02/2015 00:45	14	17	17	14	62	4	100
11/02/2015 00:50	20	17	11	19	67	4	100
11/02/2015 00:55	9	16	13	15	53	4	100
11/02/2015 01:00	3	12	11	10	36	4	100
11/02/2015 01:05	4	19	16	10	49	4	100
11/02/2015 01:10	9	14	14	8	45	4	100
11/02/2015 01:15	7	12	11	9	39	4	100
11/02/2015 01:20	6	18	11	9	44	4	100
11/02/2015 01:25	9	11	14	15	49	4	100
11/02/2015 01:30	5	10	5	8	28	4	100
11/02/2015 01:35	9	17	13	7	46	4	100
11/02/2015 01:40	10	18	11	10	49	4	100
11/02/2015 01:45	6	12	11	13	42	4	100
11/02/2015 01:50	8	11	12	9	40	4	100
11/02/2015 01:55	8	10	16	3	37	4	100
11/02/2015 02:00	10	16	11	1	38	4	100
11/02/2015 02:05	9	14	15	9	47	4	100
11/02/2015 02:10	5	13	12	12	42	4	100
11/02/2015 02:15	3	8	7	13	31	4	100
11/02/2015 02:20	9	14	10	12	45	4	100
11/02/2015 02:25	7	12	13	9	41	4	100
11/02/2015 02:30	12	11	10	13	46	4	100
11/02/2015 02:35	5	15	15	12	47	4	100
11/02/2015 02:40	11	11	14	10	46	4	100
11/02/2015 02:45	8	18	21	6	53	4	100
11/02/2015 02:50	6	15	11	14	46	4	100
11/02/2015 02:55	11	17	11	14	53	4	100
11/02/2015 03:00	10	21	12	12	55	4	100
11/02/2015 03:05	20	20	13	7	60	4	100
11/02/2015 03:10	12	18	18	15	63	4	100
11/02/2015 03:15	13	22	18	15	68	4	100
11/02/2015 03:20	16	24	17	14	71	4	100
11/02/2015 03:25	15	21	16	15	67	4	100
11/02/2015 03:30	22	27	16	14	79	4	100
11/02/2015 03:35	19	29	16	13	77	4	100
11/02/2015 03:40	23	28	19	25	95	4	100
11/02/2015 03:45	26	29	22	25	102	4	100
11/02/2015 03:50	23	29	13	31	96	4	100
11/02/2015 03:55	27	33	20	17	97	4	100
11/02/2015 04:00	24	38	22	24	108	4	100
11/02/2015 04:05	47	44	22	20	133	4	100
11/02/2015 04:10	36	44	29	21	130	4	100
11/02/2015 04:15	50	58	26	32	166	4	100
11/02/2015 04:20	48	57	31	33	169	4	100
11/02/2015 04:25	74	62	42	37	215	4	100
11/02/2015 04:30	85	70	46	45	246	4	100
11/02/2015 04:35	82	68	46	51	247	4	100
11/02/2015 04:40	100	78	57	72	307	4	100
11/02/2015 04:45	87	77	55	64	283	4	100
11/02/2015 04:50	89	80	59	60	288	4	100
11/02/2015 04:55	103	94	58	67	322	4	100
11/02/2015 05:00	118	91	57	59	325	4	100
11/02/2015 05:05	129	106	71	68	374	4	100
11/02/2015 05:10	171	130	87	90	478	4	100
11/02/2015 05:15	171	134	86	104	495	4	100
11/02/2015 05:20	207	164	109	109	589	4	100
11/02/2015 05:25	185	170	125	124	604	4	100
11/02/2015 05:30	140	141	130	140	551	4	100
11/02/2015 05:35	131	120	114	144	509	4	100
11/02/2015 05:40	132	121	120	151	524	4	100
11/02/2015 05:45	114	108	114	140	476	4	100
11/02/2015 05:50	94	99	109	135	437	4	100
11/02/2015 05:55	109	95	94	124	422	4	100
11/02/2015 06:00	111	95	93	105	404	4	100
11/02/2015 06:05	98	88	78	117	381	4	100
11/02/2015 06:10	95	84	76	122	377	4	100
11/02/2015 06:15	73	60	57	110	300	4	100
11/02/2015 06:20	77	58	51	92	278	4	100
11/02/2015 06:25	81	74	69	104	328	4	100
11/02/2015 06:30	73	49	46	95	263	4	100
11/02/2015 06:35	67	63	51	103	284	4	100
11/02/2015 06:40	77	67	43	100	287	4	100
11/02/2015 06:45	71	56	44	88	259	4	100
11/02/2015 06:50	59	40	28	106	233	4	100
11/02/2015 06:55	63	46	46	89	244	4	100
11/02/2015 07:00	56	45	43	100	244	4	100
11/02/2015 07:05	54	45	26	90	215	4	100
11/02/2015 07:10	63	39	35	90	227	4	100
11/02/2015 07:15	63	40	37	99	239	4	100
11/02/2015 07:20	55	42	30	102	229	4	100
11/02/2015 07:25	47	38	16	90	191	4	100
11/02/2015 07:30	58	47	42	88	235	4	100
11/02/2015 07:35	56	44	31	99	230	4	100
11/02/2015 07:40	53	29	23	99	204	4	100
11/02/2015 07:45	51	39	32	109	231	4	100
11/02/2015 07:50	64	48	35	96	243	4	100
11/02/2015 07:55	51	50	44	101	246	4	100
11/02/2015 08:00	47	29	26	106	208	4	100
11/02/2015 08:05	44	45	20	101	210	4	100
11/02/2015 08:10	50	40	32	91	213	4	100
11/02/2015 08:15	60	39	38	105	242	4	100
11/02/2015 08:20	49	39	19	104	211	4	100
11/02/2015 08:25	46	25	24	96	191	4	100
