5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	46	51	47	23	167	4	0
11/02/2015 00:05	35	50	39	24	148	4	0
11/02/2015 00:10	41	44	33	28	146	4	0
11/02/2015 00:15	37	46	33	23	139	4	0
11/02/2015 00:20	37	45	32	25	139	4	0
11/02/2015 00:25	36	41	31	19	127	4	0
11/02/2015 00:30	31	44	29	16	120	4	0
11/02/2015 00:35	31	33	33	20	117	4	0
11/02/2015 00:40	28	36	32	14	110	4	0
11/02/2015 00:45	39	33	31	14	117	4	0
11/02/2015 00:50	29	36	21	13	99	4	0
11/02/2015 00:55	26	27	26	14	93	4	0
11/02/2015 01:00	19	27	24	20	90	4	0
11/02/2015 01:05	18	27	24	19	88	4	0
11/02/2015 01:10	20	40	60	30	150	4	0
11/02/2015 01:15	21	22	21	12	76	4	0
11/02/2015 01:20	15	23	20	4	62	4	0
11/02/2015 01:25	26	19	19	11	75	4	0
11/02/2015 01:30	20	24	24	8	76	4	0
11/02/2015 01:35	16	28	18	14	76	4	0
11/02/2015 01:40	11	23	15	8	57	4	0
11/02/2015 01:45	14	20	17	11	62	4	0
11/02/2015 01:50	17	21	16	11	65	4	0
11/02/2015 01:55	19	13	14	4	50	4	0
11/02/2015 02:00	15	14	16	9	54	4	0
11/02/2015 02:05	14	20	14	7	55	4	0
11/02/2015 02:10	11	21	13	8	53	4	0
11/02/2015 02:15	6	15	11	5	37	4	0
11/02/2015 02:20	14	19	18	7	58	4	0
11/02/2015 02:25	13	20	19	10	62	4	0
11/02/2015 02:30	15	19	18	8	60	4	0
11/02/2015 02:35	19	16	17	7	59	4	0
11/02/2015 02:40	9	23	18	9	59	4	0
11/02/2015 02:45	17	20	20	10	67	4	0
11/02/2015 02:50	16	16	14	8	54	4	0
11/02/2015 02:55	11	19	19	9	58	4	0
11/02/2015 03:00	11	16	19	7	53	4	0
11/02/2015 03:05	14	17	16	9	56	4	0
11/02/2015 03:10	19	16	14	9	58	4	0
11/02/2015 03:15	20	21	17	7	65	4	0
11/02/2015 03:20	15	24	21	13	73	4	0
11/02/2015 03:25	22	27	20	11	80	4	0
11/02/2015 03:30	20	27	19	13	79	4	0
11/02/2015 03:35	39	31	28	16	114	4	0
11/02/2015 03:40	30	40	28	16	114	4	0
11/02/2015 03:45	30	33	31	14	108	4	0
11/02/2015 03:50	34	40	27	19	120	4	0
11/02/2015 03:55	35	40	26	13	114	4	0
11/02/2015 04:00	31	35	26	14	106	4	0
11/02/2015 04:05	50	39	31	17	137	4	0
11/02/2015 04:10	46	50	40	29	165	4	0
11/02/2015 04:15	56	54	40	23	173	4	0
11/02/2015 04:20	60	68	43	30	201	4	0
11/02/2015 04:25	79	66	56	27	228	4	0
