5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	46	53	48	147	3	0
11/02/2015 00:05	47	56	49	152	3	0
11/02/2015 00:10	40	47	41	128	3	0
11/02/2015 00:15	42	50	45	137	3	0
11/02/2015 00:20	38	48	41	127	3	0
11/02/2015 00:25	39	46	40	125	3	0
11/02/2015 00:30	30	41	38	109	3	0
11/02/2015 00:35	34	43	37	114	3	0
11/02/2015 00:40	33	42	36	111	3	0
11/02/2015 00:45	33	41	36	110	3	0
11/02/2015 00:50	33	41	38	112	3	0
11/02/2015 00:55	28	39	33	100	3	0
11/02/2015 01:00	33	42	38	113	3	0
11/02/2015 01:05	27	36	33	96	3	0
11/02/2015 01:10	29	40	37	106	3	0
11/02/2015 01:15	26	37	31	94	3	0
11/02/2015 01:20	26	35	32	93	3	0
11/02/2015 01:25	24	37	32	93	3	0
11/02/2015 01:30	26	37	34	97	3	0
11/02/2015 01:35	21	31	29	81	3	0
11/02/2015 01:40	25	37	32	94	3	0
11/02/2015 01:45	28	37	31	96	3	0
11/02/2015 01:50	19	30	25	74	3	0
11/02/2015 01:55	23	34	30	87	3	0
11/02/2015 02:00	21	31	29	81	3	0
11/02/2015 02:05	16	30	28	74	3	0
11/02/2015 02:10	21	31	29	81	3	0
11/02/2015 02:15	25	34	30	89	3	0
11/02/2015 02:20	21	31	29	81	3	0
11/02/2015 02:25	20	33	29	82	3	0
11/02/2015 02:30	23	33	29	85	3	0
11/02/2015 02:35	22	32	30	84	3	0
11/02/2015 02:40	19	29	26	74	3	0
11/02/2015 02:45	16	29	24	69	3	0
11/02/2015 02:50	22	33	30	85	3	0
11/02/2015 02:55	20	31	28	79	3	0
11/02/2015 03:00	19	31	28	78	3	0
11/02/2015 03:05	17	27	25	69	3	0
11/02/2015 03:10	21	32	29	82	3	0
11/02/2015 03:15	25	35	32	92	3	0
11/02/2015 03:20	17	28	27	72	3	0
11/02/2015 03:25	19	30	25	74	3	0
11/02/2015 03:30	18	31	26	75	3	0
11/02/2015 03:35	21	31	29	81	3	0
11/02/2015 03:40	27	36	32	95	3	0
11/02/2015 03:45	19	32	29	80	3	0
11/02/2015 03:50	25	34	32	91	3	0
11/02/2015 03:55	23	35	30	88	3	0
11/02/2015 04:00	22	31	28	81	3	0
11/02/2015 04:05	29	38	32	99	3	0
11/02/2015 04:10	25	36	33	94	3	0
11/02/2015 04:15	29	40	35	104	3	0
11/02/2015 04:20	29	38	35	102	3	0
11/02/2015 04:25	35	44	38	117	3	0
11/02/2015 04:30	36	44	40	120	3	0
11/02/2015 04:35	40	48	43	131	3	0
11/02/2015 04:40	47	54	47	148	3	0
11/02/2015 04:45	50	57	49	156	3	0
11/02/2015 04:50	45	52	46	143	3	0
11/02/2015 04:55	53	61	54	168	3	0
11/02/2015 05:00	54	60	53	167	3	0
11/02/2015 05:05	54	61	53	168	3	0
11/02/2015 05:10	64	69	61	194	3	0
11/02/2015 05:15	70	74	65	209	3	0
11/02/2015 05:20	80	83	73	236	3	0
11/02/2015 05:25	86	89	78	253	3	0
11/02/2015 05:30	87	89	78	254	3	0
11/02/2015 05:35	94	96	85	275	3	0
11/02/2015 05:40	103	104	91	298	3	0
11/02/2015 05:45	126	124	108	358	3	0
11/02/2015 05:50	112	112	97	321	3	0
11/02/2015 05:55	117	117	103	337	3	0
11/02/2015 06:00	118	117	102	337	3	0
11/02/2015 06:05	120	120	106	346	3	0
11/02/2015 06:10	132	129	112	373	3	0
11/02/2015 06:15	125	124	110	359	3	0
11/02/2015 06:20	133	130	115	378	3	0
11/02/2015 06:25	122	121	105	348	3	0
11/02/2015 06:30	123	122	108	353	3	0
11/02/2015 06:35	134	132	117	383	3	0
11/02/2015 06:40	143	139	120	402	3	0
11/02/2015 06:45	131	129	115	375	3	0
11/02/2015 06:50	142	139	124	405	3	0
11/02/2015 06:55	140	134	116	390	3	0
11/02/2015 07:00	114	114	100	328	3	0
11/02/2015 07:05	139	134	116	389	3	0
11/02/2015 07:10	140	137	121	398	3	0
11/02/2015 07:15	152	148	130	430	3	0
11/02/2015 07:20	145	142	126	413	3	0
11/02/2015 07:25	141	137	119	397	3	0
11/02/2015 07:30	154	149	129	432	3	0
11/02/2015 07:35	158	150	130	438	3	0
11/02/2015 07:40	142	138	120	400	3	0
11/02/2015 07:45	147	144	128	419	3	0
11/02/2015 07:50	151	147	129	427	3	0
11/02/2015 07:55	142	139	122	403	3	0
11/02/2015 08:00	140	136	119	395	3	0
11/02/2015 08:05	147	142	123	412	3	0
11/02/2015 08:10	153	150	132	435	3	0
11/02/2015 08:15	164	155	134	453	3	0
11/02/2015 08:20	153	148	128	429	3	0
11/02/2015 08:25	143	140	124	407	3	0
11/02/2015 08:30	125	124	110	359	3	0
11/02/2015 08:35	135	133	118	386	3	0
11/02/2015 08:40	133	131	116	380	3	0
11/02/2015 08:45	135	133	118	386	3	0
11/02/2015 08:50	132	129	112	373	3	0
11/02/2015 08:55	144	139	121	404	3	0
11/02/2015 09:00	131	129	114	374	3	0
11/02/2015 09:05	117	116	103	336	3	0
11/02/2015 09:10	118	118	104	340	3	0
11/02/2015 09:15	121	121	107	349	3	0
11/02/2015 09:20	117	115	101	333	3	0
11/02/2015 09:25	112	111	97	320	3	0
11/02/2015 09:30	125	124	109	358	3	0
11/02/2015 09:35	126	124	108	358	3	0
11/02/2015 09:40	130	127	111	368	3	0
11/02/2015 09:45	122	121	105	348	3	0
11/02/2015 09:50	124	122	106	352	3	0
11/02/2015 09:55	128	127	112	367	3	0
11/02/2015 10:00	101	103	91	295	3	0
11/02/2015 10:05	117	115	102	334	3	0
11/02/2015 10:10	115	114	99	328	3	0
11/02/2015 10:15	110	111	97	318	3	0
11/02/2015 10:20	119	119	105	343	3	0
11/02/2015 10:25	115	115	101	331	3	0
11/02/2015 10:30	122	122	107	351	3	0
11/02/2015 10:35	103	104	92	299	3	0
11/02/2015 10:40	111	112	98	321	3	0
11/02/2015 10:45	131	130	112	373	3	0
11/02/2015 10:50	120	118	103	341	3	0
11/02/2015 10:55	120	119	104	343	3	0
11/02/2015 11:00	124	123	109	356	3	0
11/02/2015 11:05	124	123	109	356	3	0
11/02/2015 11:10	120	117	102	339	3	0
11/02/2015 11:15	122	121	105	348	3	0
11/02/2015 11:20	126	126	109	361	3	0
11/02/2015 11:25	126	125	111	362	3	0
11/02/2015 11:30	129	127	110	366	3	0
11/02/2015 11:35	131	129	113	373	3	0
11/02/2015 11:40	125	124	110	359	3	0
11/02/2015 11:45	115	114	99	328	3	0
11/02/2015 11:50	123	122	107	352	3	0
11/02/2015 11:55	132	129	112	373	3	0
11/02/2015 12:00	113	112	98	323	3	0
11/02/2015 12:05	129	127	110	366	3	0
11/02/2015 12:10	132	129	112	373	3	0
11/02/2015 12:15	122	121	106	349	3	0
11/02/2015 12:20	135	133	117	385	3	0
11/02/2015 12:25	117	117	103	337	3	0
11/02/2015 12:30	134	129	112	375	3	0
11/02/2015 12:35	127	126	112	365	3	0
11/02/2015 12:40	130	129	114	373	3	0
11/02/2015 12:45	127	126	111	364	3	0
11/02/2015 12:50	132	129	112	373	3	0
11/02/2015 12:55	125	122	106	353	3	0
11/02/2015 13:00	120	118	103	341	3	0
11/02/2015 13:05	124	121	105	350	3	0
11/02/2015 13:10	128	124	108	360	3	0
11/02/2015 13:15	130	129	114	373	3	0
11/02/2015 13:20	149	146	128	423	3	0
11/02/2015 13:25	135	132	115	382	3	0
11/02/2015 13:30	130	129	114	373	3	0
11/02/2015 13:35	141	139	122	402	3	0
11/02/2015 13:40	135	132	116	383	3	0
11/02/2015 13:45	139	137	120	396	3	0
11/02/2015 13:50	139	135	118	392	3	0
11/02/2015 13:55	144	142	124	410	3	0
11/02/2015 14:00	150	145	125	420	3	0
11/02/2015 14:05	149	142	123	414	3	0
11/02/2015 14:10	141	139	122	402	3	0
11/02/2015 14:15	152	147	129	428	3	0
11/02/2015 14:20	138	132	115	385	3	0
11/02/2015 14:25	147	142	125	414	3	0
11/02/2015 14:30	155	152	135	442	3	0
11/02/2015 14:35	157	153	135	445	3	0
11/02/2015 14:40	146	143	124	413	3	0
11/02/2015 14:45	140	138	119	397	3	0
11/02/2015 14:50	143	140	121	404	3	0
11/02/2015 14:55	152	148	129	429	3	0
11/02/2015 15:00	143	140	124	407	3	0
11/02/2015 15:05	158	150	132	440	3	0
11/02/2015 15:10	144	141	123	408	3	0
11/02/2015 15:15	146	143	124	413	3	0
11/02/2015 15:20	154	151	132	437	3	0
11/02/2015 15:25	159	155	136	450	3	0
11/02/2015 15:30	153	149	129	431	3	0
11/02/2015 15:35	168	163	140	471	3	0
11/02/2015 15:40	157	154	136	447	3	0
11/02/2015 15:45	162	158	136	456	3	0
11/02/2015 15:50	146	143	126	415	3	0
11/02/2015 15:55	153	150	133	436	3	0
11/02/2015 16:00	141	138	123	402	3	0
11/02/2015 16:05	126	125	112	363	3	0
11/02/2015 16:10	131	129	115	375	3	0
11/02/2015 16:15	118	118	102	338	3	0
11/02/2015 16:20	139	137	118	394	3	0
11/02/2015 16:25	132	131	113	376	3	0
11/02/2015 16:30	135	133	115	383	3	0
11/02/2015 16:35	146	143	126	415	3	0
11/02/2015 16:40	142	139	124	405	3	0
11/02/2015 16:45	138	136	118	392	3	0
11/02/2015 16:50	121	120	104	345	3	0
11/02/2015 16:55	128	127	110	365	3	0
11/02/2015 17:00	124	124	107	355	3	0
11/02/2015 17:05	135	133	115	383	3	0
11/02/2015 17:10	144	141	122	407	3	0
11/02/2015 17:15	145	142	123	410	3	0
11/02/2015 17:20	131	129	115	375	3	0
11/02/2015 17:25	130	129	112	371	3	0
11/02/2015 17:30	137	135	117	389	3	0
11/02/2015 17:35	133	132	114	379	3	0
11/02/2015 17:40	125	125	108	358	3	0
11/02/2015 17:45	153	149	129	431	3	0
11/02/2015 17:50	118	118	102	338	3	0
11/02/2015 17:55	115	115	103	333	3	0
11/02/2015 18:00	137	135	117	389	3	0
11/02/2015 18:05	124	124	107	355	3	0
11/02/2015 18:10	150	147	126	423	3	0
11/02/2015 18:15	150	147	126	423	3	0
11/02/2015 18:20	149	145	129	423	3	0
11/02/2015 18:25	152	148	128	428	3	0
11/02/2015 18:30	153	150	129	432	3	0
11/02/2015 18:35	141	138	123	402	3	0
11/02/2015 18:40	155	151	130	436	3	0
11/02/2015 18:45	148	145	127	420	3	0
11/02/2015 18:50	151	147	131	429	3	0
11/02/2015 18:55	127	126	112	365	3	0
11/02/2015 19:00	131	128	112	371	3	0
11/02/2015 19:05	132	130	116	378	3	0
11/02/2015 19:10	134	132	116	382	3	0
11/02/2015 19:15	126	125	110	361	3	0
11/02/2015 19:20	122	121	107	350	3	0
11/02/2015 19:25	121	121	107	349	3	0
11/02/2015 19:30	111	110	95	316	3	0
11/02/2015 19:35	103	104	92	299	3	0
11/02/2015 19:40	121	119	103	343	3	0
11/02/2015 19:45	130	125	109	364	3	0
11/02/2015 19:50	134	132	116	382	3	0
11/02/2015 19:55	119	119	105	343	3	0
11/02/2015 20:00	126	122	106	354	3	0
11/02/2015 20:05	122	119	104	345	3	0
11/02/2015 20:10	122	119	103	344	3	0
11/02/2015 20:15	120	119	104	343	3	0
11/02/2015 20:20	103	105	91	299	3	0
11/02/2015 20:25	103	104	92	299	3	0
11/02/2015 20:30	97	98	85	280	3	0
11/02/2015 20:35	99	100	88	287	3	0
11/02/2015 20:40	97	98	86	281	3	0
11/02/2015 20:45	92	94	82	268	3	0
11/02/2015 20:50	89	92	81	262	3	0
11/02/2015 20:55	88	90	79	257	3	0
11/02/2015 21:00	74	78	68	220	3	0
11/02/2015 21:05	87	89	78	254	3	0
11/02/2015 21:10	97	98	87	282	3	0
11/02/2015 21:15	89	92	80	261	3	0
11/02/2015 21:20	94	95	83	272	3	0
11/02/2015 21:25	86	88	78	252	3	0
11/02/2015 21:30	83	86	76	245	3	0
11/02/2015 21:35	88	90	79	257	3	0
11/02/2015 21:40	84	88	77	249	3	0
11/02/2015 21:45	84	88	77	249	3	0
11/02/2015 21:50	81	84	74	239	3	0
11/02/2015 21:55	83	86	75	244	3	0
11/02/2015 22:00	78	81	71	230	3	0
11/02/2015 22:05	76	80	70	226	3	0
11/02/2015 22:10	83	86	75	244	3	0
11/02/2015 22:15	81	84	74	239	3	0
11/02/2015 22:20	84	87	76	247	3	0
11/02/2015 22:25	65	70	62	197	3	0
11/02/2015 22:30	73	77	68	218	3	0
11/02/2015 22:35	79	82	73	234	3	0
11/02/2015 22:40	64	70	62	196	3	0
11/02/2015 22:45	66	71	63	200	3	0
11/02/2015 22:50	54	60	53	167	3	0
11/02/2015 22:55	53	59	51	163	3	0
11/02/2015 23:00	52	58	52	162	3	0
11/02/2015 23:05	66	71	63	200	3	0
11/02/2015 23:10	55	61	53	169	3	0
11/02/2015 23:15	55	62	55	172	3	0
11/02/2015 23:20	49	56	50	155	3	0
11/02/2015 23:25	49	55	48	152	3	0
11/02/2015 23:30	43	52	46	141	3	0
11/02/2015 23:35	49	55	49	153	3	0
11/02/2015 23:40	44	51	46	141	3	0
11/02/2015 23:45	41	50	43	134	3	0
11/02/2015 23:50	38	46	42	126	3	0
11/02/2015 23:55	37	45	41	123	3	0
11/03/2015 00:00	42	50	43	135	3	0
11/03/2015 00:05	38	46	42	126	3	0
11/03/2015 00:10	40	48	41	129	3	0
11/03/2015 00:15	43	50	43	136	3	0
11/03/2015 00:20	36	45	40	121	3	0
11/03/2015 00:25	36	45	40	121	3	0
11/03/2015 00:30	33	43	39	115	3	0
11/03/2015 00:35	34	43	37	114	3	0
11/03/2015 00:40	38	46	41	125	3	0
11/03/2015 00:45	30	39	33	102	3	0
11/03/2015 00:50	28	37	33	98	3	0
11/03/2015 00:55	32	41	36	109	3	0
11/03/2015 01:00	30	39	33	102	3	0
11/03/2015 01:05	26	35	31	92	3	0
11/03/2015 01:10	24	34	29	87	3	0
11/03/2015 01:15	28	37	32	97	3	0
11/03/2015 01:20	23	32	29	84	3	0
11/03/2015 01:25	23	33	30	86	3	0
11/03/2015 01:30	25	34	29	88	3	0
11/03/2015 01:35	24	33	30	87	3	0
11/03/2015 01:40	24	33	31	88	3	0
11/03/2015 01:45	26	35	33	94	3	0
11/03/2015 01:50	24	33	29	86	3	0
11/03/2015 01:55	21	30	26	77	3	0
11/03/2015 02:00	24	34	28	86	3	0
11/03/2015 02:05	22	31	28	81	3	0
11/03/2015 02:10	17	28	26	71	3	0
11/03/2015 02:15	21	31	27	79	3	0
11/03/2015 02:20	19	31	28	78	3	0
11/03/2015 02:25	18	29	27	74	3	0
11/03/2015 02:30	17	30	26	73	3	0
11/03/2015 02:35	19	29	28	76	3	0
11/03/2015 02:40	27	36	34	97	3	0
11/03/2015 02:45	18	29	25	72	3	0
11/03/2015 02:50	18	30	27	75	3	0
11/03/2015 02:55	18	28	27	73	3	0
11/03/2015 03:00	20	30	29	79	3	0
11/03/2015 03:05	21	34	30	85	3	0
11/03/2015 03:10	32	41	35	108	3	0
11/03/2015 03:15	18	29	26	73	3	0
11/03/2015 03:20	18	28	27	73	3	0
11/03/2015 03:25	21	30	27	78	3	0
11/03/2015 03:30	22	32	30	84	3	0
11/03/2015 03:35	19	29	27	75	3	0
11/03/2015 03:40	25	34	31	90	3	0
11/03/2015 03:45	23	33	31	87	3	0
11/03/2015 03:50	23	32	29	84	3	0
11/03/2015 03:55	27	37	32	96	3	0
11/03/2015 04:00	23	33	31	87	3	0
11/03/2015 04:05	25	34	31	90	3	0
11/03/2015 04:10	26	35	32	93	3	0
11/03/2015 04:15	27	36	31	94	3	0
11/03/2015 04:20	33	41	35	109	3	0
11/03/2015 04:25	28	37	34	99	3	0
11/03/2015 04:30	28	37	34	99	3	0
11/03/2015 04:35	35	43	39	117	3	0
11/03/2015 04:40	36	45	40	121	3	0
11/03/2015 04:45	47	55	49	151	3	0
11/03/2015 04:50	42	50	45	137	3	0
11/03/2015 04:55	56	62	54	172	3	0
11/03/2015 05:00	47	56	50	153	3	0
11/03/2015 05:05	64	68	61	193	3	0
11/03/2015 05:10	61	68	60	189	3	0
11/03/2015 05:15	67	72	64	203	3	0
11/03/2015 05:20	70	74	66	210	3	0
11/03/2015 05:25	85	88	78	251	3	0
11/03/2015 05:30	90	93	82	265	3	0
11/03/2015 05:35	85	88	78	251	3	0
11/03/2015 05:40	93	95	85	273	3	0
11/03/2015 05:45	113	113	99	325	3	0
11/03/2015 05:50	113	112	98	323	3	0
11/03/2015 05:55	111	110	96	317	3	0
11/03/2015 06:00	113	113	100	326	3	0
11/03/2015 06:05	138	136	118	392	3	0
11/03/2015 06:10	124	122	107	353	3	0
11/03/2015 06:15	130	127	112	369	3	0
11/03/2015 06:20	126	124	108	358	3	0
11/03/2015 06:25	131	129	115	375	3	0
11/03/2015 06:30	121	121	107	349	3	0
11/03/2015 06:35	145	138	120	403	3	0
11/03/2015 06:40	116	116	103	335	3	0
11/03/2015 06:45	151	146	129	426	3	0
11/03/2015 06:50	135	130	113	378	3	0
11/03/2015 06:55	136	133	115	384	3	0
11/03/2015 07:00	144	139	120	403	3	0
11/03/2015 07:05	157	151	130	438	3	0
11/03/2015 07:10	139	137	118	394	3	0
11/03/2015 07:15	149	144	125	418	3	0
11/03/2015 07:20	147	144	124	415	3	0
11/03/2015 07:25	154	151	134	439	3	0
11/03/2015 07:30	163	157	136	456	3	0
11/03/2015 07:35	160	156	136	452	3	0
11/03/2015 07:40	160	153	132	445	3	0
11/03/2015 07:45	145	140	122	407	3	0
11/03/2015 07:50	141	138	123	402	3	0
11/03/2015 07:55	149	145	129	423	3	0
11/03/2015 08:00	147	144	124	415	3	0
11/03/2015 08:05	141	137	119	397	3	0
11/03/2015 08:10	154	151	132	437	3	0
11/03/2015 08:15	148	145	128	421	3	0
11/03/2015 08:20	128	127	111	366	3	0
11/03/2015 08:25	152	148	132	432	3	0
11/03/2015 08:30	143	140	124	407	3	0
11/03/2015 08:35	140	136	118	394	3	0
11/03/2015 08:40	155	147	127	429	3	0
11/03/2015 08:45	133	131	116	380	3	0
11/03/2015 08:50	145	140	122	407	3	0
11/03/2015 08:55	119	119	105	343	3	0
11/03/2015 09:00	134	131	116	381	3	0
11/03/2015 09:05	123	122	108	353	3	0
11/03/2015 09:10	109	109	96	314	3	0
11/03/2015 09:15	123	122	107	352	3	0
11/03/2015 09:20	120	120	106	346	3	0
11/03/2015 09:25	122	119	104	345	3	0
11/03/2015 09:30	116	114	99	329	3	0
11/03/2015 09:35	110	111	97	318	3	0
11/03/2015 09:40	107	107	94	308	3	0
11/03/2015 09:45	120	117	102	339	3	0
11/03/2015 09:50	115	113	100	328	3	0
11/03/2015 09:55	116	116	103	335	3	0
11/03/2015 10:00	115	115	101	331	3	0
11/03/2015 10:05	115	115	100	330	3	0
11/03/2015 10:10	123	121	105	349	3	0
11/03/2015 10:15	101	101	88	290	3	0
11/03/2015 10:20	125	124	109	358	3	0
11/03/2015 10:25	117	117	103	337	3	0
11/03/2015 10:30	122	121	106	349	3	0
11/03/2015 10:35	130	127	111	368	3	0
11/03/2015 10:40	130	129	113	372	3	0
11/03/2015 10:45	104	105	92	301	3	0
11/03/2015 10:50	113	112	98	323	3	0
11/03/2015 10:55	123	122	107	352	3	0
11/03/2015 11:00	114	114	100	328	3	0
11/03/2015 11:05	126	125	110	361	3	0
11/03/2015 11:10	126	125	108	359	3	0
11/03/2015 11:15	135	130	113	378	3	0
11/03/2015 11:20	114	113	100	327	3	0
11/03/2015 11:25	125	124	109	358	3	0
11/03/2015 11:30	125	122	106	353	3	0
11/03/2015 11:35	135	131	114	380	3	0
11/03/2015 11:40	130	127	111	368	3	0
11/03/2015 11:45	129	127	110	366	3	0
11/03/2015 11:50	127	126	111	364	3	0
11/03/2015 11:55	127	125	109	361	3	0
11/03/2015 12:00	116	115	102	333	3	0
11/03/2015 12:05	123	122	107	352	3	0
11/03/2015 12:10	137	131	114	382	3	0
11/03/2015 12:15	133	128	111	372	3	0
11/03/2015 12:20	132	130	116	378	3	0
11/03/2015 12:25	123	121	106	350	3	0
11/03/2015 12:30	136	134	118	388	3	0
11/03/2015 12:35	131	128	112	371	3	0
11/03/2015 12:40	133	130	113	376	3	0
11/03/2015 12:45	129	128	113	370	3	0
11/03/2015 12:50	124	123	108	355	3	0
11/03/2015 12:55	126	125	110	361	3	0
11/03/2015 13:00	129	127	111	367	3	0
11/03/2015 13:05	131	130	114	375	3	0
11/03/2015 13:10	145	138	120	403	3	0
11/03/2015 13:15	135	133	115	383	3	0
11/03/2015 13:20	146	141	122	409	3	0
11/03/2015 13:25	135	133	118	386	3	0
11/03/2015 13:30	136	134	118	388	3	0
11/03/2015 13:35	148	141	122	411	3	0
11/03/2015 13:40	150	143	123	416	3	0
11/03/2015 13:45	147	144	128	419	3	0
11/03/2015 13:50	143	141	123	407	3	0
11/03/2015 13:55	150	146	128	424	3	0
11/03/2015 14:00	125	123	107	355	3	0
11/03/2015 14:05	146	141	123	410	3	0
11/03/2015 14:10	143	139	124	406	3	0
11/03/2015 14:15	152	149	130	431	3	0
11/03/2015 14:20	161	155	134	450	3	0
11/03/2015 14:25	149	145	128	422	3	0
11/03/2015 14:30	144	141	125	410	3	0
11/03/2015 14:35	157	153	135	445	3	0
11/03/2015 14:40	162	158	139	459	3	0
11/03/2015 14:45	149	145	129	423	3	0
11/03/2015 14:50	137	135	117	389	3	0
11/03/2015 14:55	129	128	114	371	3	0
11/03/2015 15:00	149	146	126	421	3	0
11/03/2015 15:05	137	135	117	389	3	0
11/03/2015 15:10	133	132	116	381	3	0
11/03/2015 15:15	138	136	121	395	3	0
11/03/2015 15:20	133	131	116	380	3	0
11/03/2015 15:25	129	128	114	371	3	0
11/03/2015 15:30	131	130	112	373	3	0
11/03/2015 15:35	134	133	116	383	3	0
11/03/2015 15:40	143	140	121	404	3	0
11/03/2015 15:45	142	140	121	403	3	0
11/03/2015 15:50	141	138	123	402	3	0
11/03/2015 15:55	129	128	111	368	3	0
11/03/2015 16:00	116	116	103	335	3	0
11/03/2015 16:05	121	120	104	345	3	0
11/03/2015 16:10	118	118	105	341	3	0
11/03/2015 16:15	127	126	112	365	3	0
11/03/2015 16:20	115	115	100	330	3	0
11/03/2015 16:25	111	110	96	317	3	0
11/03/2015 16:30	138	136	121	395	3	0
11/03/2015 16:35	123	123	107	353	3	0
11/03/2015 16:40	137	135	120	392	3	0
11/03/2015 16:45	130	129	112	371	3	0
11/03/2015 16:50	124	124	107	355	3	0
11/03/2015 16:55	109	110	96	315	3	0
11/03/2015 17:00	117	117	104	338	3	0
11/03/2015 17:05	118	118	102	338	3	0
11/03/2015 17:10	128	127	110	365	3	0
11/03/2015 17:15	128	127	112	367	3	0
11/03/2015 17:20	109	110	97	316	3	0
11/03/2015 17:25	120	119	104	343	3	0
11/03/2015 17:30	123	123	107	353	3	0
11/03/2015 17:35	124	124	107	355	3	0
11/03/2015 17:40	114	115	102	331	3	0
11/03/2015 17:45	96	98	87	281	3	0
11/03/2015 17:50	117	117	101	335	3	0
11/03/2015 17:55	140	137	120	397	3	0
11/03/2015 18:00	115	115	102	332	3	0
11/03/2015 18:05	121	121	108	350	3	0
11/03/2015 18:10	132	131	113	376	3	0
11/03/2015 18:15	123	123	107	353	3	0
11/03/2015 18:20	129	128	111	368	3	0
11/03/2015 18:25	116	116	101	333	3	0
11/03/2015 18:30	120	120	107	347	3	0
11/03/2015 18:35	117	117	104	338	3	0
11/03/2015 18:40	110	110	98	318	3	0
11/03/2015 18:45	106	107	95	308	3	0
11/03/2015 18:50	117	117	104	338	3	0
11/03/2015 18:55	150	147	126	423	3	0
11/03/2015 19:00	157	154	136	447	3	0
11/03/2015 19:05	146	143	124	413	3	0
11/03/2015 19:10	134	133	115	382	3	0
11/03/2015 19:15	149	146	126	421	3	0
11/03/2015 19:20	106	107	95	308	3	0
11/03/2015 19:25	125	125	110	360	3	0
11/03/2015 19:30	130	129	112	371	3	0
11/03/2015 19:35	149	146	126	421	3	0
11/03/2015 19:40	144	141	125	410	3	0
11/03/2015 19:45	135	130	113	378	3	0
11/03/2015 19:50	132	129	114	375	3	0
11/03/2015 19:55	133	128	111	372	3	0
11/03/2015 20:00	132	129	112	373	3	0
11/03/2015 20:05	125	124	109	358	3	0
11/03/2015 20:10	130	129	114	373	3	0
11/03/2015 20:15	125	124	109	358	3	0
11/03/2015 20:20	123	121	106	350	3	0
11/03/2015 20:25	102	102	89	293	3	0
11/03/2015 20:30	122	119	104	345	3	0
11/03/2015 20:35	111	110	95	316	3	0
11/03/2015 20:40	97	99	87	283	3	0
11/03/2015 20:45	122	119	104	345	3	0
11/03/2015 20:50	101	103	91	295	3	0
11/03/2015 20:55	114	114	101	329	3	0
11/03/2015 21:00	106	105	92	303	3	0
11/03/2015 21:05	98	99	87	284	3	0
11/03/2015 21:10	110	110	96	316	3	0
11/03/2015 21:15	100	101	88	289	3	0
11/03/2015 21:20	93	96	84	273	3	0
11/03/2015 21:25	91	93	82	266	3	0
11/03/2015 21:30	106	107	95	308	3	0
11/03/2015 21:35	92	93	82	267	3	0
11/03/2015 21:40	77	80	70	227	3	0
11/03/2015 21:45	90	92	80	262	3	0
11/03/2015 21:50	84	88	77	249	3	0
11/03/2015 21:55	82	85	74	241	3	0
11/03/2015 22:00	89	92	81	262	3	0
11/03/2015 22:05	89	92	81	262	3	0
11/03/2015 22:10	103	104	91	298	3	0
11/03/2015 22:15	105	106	94	305	3	0
11/03/2015 22:20	83	86	75	244	3	0
11/03/2015 22:25	87	89	78	254	3	0
11/03/2015 22:30	76	80	69	225	3	0
11/03/2015 22:35	73	77	67	217	3	0
11/03/2015 22:40	76	80	70	226	3	0
11/03/2015 22:45	72	76	66	214	3	0
11/03/2015 22:50	58	64	57	179	3	0
11/03/2015 22:55	66	70	61	197	3	0
11/03/2015 23:00	64	69	60	193	3	0
11/03/2015 23:05	67	72	63	202	3	0
11/03/2015 23:10	64	69	62	195	3	0
11/03/2015 23:15	50	59	52	161	3	0
11/03/2015 23:20	56	62	54	172	3	0
11/03/2015 23:25	52	58	51	161	3	0
11/03/2015 23:30	49	56	50	155	3	0
11/03/2015 23:35	47	56	50	153	3	0
11/03/2015 23:40	45	53	46	144	3	0
11/03/2015 23:45	47	54	46	147	3	0
11/03/2015 23:50	40	48	43	131	3	0
11/03/2015 23:55	43	50	45	138	3	0
11/04/2015 00:00	42	49	44	135	3	0
11/04/2015 00:05	42	50	43	135	3	0
11/04/2015 00:10	43	50	43	136	3	0
11/04/2015 00:15	42	49	43	134	3	0
11/04/2015 00:20	37	45	40	122	3	0
11/04/2015 00:25	36	45	39	120	3	0
11/04/2015 00:30	38	47	40	125	3	0
11/04/2015 00:35	36	46	41	123	3	0
11/04/2015 00:40	33	41	37	111	3	0
11/04/2015 00:45	30	39	33	102	3	0
11/04/2015 00:50	34	42	37	113	3	0
11/04/2015 00:55	32	43	39	114	3	0
11/04/2015 01:00	28	37	32	97	3	0
11/04/2015 01:05	26	35	32	93	3	0
11/04/2015 01:10	26	37	34	97	3	0
11/04/2015 01:15	24	34	32	90	3	0
11/04/2015 01:20	32	41	35	108	3	0
11/04/2015 01:25	28	37	33	98	3	0
11/04/2015 01:30	28	37	32	97	3	0
11/04/2015 01:35	23	36	32	91	3	0
11/04/2015 01:40	28	37	32	97	3	0
11/04/2015 01:45	24	33	31	88	3	0
11/04/2015 01:50	23	35	32	90	3	0
11/04/2015 01:55	18	31	29	78	3	0
11/04/2015 02:00	29	38	32	99	3	0
11/04/2015 02:05	19	32	31	82	3	0
11/04/2015 02:10	24	35	31	90	3	0
11/04/2015 02:15	20	31	27	78	3	0
