5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	34	35	42	40	16	167	5	100
11/02/2015 00:05	36	49	46	44	19	194	5	100
11/02/2015 00:10	33	58	39	40	14	184	5	100
11/02/2015 00:15	32	42	40	37	16	167	5	100
11/02/2015 00:20	21	35	35	41	12	144	5	100
11/02/2015 00:25	26	37	27	43	13	146	5	100
11/02/2015 00:30	27	42	30	35	10	144	5	100
11/02/2015 00:35	31	36	29	43	12	151	5	100
11/02/2015 00:40	25	29	33	44	16	147	5	100
11/02/2015 00:45	18	23	21	30	14	106	5	100
11/02/2015 00:50	17	35	27	33	10	122	5	100
11/02/2015 00:55	20	24	26	43	12	125	5	100
11/02/2015 01:00	20	29	25	42	15	131	5	100
11/02/2015 01:05	17	19	16	27	12	91	5	100
11/02/2015 01:10	14	22	18	31	8	93	5	100
11/02/2015 01:15	15	18	19	30	7	89	5	100
11/02/2015 01:20	14	20	21	18	8	81	5	100
11/02/2015 01:25	7	15	12	35	11	80	5	100
11/02/2015 01:30	9	20	16	30	11	86	5	100
11/02/2015 01:35	11	22	13	21	6	73	5	100
11/02/2015 01:40	13	14	18	24	3	72	5	100
11/02/2015 01:45	11	16	21	27	5	80	5	100
11/02/2015 01:50	11	15	27	42	11	106	5	100
11/02/2015 01:55	10	19	11	27	5	72	5	100
11/02/2015 02:00	6	22	16	23	11	78	5	100
11/02/2015 02:05	5	13	16	25	5	64	5	100
11/02/2015 02:10	9	14	9	21	8	61	5	100
11/02/2015 02:15	7	18	18	27	5	75	5	100
11/02/2015 02:20	9	19	16	21	8	73	5	100
11/02/2015 02:25	11	19	15	27	2	74	5	100
11/02/2015 02:30	8	14	10	30	7	69	5	100
11/02/2015 02:35	4	14	15	29	8	70	5	100
11/02/2015 02:40	11	15	24	23	7	80	5	100
11/02/2015 02:45	4	8	16	23	7	58	5	100
11/02/2015 02:50	11	12	15	18	8	64	5	100
11/02/2015 02:55	10	21	14	32	6	83	5	100
11/02/2015 03:00	9	15	16	18	4	62	5	100
11/02/2015 03:05	7	16	24	20	9	76	5	100
11/02/2015 03:10	14	23	19	30	7	93	5	100
11/02/2015 03:15	15	20	23	30	6	94	5	100
11/02/2015 03:20	14	18	20	35	1	88	5	100
11/02/2015 03:25	6	19	20	19	7	71	5	100
11/02/2015 03:30	14	20	14	16	7	71	5	100
11/02/2015 03:35	17	24	21	39	5	106	5	100
11/02/2015 03:40	15	27	24	36	8	110	5	100
11/02/2015 03:45	21	27	32	27	12	119	5	100
11/02/2015 03:50	29	34	20	34	10	127	5	100
11/02/2015 03:55	19	31	27	30	4	111	5	100
11/02/2015 04:00	18	32	29	24	4	107	5	100
11/02/2015 04:05	30	34	30	24	13	131	5	100
11/02/2015 04:10	27	42	36	31	9	145	5	100
11/02/2015 04:15	39	44	40	36	15	174	5	100
11/02/2015 04:20	34	50	40	53	21	198	5	100
11/02/2015 04:25	45	56	46	38	18	203	5	100
11/02/2015 04:30	46	54	46	50	10	206	5	100
11/02/2015 04:35	62	68	50	55	25	260	5	100
11/02/2015 04:40	78	73	61	64	27	303	5	100
11/02/2015 04:45	66	63	59	64	30	282	5	100
11/02/2015 04:50	73	81	58	69	31	312	5	100
11/02/2015 04:55	76	77	67	64	34	318	5	100
11/02/2015 05:00	72	71	61	54	28	286	5	100
11/02/2015 05:05	101	96	57	69	32	355	5	100
11/02/2015 05:10	90	87	71	74	33	355	5	100
11/02/2015 05:15	105	102	77	70	40	394	5	100
11/02/2015 05:20	141	125	97	96	60	519	5	100
11/02/2015 05:25	132	116	87	85	48	468	5	100
11/02/2015 05:30	137	117	77	87	61	479	5	100
11/02/2015 05:35	158	130	103	108	62	561	5	100
11/02/2015 05:40	155	150	114	102	71	592	5	100
11/02/2015 05:45	166	133	103	114	70	586	5	100
11/02/2015 05:50	141	120	100	111	76	548	5	100
11/02/2015 05:55	154	129	110	104	70	567	5	100
11/02/2015 06:00	161	143	94	106	78	582	5	100
11/02/2015 06:05	152	130	105	108	74	569	5	100
11/02/2015 06:10	161	133	118	112	67	591	5	100
11/02/2015 06:15	146	123	107	104	65	545	5	100
11/02/2015 06:20	153	126	104	104	61	548	5	100
11/02/2015 06:25	155	139	106	112	66	578	5	100
11/02/2015 06:30	141	127	85	103	61	517	5	100
11/02/2015 06:35	157	136	102	87	64	546	5	100
11/02/2015 06:40	156	144	112	117	64	593	5	100
11/02/2015 06:45	151	132	117	107	64	571	5	100
