5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	50	51	47	48	55	251	5	0
11/02/2015 00:05	61	48	49	48	47	253	5	0
11/02/2015 00:10	49	53	46	48	58	254	5	0
11/02/2015 00:15	48	48	47	50	54	247	5	0
11/02/2015 00:20	57	48	49	42	53	249	5	0
11/02/2015 00:25	43	46	43	46	36	214	5	0
11/02/2015 00:30	41	53	41	37	43	215	5	0
11/02/2015 00:35	44	46	43	29	35	197	5	0
11/02/2015 00:40	41	42	39	30	39	191	5	0
11/02/2015 00:45	34	36	38	31	39	178	5	0
11/02/2015 00:50	27	39	36	30	35	167	5	0
11/02/2015 00:55	31	39	31	29	26	156	5	0
11/02/2015 01:00	22	24	21	20	13	100	5	0
11/02/2015 01:05	20	22	20	18	12	92	5	0
11/02/2015 01:10	20	30	30	20	20	120	5	0
11/02/2015 01:15	28	30	26	23	24	131	5	0
11/02/2015 01:20	23	29	26	24	24	126	5	0
11/02/2015 01:25	14	27	21	19	23	104	5	0
11/02/2015 01:30	23	28	25	16	15	107	5	0
11/02/2015 01:35	16	21	24	19	21	101	5	0
11/02/2015 01:40	23	21	20	20	20	104	5	0
11/02/2015 01:45	15	20	21	19	21	96	5	0
11/02/2015 01:50	15	14	19	11	20	79	5	0
11/02/2015 01:55	13	20	18	13	18	82	5	0
11/02/2015 02:00	11	19	23	18	19	90	5	0
11/02/2015 02:05	9	14	19	14	20	76	5	0
11/02/2015 02:10	10	15	10	11	13	59	5	0
11/02/2015 02:15	9	14	14	16	15	68	5	0
11/02/2015 02:20	16	19	15	9	14	73	5	0
11/02/2015 02:25	10	7	10	13	21	61	5	0
11/02/2015 02:30	13	15	16	14	14	72	5	0
11/02/2015 02:35	8	20	18	13	16	75	5	0
11/02/2015 02:40	7	16	14	10	11	58	5	0
11/02/2015 02:45	9	9	14	16	20	68	5	0
11/02/2015 02:50	10	19	13	9	19	70	5	0
11/02/2015 02:55	7	13	18	11	9	58	5	0
11/02/2015 03:00	10	11	13	9	10	53	5	0
11/02/2015 03:05	7	13	14	17	11	62	5	0
11/02/2015 03:10	8	10	16	11	13	58	5	0
11/02/2015 03:15	9	12	19	11	11	62	5	0
11/02/2015 03:20	9	19	16	7	17	68	5	0
11/02/2015 03:25	10	18	20	10	13	71	5	0
11/02/2015 03:30	9	15	10	13	10	57	5	0
11/02/2015 03:35	10	17	16	21	13	77	5	0
11/02/2015 03:40	14	18	13	14	16	75	5	0
11/02/2015 03:45	14	17	19	16	18	84	5	0
11/02/2015 03:50	9	20	13	14	17	73	5	0
11/02/2015 03:55	11	23	21	21	19	95	5	0
11/02/2015 04:00	11	20	15	19	21	86	5	0
11/02/2015 04:05	19	19	20	17	23	98	5	0
11/02/2015 04:10	17	20	24	13	21	95	5	0
11/02/2015 04:15	24	23	20	20	26	113	5	0
11/02/2015 04:20	28	27	30	21	21	127	5	0
11/02/2015 04:25	24	26	26	20	24	120	5	0
11/02/2015 04:30	29	34	27	19	34	143	5	0
11/02/2015 04:35	36	39	29	20	43	167	5	0
11/02/2015 04:40	34	44	38	26	49	191	5	0
11/02/2015 04:45	43	43	44	46	54	230	5	0
11/02/2015 04:50	44	54	41	43	59	241	5	0
11/02/2015 04:55	39	50	40	43	60	232	5	0
11/02/2015 05:00	51	50	45	49	55	250	5	0
11/02/2015 05:05	63	52	47	52	60	274	5	0
11/02/2015 05:10	65	62	60	60	72	319	5	0
11/02/2015 05:15	77	71	61	59	89	357	5	0
11/02/2015 05:20	94	81	83	67	91	416	5	0
11/02/2015 05:25	94	87	77	83	100	441	5	0
11/02/2015 05:30	110	93	81	90	104	478	5	0
11/02/2015 05:35	120	93	83	88	109	493	5	0
11/02/2015 05:40	121	101	100	94	126	542	5	0
11/02/2015 05:45	124	112	114	109	140	599	5	0
11/02/2015 05:50	116	100	103	108	140	567	5	0
11/02/2015 05:55	121	103	108	104	125	561	5	0
11/02/2015 06:00	120	108	111	106	134	579	5	0
11/02/2015 06:05	127	101	113	123	126	590	5	0
11/02/2015 06:10	126	113	111	116	136	602	5	0
11/02/2015 06:15	131	111	111	103	131	587	5	0
11/02/2015 06:20	131	127	127	123	134	642	5	0
11/02/2015 06:25	140	129	140	127	141	677	5	0
11/02/2015 06:30	143	128	141	121	146	679	5	0
11/02/2015 06:35	146	150	144	124	161	725	5	0
11/02/2015 06:40	134	144	137	130	137	682	5	0
11/02/2015 06:45	154	146	149	137	149	735	5	0
11/02/2015 06:50	153	150	151	134	163	751	5	0
11/02/2015 06:55	153	139	150	124	155	721	5	0
11/02/2015 07:00	154	141	137	133	156	721	5	0
11/02/2015 07:05	157	148	144	136	153	738	5	0
11/02/2015 07:10	167	147	166	144	161	785	5	0
11/02/2015 07:15	179	164	151	132	158	784	5	0
11/02/2015 07:20	168	164	157	153	160	802	5	0
11/02/2015 07:25	186	164	163	138	175	826	5	0
11/02/2015 07:30	183	159	151	141	167	801	5	0
11/02/2015 07:35	173	150	154	151	159	787	5	0
11/02/2015 07:40	166	140	159	138	167	770	5	0
11/02/2015 07:45	160	149	161	149	163	782	5	0
11/02/2015 07:50	158	144	149	143	170	764	5	0
11/02/2015 07:55	151	130	153	131	170	735	5	0
11/02/2015 08:00	171	159	156	144	161	791	5	0
11/02/2015 08:05	180	157	153	134	160	784	5	0
11/02/2015 08:10	187	163	154	148	148	800	5	0
11/02/2015 08:15	177	174	170	138	165	824	5	0
11/02/2015 08:20	171	172	159	139	170	811	5	0
11/02/2015 08:25	158	157	140	140	153	748	5	0
11/02/2015 08:30	184	168	146	139	153	790	5	0
11/02/2015 08:35	173	161	166	136	150	786	5	0
11/02/2015 08:40	169	144	145	133	154	745	5	0
11/02/2015 08:45	171	156	150	134	153	764	5	0
11/02/2015 08:50	156	154	133	127	147	717	5	0
11/02/2015 08:55	160	137	133	129	144	703	5	0
11/02/2015 09:00	153	138	119	116	124	650	5	0
11/02/2015 09:05	154	131	131	123	133	672	5	0
11/02/2015 09:10	159	131	146	119	141	696	5	0
11/02/2015 09:15	164	143	133	121	156	717	5	0
11/02/2015 09:20	174	166	128	133	147	748	5	0
11/02/2015 09:25	170	141	144	138	150	743	5	0
11/02/2015 09:30	177	149	138	135	149	748	5	0
11/02/2015 09:35	161	147	144	129	143	724	5	0
11/02/2015 09:40	167	151	151	130	151	750	5	0
11/02/2015 09:45	166	153	147	131	154	751	5	0
11/02/2015 09:50	161	140	131	126	163	721	5	0
11/02/2015 09:55	173	146	138	130	151	738	5	0
11/02/2015 10:00	167	143	134	113	151	708	5	0
11/02/2015 10:05	170	126	134	121	141	692	5	0
11/02/2015 10:10	169	151	134	140	140	734	5	0
11/02/2015 10:15	149	131	131	120	150	681	5	0
11/02/2015 10:20	156	133	143	131	147	710	5	0
11/02/2015 10:25	168	126	127	121	146	688	5	0
11/02/2015 10:30	153	143	127	116	149	688	5	0
11/02/2015 10:35	154	134	127	116	154	685	5	0
11/02/2015 10:40	146	136	120	123	136	661	5	0
11/02/2015 10:45	133	117	118	111	138	617	5	0
11/02/2015 10:50	139	130	120	114	150	653	5	0
11/02/2015 10:55	136	119	131	123	137	646	5	0
11/02/2015 11:00	154	126	116	110	137	643	5	0
11/02/2015 11:05	136	123	123	116	131	629	5	0
11/02/2015 11:10	129	123	124	121	143	640	5	0
11/02/2015 11:15	147	116	126	123	150	662	5	0
11/02/2015 11:20	154	134	138	123	136	685	5	0
11/02/2015 11:25	144	127	133	136	144	684	5	0
11/02/2015 11:30	129	129	120	124	146	648	5	0
11/02/2015 11:35	143	141	126	124	149	683	5	0
11/02/2015 11:40	154	137	133	118	137	679	5	0
11/02/2015 11:45	154	136	125	129	146	690	5	0
11/02/2015 11:50	151	135	146	127	133	692	5	0
11/02/2015 11:55	150	127	131	119	149	676	5	0
11/02/2015 12:00	147	124	137	131	135	674	5	0
11/02/2015 12:05	146	131	127	121	140	665	5	0
11/02/2015 12:10	139	123	124	125	141	652	5	0
11/02/2015 12:15	154	129	124	121	150	678	5	0
11/02/2015 12:20	150	124	130	124	133	661	5	0
11/02/2015 12:25	146	133	139	124	137	679	5	0
11/02/2015 12:30	154	123	126	123	143	669	5	0
11/02/2015 12:35	153	131	131	119	144	678	5	0
11/02/2015 12:40	163	146	136	136	147	728	5	0
11/02/2015 12:45	159	131	129	125	147	691	5	0
11/02/2015 12:50	161	135	129	119	151	695	5	0
11/02/2015 12:55	143	129	133	134	149	688	5	0
11/02/2015 13:00	145	133	119	114	133	644	5	0
11/02/2015 13:05	161	143	117	123	130	674	5	0
11/02/2015 13:10	170	141	131	123	129	694	5	0
11/02/2015 13:15	156	126	126	123	131	662	5	0
11/02/2015 13:20	154	130	136	128	134	682	5	0
11/02/2015 13:25	160	135	134	136	136	701	5	0
11/02/2015 13:30	171	136	131	126	151	715	5	0
11/02/2015 13:35	163	144	127	131	146	711	5	0
11/02/2015 13:40	157	139	143	134	146	719	5	0
11/02/2015 13:45	161	144	139	138	141	723	5	0
11/02/2015 13:50	171	151	129	133	143	727	5	0
11/02/2015 13:55	169	148	138	125	151	731	5	0
11/02/2015 14:00	165	146	125	127	137	700	5	0
11/02/2015 14:05	167	143	135	135	144	724	5	0
