5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	27	38	31	32	33	161	5	60
11/02/2015 00:05	24	29	30	29	33	145	5	60
11/02/2015 00:10	20	27	24	26	37	134	5	60
11/02/2015 00:15	27	26	22	25	29	129	5	60
11/02/2015 00:20	20	35	29	30	35	149	5	60
11/02/2015 00:25	14	23	24	25	30	116	5	60
11/02/2015 00:30	19	23	21	24	29	116	5	60
11/02/2015 00:35	19	22	23	24	30	118	5	60
11/02/2015 00:40	21	20	21	23	28	113	5	60
11/02/2015 00:45	10	24	25	26	32	117	5	60
11/02/2015 00:50	13	19	11	19	25	87	5	60
11/02/2015 00:55	13	15	19	21	28	96	5	60
11/02/2015 01:00	7	19	19	22	27	94	5	60
11/02/2015 01:05	9	21	14	21	24	89	5	60
11/02/2015 01:10	10	15	15	20	23	83	5	60
11/02/2015 01:15	14	14	23	22	27	100	5	60
11/02/2015 01:20	13	17	10	18	25	83	5	60
11/02/2015 01:25	8	17	9	18	23	75	5	60
11/02/2015 01:30	2	8	13	17	21	61	5	60
11/02/2015 01:35	12	7	16	18	24	77	5	60
11/02/2015 01:40	9	11	15	19	22	76	5	60
11/02/2015 01:45	7	16	8	17	20	68	5	60
11/02/2015 01:50	9	17	18	21	23	88	5	60
11/02/2015 01:55	7	15	10	18	23	73	5	60
11/02/2015 02:00	9	9	11	17	20	66	5	60
11/02/2015 02:05	5	12	10	17	20	64	5	60
11/02/2015 02:10	3	17	11	19	20	70	5	60
11/02/2015 02:15	6	8	10	16	19	59	5	60
11/02/2015 02:20	5	8	11	16	20	60	5	60
11/02/2015 02:25	10	11	11	17	20	69	5	60
11/02/2015 02:30	5	16	9	18	20	68	5	60
11/02/2015 02:35	3	1	4	12	19	39	5	60
11/02/2015 02:40	5	6	11	16	20	58	5	60
11/02/2015 02:45	3	8	7	15	20	53	5	60
11/02/2015 02:50	5	12	6	16	19	58	5	60
11/02/2015 02:55	4	9	7	15	18	53	5	60
11/02/2015 03:00	6	10	8	16	19	59	5	60
11/02/2015 03:05	5	18	13	20	21	77	5	60
11/02/2015 03:10	6	8	7	15	19	55	5	60
11/02/2015 03:15	7	8	12	17	20	64	5	60
11/02/2015 03:20	8	10	9	16	21	64	5	60
11/02/2015 03:25	4	11	8	16	19	58	5	60
11/02/2015 03:30	2	12	16	19	22	71	5	60
11/02/2015 03:35	6	13	11	18	20	68	5	60
11/02/2015 03:40	5	13	11	18	20	67	5	60
11/02/2015 03:45	9	15	15	20	21	80	5	60
11/02/2015 03:50	11	13	9	17	20	70	5	60
11/02/2015 03:55	12	21	13	21	21	88	5	60
11/02/2015 04:00	10	22	16	22	23	93	5	60
11/02/2015 04:05	13	13	19	20	24	89	5	60
11/02/2015 04:10	12	20	16	21	23	92	5	60
11/02/2015 04:15	20	17	26	24	29	116	5	60
11/02/2015 04:20	18	23	24	25	27	117	5	60
11/02/2015 04:25	18	30	18	25	27	118	5	60
11/02/2015 04:30	18	28	24	27	28	125	5	60
11/02/2015 04:35	20	25	25	26	29	125	5	60
11/02/2015 04:40	34	34	26	29	31	154	5	60
11/02/2015 04:45	41	43	41	37	37	199	5	60
11/02/2015 04:50	37	42	28	32	33	172	5	60
11/02/2015 04:55	44	38	33	33	33	181	5	60
11/02/2015 05:00	35	42	31	33	33	174	5	60
11/02/2015 05:05	43	47	39	37	38	204	5	60
11/02/2015 05:10	59	52	40	39	40	230	5	60
11/02/2015 05:15	60	47	39	37	46	229	5	60
11/02/2015 05:20	55	68	45	45	42	255	5	60
11/02/2015 05:25	85	72	55	50	47	309	5	60
11/02/2015 05:30	68	68	47	46	47	276	5	60
11/02/2015 05:35	87	80	57	53	50	327	5	60
11/02/2015 05:40	114	95	70	62	56	397	5	60
