5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	41	55	44	27	167	4	50
11/02/2015 00:05	36	42	44	21	143	4	50
11/02/2015 00:10	42	46	46	36	170	4	50
11/02/2015 00:15	34	47	45	16	142	4	50
11/02/2015 00:20	37	47	41	13	138	4	50
11/02/2015 00:25	27	52	43	13	135	4	50
11/02/2015 00:30	27	35	36	8	106	4	50
11/02/2015 00:35	29	26	39	21	115	4	50
11/02/2015 00:40	39	43	43	24	149	4	50
11/02/2015 00:45	34	39	36	32	141	4	50
11/02/2015 00:50	27	31	38	14	110	4	50
11/02/2015 00:55	27	33	34	19	113	4	50
11/02/2015 01:00	23	27	31	15	96	4	50
11/02/2015 01:05	26	24	35	15	100	4	50
11/02/2015 01:10	26	29	33	14	102	4	50
11/02/2015 01:15	28	29	33	28	118	4	50
11/02/2015 01:20	21	21	29	15	86	4	50
11/02/2015 01:25	23	24	32	13	92	4	50
11/02/2015 01:30	19	20	28	18	85	4	50
11/02/2015 01:35	22	21	31	14	88	4	50
11/02/2015 01:40	18	20	27	16	81	4	50
11/02/2015 01:45	19	20	27	14	80	4	50
11/02/2015 01:50	17	13	26	11	67	4	50
11/02/2015 01:55	18	22	27	14	81	4	50
11/02/2015 02:00	20	18	25	16	79	4	50
11/02/2015 02:05	14	13	25	11	63	4	50
11/02/2015 02:10	19	16	25	14	74	4	50
11/02/2015 02:15	18	18	25	11	72	4	50
11/02/2015 02:20	17	13	24	9	63	4	50
11/02/2015 02:25	14	18	26	6	64	4	50
11/02/2015 02:30	19	19	27	16	81	4	50
11/02/2015 02:35	18	20	27	6	71	4	50
11/02/2015 02:40	13	11	24	8	56	4	50
11/02/2015 02:45	17	16	25	10	68	4	50
11/02/2015 02:50	21	17	29	13	80	4	50
11/02/2015 02:55	15	7	25	9	56	4	50
11/02/2015 03:00	19	10	25	12	66	4	50
11/02/2015 03:05	13	12	24	9	58	4	50
11/02/2015 03:10	20	18	28	10	76	4	50
11/02/2015 03:15	16	15	28	8	67	4	50
11/02/2015 03:20	12	14	25	4	55	4	50
11/02/2015 03:25	17	12	28	13	70	4	50
11/02/2015 03:30	14	13	24	7	58	4	50
11/02/2015 03:35	22	17	30	14	83	4	50
11/02/2015 03:40	19	21	28	11	79	4	50
11/02/2015 03:45	21	22	26	13	82	4	50
11/02/2015 03:50	20	13	29	12	74	4	50
11/02/2015 03:55	18	14	25	11	68	4	50
11/02/2015 04:00	23	29	28	18	98	4	50
11/02/2015 04:05	23	25	30	16	94	4	50
11/02/2015 04:10	21	23	29	15	88	4	50
11/02/2015 04:15	27	25	34	23	109	4	50
11/02/2015 04:20	26	41	33	12	112	4	50
11/02/2015 04:25	31	26	37	23	117	4	50
