5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	46	48	51	25	170	4	100
11/02/2015 00:05	41	52	52	27	172	4	100
11/02/2015 00:10	35	39	35	23	132	4	100
11/02/2015 00:15	27	39	33	26	125	4	100
11/02/2015 00:20	32	43	38	20	133	4	100
11/02/2015 00:25	31	37	38	24	130	4	100
11/02/2015 00:30	38	40	38	22	138	4	100
11/02/2015 00:35	26	23	36	22	107	4	100
11/02/2015 00:40	24	33	29	24	110	4	100
11/02/2015 00:45	28	34	30	24	116	4	100
11/02/2015 00:50	27	37	35	19	118	4	100
11/02/2015 00:55	20	31	22	13	86	4	100
11/02/2015 01:00	29	27	34	19	109	4	100
11/02/2015 01:05	11	30	21	19	81	4	100
11/02/2015 01:10	22	27	32	25	106	4	100
11/02/2015 01:15	14	22	30	19	85	4	100
11/02/2015 01:20	11	25	24	19	79	4	100
11/02/2015 01:25	12	17	28	19	76	4	100
11/02/2015 01:30	15	26	18	24	83	4	100
11/02/2015 01:35	15	18	21	15	69	4	100
11/02/2015 01:40	11	19	27	17	74	4	100
11/02/2015 01:45	10	18	15	16	59	4	100
11/02/2015 01:50	11	15	21	8	55	4	100
11/02/2015 01:55	11	11	14	13	49	4	100
11/02/2015 02:00	10	14	19	12	55	4	100
11/02/2015 02:05	4	12	18	8	42	4	100
11/02/2015 02:10	9	18	25	12	64	4	100
11/02/2015 02:15	10	17	16	12	55	4	100
11/02/2015 02:20	6	17	23	15	61	4	100
11/02/2015 02:25	14	14	12	17	57	4	100
11/02/2015 02:30	9	11	15	11	46	4	100
11/02/2015 02:35	13	13	20	12	58	4	100
11/02/2015 02:40	7	14	19	15	55	4	100
11/02/2015 02:45	7	14	9	11	41	4	100
11/02/2015 02:50	8	15	12	17	52	4	100
11/02/2015 02:55	13	14	18	11	56	4	100
11/02/2015 03:00	10	7	11	10	38	4	100
11/02/2015 03:05	4	11	14	18	47	4	100
11/02/2015 03:10	7	13	11	14	45	4	100
11/02/2015 03:15	5	18	19	17	59	4	100
11/02/2015 03:20	7	19	19	11	56	4	100
11/02/2015 03:25	9	18	16	12	55	4	100
11/02/2015 03:30	11	17	19	14	61	4	100
11/02/2015 03:35	12	19	23	13	67	4	100
11/02/2015 03:40	7	16	22	16	61	4	100
11/02/2015 03:45	13	18	23	20	74	4	100
11/02/2015 03:50	10	19	23	21	73	4	100
11/02/2015 03:55	12	14	18	19	63	4	100
11/02/2015 04:00	17	19	22	11	69	4	100
11/02/2015 04:05	11	27	29	21	88	4	100
11/02/2015 04:10	16	21	22	16	75	4	100
11/02/2015 04:15	15	28	35	21	99	4	100
11/02/2015 04:20	22	26	35	21	104	4	100
11/02/2015 04:25	32	34	37	28	131	4	100
11/02/2015 04:30	32	29	38	26	125	4	100
11/02/2015 04:35	21	44	44	41	150	4	100
11/02/2015 04:40	31	46	52	28	157	4	100
11/02/2015 04:45	52	52	61	44	209	4	100
11/02/2015 04:50	45	56	50	38	189	4	100
11/02/2015 04:55	48	58	63	46	215	4	100
11/02/2015 05:00	39	49	47	31	166	4	100
11/02/2015 05:05	58	65	60	43	226	4	100
11/02/2015 05:10	63	76	68	44	251	4	100
11/02/2015 05:15	68	86	84	57	295	4	100
11/02/2015 05:20	90	85	78	48	301	4	100
11/02/2015 05:25	99	94	105	56	354	4	100
11/02/2015 05:30	103	108	107	70	388	4	100
11/02/2015 05:35	111	106	117	82	416	4	100
11/02/2015 05:40	130	121	120	77	448	4	100
