5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	36	45	42	19	142	4	0
11/02/2015 00:05	36	43	48	17	144	4	0
11/02/2015 00:10	32	34	46	19	131	4	0
11/02/2015 00:15	28	40	44	12	124	4	0
11/02/2015 00:20	26	34	42	11	113	4	0
11/02/2015 00:25	31	36	38	10	115	4	0
11/02/2015 00:30	30	29	37	11	107	4	0
11/02/2015 00:35	20	31	39	14	104	4	0
11/02/2015 00:40	26	28	37	14	105	4	0
11/02/2015 00:45	11	27	31	11	80	4	0
11/02/2015 00:50	24	34	33	11	102	4	0
11/02/2015 00:55	16	30	25	6	77	4	0
11/02/2015 01:00	19	27	24	20	90	4	0
11/02/2015 01:05	18	27	24	19	88	4	0
11/02/2015 01:10	20	10	0	0	30	4	0
11/02/2015 01:15	21	26	29	9	85	4	0
11/02/2015 01:20	15	16	26	8	65	4	0
11/02/2015 01:25	11	19	21	5	56	4	0
11/02/2015 01:30	15	20	20	10	65	4	0
11/02/2015 01:35	18	23	21	8	70	4	0
11/02/2015 01:40	5	11	23	9	48	4	0
11/02/2015 01:45	6	19	19	8	52	4	0
11/02/2015 01:50	14	11	24	8	57	4	0
11/02/2015 01:55	11	19	19	4	53	4	0
11/02/2015 02:00	13	16	23	9	61	4	0
11/02/2015 02:05	11	15	19	6	51	4	0
11/02/2015 02:10	13	19	16	6	54	4	0
11/02/2015 02:15	5	19	19	6	49	4	0
11/02/2015 02:20	7	13	20	6	46	4	0
11/02/2015 02:25	9	13	16	6	44	4	0
11/02/2015 02:30	11	20	19	4	54	4	0
11/02/2015 02:35	6	15	16	6	43	4	0
11/02/2015 02:40	9	17	23	9	58	4	0
11/02/2015 02:45	10	11	14	4	39	4	0
11/02/2015 02:50	13	19	26	9	67	4	0
11/02/2015 02:55	10	14	17	6	47	4	0
11/02/2015 03:00	9	15	20	7	51	4	0
