5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	31	44	33	23	5	136	5	0
11/02/2015 00:05	36	39	38	25	10	148	5	0
11/02/2015 00:10	27	35	30	14	9	115	5	0
11/02/2015 00:15	34	36	33	18	6	127	5	0
11/02/2015 00:20	26	36	30	22	6	120	5	0
11/02/2015 00:25	35	31	30	21	4	121	5	0
11/02/2015 00:30	29	41	24	14	4	112	5	0
11/02/2015 00:35	24	34	27	16	4	105	5	0
11/02/2015 00:40	29	27	22	14	8	100	5	0
11/02/2015 00:45	31	28	19	14	6	98	5	0
11/02/2015 00:50	23	26	23	11	4	87	5	0
11/02/2015 00:55	19	27	26	10	6	88	5	0
11/02/2015 01:00	11	12	11	10	6	50	5	0
11/02/2015 01:05	11	12	11	10	6	50	5	0
11/02/2015 01:10	20	20	20	0	0	60	5	0
11/02/2015 01:15	15	25	20	10	4	74	5	0
11/02/2015 01:20	14	17	16	8	1	56	5	0
11/02/2015 01:25	18	20	15	8	3	64	5	0
11/02/2015 01:30	15	20	11	10	3	59	5	0
11/02/2015 01:35	14	18	16	8	3	59	5	0
11/02/2015 01:40	11	18	13	10	3	55	5	0
11/02/2015 01:45	14	16	19	13	5	67	5	0
11/02/2015 01:50	15	17	19	10	4	65	5	0
11/02/2015 01:55	14	14	16	9	4	57	5	0
11/02/2015 02:00	13	16	15	9	3	56	5	0
11/02/2015 02:05	12	10	14	7	4	47	5	0
11/02/2015 02:10	13	18	13	9	1	54	5	0
11/02/2015 02:15	6	16	11	10	4	47	5	0
11/02/2015 02:20	4	14	9	5	1	33	5	0
11/02/2015 02:25	11	11	13	4	3	42	5	0
11/02/2015 02:30	11	14	15	10	4	54	5	0
11/02/2015 02:35	11	16	11	6	4	48	5	0
11/02/2015 02:40	11	16	19	7	5	58	5	0
11/02/2015 02:45	16	14	13	13	1	57	5	0
11/02/2015 02:50	20	21	16	9	4	70	5	0
11/02/2015 02:55	11	17	16	5	3	52	5	0
11/02/2015 03:00	7	19	13	6	1	46	5	0
11/02/2015 03:05	14	20	17	11	4	66	5	0
11/02/2015 03:10	16	16	13	10	4	59	5	0
11/02/2015 03:15	16	23	16	7	1	63	5	0
11/02/2015 03:20	14	18	20	6	4	62	5	0
11/02/2015 03:25	15	21	16	11	5	68	5	0
11/02/2015 03:30	16	21	18	19	7	81	5	0
11/02/2015 03:35	16	24	18	14	4	76	5	0
11/02/2015 03:40	23	33	26	14	5	101	5	0
11/02/2015 03:45	26	34	20	14	9	103	5	0
11/02/2015 03:50	31	35	24	19	10	119	5	0
11/02/2015 03:55	21	33	24	10	3	91	5	0
11/02/2015 04:00	26	31	14	14	4	89	5	0
11/02/2015 04:05	24	30	33	11	4	102	5	0
11/02/2015 04:10	37	46	27	20	6	136	5	0
11/02/2015 04:15	39	46	33	21	4	143	5	0
11/02/2015 04:20	51	54	40	23	7	175	5	0
11/02/2015 04:25	66	59	39	33	11	208	5	0
11/02/2015 04:30	61	61	44	24	11	201	5	0
11/02/2015 04:35	73	69	41	36	17	236	5	0
11/02/2015 04:40	70	74	47	35	24	250	5	0
11/02/2015 04:45	81	73	51	41	28	274	5	0
11/02/2015 04:50	87	76	59	49	23	294	5	0
11/02/2015 04:55	87	74	55	41	26	283	5	0
11/02/2015 05:00	86	76	56	41	30	289	5	0
11/02/2015 05:05	96	87	70	47	27	327	5	0
11/02/2015 05:10	106	84	60	55	49	354	5	0
11/02/2015 05:15	126	106	73	62	45	412	5	0
11/02/2015 05:20	146	111	79	64	47	447	5	0
11/02/2015 05:25	153	130	86	73	60	502	5	0
11/02/2015 05:30	160	127	90	90	58	525	5	0
11/02/2015 05:35	165	143	100	94	80	582	5	0
11/02/2015 05:40	163	139	113	99	73	587	5	0
11/02/2015 05:45	171	143	101	87	80	582	5	0
11/02/2015 05:50	162	147	108	99	82	598	5	0
11/02/2015 05:55	154	138	103	95	80	570	5	0
11/02/2015 06:00	150	124	94	103	81	552	5	0
11/02/2015 06:05	150	116	86	80	80	512	5	0
11/02/2015 06:10	149	127	96	88	76	536	5	0
11/02/2015 06:15	147	114	100	84	61	506	5	0
11/02/2015 06:20	133	127	99	93	63	515	5	0
11/02/2015 06:25	136	127	91	97	66	517	5	0
11/02/2015 06:30	144	130	100	86	74	534	5	0
11/02/2015 06:35	133	120	99	87	63	502	5	0
11/02/2015 06:40	131	121	96	81	70	499	5	0
11/02/2015 06:45	143	130	110	84	81	548	5	0
11/02/2015 06:50	137	119	93	90	71	510	5	0
11/02/2015 06:55	134	121	103	96	68	522	5	0
11/02/2015 07:00	137	123	113	104	63	540	5	0
11/02/2015 07:05	148	126	94	100	61	529	5	0
11/02/2015 07:10	132	126	103	94	71	526	5	0
11/02/2015 07:15	140	127	111	99	74	551	5	0
11/02/2015 07:20	139	133	106	93	70	541	5	0
11/02/2015 07:25	133	126	96	96	79	530	5	0
11/02/2015 07:30	131	129	115	89	69	533	5	0
11/02/2015 07:35	127	131	98	108	77	541	5	0
11/02/2015 07:40	119	127	108	111	71	536	5	0
11/02/2015 07:45	135	126	114	109	67	551	5	0
11/02/2015 07:50	139	136	116	103	84	578	5	0
11/02/2015 07:55	126	136	119	113	84	578	5	0
11/02/2015 08:00	134	131	119	114	90	588	5	0
11/02/2015 08:05	134	119	114	101	90	558	5	0
11/02/2015 08:10	146	134	110	111	95	596	5	0
11/02/2015 08:15	118	120	110	116	86	550	5	0
11/02/2015 08:20	138	137	135	112	85	607	5	0
11/02/2015 08:25	152	140	125	106	96	619	5	0
