5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	41	72	48	71	232	4	75
11/02/2015 00:05	35	65	36	64	200	4	75
11/02/2015 00:10	34	64	45	57	200	4	75
11/02/2015 00:15	36	79	47	61	223	4	75
11/02/2015 00:20	21	54	40	43	158	4	75
11/02/2015 00:25	27	50	31	42	150	4	75
11/02/2015 00:30	25	60	39	46	170	4	75
11/02/2015 00:35	33	59	37	52	181	4	75
11/02/2015 00:40	28	56	37	48	169	4	75
11/02/2015 00:45	22	44	24	36	126	4	75
11/02/2015 00:50	20	48	36	52	156	4	75
11/02/2015 00:55	21	42	29	40	132	4	75
11/02/2015 01:00	20	42	29	34	125	4	75
11/02/2015 01:05	16	32	22	25	95	4	75
11/02/2015 01:10	14	25	22	25	86	4	75
11/02/2015 01:15	17	36	27	34	114	4	75
11/02/2015 01:20	20	37	22	25	104	4	75
11/02/2015 01:25	9	24	20	25	78	4	75
11/02/2015 01:30	9	23	23	28	83	4	75
11/02/2015 01:35	12	28	19	20	79	4	75
11/02/2015 01:40	19	35	20	25	99	4	75
11/02/2015 01:45	11	26	23	26	86	4	75
11/02/2015 01:50	13	27	24	28	92	4	75
11/02/2015 01:55	13	22	21	24	80	4	75
11/02/2015 02:00	6	18	19	19	62	4	75
11/02/2015 02:05	14	31	24	24	93	4	75
11/02/2015 02:10	9	21	16	15	61	4	75
11/02/2015 02:15	4	18	21	27	70	4	75
11/02/2015 02:20	14	32	20	24	90	4	75
11/02/2015 02:25	14	21	26	27	88	4	75
11/02/2015 02:30	10	21	18	26	75	4	75
11/02/2015 02:35	5	19	20	25	69	4	75
11/02/2015 02:40	7	16	25	28	76	4	75
11/02/2015 02:45	7	16	16	23	62	4	75
11/02/2015 02:50	8	19	22	21	70	4	75
11/02/2015 02:55	6	24	27	33	90	4	75
11/02/2015 03:00	9	24	24	27	84	4	75
11/02/2015 03:05	6	23	22	32	83	4	75
11/02/2015 03:10	8	22	26	30	86	4	75
11/02/2015 03:15	15	41	26	32	114	4	75
11/02/2015 03:20	12	30	29	38	109	4	75
11/02/2015 03:25	7	23	24	31	85	4	75
11/02/2015 03:30	11	29	22	30	92	4	75
11/02/2015 03:35	16	30	29	48	123	4	75
11/02/2015 03:40	21	49	33	48	151	4	75
11/02/2015 03:45	15	35	33	46	129	4	75
11/02/2015 03:50	20	50	34	48	152	4	75
11/02/2015 03:55	21	51	37	41	150	4	75
11/02/2015 04:00	21	38	25	36	120	4	75
11/02/2015 04:05	31	54	34	46	165	4	75
11/02/2015 04:10	24	64	37	56	181	4	75
11/02/2015 04:15	38	74	46	63	221	4	75
11/02/2015 04:20	36	67	40	67	210	4	75
11/02/2015 04:25	36	58	36	79	209	4	75
11/02/2015 04:30	39	80	41	81	241	4	75
11/02/2015 04:35	67	117	50	95	329	4	75
11/02/2015 04:40	80	124	53	103	360	4	75
11/02/2015 04:45	79	123	52	98	352	4	75
11/02/2015 04:50	84	121	61	101	367	4	75
11/02/2015 04:55	87	131	60	106	384	4	75
11/02/2015 05:00	82	119	54	99	354	4	75
11/02/2015 05:05	95	141	60	104	400	4	75
11/02/2015 05:10	94	149	57	111	411	4	75
11/02/2015 05:15	136	187	68	127	518	4	75
11/02/2015 05:20	141	187	75	130	533	4	75
11/02/2015 05:25	158	197	73	138	566	4	75
11/02/2015 05:30	168	234	89	147	638	4	75
11/02/2015 05:35	179	219	89	132	619	4	75
11/02/2015 05:40	187	267	99	159	712	4	75
11/02/2015 05:45	212	266	100	177	755	4	75
11/02/2015 05:50	174	216	102	139	631	4	75
11/02/2015 05:55	200	252	92	157	701	4	75
11/02/2015 06:00	195	239	106	166	706	4	75
11/02/2015 06:05	207	257	92	156	712	4	75
11/02/2015 06:10	190	247	90	160	687	4	75
11/02/2015 06:15	186	241	90	157	674	4	75
11/02/2015 06:20	185	234	96	171	686	4	75
11/02/2015 06:25	186	231	88	151	656	4	75
11/02/2015 06:30	193	238	94	161	686	4	75
11/02/2015 06:35	199	236	100	163	698	4	75
11/02/2015 06:40	205	259	100	164	728	4	75
11/02/2015 06:45	191	247	100	174	712	4	75
11/02/2015 06:50	189	255	103	161	708	4	75
11/02/2015 06:55	190	252	104	168	714	4	75
11/02/2015 07:00	184	252	109	184	729	4	75
11/02/2015 07:05	200	274	118	175	767	4	75
11/02/2015 07:10	216	285	117	190	808	4	75
