5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	29	42	42	40	34	187	5	0
11/02/2015 00:05	35	44	34	42	27	182	5	0
11/02/2015 00:10	31	33	30	38	30	162	5	0
11/02/2015 00:15	28	37	32	36	28	161	5	0
11/02/2015 00:20	26	31	24	31	25	137	5	0
11/02/2015 00:25	31	37	30	37	30	165	5	0
11/02/2015 00:30	28	39	29	33	27	156	5	0
11/02/2015 00:35	27	30	26	36	24	143	5	0
11/02/2015 00:40	27	21	29	24	20	121	5	0
11/02/2015 00:45	20	24	23	26	20	113	5	0
11/02/2015 00:50	20	26	20	24	16	106	5	0
11/02/2015 00:55	13	24	21	33	14	105	5	0
11/02/2015 01:00	22	24	21	20	13	100	5	0
11/02/2015 01:05	20	22	20	18	12	92	5	0
11/02/2015 01:10	20	40	30	30	10	130	5	0
11/02/2015 01:15	16	18	19	20	11	84	5	0
11/02/2015 01:20	11	18	19	18	16	82	5	0
11/02/2015 01:25	15	18	18	16	12	79	5	0
11/02/2015 01:30	13	19	15	16	13	76	5	0
11/02/2015 01:35	10	20	15	16	10	71	5	0
11/02/2015 01:40	11	15	14	18	11	69	5	0
11/02/2015 01:45	11	14	18	19	13	75	5	0
11/02/2015 01:50	15	20	14	17	9	75	5	0
11/02/2015 01:55	10	11	15	16	10	62	5	0
11/02/2015 02:00	10	14	13	13	13	63	5	0
11/02/2015 02:05	9	13	13	16	8	59	5	0
11/02/2015 02:10	11	18	13	14	11	67	5	0
11/02/2015 02:15	4	13	14	10	8	49	5	0
11/02/2015 02:20	4	8	10	13	7	42	5	0
11/02/2015 02:25	10	14	9	10	8	51	5	0
11/02/2015 02:30	10	11	15	13	7	56	5	0
11/02/2015 02:35	8	13	14	13	11	59	5	0
11/02/2015 02:40	9	16	21	17	11	74	5	0
11/02/2015 02:45	10	9	13	14	11	57	5	0
11/02/2015 02:50	13	20	14	19	7	73	5	0
11/02/2015 02:55	11	15	15	14	5	60	5	0
11/02/2015 03:00	6	13	18	14	6	57	5	0
11/02/2015 03:05	11	19	11	10	10	61	5	0
11/02/2015 03:10	14	14	13	11	9	61	5	0
11/02/2015 03:15	14	19	12	13	10	68	5	0
11/02/2015 03:20	16	17	14	13	6	66	5	0
11/02/2015 03:25	17	21	17	14	6	75	5	0
11/02/2015 03:30	18	21	14	20	10	83	5	0
11/02/2015 03:35	17	21	14	13	14	79	5	0
11/02/2015 03:40	19	26	20	20	7	92	5	0
11/02/2015 03:45	28	36	19	16	11	110	5	0
11/02/2015 03:50	24	34	24	15	14	111	5	0
11/02/2015 03:55	24	27	19	14	10	94	5	0
11/02/2015 04:00	26	30	17	14	10	97	5	0
11/02/2015 04:05	26	39	26	19	14	124	5	0
11/02/2015 04:10	35	39	26	17	10	127	5	0
11/02/2015 04:15	30	44	34	26	10	144	5	0
11/02/2015 04:20	43	54	29	29	14	169	5	0
11/02/2015 04:25	47	56	36	29	24	192	5	0
11/02/2015 04:30	49	60	36	23	21	189	5	0
11/02/2015 04:35	69	58	44	35	29	235	5	0
11/02/2015 04:40	61	54	47	39	37	238	5	0
11/02/2015 04:45	77	65	43	41	41	267	5	0
11/02/2015 04:50	77	79	51	46	33	286	5	0
11/02/2015 04:55	77	64	50	43	33	267	5	0
11/02/2015 05:00	76	73	54	39	34	276	5	0
11/02/2015 05:05	91	80	57	46	33	307	5	0
11/02/2015 05:10	90	79	60	47	53	329	5	0
11/02/2015 05:15	112	95	62	62	57	388	5	0
