5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	29	40	30	35	20	154	5	100
11/09/2015 00:05	23	34	30	38	18	143	5	100
11/09/2015 00:10	24	31	31	29	18	133	5	100
11/09/2015 00:15	21	26	31	28	19	125	5	100
11/09/2015 00:20	27	38	34	39	12	150	5	100
11/09/2015 00:25	21	25	32	33	16	127	5	100
11/09/2015 00:30	32	29	39	35	17	152	5	100
11/09/2015 00:35	19	24	36	36	20	135	5	100
11/09/2015 00:40	20	30	26	23	15	114	5	100
11/09/2015 00:45	14	33	23	27	13	110	5	100
11/09/2015 00:50	14	25	25	23	8	95	5	100
11/09/2015 00:55	12	14	21	21	10	78	5	100
11/09/2015 01:00	13	23	25	27	17	105	5	100
11/09/2015 01:05	13	16	17	19	12	77	5	100
11/09/2015 01:10	9	19	13	16	10	67	5	100
11/09/2015 01:15	10	14	13	17	4	58	5	100
11/09/2015 01:20	8	18	14	18	12	70	5	100
11/09/2015 01:25	12	22	22	17	11	84	5	100
11/09/2015 01:30	7	18	15	22	10	72	5	100
11/09/2015 01:35	7	17	14	19	2	59	5	100
11/09/2015 01:40	9	15	14	11	5	54	5	100
11/09/2015 01:45	6	12	20	7	6	51	5	100
11/09/2015 01:50	5	16	19	18	4	62	5	100
11/09/2015 01:55	9	12	17	18	4	60	5	100
11/09/2015 02:00	5	15	10	8	3	41	5	100
11/09/2015 02:05	11	9	12	12	5	49	5	100
11/09/2015 02:10	1	12	9	10	3	35	5	100
11/09/2015 02:15	10	14	17	9	2	52	5	100
11/09/2015 02:20	4	7	15	13	7	46	5	100
11/09/2015 02:25	9	12	15	15	7	58	5	100
11/09/2015 02:30	5	8	9	10	8	40	5	100
11/09/2015 02:35	7	8	15	13	12	55	5	100
11/09/2015 02:40	5	9	18	15	4	51	5	100
11/09/2015 02:45	5	15	9	11	5	45	5	100
11/09/2015 02:50	1	10	9	10	5	35	5	100
11/09/2015 02:55	7	9	14	12	4	46	5	100
11/09/2015 03:00	7	8	10	9	3	37	5	100
11/09/2015 03:05	4	11	10	16	5	46	5	100
11/09/2015 03:10	6	5	10	9	2	32	5	100
11/09/2015 03:15	2	10	7	10	0	29	5	100
11/09/2015 03:20	8	11	8	11	3	41	5	100
11/09/2015 03:25	4	12	10	4	7	37	5	100
11/09/2015 03:30	8	9	8	6	6	37	5	100
11/09/2015 03:35	7	10	11	15	7	50	5	100
11/09/2015 03:40	8	11	11	10	4	44	5	100
11/09/2015 03:45	3	11	11	13	2	40	5	100
11/09/2015 03:50	3	14	13	19	8	57	5	100
11/09/2015 03:55	7	15	9	15	6	52	5	100
11/09/2015 04:00	9	19	17	14	7	66	5	100
11/09/2015 04:05	11	12	8	8	5	44	5	100
11/09/2015 04:10	13	11	14	11	7	56	5	100
11/09/2015 04:15	13	22	19	15	11	80	5	100
11/09/2015 04:20	16	21	25	17	4	83	5	100
11/09/2015 04:25	16	20	20	19	12	87	5	100
11/09/2015 04:30	26	34	29	28	9	126	5	100
11/09/2015 04:35	21	28	29	28	16	122	5	100
11/09/2015 04:40	36	38	36	28	21	159	5	100
11/09/2015 04:45	32	33	32	32	12	141	5	100
11/09/2015 04:50	8	17	17	20	10	72	5	100
11/09/2015 04:55	61	63	49	30	21	224	5	100
11/09/2015 05:00	36	38	29	33	14	150	5	100
11/09/2015 05:05	43	39	33	36	20	171	5	100
11/09/2015 05:10	48	45	42	37	8	180	5	100
11/09/2015 05:15	61	60	56	47	18	242	5	100
11/09/2015 05:20	47	51	44	34	20	196	5	100
11/09/2015 05:25	73	67	60	39	20	259	5	100
11/09/2015 05:30	80	76	51	46	24	277	5	100
11/09/2015 05:35	91	86	63	50	35	325	5	100
11/09/2015 05:40	96	86	73	51	34	340	5	100
11/09/2015 05:45	103	80	72	50	27	332	5	100
11/09/2015 05:50	108	106	72	77	36	399	5	100
11/09/2015 05:55	87	84	58	58	45	332	5	100
11/09/2015 06:00	86	86	70	55	30	327	5	100
11/09/2015 06:05	91	74	63	37	31	296	5	100
11/09/2015 06:10	96	100	83	62	30	371	5	100
11/09/2015 06:15	118	88	74	71	40	391	5	100
11/09/2015 06:20	108	105	84	69	41	407	5	100
11/09/2015 06:25	117	103	81	72	49	422	5	100
11/09/2015 06:30	109	95	71	75	56	406	5	100
11/09/2015 06:35	116	108	89	66	45	424	5	100
11/09/2015 06:40	114	97	93	81	39	424	5	100
11/09/2015 06:45	131	109	90	87	41	458	5	100
11/09/2015 06:50	132	110	88	86	61	477	5	100
11/09/2015 06:55	120	114	100	88	46	468	5	100
11/09/2015 07:00	128	114	101	83	72	498	5	100
11/09/2015 07:05	132	118	88	80	52	470	5	100
11/09/2015 07:10	151	130	112	102	69	564	5	100
11/09/2015 07:15	147	139	109	88	71	554	5	100
11/09/2015 07:20	146	123	117	110	68	564	5	100
11/09/2015 07:25	172	146	127	104	79	628	5	100
11/09/2015 07:30	153	122	126	117	86	604	5	100
11/09/2015 07:35	168	147	127	115	91	648	5	100
11/09/2015 07:40	183	147	133	122	79	664	5	100
11/09/2015 07:45	185	144	133	108	109	679	5	100
11/09/2015 07:50	170	155	119	111	90	645	5	100
11/09/2015 07:55	137	134	114	119	94	598	5	100
11/09/2015 08:00	162	141	115	109	94	621	5	100
11/09/2015 08:05	165	121	114	106	88	594	5	100
11/09/2015 08:10	142	136	132	108	107	625	5	100
11/09/2015 08:15	136	133	114	100	74	557	5	100
11/09/2015 08:20	147	137	109	97	77	567	5	100
11/09/2015 08:25	144	128	127	107	82	588	5	100
11/09/2015 08:30	124	117	108	91	52	492	5	100
11/09/2015 08:35	156	120	114	98	74	562	5	100
11/09/2015 08:40	136	119	100	102	74	531	5	100
11/09/2015 08:45	133	122	109	108	79	551	5	100
11/09/2015 08:50	145	112	105	104	88	554	5	100
11/09/2015 08:55	130	125	107	95	67	524	5	100
11/09/2015 09:00	124	112	104	93	77	510	5	100
11/09/2015 09:05	123	114	102	88	61	488	5	100
11/09/2015 09:10	136	125	107	106	59	533	5	100
11/09/2015 09:15	119	117	106	96	54	492	5	100
11/09/2015 09:20	128	111	110	78	52	479	5	100
11/09/2015 09:25	120	122	107	91	53	493	5	100
11/09/2015 09:30	124	127	107	89	69	516	5	100
11/09/2015 09:35	120	103	89	76	61	449	5	100
11/09/2015 09:40	111	101	98	94	60	464	5	100
11/09/2015 09:45	113	103	109	97	61	483	5	100
11/09/2015 09:50	112	98	98	89	57	454	5	100
11/09/2015 09:55	108	94	90	85	55	432	5	100
11/09/2015 10:00	98	104	90	75	56	423	5	100
11/09/2015 10:05	104	96	101	81	50	432	5	100
11/09/2015 10:10	119	118	93	98	52	480	5	100
11/09/2015 10:15	119	105	100	87	52	463	5	100
11/09/2015 10:20	117	112	99	98	55	481	5	100
11/09/2015 10:25	115	96	95	76	41	423	5	100
11/09/2015 10:30	114	123	94	97	43	471	5	100
11/09/2015 10:35	94	88	104	74	44	404	5	100
11/09/2015 10:40	94	89	85	88	41	397	5	100
11/09/2015 10:45	101	111	98	72	55	437	5	100
11/09/2015 10:50	91	92	78	81	49	391	5	100
11/09/2015 10:55	107	98	87	97	46	435	5	100
11/09/2015 11:00	107	103	103	88	41	442	5	100
11/09/2015 11:05	121	97	96	98	52	464	5	100
11/09/2015 11:10	116	113	98	88	51	466	5	100
11/09/2015 11:15	113	104	93	95	54	459	5	100
11/09/2015 11:20	128	103	89	90	53	463	5	100
11/09/2015 11:25	125	104	89	91	49	458	5	100
11/09/2015 11:30	120	113	101	87	40	461	5	100
11/09/2015 11:35	141	119	96	88	56	500	5	100
11/09/2015 11:40	113	118	99	85	45	460	5	100
11/09/2015 11:45	119	105	87	96	50	457	5	100
11/09/2015 11:50	129	118	108	96	62	513	5	100
11/09/2015 11:55	136	108	94	100	62	500	5	100
11/09/2015 12:00	111	114	91	88	55	459	5	100
11/09/2015 12:05	136	121	110	111	61	539	5	100
11/09/2015 12:10	117	107	100	100	51	475	5	100
11/09/2015 12:15	139	116	113	103	62	533	5	100
11/09/2015 12:20	133	108	98	97	56	492	5	100
11/09/2015 12:25	142	115	104	105	46	512	5	100
11/09/2015 12:30	140	116	102	105	58	521	5	100
11/09/2015 12:35	127	124	99	113	65	528	5	100
11/09/2015 12:40	132	102	111	104	65	514	5	100
11/09/2015 12:45	141	131	110	94	73	549	5	100
11/09/2015 12:50	125	123	115	95	43	501	5	100
11/09/2015 12:55	118	115	116	110	55	514	5	100
11/09/2015 13:00	121	121	110	116	46	514	5	100
11/09/2015 13:05	124	123	100	93	48	488	5	100
11/09/2015 13:10	119	109	108	92	62	490	5	100
11/09/2015 13:15	145	119	113	94	59	530	5	100
11/09/2015 13:20	150	134	120	87	59	550	5	100
11/09/2015 13:25	141	134	99	86	56	516	5	100
11/09/2015 13:30	145	142	115	101	42	545	5	100
11/09/2015 13:35	141	127	106	100	60	534	5	100
11/09/2015 13:40	138	132	87	95	56	508	5	100
11/09/2015 13:45	118	125	103	103	57	506	5	100
11/09/2015 13:50	118	114	100	87	57	476	5	100
11/09/2015 13:55	139	128	114	101	59	541	5	100
11/09/2015 14:00	129	110	113	95	48	495	5	100
11/09/2015 14:05	50	62	74	77	48	311	5	100
11/09/2015 14:10	123	124	98	91	60	496	5	100
11/09/2015 14:15	154	127	124	105	72	582	5	100
11/09/2015 14:20	144	127	113	96	67	547	5	100
11/09/2015 14:25	140	122	112	88	68	530	5	100
11/09/2015 14:30	153	124	113	98	58	546	5	100
11/09/2015 14:35	153	143	135	114	95	640	5	100
11/09/2015 14:40	134	116	127	104	83	564	5	100
11/09/2015 14:45	130	120	124	111	82	567	5	100
11/09/2015 14:50	103	111	101	104	88	507	5	100
11/09/2015 14:55	107	109	100	106	97	519	5	100
11/09/2015 15:00	112	108	108	101	115	544	5	100
11/09/2015 15:05	98	107	102	102	105	514	5	100
11/09/2015 15:10	110	96	98	100	116	520	5	100
11/09/2015 15:15	103	97	85	109	103	497	5	100
11/09/2015 15:20	94	95	94	103	98	484	5	100
11/09/2015 15:25	96	94	94	102	102	488	5	100
11/09/2015 15:30	86	94	84	97	105	466	5	100
11/09/2015 15:35	96	91	94	98	105	484	5	100
11/09/2015 15:40	108	102	100	99	112	521	5	100
11/09/2015 15:45	100	95	105	91	84	475	5	100
11/09/2015 15:50	100	96	95	94	85	470	5	100
11/09/2015 15:55	109	112	105	93	84	503	5	100
11/09/2015 16:00	101	101	100	106	84	492	5	100
11/09/2015 16:05	119	123	94	113	83	532	5	100
11/09/2015 16:10	108	107	104	90	83	492	5	100
11/09/2015 16:15	118	104	98	95	86	501	5	100
11/09/2015 16:20	117	102	95	90	80	484	5	100
11/09/2015 16:25	107	100	100	80	72	459	5	100
11/09/2015 16:30	106	102	98	82	83	471	5	100
11/09/2015 16:35	127	113	114	101	93	548	5	100
11/09/2015 16:40	118	102	107	89	87	503	5	100
11/09/2015 16:45	134	123	101	87	68	513	5	100
11/09/2015 16:50	106	109	96	84	103	498	5	100
11/09/2015 16:55	110	111	116	102	69	508	5	100
11/09/2015 17:00	107	110	93	103	79	492	5	100
11/09/2015 17:05	123	118	108	99	82	530	5	100
11/09/2015 17:10	125	114	125	111	74	549	5	100
11/09/2015 17:15	115	112	102	99	82	510	5	100
11/09/2015 17:20	109	117	96	97	86	505	5	100
11/09/2015 17:25	117	113	109	94	94	527	5	100
11/09/2015 17:30	101	97	85	79	68	430	5	100
11/09/2015 17:35	106	96	105	83	91	481	5	100
11/09/2015 17:40	108	118	105	95	85	511	5	100
11/09/2015 17:45	96	101	97	100	79	473	5	100
11/09/2015 17:50	104	107	99	81	87	478	5	100
11/09/2015 17:55	98	92	89	92	106	477	5	100
11/09/2015 18:00	111	103	98	102	86	500	5	100
11/09/2015 18:05	106	104	100	100	91	501	5	100
11/09/2015 18:10	90	93	92	95	97	467	5	100
11/09/2015 18:15	102	106	102	102	102	514	5	100
11/09/2015 18:20	105	109	112	102	96	524	5	100
11/09/2015 18:25	91	82	94	91	89	447	5	100
11/09/2015 18:30	96	90	82	95	106	469	5	100
11/09/2015 18:35	105	98	106	96	103	508	5	100
11/09/2015 18:40	93	94	95	92	92	466	5	100
11/09/2015 18:45	106	106	91	101	86	490	5	100
11/09/2015 18:50	109	104	95	92	92	492	5	100
11/09/2015 18:55	91	89	88	88	95	451	5	100
11/09/2015 19:00	93	79	69	80	114	435	5	100
11/09/2015 19:05	85	78	65	84	105	417	5	100
11/09/2015 19:10	90	83	66	70	94	403	5	100
11/09/2015 19:15	83	73	57	62	88	363	5	100
11/09/2015 19:20	73	71	55	55	93	347	5	100
11/09/2015 19:25	85	78	73	79	107	422	5	100
