5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	42	47	46	28	163	4	100
11/02/2015 00:05	36	58	44	21	159	4	100
11/02/2015 00:10	30	39	44	23	136	4	100
11/02/2015 00:15	40	48	42	23	153	4	100
11/02/2015 00:20	38	46	39	17	140	4	100
11/02/2015 00:25	36	47	41	17	141	4	100
11/02/2015 00:30	18	24	23	13	78	4	100
11/02/2015 00:35	34	37	46	16	133	4	100
11/02/2015 00:40	22	28	31	21	102	4	100
11/02/2015 00:45	25	37	34	23	119	4	100
11/02/2015 00:50	19	35	38	16	108	4	100
11/02/2015 00:55	20	22	35	11	88	4	100
11/02/2015 01:00	23	37	29	14	103	4	100
11/02/2015 01:05	17	23	28	13	81	4	100
11/02/2015 01:10	19	30	28	16	93	4	100
11/02/2015 01:15	13	19	26	16	74	4	100
11/02/2015 01:20	15	21	20	14	70	4	100
11/02/2015 01:25	13	28	19	13	73	4	100
11/02/2015 01:30	15	22	27	14	78	4	100
11/02/2015 01:35	6	16	18	12	52	4	100
11/02/2015 01:40	19	17	19	15	70	4	100
11/02/2015 01:45	7	16	26	15	64	4	100
11/02/2015 01:50	13	9	14	9	45	4	100
11/02/2015 01:55	10	13	22	13	58	4	100
11/02/2015 02:00	10	12	23	8	53	4	100
11/02/2015 02:05	9	10	19	6	44	4	100
11/02/2015 02:10	4	12	16	7	39	4	100
11/02/2015 02:15	9	16	29	9	63	4	100
11/02/2015 02:20	11	10	23	9	53	4	100
11/02/2015 02:25	9	12	17	5	43	4	100
11/02/2015 02:30	8	17	23	8	56	4	100
11/02/2015 02:35	7	18	21	5	51	4	100
11/02/2015 02:40	1	9	18	3	31	4	100
11/02/2015 02:45	8	16	15	7	46	4	100
11/02/2015 02:50	12	16	17	14	59	4	100
11/02/2015 02:55	8	9	18	10	45	4	100
11/02/2015 03:00	3	10	17	6	36	4	100
11/02/2015 03:05	4	6	16	8	34	4	100
11/02/2015 03:10	7	19	22	9	57	4	100
11/02/2015 03:15	7	16	20	8	51	4	100
11/02/2015 03:20	5	13	17	5	40	4	100
11/02/2015 03:25	9	10	16	8	43	4	100
