5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	31	48	40	55	38	212	5	80
11/09/2015 00:05	33	54	54	50	46	237	5	80
11/09/2015 00:10	30	38	37	57	40	202	5	80
11/09/2015 00:15	26	34	56	63	43	222	5	80
11/09/2015 00:20	35	51	49	59	43	237	5	80
11/09/2015 00:25	29	38	52	60	41	220	5	80
11/09/2015 00:30	25	44	31	49	36	185	5	80
11/09/2015 00:35	17	34	49	30	43	173	5	80
11/09/2015 00:40	30	32	40	38	38	178	5	80
11/09/2015 00:45	17	32	37	46	36	168	5	80
11/09/2015 00:50	17	37	46	41	41	182	5	80
11/09/2015 00:55	16	28	28	33	32	137	5	80
11/09/2015 01:00	18	28	39	47	37	169	5	80
11/09/2015 01:05	14	22	26	36	31	129	5	80
11/09/2015 01:10	8	25	34	36	34	137	5	80
11/09/2015 01:15	12	20	28	29	30	119	5	80
11/09/2015 01:20	10	25	27	33	30	125	5	80
11/09/2015 01:25	13	20	36	35	32	136	5	80
11/09/2015 01:30	9	19	31	31	30	120	5	80
11/09/2015 01:35	12	20	24	22	28	106	5	80
11/09/2015 01:40	7	13	17	26	25	88	5	80
11/09/2015 01:45	12	14	20	24	26	96	5	80
11/09/2015 01:50	7	16	26	27	29	105	5	80
11/09/2015 01:55	9	21	28	24	29	111	5	80
11/09/2015 02:00	5	11	21	16	26	79	5	80
11/09/2015 02:05	10	11	19	17	25	82	5	80
11/09/2015 02:10	4	14	14	13	22	67	5	80
11/09/2015 02:15	12	11	20	18	26	87	5	80
11/09/2015 02:20	7	9	15	22	23	76	5	80
11/09/2015 02:25	7	16	18	17	24	82	5	80
11/09/2015 02:30	7	8	11	16	20	62	5	80
11/09/2015 02:35	6	14	15	23	23	81	5	80
11/09/2015 02:40	6	8	16	20	23	73	5	80
11/09/2015 02:45	5	17	15	19	24	80	5	80
11/09/2015 02:50	3	8	13	22	23	69	5	80
11/09/2015 02:55	7	12	10	24	23	76	5	80
11/09/2015 03:00	6	14	12	20	25	77	5	80
11/09/2015 03:05	5	9	11	23	24	72	5	80
11/09/2015 03:10	7	7	12	14	22	62	5	80
11/09/2015 03:15	3	13	11	13	20	60	5	80
11/09/2015 03:20	8	12	10	20	23	73	5	80
11/09/2015 03:25	3	11	12	20	21	67	5	80
11/09/2015 03:30	7	12	10	17	20	66	5	80
11/09/2015 03:35	9	12	17	24	25	87	5	80
11/09/2015 03:40	8	17	18	25	24	92	5	80
11/09/2015 03:45	5	11	24	22	28	90	5	80
11/09/2015 03:50	3	16	14	24	26	83	5	80
11/09/2015 03:55	8	13	14	33	25	93	5	80
11/09/2015 04:00	10	21	24	29	28	112	5	80
11/09/2015 04:05	9	19	30	19	27	104	5	80
11/09/2015 04:10	10	17	15	22	24	88	5	80
11/09/2015 04:15	16	21	25	28	29	119	5	80
11/09/2015 04:20	19	22	30	27	32	130	5	80
