5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Lane 6 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 03:45	11	18	19	14	10	10	82	6	100
11/02/2015 03:50	23	26	17	14	15	5	100	6	100
11/02/2015 03:55	15	33	13	12	8	9	90	6	100
11/02/2015 04:00	27	36	9	13	9	9	103	6	100
11/02/2015 04:05	19	37	15	15	15	7	108	6	100
11/02/2015 04:10	27	30	26	22	17	9	131	6	100
11/02/2015 04:15	35	37	26	18	18	14	148	6	100
11/02/2015 04:20	35	44	26	26	24	19	174	6	100
11/02/2015 04:25	51	41	36	37	30	17	212	6	100
11/02/2015 04:30	47	51	29	15	39	19	200	6	100
11/02/2015 04:35	64	56	40	47	43	21	271	6	100
11/02/2015 04:40	64	72	40	35	38	25	274	6	100
11/02/2015 04:45	67	66	46	37	50	22	288	6	100
11/02/2015 04:50	77	86	50	38	41	23	315	6	100
11/02/2015 04:55	88	79	43	43	54	21	328	6	100
11/02/2015 05:00	84	78	45	44	47	20	318	6	100
11/02/2015 05:05	107	102	61	64	47	38	419	6	100
11/02/2015 05:10	127	106	72	70	59	40	474	6	100
11/02/2015 05:15	134	108	70	78	77	55	522	6	100
11/02/2015 05:20	146	116	84	89	84	57	576	6	100
11/02/2015 05:25	148	128	94	99	92	60	621	6	100
11/02/2015 05:30	146	128	95	90	95	68	622	6	100
11/02/2015 05:35	133	134	100	101	88	105	661	6	100
11/02/2015 05:40	114	120	102	107	89	92	624	6	100
11/02/2015 05:45	87	115	84	89	78	97	550	6	100
11/02/2015 05:50	85	90	93	91	95	90	544	6	100
11/02/2015 05:55	89	88	87	82	69	72	487	6	100
11/02/2015 06:00	77	82	72	84	68	78	461	6	100
11/02/2015 06:05	75	69	79	83	68	57	431	6	100
11/02/2015 06:10	97	115	86	71	53	60	482	6	100
11/02/2015 06:15	97	90	90	88	76	66	507	6	100
11/02/2015 06:20	95	115	87	79	87	60	523	6	100
11/02/2015 06:25	85	86	77	74	71	51	444	6	100
11/02/2015 06:30	103	104	75	83	61	49	475	6	100
11/02/2015 06:35	105	95	70	80	76	67	493	6	100
11/02/2015 06:40	112	112	88	106	77	74	569	6	100
11/02/2015 06:45	98	93	72	103	75	77	518	6	100
11/02/2015 06:50	86	96	79	85	91	73	510	6	100
11/02/2015 06:55	126	114	82	87	97	61	567	6	100
11/02/2015 07:00	104	91	76	93	88	75	527	6	100
11/02/2015 07:05	91	92	81	90	84	57	495	6	100
11/02/2015 07:10	97	92	80	95	87	79	530	6	100
11/02/2015 07:15	91	110	90	83	81	75	530	6	100
11/02/2015 07:20	90	104	75	81	90	68	508	6	100
11/02/2015 07:25	95	114	67	78	75	72	501	6	100
11/02/2015 07:30	94	112	85	78	79	68	516	6	100
11/02/2015 07:35	93	102	75	77	71	78	496	6	100
11/02/2015 07:40	99	92	70	77	90	77	505	6	100
11/02/2015 07:45	97	103	78	76	84	74	512	6	100
11/02/2015 07:50	91	110	77	81	68	72	499	6	100
11/02/2015 07:55	78	99	84	82	99	76	518	6	100
11/02/2015 08:00	90	99	84	81	77	73	504	6	100
11/02/2015 08:05	82	82	72	66	67	57	426	6	100
11/02/2015 08:10	77	91	76	64	63	71	442	6	100
11/02/2015 08:15	101	112	77	80	73	72	515	6	100
11/02/2015 08:20	94	101	78	82	75	65	495	6	100
11/02/2015 08:25	105	96	84	76	83	55	499	6	100
11/02/2015 08:30	98	90	69	84	78	66	485	6	100
11/02/2015 08:35	107	100	67	89	67	65	495	6	100
11/02/2015 08:40	111	105	66	82	73	75	512	6	100
11/02/2015 08:45	77	84	74	75	79	73	462	6	100
11/02/2015 08:50	69	89	60	71	72	66	427	6	100
11/02/2015 08:55	54	66	54	70	68	57	369	6	100
11/02/2015 09:00	66	89	51	56	67	62	391	6	100
11/02/2015 09:05	83	90	68	73	70	60	444	6	100
11/02/2015 09:10	44	56	52	63	61	61	337	6	100
11/02/2015 09:15	68	84	66	70	79	65	432	6	100
11/02/2015 09:20	62	88	76	66	71	81	444	6	100
11/02/2015 09:25	85	97	78	70	87	60	477	6	100
11/02/2015 09:30	41	59	48	57	85	74	364	6	100
11/02/2015 09:35	91	94	67	78	71	63	464	6	100
11/02/2015 09:40	92	90	71	70	91	68	482	6	100
11/02/2015 09:45	88	101	77	84	81	74	505	6	100
11/02/2015 09:50	81	84	68	79	67	72	451	6	100
11/02/2015 09:55	82	81	73	67	88	67	458	6	100
11/02/2015 10:00	103	93	71	84	71	69	491	6	100
11/02/2015 10:05	72	85	64	72	89	72	454	6	100
11/02/2015 10:10	69	94	63	68	82	71	447	6	100
11/02/2015 10:15	87	89	86	79	77	80	498	6	100
11/02/2015 10:20	41	73	54	66	81	72	387	6	100
11/02/2015 10:25	67	91	69	65	82	67	441	6	100
11/02/2015 10:30	95	89	68	78	80	80	490	6	100
11/02/2015 10:35	84	76	71	72	79	93	475	6	100
11/02/2015 10:40	88	77	66	78	86	67	462	6	100
11/02/2015 10:45	40	49	55	57	55	68	324	6	100
11/02/2015 10:50	73	74	59	72	86	64	428	6	100
11/02/2015 10:55	90	97	53	72	76	68	456	6	100
11/02/2015 11:00	83	79	49	78	68	68	425	6	100
11/02/2015 11:05	79	77	66	62	65	66	415	6	100
11/02/2015 11:10	72	79	65	72	86	68	442	6	100
11/02/2015 11:15	47	74	51	74	74	74	394	6	100
11/02/2015 11:20	74	80	61	79	72	74	440	6	100
11/02/2015 11:25	69	75	48	76	67	61	396	6	100
11/02/2015 11:30	75	87	64	64	80	71	441	6	100
11/02/2015 11:35	65	78	62	69	82	75	431	6	100
11/02/2015 11:40	62	72	53	63	82	49	381	6	100
11/02/2015 11:45	71	85	61	65	80	56	418	6	100
11/02/2015 11:50	68	80	54	63	71	66	402	6	100
11/02/2015 11:55	70	74	54	73	82	71	424	6	100
11/02/2015 12:00	64	67	70	67	71	70	409	6	100
11/02/2015 12:05	64	74	60	58	85	67	408	6	100
11/02/2015 12:10	76	82	50	70	83	53	414	6	100
11/02/2015 12:15	74	77	59	74	65	86	435	6	100
11/02/2015 12:20	89	97	73	88	74	86	507	6	100
11/02/2015 12:25	66	76	63	62	69	64	400	6	100
11/02/2015 12:30	71	89	74	58	78	78	448	6	100
11/02/2015 12:35	71	78	61	77	86	66	439	6	100
11/02/2015 12:40	81	79	67	57	85	75	444	6	100
11/02/2015 12:45	77	84	60	65	83	69	438	6	100
11/02/2015 12:50	64	68	58	73	70	61	394	6	100
11/02/2015 12:55	49	65	48	51	54	79	346	6	100
11/02/2015 13:00	60	66	34	72	77	56	365	6	100
11/02/2015 13:05	57	62	57	64	82	80	402	6	100
11/02/2015 13:10	62	70	61	76	74	76	419	6	100
11/02/2015 13:15	64	79	79	93	79	75	469	6	100
11/02/2015 13:20	56	69	63	57	84	64	393	6	100
11/02/2015 13:25	57	72	54	79	74	65	401	6	100
11/02/2015 13:30	58	68	62	80	73	73	414	6	100
11/02/2015 13:35	55	62	63	62	63	63	368	6	100
11/02/2015 13:40	65	90	56	60	77	74	422	6	100
11/02/2015 13:45	52	73	63	87	82	84	441	6	100
11/02/2015 13:50	49	72	55	65	85	72	398	6	100
11/02/2015 13:55	59	66	60	57	86	70	398	6	100
11/02/2015 14:00	52	66	63	72	71	55	379	6	100
11/02/2015 14:05	56	68	55	79	80	69	407	6	100
11/02/2015 14:10	62	66	65	84	77	75	429	6	100
11/02/2015 14:15	65	69	54	65	85	61	399	6	100
11/02/2015 14:20	80	91	62	62	73	68	436	6	100
11/02/2015 14:25	49	78	57	68	75	68	395	6	100
11/02/2015 14:30	40	69	47	70	79	81	386	6	100
11/02/2015 14:35	69	80	56	87	82	89	463	6	100
11/02/2015 14:40	59	73	65	71	77	64	409	6	100
11/02/2015 14:45	51	71	53	68	85	89	417	6	100
11/02/2015 14:50	75	82	66	82	75	78	458	6	100
11/02/2015 14:55	81	81	70	86	74	70	462	6	100
11/02/2015 15:00	71	79	60	85	77	89	461	6	100
11/02/2015 15:05	68	84	57	81	73	85	448	6	100
11/02/2015 15:10	62	69	69	82	79	69	430	6	100
11/02/2015 15:15	59	76	66	89	83	80	453	6	100
11/02/2015 15:20	77	88	70	83	87	63	468	6	100
11/02/2015 15:25	69	84	59	75	83	87	457	6	100
11/02/2015 15:30	61	82	77	79	96	70	465	6	100
11/02/2015 15:35	72	83	76	77	72	73	453	6	100
11/02/2015 15:40	86	88	60	91	82	78	485	6	100
11/02/2015 15:45	71	73	76	81	80	74	455	6	100
11/02/2015 15:50	71	90	76	96	90	70	493	6	100
11/02/2015 15:55	87	89	79	76	72	75	478	6	100
11/02/2015 16:00	80	74	58	79	75	62	428	6	100
11/02/2015 16:05	84	76	70	75	65	70	440	6	100
11/02/2015 16:10	84	84	63	80	67	61	439	6	100
11/02/2015 16:15	67	80	69	66	71	80	433	6	100
11/02/2015 16:20	66	81	54	77	70	51	399	6	100
11/02/2015 16:25	59	81	55	83	68	63	409	6	100
11/02/2015 16:30	54	53	76	79	63	67	392	6	100
11/02/2015 16:35	75	71	80	74	68	67	435	6	100
11/02/2015 16:40	67	69	68	88	68	67	427	6	100
11/02/2015 16:45	87	86	60	70	79	73	455	6	100
11/02/2015 16:50	79	86	82	60	74	53	434	6	100
11/02/2015 16:55	74	75	68	74	73	53	417	6	100
11/02/2015 17:00	76	65	68	55	57	60	381	6	100
11/02/2015 17:05	76	100	64	78	77	55	450	6	100
11/02/2015 17:10	80	77	73	80	63	61	434	6	100
11/02/2015 17:15	92	100	76	62	62	64	456	6	100
11/02/2015 17:20	82	96	76	74	64	62	454	6	100
11/02/2015 17:25	76	88	56	65	60	44	389	6	100
11/02/2015 17:30	86	80	61	79	46	47	399	6	100
11/02/2015 17:35	81	77	67	70	65	47	407	6	100
11/02/2015 17:40	80	88	65	63	61	58	415	6	100
11/02/2015 17:45	79	83	66	89	66	55	438	6	100
11/02/2015 17:50	76	89	68	72	72	53	430	6	100
11/02/2015 17:55	75	77	58	79	78	63	430	6	100
11/02/2015 18:00	73	71	73	75	66	55	413	6	100
11/02/2015 18:05	67	83	57	82	77	61	427	6	100
11/02/2015 18:10	67	85	48	76	62	66	404	6	100
11/02/2015 18:15	75	75	56	80	68	65	419	6	100
11/02/2015 18:20	68	70	57	79	85	63	422	6	100
11/02/2015 18:25	66	71	65	76	78	82	438	6	100
11/02/2015 18:30	60	68	67	86	76	87	444	6	100
11/02/2015 18:35	56	69	60	83	86	88	442	6	100
11/02/2015 18:40	61	65	69	82	75	84	436	6	100
11/02/2015 18:45	52	55	48	81	79	83	398	6	100
11/02/2015 18:50	55	63	53	55	72	76	374	6	100
11/02/2015 18:55	39	56	42	56	70	72	335	6	100
11/02/2015 19:00	44	58	46	64	70	61	343	6	100
11/02/2015 19:05	38	60	41	60	65	63	327	6	100
11/02/2015 19:10	41	48	42	66	65	65	327	6	100
11/02/2015 19:15	41	55	46	63	68	61	334	6	100
11/02/2015 19:20	35	48	38	56	64	56	297	6	100
11/02/2015 19:25	48	48	35	43	74	60	308	6	100
11/02/2015 19:30	34	37	41	50	66	44	272	6	100
11/02/2015 19:35	31	50	34	44	68	47	274	6	100
11/02/2015 19:40	43	55	42	48	61	49	298	6	100
11/02/2015 19:45	37	40	34	48	56	55	270	6	100
11/02/2015 19:50	33	47	28	30	50	52	240	6	100
11/02/2015 19:55	29	48	36	39	62	35	249	6	100
11/02/2015 20:00	36	51	39	30	43	47	246	6	100
11/02/2015 20:05	28	40	32	25	47	27	199	6	100
11/02/2015 20:10	26	38	31	39	52	42	228	6	100
11/02/2015 20:15	22	43	39	44	55	47	250	6	100
11/02/2015 20:20	23	38	29	37	47	45	219	6	100
11/02/2015 20:25	34	37	28	39	47	46	231	6	100
11/02/2015 20:30	25	36	17	30	48	38	194	6	100
11/02/2015 20:35	35	43	30	39	51	38	236	6	100
11/02/2015 20:40	34	41	29	37	43	39	223	6	100
11/02/2015 20:45	25	36	29	30	40	36	196	6	100
11/02/2015 20:50	39	41	27	27	48	43	225	6	100
11/02/2015 20:55	25	38	27	38	39	38	205	6	100
11/02/2015 21:00	18	35	21	27	40	32	173	6	100
11/02/2015 21:05	22	39	30	20	46	38	195	6	100
11/02/2015 21:10	13	38	23	27	41	38	180	6	100
11/02/2015 21:15	27	42	22	27	51	25	194	6	100
11/02/2015 21:20	26	33	26	35	39	29	188	6	100
11/02/2015 21:25	38	37	21	26	30	36	188	6	100
11/02/2015 21:30	32	40	22	29	33	26	182	6	100
11/02/2015 21:35	27	35	29	24	40	32	187	6	100
11/02/2015 21:40	32	41	26	32	41	28	200	6	100
11/02/2015 21:45	27	29	20	30	29	33	168	6	100
11/02/2015 21:50	18	21	21	28	40	38	166	6	100
11/02/2015 21:55	30	41	19	36	29	27	182	6	100
11/02/2015 22:00	18	38	18	26	40	28	168	6	100
11/02/2015 22:05	30	40	19	19	28	16	152	6	100
11/02/2015 22:10	32	36	20	32	39	39	198	6	100
11/02/2015 22:15	17	32	17	34	34	33	167	6	100
11/02/2015 22:20	19	27	18	23	34	27	148	6	100
11/02/2015 22:25	20	26	20	26	28	25	145	6	100
11/02/2015 22:30	21	26	14	17	37	22	137	6	100
11/02/2015 22:35	16	23	14	29	22	28	132	6	100
11/02/2015 22:40	14	29	20	20	20	23	126	6	100
11/02/2015 22:45	10	19	8	21	31	25	114	6	100
11/02/2015 22:50	10	18	18	14	30	24	114	6	100
11/02/2015 22:55	12	28	16	21	16	13	106	6	100
11/02/2015 23:00	12	22	8	10	21	10	83	6	100
11/02/2015 23:05	13	21	16	11	22	20	103	6	100
11/02/2015 23:10	13	24	13	10	25	18	103	6	100
11/02/2015 23:15	11	26	10	14	21	18	100	6	100
11/02/2015 23:20	9	18	15	14	29	20	105	6	100
11/02/2015 23:25	4	14	8	8	10	14	58	6	100
11/02/2015 23:30	12	13	9	17	13	11	75	6	100
11/02/2015 23:35	13	20	11	11	20	12	87	6	100
11/02/2015 23:40	8	23	12	9	26	14	92	6	100
11/02/2015 23:45	7	13	10	8	16	16	70	6	100
11/02/2015 23:50	8	18	9	16	15	11	77	6	100
11/02/2015 23:55	5	13	12	4	21	14	69	6	100
11/03/2015 00:00	8	13	8	4	16	9	58	6	100
11/03/2015 00:05	4	14	15	5	10	6	54	6	100
11/03/2015 00:10	6	5	11	11	10	15	58	6	100
11/03/2015 00:15	6	11	6	11	15	12	61	6	100
11/03/2015 00:20	7	12	11	5	12	11	58	6	100
11/03/2015 00:25	2	8	8	4	2	9	33	6	100
11/03/2015 00:30	6	6	9	6	13	9	49	6	100
11/03/2015 00:35	2	10	5	7	11	8	43	6	100
11/03/2015 00:40	6	13	11	10	8	9	57	6	100
11/03/2015 00:45	3	14	7	4	10	3	41	6	100
11/03/2015 00:50	7	10	3	6	10	2	38	6	100
11/03/2015 00:55	2	9	10	3	10	7	41	6	100
11/03/2015 01:00	1	13	10	4	10	5	43	6	100
11/03/2015 01:05	2	2	3	3	10	5	25	6	100
11/03/2015 01:10	2	6	5	4	5	5	27	6	100
11/03/2015 01:15	3	9	6	1	12	6	37	6	100
11/03/2015 01:20	2	6	6	3	6	6	29	6	100
11/03/2015 01:25	8	12	9	5	7	9	50	6	100
11/03/2015 01:30	3	10	4	6	7	3	33	6	100
11/03/2015 01:35	6	10	7	10	5	8	46	6	100
11/03/2015 01:40	6	8	5	4	7	8	38	6	100
11/03/2015 01:45	3	10	5	10	7	8	43	6	100
11/03/2015 01:50	1	14	8	7	6	7	43	6	100
11/03/2015 01:55	5	13	8	14	8	11	59	6	100
11/03/2015 02:00	2	6	9	7	6	6	36	6	100
11/03/2015 02:05	5	17	4	5	4	6	41	6	100
11/03/2015 02:10	6	8	5	6	5	8	38	6	100
11/03/2015 02:15	3	6	2	6	2	2	21	6	100
11/03/2015 02:20	5	8	8	2	5	3	31	6	100
11/03/2015 02:25	5	8	9	3	6	7	38	6	100
11/03/2015 02:30	4	7	8	1	4	4	28	6	100
11/03/2015 02:35	5	13	7	9	7	3	44	6	100
11/03/2015 02:40	8	9	4	2	9	1	33	6	100
11/03/2015 02:45	4	5	4	11	10	2	36	6	100
11/03/2015 02:50	7	21	5	7	6	4	50	6	100
11/03/2015 02:55	7	14	12	6	11	3	53	6	100
11/03/2015 03:00	6	8	12	5	9	8	48	6	100
11/03/2015 03:05	5	10	9	7	9	7	47	6	100
11/03/2015 03:10	5	8	12	9	4	2	40	6	100
11/03/2015 03:15	8	15	9	4	9	4	49	6	100
11/03/2015 03:20	11	15	14	11	6	4	61	6	100
11/03/2015 03:25	12	20	12	11	10	4	69	6	100
11/03/2015 03:30	15	19	10	6	9	5	64	6	100
11/03/2015 03:35	10	18	13	8	13	5	67	6	100
11/03/2015 03:40	20	27	16	11	12	14	100	6	100
11/03/2015 03:45	17	23	17	11	16	4	88	6	100
11/03/2015 03:50	12	22	18	12	13	10	87	6	100
11/03/2015 03:55	17	23	18	6	15	8	87	6	100
11/03/2015 04:00	17	21	16	10	8	7	79	6	100
11/03/2015 04:05	25	34	20	19	19	9	126	6	100
11/03/2015 04:10	29	31	24	16	16	15	131	6	100
11/03/2015 04:15	30	42	29	16	12	12	141	6	100
11/03/2015 04:20	42	41	27	29	23	17	179	6	100
11/03/2015 04:25	45	52	27	23	35	14	196	6	100
11/03/2015 04:30	49	66	29	28	32	14	218	6	100
11/03/2015 04:35	45	51	37	39	37	13	222	6	100
11/03/2015 04:40	66	71	38	35	36	30	276	6	100
11/03/2015 04:45	59	63	48	53	40	27	290	6	100
11/03/2015 04:50	79	66	41	37	34	23	280	6	100
11/03/2015 04:55	85	102	45	44	44	24	344	6	100
11/03/2015 05:00	92	91	58	44	51	27	363	6	100
11/03/2015 05:05	88	86	53	58	41	42	368	6	100
11/03/2015 05:10	109	107	67	63	64	48	458	6	100
11/03/2015 05:15	121	125	70	88	72	56	532	6	100
11/03/2015 05:20	151	127	87	91	98	56	610	6	100
11/03/2015 05:25	136	129	94	103	82	71	615	6	100
11/03/2015 05:30	121	139	85	122	90	77	634	6	100
11/03/2015 05:35	87	108	71	87	87	96	536	6	100
11/03/2015 05:40	98	117	91	85	96	126	613	6	100
11/03/2015 05:45	101	114	74	102	99	115	605	6	100
11/03/2015 05:50	98	105	81	98	95	115	592	6	100
11/03/2015 05:55	95	109	85	105	97	116	607	6	100
11/03/2015 06:00	88	115	68	87	103	116	577	6	100
11/03/2015 06:05	88	112	87	92	75	69	523	6	100
11/03/2015 06:10	94	113	80	77	58	62	484	6	100
11/03/2015 06:15	75	109	85	78	77	62	486	6	100
11/03/2015 06:20	88	89	74	73	87	50	461	6	100
11/03/2015 06:25	79	87	70	72	53	42	403	6	100
11/03/2015 06:30	87	85	70	80	72	59	453	6	100
11/03/2015 06:35	102	95	73	86	79	56	491	6	100
11/03/2015 06:40	95	101	74	85	85	62	502	6	100
11/03/2015 06:45	95	92	76	100	78	73	514	6	100
11/03/2015 06:50	97	97	75	91	75	73	508	6	100
11/03/2015 06:55	102	96	73	93	80	73	517	6	100
11/03/2015 07:00	89	102	82	93	80	91	537	6	100
11/03/2015 07:05	88	95	79	90	87	72	511	6	100
11/03/2015 07:10	105	103	82	88	91	57	526	6	100
11/03/2015 07:15	106	113	80	90	92	67	548	6	100
11/03/2015 07:20	85	84	68	101	94	60	492	6	100
11/03/2015 07:25	91	86	74	80	69	59	459	6	100
11/03/2015 07:30	94	102	79	88	73	47	483	6	100
11/03/2015 07:35	111	104	71	81	82	61	510	6	100
11/03/2015 07:40	92	95	87	71	70	44	459	6	100
11/03/2015 07:45	111	99	78	94	81	83	546	6	100
11/03/2015 07:50	92	100	83	98	63	60	496	6	100
11/03/2015 07:55	90	87	91	79	74	69	490	6	100
11/03/2015 08:00	95	103	82	89	64	59	492	6	100
11/03/2015 08:05	89	87	90	78	85	58	487	6	100
11/03/2015 08:10	89	96	79	82	56	52	454	6	100
11/03/2015 08:15	102	111	89	84	74	45	505	6	100
11/03/2015 08:20	85	93	76	72	76	47	449	6	100
11/03/2015 08:25	86	102	68	91	79	51	477	6	100
11/03/2015 08:30	86	88	74	81	69	54	452	6	100
11/03/2015 08:35	79	99	75	74	80	66	473	6	100
11/03/2015 08:40	80	74	62	68	75	67	426	6	100
11/03/2015 08:45	69	85	65	79	71	70	439	6	100
11/03/2015 08:50	62	71	68	80	75	55	411	6	100
11/03/2015 08:55	68	94	69	68	72	62	433	6	100
11/03/2015 09:00	62	82	69	68	66	66	413	6	100
11/03/2015 09:05	68	78	62	69	67	64	408	6	100
11/03/2015 09:10	61	78	66	79	79	60	423	6	100
11/03/2015 09:15	60	76	55	62	74	68	395	6	100
11/03/2015 09:20	71	101	59	79	74	75	459	6	100
11/03/2015 09:25	73	97	79	77	90	75	491	6	100
11/03/2015 09:30	63	96	77	74	76	85	471	6	100
11/03/2015 09:35	63	94	63	82	77	90	469	6	100
11/03/2015 09:40	79	89	63	83	83	85	482	6	100
11/03/2015 09:45	84	93	71	68	85	69	470	6	100
11/03/2015 09:50	81	86	83	92	79	68	489	6	100
11/03/2015 09:55	64	80	68	74	88	79	453	6	100
11/03/2015 10:00	79	79	70	74	77	73	452	6	100
11/03/2015 10:05	76	99	67	80	70	71	463	6	100
11/03/2015 10:10	72	72	58	72	70	61	405	6	100
11/03/2015 10:15	86	89	62	78	81	77	473	6	100
11/03/2015 10:20	75	93	61	85	82	79	475	6	100
11/03/2015 10:25	65	81	63	75	70	65	419	6	100
11/03/2015 10:30	87	94	54	72	76	84	467	6	100
11/03/2015 10:35	77	78	75	69	74	82	455	6	100
11/03/2015 10:40	86	85	76	68	74	95	484	6	100
11/03/2015 10:45	80	84	74	83	91	90	502	6	100
11/03/2015 10:50	78	87	73	53	90	68	449	6	100
11/03/2015 10:55	69	93	60	62	72	85	441	6	100
11/03/2015 11:00	68	81	60	59	66	66	400	6	100
11/03/2015 11:05	67	78	62	60	80	74	421	6	100
11/03/2015 11:10	55	73	72	63	64	76	403	6	100
11/03/2015 11:15	69	73	68	79	88	66	443	6	100
11/03/2015 11:20	70	89	68	82	72	76	457	6	100
11/03/2015 11:25	67	74	68	65	76	82	432	6	100
11/03/2015 11:30	69	76	66	68	77	71	427	6	100
11/03/2015 11:35	60	87	57	69	65	71	409	6	100
11/03/2015 11:40	62	77	60	62	77	78	416	6	100
11/03/2015 11:45	57	75	71	92	66	88	449	6	100
11/03/2015 11:50	59	70	57	67	86	88	427	6	100
11/03/2015 11:55	69	74	64	82	74	81	444	6	100
11/03/2015 12:00	67	75	58	70	68	69	407	6	100
11/03/2015 12:05	52	69	64	62	82	63	392	6	100
11/03/2015 12:10	67	83	42	81	83	83	439	6	100
11/03/2015 12:15	62	79	63	81	84	81	450	6	100
11/03/2015 12:20	76	77	64	72	84	85	458	6	100
11/03/2015 12:25	73	85	56	59	80	77	430	6	100
11/03/2015 12:30	72	75	61	57	66	77	408	6	100
11/03/2015 12:35	60	79	63	80	95	78	455	6	100
11/03/2015 12:40	62	74	62	77	65	82	422	6	100
11/03/2015 12:45	59	77	63	71	74	92	436	6	100
11/03/2015 12:50	75	92	69	65	84	82	467	6	100
11/03/2015 12:55	62	76	66	76	79	87	446	6	100
11/03/2015 13:00	56	81	55	70	79	75	416	6	100
11/03/2015 13:05	72	81	53	79	72	69	426	6	100
11/03/2015 13:10	50	76	61	53	72	65	377	6	100
11/03/2015 13:15	73	78	56	80	61	64	412	6	100
11/03/2015 13:20	76	79	74	83	90	80	482	6	100
11/03/2015 13:25	63	85	79	72	85	69	453	6	100
11/03/2015 13:30	73	77	66	73	82	68	439	6	100
11/03/2015 13:35	66	73	64	80	73	87	443	6	100
11/03/2015 13:40	63	95	72	84	81	87	482	6	100
11/03/2015 13:45	62	85	61	83	82	75	448	6	100
11/03/2015 13:50	74	80	65	83	87	70	459	6	100
11/03/2015 13:55	59	79	54	74	80	76	422	6	100
11/03/2015 14:00	59	78	59	73	69	73	411	6	100
11/03/2015 14:05	64	77	61	89	79	67	437	6	100
11/03/2015 14:10	66	62	52	75	80	72	407	6	100
11/03/2015 14:15	56	76	60	86	69	61	408	6	100
11/03/2015 14:20	64	78	67	78	64	65	416	6	100
11/03/2015 14:25	77	85	67	69	68	79	445	6	100
11/03/2015 14:30	71	90	57	73	73	69	433	6	100
11/03/2015 14:35	68	77	61	61	77	78	422	6	100
11/03/2015 14:40	64	82	61	69	85	66	427	6	100
11/03/2015 14:45	70	91	73	83	88	63	468	6	100
11/03/2015 14:50	69	81	72	72	78	85	457	6	100
11/03/2015 14:55	69	80	62	85	71	67	434	6	100
11/03/2015 15:00	55	65	65	83	81	73	422	6	100
11/03/2015 15:05	57	81	67	79	76	70	430	6	100
11/03/2015 15:10	64	83	62	86	91	67	453	6	100
