5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	33	44	35	22	35	169	5	80
11/02/2015 00:05	37	40	28	25	31	161	5	80
11/02/2015 00:10	37	45	32	20	31	165	5	80
11/02/2015 00:15	29	37	29	22	32	149	5	80
11/02/2015 00:20	22	28	25	21	29	125	5	80
11/02/2015 00:25	31	35	39	17	33	155	5	80
11/02/2015 00:30	17	36	28	15	28	124	5	80
11/02/2015 00:35	28	30	32	21	32	143	5	80
11/02/2015 00:40	14	17	21	17	28	97	5	80
11/02/2015 00:45	21	34	20	11	26	112	5	80
11/02/2015 00:50	19	22	22	12	27	102	5	80
11/02/2015 00:55	20	23	29	12	29	113	5	80
11/02/2015 01:00	17	20	18	9	24	88	5	80
11/02/2015 01:05	23	23	19	14	25	104	5	80
11/02/2015 01:10	13	17	22	11	27	90	5	80
11/02/2015 01:15	15	16	17	9	21	78	5	80
11/02/2015 01:20	10	16	12	6	21	65	5	80
11/02/2015 01:25	10	18	14	8	22	72	5	80
11/02/2015 01:30	10	19	14	12	24	79	5	80
11/02/2015 01:35	14	20	14	8	22	78	5	80
11/02/2015 01:40	9	16	10	3	19	57	5	80
11/02/2015 01:45	8	17	17	8	21	71	5	80
11/02/2015 01:50	8	14	11	10	22	65	5	80
11/02/2015 01:55	8	11	7	11	21	58	5	80
11/02/2015 02:00	9	12	9	10	20	60	5	80
11/02/2015 02:05	9	14	15	10	22	70	5	80
11/02/2015 02:10	6	10	5	7	19	47	5	80
11/02/2015 02:15	9	14	13	10	21	67	5	80
11/02/2015 02:20	7	14	13	12	22	68	5	80
11/02/2015 02:25	5	8	12	10	21	56	5	80
11/02/2015 02:30	12	14	10	10	21	67	5	80
11/02/2015 02:35	9	11	13	8	21	62	5	80
11/02/2015 02:40	5	13	12	7	21	58	5	80
11/02/2015 02:45	6	20	12	12	22	72	5	80
11/02/2015 02:50	7	11	17	9	22	66	5	80
11/02/2015 02:55	11	12	22	12	24	81	5	80
11/02/2015 03:00	6	17	20	12	26	81	5	80
11/02/2015 03:05	12	15	14	12	24	77	5	80
11/02/2015 03:10	4	8	13	9	21	55	5	80
11/02/2015 03:15	9	12	10	9	19	59	5	80
11/02/2015 03:20	7	16	14	8	22	67	5	80
11/02/2015 03:25	10	16	15	7	21	69	5	80
11/02/2015 03:30	8	18	7	12	24	69	5	80
11/02/2015 03:35	12	18	12	7	19	68	5	80
11/02/2015 03:40	15	21	21	14	26	97	5	80
11/02/2015 03:45	9	25	14	11	22	81	5	80
11/02/2015 03:50	9	18	21	11	26	85	5	80
11/02/2015 03:55	9	22	23	12	27	93	5	80
11/02/2015 04:00	14	21	18	13	24	90	5	80
11/02/2015 04:05	12	23	24	16	28	103	5	80
11/02/2015 04:10	15	31	21	13	26	106	5	80
11/02/2015 04:15	15	31	27	13	29	115	5	80
11/02/2015 04:20	21	34	24	13	28	120	5	80
11/02/2015 04:25	26	37	26	20	29	138	5	80
11/02/2015 04:30	33	43	30	25	34	165	5	80
11/02/2015 04:35	42	41	37	30	36	186	5	80
11/02/2015 04:40	35	41	32	31	38	177	5	80
11/02/2015 04:45	36	36	39	27	37	175	5	80
11/02/2015 04:50	58	58	34	32	36	218	5	80
11/02/2015 04:55	44	42	42	22	40	190	5	80
11/02/2015 05:00	43	57	51	19	40	210	5	80
11/02/2015 05:05	51	56	47	26	42	222	5	80
11/02/2015 05:10	69	64	51	33	48	265	5	80
11/02/2015 05:15	74	74	64	46	53	311	5	80
11/02/2015 05:20	96	77	60	40	52	325	5	80
11/02/2015 05:25	114	92	73	42	58	379	5	80
11/02/2015 05:30	118	104	80	52	63	417	5	80
11/02/2015 05:35	117	97	86	58	69	427	5	80
11/02/2015 05:40	131	125	95	79	77	507	5	80
11/02/2015 05:45	158	127	92	62	75	514	5	80
11/02/2015 05:50	147	133	94	55	71	500	5	80
11/02/2015 05:55	173	137	121	70	88	589	5	80
11/02/2015 06:00	181	156	94	69	81	581	5	80
11/02/2015 06:05	207	167	103	72	84	633	5	80
11/02/2015 06:10	212	168	123	73	90	666	5	80
11/02/2015 06:15	209	156	115	85	88	653	5	80
11/02/2015 06:20	215	173	126	94	96	704	5	80
11/02/2015 06:25	194	155	137	97	104	687	5	80
11/02/2015 06:30	181	173	129	97	95	675	5	80
11/02/2015 06:35	179	150	123	98	90	640	5	80
11/02/2015 06:40	128	125	112	117	82	564	5	80
11/02/2015 06:45	97	106	95	85	72	455	5	80
11/02/2015 06:50	93	93	85	74	70	415	5	80
11/02/2015 06:55	98	95	84	83	72	432	5	80
11/02/2015 07:00	136	126	124	117	103	606	5	80
11/02/2015 07:05	187	159	132	132	108	718	5	80
11/02/2015 07:10	173	167	137	119	105	701	5	80
