5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	26	35	25	18	4	108	5	100
11/09/2015 00:05	30	34	23	24	4	115	5	100
11/09/2015 00:10	24	37	11	24	6	102	5	100
11/09/2015 00:15	27	28	23	18	4	100	5	100
11/09/2015 00:20	25	36	24	24	3	112	5	100
11/09/2015 00:25	20	35	23	23	1	102	5	100
11/09/2015 00:30	20	37	30	10	4	101	5	100
11/09/2015 00:35	21	29	26	16	4	96	5	100
11/09/2015 00:40	14	20	20	20	3	77	5	100
11/09/2015 00:45	10	24	11	16	1	62	5	100
11/09/2015 00:50	13	26	18	15	4	76	5	100
11/09/2015 00:55	19	31	13	9	3	75	5	100
11/09/2015 01:00	15	16	14	13	8	66	5	0
11/09/2015 01:05	14	16	14	13	8	65	5	0
11/09/2015 01:10	14	15	14	13	8	64	5	0
11/09/2015 01:15	13	21	4	6	6	50	5	100
11/09/2015 01:20	9	27	10	10	3	59	5	100
11/09/2015 01:25	13	10	16	10	3	52	5	100
11/09/2015 01:30	11	17	7	9	6	50	5	100
11/09/2015 01:35	9	14	10	16	1	50	5	100
11/09/2015 01:40	6	17	13	6	1	43	5	100
11/09/2015 01:45	4	11	10	6	0	31	5	100
11/09/2015 01:50	11	19	11	15	1	57	5	100
11/09/2015 01:55	6	13	17	3	6	45	5	100
11/09/2015 02:00	3	9	13	14	3	42	5	100
11/09/2015 02:05	4	11	7	13	0	35	5	100
11/09/2015 02:10	4	13	6	13	1	37	5	100
11/09/2015 02:15	4	10	13	11	1	39	5	100
11/09/2015 02:20	9	13	13	9	0	44	5	100
11/09/2015 02:25	3	13	13	3	7	39	5	100
11/09/2015 02:30	7	10	9	4	3	33	5	100
11/09/2015 02:35	6	20	11	14	3	54	5	100
11/09/2015 02:40	10	11	10	16	1	48	5	100
11/09/2015 02:45	4	20	9	4	1	38	5	100
11/09/2015 02:50	10	17	10	14	0	51	5	100
11/09/2015 02:55	3	13	16	14	4	50	5	100
11/09/2015 03:00	14	21	10	13	6	64	5	100
11/09/2015 03:05	13	13	9	10	1	46	5	100
11/09/2015 03:10	16	23	19	4	1	63	5	100
11/09/2015 03:15	13	26	4	6	1	50	5	100
11/09/2015 03:20	20	27	20	10	1	78	5	100
11/09/2015 03:25	26	30	20	6	0	82	5	100
11/09/2015 03:30	20	30	20	20	7	97	5	100
11/09/2015 03:35	16	21	21	17	7	82	5	100
11/09/2015 03:40	23	27	14	26	4	94	5	100
11/09/2015 03:45	24	37	33	24	9	127	5	100
11/09/2015 03:50	23	50	26	26	7	132	5	100
11/09/2015 03:55	24	40	16	21	6	107	5	100
11/09/2015 04:00	33	40	24	11	11	119	5	100
11/09/2015 04:05	30	41	36	26	5	138	5	100
11/09/2015 04:10	41	49	36	23	13	162	5	100
11/09/2015 04:15	44	51	38	36	13	182	5	100
11/09/2015 04:20	49	66	54	27	10	206	5	100
11/09/2015 04:25	63	73	69	41	18	264	5	100
11/09/2015 04:30	63	89	57	44	16	269	5	100
11/09/2015 04:35	77	84	63	57	20	301	5	100
11/09/2015 04:40	89	100	79	53	23	344	5	100
11/09/2015 04:45	91	83	66	59	20	319	5	100
11/09/2015 04:50	81	88	68	61	31	329	5	100
11/09/2015 04:55	107	109	69	63	24	372	5	100
11/09/2015 05:00	101	99	67	67	31	365	5	100
11/09/2015 05:05	114	110	81	73	43	421	5	100
11/09/2015 05:10	156	159	103	100	46	564	5	100
11/09/2015 05:15	166	180	107	100	61	614	5	100
11/09/2015 05:20	157	159	119	110	70	615	5	100
11/09/2015 05:25	140	134	137	130	113	654	5	100
11/09/2015 05:30	161	164	149	134	130	738	5	100
11/09/2015 05:35	157	161	157	161	127	763	5	100
11/09/2015 05:40	159	169	126	151	129	734	5	100
11/09/2015 05:45	119	140	146	154	150	709	5	100
11/09/2015 05:50	121	136	139	140	160	696	5	100
11/09/2015 05:55	107	127	120	150	147	651	5	100
11/09/2015 06:00	114	134	121	141	139	649	5	100
11/09/2015 06:05	114	137	131	143	144	669	5	100
11/09/2015 06:10	103	121	110	133	131	598	5	100
11/09/2015 06:15	126	136	136	135	151	684	5	100
11/09/2015 06:20	103	117	107	121	129	577	5	100
11/09/2015 06:25	107	126	124	130	137	624	5	100
11/09/2015 06:30	110	117	117	134	134	612	5	100
11/09/2015 06:35	117	120	121	127	133	618	5	100
11/09/2015 06:40	96	107	109	120	137	569	5	100
11/09/2015 06:45	67	84	83	81	103	418	5	100
11/09/2015 06:50	106	120	126	120	129	601	5	100
11/09/2015 06:55	90	97	109	107	124	527	5	100
11/09/2015 07:00	96	109	93	114	119	531	5	100
11/09/2015 07:05	86	84	87	93	87	437	5	100
11/09/2015 07:10	68	79	79	78	84	388	5	100
11/09/2015 07:15	100	109	94	103	121	527	5	100
11/09/2015 07:20	93	106	116	114	130	559	5	100
11/09/2015 07:25	91	97	103	106	110	507	5	100
11/09/2015 07:30	86	96	97	109	106	494	5	100
11/09/2015 07:35	79	90	84	81	94	428	5	100
11/09/2015 07:40	90	103	89	101	100	483	5	100
11/09/2015 07:45	101	110	96	110	117	534	5	100
11/09/2015 07:50	80	90	73	91	89	423	5	100
11/09/2015 07:55	71	86	86	76	80	399	5	100
11/09/2015 08:00	87	89	74	76	81	407	5	100
11/09/2015 08:05	107	106	99	107	119	538	5	100
11/09/2015 08:10	97	93	93	100	107	490	5	100
11/09/2015 08:15	105	109	94	98	119	525	5	100
11/09/2015 08:20	103	104	99	91	114	511	5	100
11/09/2015 08:25	87	96	86	86	86	441	5	100
11/09/2015 08:30	91	89	86	90	87	443	5	100
11/09/2015 08:35	114	114	116	114	113	571	5	100
11/09/2015 08:40	74	107	96	109	109	495	5	100
11/09/2015 08:45	86	100	100	93	111	490	5	100
11/09/2015 08:50	81	100	81	84	99	445	5	100
11/09/2015 08:55	100	103	100	101	114	518	5	100
11/09/2015 09:00	94	99	87	97	103	480	5	100
11/09/2015 09:05	104	104	104	114	109	535	5	100
11/09/2015 09:10	81	77	80	73	79	390	5	100
11/09/2015 09:15	84	83	79	76	80	402	5	100
11/09/2015 09:20	64	70	63	67	76	340	5	100
11/09/2015 09:25	99	90	84	90	99	462	5	100
11/09/2015 09:30	91	104	89	97	109	490	5	100
11/09/2015 09:35	93	104	89	84	99	469	5	100
11/09/2015 09:40	97	100	87	83	104	471	5	100
11/09/2015 09:45	89	87	74	79	84	413	5	100
11/09/2015 09:50	94	104	93	101	119	511	5	100
11/09/2015 09:55	73	81	63	73	86	376	5	100
11/09/2015 10:00	94	99	77	87	93	450	5	100
11/09/2015 10:05	93	107	94	110	106	510	5	100
11/09/2015 10:10	90	93	84	90	99	456	5	100
11/09/2015 10:15	104	107	107	120	109	547	5	100
11/09/2015 10:20	73	70	69	66	79	357	5	100
11/09/2015 10:25	106	113	111	101	113	544	5	100
11/09/2015 10:30	94	104	103	131	107	539	5	100
11/09/2015 10:35	96	99	87	106	109	497	5	100
11/09/2015 10:40	113	119	109	133	114	588	5	100
11/09/2015 10:45	69	73	74	80	91	387	5	100
11/09/2015 10:50	69	64	57	51	49	290	5	100
11/09/2015 10:55	97	91	91	96	113	488	5	100
11/09/2015 11:00	90	93	89	100	103	475	5	100
11/09/2015 11:05	86	103	100	111	106	506	5	100
11/09/2015 11:10	76	79	77	96	96	424	5	100
11/09/2015 11:15	96	97	91	114	103	501	5	100
11/09/2015 11:20	106	114	113	107	109	549	5	100
11/09/2015 11:25	110	124	129	124	134	621	5	100
