5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	303	70	53	50	43	519	5	100
11/02/2015 00:05	312	57	42	27	76	514	5	100
11/02/2015 00:10	289	51	54	53	15	462	5	100
11/02/2015 00:15	299	59	47	37	54	496	5	100
11/02/2015 00:20	289	47	42	28	40	446	5	100
11/02/2015 00:25	284	46	53	58	34	475	5	100
11/02/2015 00:30	284	58	45	52	24	463	5	100
11/02/2015 00:35	351	59	38	29	72	549	5	100
11/02/2015 00:40	270	61	29	30	14	404	5	100
11/02/2015 00:45	328	38	27	29	37	459	5	100
11/02/2015 00:50	254	48	30	33	31	396	5	100
11/02/2015 00:55	269	42	37	17	12	377	5	100
11/02/2015 01:00	264	44	37	32	30	407	5	100
11/02/2015 01:05	283	25	27	25	36	396	5	100
11/02/2015 01:10	253	51	35	13	9	361	5	100
11/02/2015 01:15	298	37	37	16	63	451	5	100
11/02/2015 01:20	309	35	25	46	39	454	5	100
11/02/2015 01:25	291	36	26	13	43	409	5	100
11/02/2015 01:30	324	43	28	33	34	462	5	100
11/02/2015 01:35	321	39	23	22	32	437	5	100
11/02/2015 01:40	303	38	35	15	42	433	5	100
11/02/2015 01:45	303	61	40	84	42	530	5	100
11/02/2015 01:50	292	47	24	29	39	431	5	100
11/02/2015 01:55	293	36	26	33	31	419	5	100
11/02/2015 02:00	301	33	21	28	56	439	5	100
11/02/2015 02:05	317	24	27	35	36	439	5	100
11/02/2015 02:10	334	32	26	14	45	451	5	100
11/02/2015 02:15	255	38	26	10	23	352	5	100
11/02/2015 02:20	260	44	33	9	36	382	5	100
11/02/2015 02:25	338	47	26	46	40	497	5	100
11/02/2015 02:30	290	59	32	23	39	443	5	100
11/02/2015 02:35	288	42	29	11	19	389	5	100
11/02/2015 02:40	315	42	29	13	30	429	5	100
11/02/2015 02:45	321	40	35	31	46	473	5	100
11/02/2015 02:50	310	48	34	17	38	447	5	100
11/02/2015 02:55	240	31	26	34	77	408	5	100
11/02/2015 03:00	284	29	27	28	11	379	5	100
11/02/2015 03:05	276	49	32	16	37	410	5	100
11/02/2015 03:10	326	46	34	29	62	497	5	100
11/02/2015 03:15	318	45	39	63	59	524	5	100
11/02/2015 03:20	309	55	44	31	36	475	5	100
11/02/2015 03:25	347	49	34	23	36	489	5	100
11/02/2015 03:30	335	56	45	22	10	468	5	100
11/02/2015 03:35	300	68	36	28	44	476	5	100
11/02/2015 03:40	299	52	52	45	43	491	5	100
11/02/2015 03:45	311	65	57	50	74	557	5	100
11/02/2015 03:50	309	65	49	33	55	511	5	100
11/02/2015 03:55	326	83	52	41	61	563	5	100
11/02/2015 04:00	284	66	50	49	44	493	5	100
11/02/2015 04:05	329	76	59	56	39	559	5	100
11/02/2015 04:10	293	81	66	46	50	536	5	100
11/02/2015 04:15	309	85	68	64	63	589	5	100
11/02/2015 04:20	325	89	86	45	53	598	5	100
11/02/2015 04:25	371	110	93	116	59	749	5	100
11/02/2015 04:30	378	113	94	65	57	707	5	100
11/02/2015 04:35	331	123	95	99	95	743	5	100
11/02/2015 04:40	372	133	127	80	47	759	5	100
11/02/2015 04:45	340	138	108	63	83	732	5	100
11/02/2015 04:50	348	147	111	84	114	804	5	100
11/02/2015 04:55	372	123	101	65	83	744	5	100
11/02/2015 05:00	353	147	106	70	103	779	5	100
11/02/2015 05:05	359	170	138	92	64	823	5	100
11/02/2015 05:10	331	168	144	99	87	829	5	100
11/02/2015 05:15	403	208	194	119	112	1036	5	100
11/02/2015 05:20	403	206	191	133	84	1017	5	100
11/02/2015 05:25	319	184	188	163	101	955	5	100
11/02/2015 05:30	335	186	182	184	109	996	5	100
11/02/2015 05:35	368	196	196	186	117	1063	5	100
11/02/2015 05:40	355	190	199	181	153	1078	5	100
11/02/2015 05:45	375	180	199	161	138	1053	5	100
11/02/2015 05:50	344	169	148	148	163	972	5	100
11/02/2015 05:55	345	169	159	149	149	971	5	100
11/02/2015 06:00	278	157	150	159	148	892	5	100
11/02/2015 06:05	276	171	161	167	133	908	5	100
11/02/2015 06:10	331	195	168	158	160	1012	5	100
