5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	52	32	48	44	31	207	5	0
11/02/2015 00:05	51	32	47	43	29	202	5	0
11/02/2015 00:10	55	36	51	46	33	221	5	0
11/02/2015 00:15	50	44	45	42	29	210	5	0
11/02/2015 00:20	44	23	41	36	23	167	5	0
11/02/2015 00:25	34	20	32	28	15	129	5	0
11/02/2015 00:30	45	25	43	38	25	176	5	0
11/02/2015 00:35	38	34	36	32	19	159	5	0
11/02/2015 00:40	42	22	40	36	23	163	5	0
11/02/2015 00:45	27	29	26	22	12	116	5	0
11/02/2015 00:50	46	26	43	38	24	177	5	0
11/02/2015 00:55	32	21	32	27	15	127	5	0
11/02/2015 01:00	31	30	30	26	17	134	5	0
11/02/2015 01:05	24	19	23	19	11	96	5	0
11/02/2015 01:10	27	20	26	22	11	106	5	0
11/02/2015 01:15	29	23	29	24	20	125	5	0
11/02/2015 01:20	26	18	26	22	17	109	5	0
11/02/2015 01:25	25	15	25	20	8	93	5	0
11/02/2015 01:30	27	22	26	22	11	108	5	0
11/02/2015 01:35	22	20	22	17	7	88	5	0
11/02/2015 01:40	24	14	24	20	15	97	5	0
11/02/2015 01:45	28	14	28	24	11	105	5	0
11/02/2015 01:50	27	16	27	23	13	106	5	0
11/02/2015 01:55	23	19	24	19	9	94	5	0
11/02/2015 02:00	22	17	22	17	8	86	5	0
11/02/2015 02:05	26	15	26	22	17	106	5	0
11/02/2015 02:10	21	19	21	17	13	91	5	0
11/02/2015 02:15	24	17	24	19	9	93	5	0
11/02/2015 02:20	25	21	25	21	17	109	5	0
11/02/2015 02:25	29	16	28	24	14	111	5	0
11/02/2015 02:30	21	13	21	16	6	77	5	0
11/02/2015 02:35	24	17	24	20	8	93	5	0
11/02/2015 02:40	29	16	27	24	17	113	5	0
11/02/2015 02:45	20	12	21	17	5	75	5	0
11/02/2015 02:50	21	12	22	17	11	83	5	0
11/02/2015 02:55	31	18	29	25	12	115	5	0
11/02/2015 03:00	26	14	26	22	12	100	5	0
11/02/2015 03:05	26	16	26	22	11	101	5	0
11/02/2015 03:10	32	15	31	27	16	121	5	0
11/02/2015 03:15	29	27	28	24	11	119	5	0
11/02/2015 03:20	30	19	29	25	18	121	5	0
11/02/2015 03:25	29	12	28	24	15	108	5	0
11/02/2015 03:30	24	23	24	20	18	109	5	0
11/02/2015 03:35	36	11	33	30	18	128	5	0
11/02/2015 03:40	39	24	36	33	21	153	5	0
11/02/2015 03:45	40	28	37	34	21	160	5	0
11/02/2015 03:50	41	31	38	33	20	163	5	0
11/02/2015 03:55	44	34	41	37	24	180	5	0
11/02/2015 04:00	31	23	31	26	14	125	5	0
11/02/2015 04:05	40	19	38	34	21	152	5	0
11/02/2015 04:10	42	22	40	36	23	163	5	0
11/02/2015 04:15	49	28	45	42	29	193	5	0
11/02/2015 04:20	51	33	47	43	29	203	5	0
11/02/2015 04:25	57	37	51	47	33	225	5	0
11/02/2015 04:30	61	43	55	51	36	246	5	0
11/02/2015 04:35	69	52	62	59	44	286	5	0
11/02/2015 04:40	73	58	66	62	48	307	5	0
11/02/2015 04:45	70	54	63	60	45	292	5	0
11/02/2015 04:50	78	64	70	66	51	329	5	0
11/02/2015 04:55	83	70	75	71	56	355	5	0
11/02/2015 05:00	78	63	70	66	51	328	5	0
11/02/2015 05:05	81	67	73	69	54	344	5	0
11/02/2015 05:10	87	74	78	74	58	371	5	0
11/02/2015 05:15	97	87	86	82	66	418	5	0
11/02/2015 05:20	106	99	95	90	73	463	5	0
11/02/2015 05:25	101	92	90	86	69	438	5	0
11/02/2015 05:30	105	97	94	89	72	457	5	0
11/02/2015 05:35	124	120	110	105	87	546	5	0
11/02/2015 05:40	131	129	116	111	92	579	5	0
11/02/2015 05:45	129	127	115	110	91	572	5	0
11/02/2015 05:50	128	125	114	109	91	567	5	0
11/02/2015 05:55	128	125	114	109	91	567	5	0
11/02/2015 06:00	133	132	119	113	95	592	5	0
11/02/2015 06:05	122	118	109	104	85	538	5	0
11/02/2015 06:10	118	114	106	101	83	522	5	0
11/02/2015 06:15	118	113	106	100	82	519	5	0
11/02/2015 06:20	121	117	108	103	85	534	5	0
11/02/2015 06:25	128	125	114	109	90	566	5	0
11/02/2015 06:30	120	116	108	102	84	530	5	0
11/02/2015 06:35	121	117	108	103	85	534	5	0
11/02/2015 06:40	133	131	118	113	94	589	5	0
11/02/2015 06:45	128	126	114	109	90	567	5	0
11/02/2015 06:50	128	126	115	109	91	569	5	0
11/02/2015 06:55	130	127	115	110	91	573	5	0
11/02/2015 07:00	132	129	117	112	93	583	5	0
11/02/2015 07:05	135	134	120	115	96	600	5	0
11/02/2015 07:10	142	143	127	122	102	636	5	0
11/02/2015 07:15	143	144	127	122	102	638	5	0
11/02/2015 07:20	144	145	128	123	103	643	5	0
11/02/2015 07:25	157	160	138	134	113	702	5	0
11/02/2015 07:30	153	157	137	131	110	688	5	0
11/02/2015 07:35	146	150	132	125	106	659	5	0
11/02/2015 07:40	150	155	136	129	110	680	5	0
11/02/2015 07:45	153	154	135	130	110	682	5	0
11/02/2015 07:50	158	162	140	135	115	710	5	0
11/02/2015 07:55	155	160	139	133	113	700	5	0
11/02/2015 08:00	145	147	130	124	105	651	5	0
11/02/2015 08:05	138	138	123	118	99	616	5	0
11/02/2015 08:10	153	157	137	131	110	688	5	0
11/02/2015 08:15	146	146	129	124	105	650	5	0
11/02/2015 08:20	133	133	120	113	95	594	5	0
11/02/2015 08:25	138	137	123	117	98	613	5	0
11/02/2015 08:30	155	159	138	133	113	698	5	0
11/02/2015 08:35	153	158	138	131	112	692	5	0
11/02/2015 08:40	159	164	142	136	117	718	5	0
11/02/2015 08:45	152	155	135	130	110	682	5	0
11/02/2015 08:50	154	159	139	132	112	696	5	0
11/02/2015 08:55	149	151	133	128	108	669	5	0
11/02/2015 09:00	155	158	138	132	112	695	5	0
11/02/2015 09:05	145	147	130	124	105	651	5	0
11/02/2015 09:10	149	151	132	127	107	666	5	0
11/02/2015 09:15	147	149	131	126	107	660	5	0
11/02/2015 09:20	150	152	133	128	108	671	5	0
11/02/2015 09:25	148	150	132	126	106	662	5	0
11/02/2015 09:30	140	140	125	119	100	624	5	0
11/02/2015 09:35	147	149	131	126	106	659	5	0
11/02/2015 09:40	151	155	135	129	110	680	5	0
11/02/2015 09:45	142	143	127	122	102	636	5	0
11/02/2015 09:50	142	143	127	121	102	635	5	0
11/02/2015 09:55	141	143	127	120	102	633	5	0
11/02/2015 10:00	145	145	128	123	104	645	5	0
11/02/2015 10:05	141	142	126	120	101	630	5	0
11/02/2015 10:10	130	129	116	111	92	578	5	0
11/02/2015 10:15	149	152	134	128	108	671	5	0
11/02/2015 10:20	142	143	127	122	103	637	5	0
11/02/2015 10:25	127	124	113	108	90	562	5	0
11/02/2015 10:30	140	140	125	120	101	626	5	0
11/02/2015 10:35	135	134	120	115	96	600	5	0
11/02/2015 10:40	138	138	123	118	99	616	5	0
11/02/2015 10:45	141	142	126	120	101	630	5	0
11/02/2015 10:50	139	139	124	118	100	620	5	0
11/02/2015 10:55	127	123	112	108	89	559	5	0
11/02/2015 11:00	132	130	117	112	93	584	5	0
11/02/2015 11:05	144	146	129	123	104	646	5	0
11/02/2015 11:10	138	138	123	118	98	615	5	0
11/02/2015 11:15	140	141	125	120	101	627	5	0
11/02/2015 11:20	145	147	129	124	105	650	5	0
11/02/2015 11:25	146	148	130	124	105	653	5	0
11/02/2015 11:30	141	141	126	120	101	629	5	0
11/02/2015 11:35	137	137	122	117	97	610	5	0
11/02/2015 11:40	140	139	124	119	99	621	5	0
11/02/2015 11:45	145	147	130	124	104	650	5	0
11/02/2015 11:50	139	139	124	119	99	620	5	0
11/02/2015 11:55	138	138	123	118	99	616	5	0
11/02/2015 12:00	140	141	125	120	101	627	5	0
11/02/2015 12:05	130	128	116	111	92	577	5	0
11/02/2015 12:10	137	137	123	117	98	612	5	0
11/02/2015 12:15	136	135	121	116	96	604	5	0
11/02/2015 12:20	145	147	130	124	104	650	5	0
11/02/2015 12:25	143	144	127	122	102	638	5	0
11/02/2015 12:30	142	143	127	121	102	635	5	0
11/02/2015 12:35	143	145	128	122	102	640	5	0
11/02/2015 12:40	136	135	121	116	97	605	5	0
11/02/2015 12:45	140	140	125	119	100	624	5	0
11/02/2015 12:50	127	123	113	108	89	560	5	0
11/02/2015 12:55	101	92	91	86	69	439	5	0
11/02/2015 13:00	75	60	68	63	48	314	5	0
11/02/2015 13:05	91	78	81	77	61	388	5	0
11/02/2015 13:10	109	102	98	92	75	476	5	0
11/02/2015 13:15	112	105	100	96	78	491	5	0
