5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	47	45	43	26	161	4	0
11/02/2015 00:05	36	38	42	21	137	4	0
11/02/2015 00:10	44	45	40	25	154	4	0
11/02/2015 00:15	30	44	36	21	131	4	0
11/02/2015 00:20	38	50	37	23	148	4	0
11/02/2015 00:25	39	46	37	19	141	4	0
11/02/2015 00:30	24	50	31	21	126	4	0
11/02/2015 00:35	29	31	33	19	112	4	0
11/02/2015 00:40	23	39	32	13	107	4	0
11/02/2015 00:45	30	36	27	16	109	4	0
11/02/2015 00:50	23	40	27	13	103	4	0
11/02/2015 00:55	26	29	26	15	96	4	0
11/02/2015 01:00	19	27	24	20	90	4	0
11/02/2015 01:05	18	27	24	19	88	4	0
11/02/2015 01:10	80	50	30	10	170	4	0
11/02/2015 01:15	22	27	23	10	82	4	0
11/02/2015 01:20	11	23	24	10	68	4	0
11/02/2015 01:25	19	20	23	11	73	4	0
11/02/2015 01:30	14	29	25	10	78	4	0
11/02/2015 01:35	14	25	20	9	68	4	0
11/02/2015 01:40	13	14	19	8	54	4	0
11/02/2015 01:45	16	21	17	10	64	4	0
11/02/2015 01:50	13	31	14	10	68	4	0
11/02/2015 01:55	17	16	20	6	59	4	0
11/02/2015 02:00	10	24	19	9	62	4	0
11/02/2015 02:05	17	19	19	7	62	4	0
11/02/2015 02:10	11	21	14	7	53	4	0
11/02/2015 02:15	9	13	14	5	41	4	0
11/02/2015 02:20	10	17	17	6	50	4	0
11/02/2015 02:25	24	24	17	9	74	4	0
11/02/2015 02:30	11	18	18	9	56	4	0
11/02/2015 02:35	14	26	24	9	73	4	0
11/02/2015 02:40	17	19	23	9	68	4	0
11/02/2015 02:45	17	25	19	11	72	4	0
11/02/2015 02:50	14	21	14	10	59	4	0
11/02/2015 02:55	17	24	13	4	58	4	0
11/02/2015 03:00	13	19	19	10	61	4	0
11/02/2015 03:05	14	21	14	8	57	4	0
11/02/2015 03:10	16	29	18	10	73	4	0
11/02/2015 03:15	19	23	19	9	70	4	0
11/02/2015 03:20	14	29	21	13	77	4	0
11/02/2015 03:25	17	28	22	9	76	4	0
11/02/2015 03:30	19	25	21	11	76	4	0
11/02/2015 03:35	31	37	31	13	112	4	0
11/02/2015 03:40	36	34	31	14	115	4	0
11/02/2015 03:45	39	36	33	14	122	4	0
11/02/2015 03:50	27	36	26	15	104	4	0
11/02/2015 03:55	35	41	28	13	117	4	0
11/02/2015 04:00	33	37	31	15	116	4	0
11/02/2015 04:05	43	46	36	17	142	4	0
11/02/2015 04:10	39	46	37	25	147	4	0
11/02/2015 04:15	56	56	43	27	182	4	0
11/02/2015 04:20	70	68	51	26	215	4	0
11/02/2015 04:25	78	64	57	33	232	4	0
11/02/2015 04:30	86	86	61	33	266	4	0
11/02/2015 04:35	101	93	63	41	298	4	0
11/02/2015 04:40	106	104	79	49	338	4	0
11/02/2015 04:45	113	100	70	50	333	4	0
11/02/2015 04:50	101	99	84	51	335	4	0
11/02/2015 04:55	107	100	76	53	336	4	0
11/02/2015 05:00	111	103	79	64	357	4	0
11/02/2015 05:05	120	97	91	53	361	4	0
11/02/2015 05:10	160	153	109	71	493	4	0
11/02/2015 05:15	169	140	112	85	506	4	0
11/02/2015 05:20	194	163	143	90	590	4	0
11/02/2015 05:25	207	177	136	113	633	4	0
11/02/2015 05:30	204	186	157	134	681	4	0
11/02/2015 05:35	205	191	159	143	698	4	0
11/02/2015 05:40	210	197	168	138	713	4	0
11/02/2015 05:45	202	193	177	156	728	4	0
11/02/2015 05:50	196	183	173	159	711	4	0
11/02/2015 05:55	191	176	161	153	681	4	0
11/02/2015 06:00	193	180	156	153	682	4	0
11/02/2015 06:05	191	180	149	154	674	4	0
11/02/2015 06:10	180	167	146	140	633	4	0
11/02/2015 06:15	171	180	150	131	632	4	0
11/02/2015 06:20	183	174	156	137	650	4	0
11/02/2015 06:25	174	181	146	150	651	4	0
11/02/2015 06:30	184	175	146	144	649	4	0
11/02/2015 06:35	176	161	149	136	622	4	0
11/02/2015 06:40	169	163	149	146	627	4	0
11/02/2015 06:45	184	165	137	133	619	4	0
11/02/2015 06:50	184	154	129	137	604	4	0
11/02/2015 06:55	183	166	121	136	606	4	0
11/02/2015 07:00	171	153	139	130	593	4	0
11/02/2015 07:05	158	166	141	133	598	4	0
11/02/2015 07:10	160	161	124	127	572	4	0
11/02/2015 07:15	168	160	121	127	576	4	0
11/02/2015 07:20	157	153	134	127	571	4	0
11/02/2015 07:25	187	167	131	139	624	4	0
11/02/2015 07:30	171	164	120	125	580	4	0
11/02/2015 07:35	203	156	137	133	629	4	0
11/02/2015 07:40	176	170	113	124	583	4	0
11/02/2015 07:45	170	151	123	131	575	4	0
11/02/2015 07:50	160	175	110	113	558	4	0
11/02/2015 07:55	156	158	125	134	573	4	0
11/02/2015 08:00	176	160	133	129	598	4	0
11/02/2015 08:05	173	146	106	125	550	4	0
11/02/2015 08:10	189	169	115	126	599	4	0
11/02/2015 08:15	179	155	120	134	588	4	0
11/02/2015 08:20	179	166	130	132	607	4	0
11/02/2015 08:25	167	152	131	135	585	4	0
11/02/2015 08:30	171	166	129	139	605	4	0
11/02/2015 08:35	176	160	124	133	593	4	0
11/02/2015 08:40	168	166	141	141	616	4	0
11/02/2015 08:45	169	171	130	129	599	4	0
11/02/2015 08:50	175	169	147	144	635	4	0
11/02/2015 08:55	167	149	141	140	597	4	0
11/02/2015 09:00	161	173	131	124	589	4	0
11/02/2015 09:05	163	179	123	129	594	4	0
11/02/2015 09:10	186	164	131	136	617	4	0
11/02/2015 09:15	170	150	131	133	584	4	0
11/02/2015 09:20	170	154	126	130	580	4	0
11/02/2015 09:25	180	154	133	130	597	4	0
11/02/2015 09:30	155	154	123	123	555	4	0
11/02/2015 09:35	166	168	134	128	596	4	0
11/02/2015 09:40	184	156	116	119	575	4	0
11/02/2015 09:45	171	163	121	130	585	4	0
11/02/2015 09:50	176	169	126	123	594	4	0
11/02/2015 09:55	163	166	126	126	581	4	0
11/02/2015 10:00	173	141	115	116	545	4	0
11/02/2015 10:05	159	156	129	133	577	4	0
11/02/2015 10:10	174	146	127	131	578	4	0
11/02/2015 10:15	179	158	121	136	594	4	0
11/02/2015 10:20	160	141	109	114	524	4	0
11/02/2015 10:25	163	150	126	133	572	4	0
11/02/2015 10:30	176	158	133	137	604	4	0
11/02/2015 10:35	180	163	131	138	612	4	0
11/02/2015 10:40	163	171	130	130	594	4	0
11/02/2015 10:45	150	151	137	129	567	4	0
11/02/2015 10:50	148	157	136	131	572	4	0
11/02/2015 10:55	174	160	139	121	594	4	0
11/02/2015 11:00	154	169	133	123	579	4	0
11/02/2015 11:05	154	163	131	141	589	4	0
