5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	54	53	47	33	187	4	0
11/02/2015 00:05	35	39	34	33	141	4	0
11/02/2015 00:10	43	47	35	32	157	4	0
11/02/2015 00:15	36	37	30	31	134	4	0
11/02/2015 00:20	35	47	35	30	147	4	0
11/02/2015 00:25	41	43	36	28	148	4	0
11/02/2015 00:30	36	31	34	27	128	4	0
11/02/2015 00:35	36	31	29	26	122	4	0
11/02/2015 00:40	29	39	26	25	119	4	0
11/02/2015 00:45	24	36	21	24	105	4	0
11/02/2015 00:50	28	29	26	23	106	4	0
11/02/2015 00:55	26	31	24	22	103	4	0
11/02/2015 01:00	19	27	24	20	90	4	0
11/02/2015 01:05	18	27	24	19	88	4	0
11/02/2015 01:10	20	40	20	19	99	4	0
11/02/2015 01:15	17	23	18	20	78	4	0
11/02/2015 01:20	14	22	17	19	72	4	0
11/02/2015 01:25	19	26	19	18	82	4	0
11/02/2015 01:30	23	33	20	18	94	4	0
11/02/2015 01:35	14	23	19	18	74	4	0
11/02/2015 01:40	16	18	16	18	68	4	0
11/02/2015 01:45	16	21	19	17	73	4	0
11/02/2015 01:50	20	21	17	17	75	4	0
11/02/2015 01:55	14	17	19	16	66	4	0
11/02/2015 02:00	10	18	18	16	62	4	0
11/02/2015 02:05	9	18	12	15	54	4	0
11/02/2015 02:10	10	16	16	16	58	4	0
11/02/2015 02:15	6	13	14	16	49	4	0
11/02/2015 02:20	13	19	13	16	61	4	0
11/02/2015 02:25	17	25	15	15	72	4	0
11/02/2015 02:30	8	15	11	13	47	4	0
11/02/2015 02:35	14	23	20	13	70	4	0
11/02/2015 02:40	13	20	17	13	63	4	0
11/02/2015 02:45	16	29	19	12	76	4	0
11/02/2015 02:50	14	20	16	12	62	4	0
11/02/2015 02:55	10	17	13	12	52	4	0
11/02/2015 03:00	17	21	18	14	70	4	0
11/02/2015 03:05	11	18	14	14	57	4	0
11/02/2015 03:10	17	29	20	11	77	4	0
11/02/2015 03:15	19	25	14	13	71	4	0
11/02/2015 03:20	19	29	20	12	80	4	0
11/02/2015 03:25	19	27	18	12	76	4	0
11/02/2015 03:30	21	29	19	15	84	4	0
11/02/2015 03:35	36	44	28	14	122	4	0
11/02/2015 03:40	36	40	30	16	122	4	0
11/02/2015 03:45	43	46	31	16	136	4	0
11/02/2015 03:50	37	39	26	19	121	4	0
11/02/2015 03:55	37	38	26	16	117	4	0
11/02/2015 04:00	36	46	30	16	128	4	0
11/02/2015 04:05	44	44	39	16	143	4	0
11/02/2015 04:10	51	50	37	21	159	4	0
11/02/2015 04:15	70	54	44	22	190	4	0
11/02/2015 04:20	67	68	49	25	209	4	0
11/02/2015 04:25	77	74	53	26	230	4	0
11/02/2015 04:30	80	86	60	31	257	4	0
11/02/2015 04:35	103	81	66	33	283	4	0
11/02/2015 04:40	114	94	69	38	315	4	0
11/02/2015 04:45	126	106	84	40	356	4	0
11/02/2015 04:50	114	97	74	42	327	4	0
11/02/2015 04:55	116	100	77	40	333	4	0
11/02/2015 05:00	131	103	76	47	357	4	0
11/02/2015 05:05	149	110	79	48	386	4	0
11/02/2015 05:10	169	128	103	52	452	4	0
11/02/2015 05:15	193	154	113	62	522	4	0
11/02/2015 05:20	214	177	134	72	597	4	0
11/02/2015 05:25	237	191	156	73	657	4	0
11/02/2015 05:30	229	195	153	82	659	4	0
11/02/2015 05:35	227	199	183	89	698	4	0
11/02/2015 05:40	230	183	177	109	699	4	0
11/02/2015 05:45	217	187	174	100	678	4	0
11/02/2015 05:50	233	187	180	104	704	4	0
11/02/2015 05:55	208	184	156	102	650	4	0
11/02/2015 06:00	209	186	160	95	650	4	0
11/02/2015 06:05	206	176	146	121	649	4	0
11/02/2015 06:10	205	177	159	125	666	4	0
11/02/2015 06:15	201	174	161	123	659	4	0
11/02/2015 06:20	200	164	141	130	635	4	0
11/02/2015 06:25	197	167	147	122	633	4	0
11/02/2015 06:30	188	169	150	145	652	4	0
11/02/2015 06:35	189	170	143	143	645	4	0
11/02/2015 06:40	189	161	144	149	643	4	0
11/02/2015 06:45	173	161	130	151	615	4	0
11/02/2015 06:50	193	159	134	166	652	4	0
11/02/2015 06:55	166	150	125	157	598	4	0
11/02/2015 07:00	158	147	111	154	570	4	0
11/02/2015 07:05	178	171	134	156	639	4	0
11/02/2015 07:10	179	160	129	161	629	4	0
11/02/2015 07:15	147	132	113	163	555	4	0
11/02/2015 07:20	173	146	124	159	602	4	0
11/02/2015 07:25	167	144	116	162	589	4	0
11/02/2015 07:30	193	161	137	151	642	4	0
11/02/2015 07:35	139	131	104	149	523	4	0
11/02/2015 07:40	167	153	124	140	584	4	0
11/02/2015 07:45	150	130	110	140	530	4	0
11/02/2015 07:50	156	139	111	137	543	4	0
11/02/2015 07:55	159	134	116	155	564	4	0
11/02/2015 08:00	151	126	113	151	541	4	0
11/02/2015 08:05	154	156	115	150	575	4	0
11/02/2015 08:10	151	150	110	154	565	4	0
11/02/2015 08:15	149	144	113	144	550	4	0
11/02/2015 08:20	144	129	104	138	515	4	0
11/02/2015 08:25	153	139	122	149	563	4	0
11/02/2015 08:30	142	136	111	152	541	4	0
11/02/2015 08:35	167	144	129	148	588	4	0
11/02/2015 08:40	143	125	124	148	540	4	0
11/02/2015 08:45	164	147	114	149	574	4	0
11/02/2015 08:50	136	147	113	123	519	4	0
11/02/2015 08:55	120	141	110	119	490	4	0
11/02/2015 09:00	166	149	121	147	583	4	0
11/02/2015 09:05	144	130	87	142	503	4	0
11/02/2015 09:10	153	131	109	142	535	4	0
11/02/2015 09:15	143	153	114	144	554	4	0
11/02/2015 09:20	160	137	124	146	567	4	0
11/02/2015 09:25	153	133	114	146	546	4	0
11/02/2015 09:30	133	125	109	147	514	4	0
