5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	71.7	74	72	69.2	64.5	71.2	5	100
11/09/2015 00:05	63.8	70.5	72.7	68.4	65	65.7	5	100
11/09/2015 00:10	66.2	69.3	74.6	66.4	63.4	67.5	5	100
11/09/2015 00:15	70.5	71.1	76.3	68.9	61.5	70.1	5	100
11/09/2015 00:20	71.6	73.7	71.9	69.4	61.8	71.7	5	100
11/09/2015 00:25	74.5	74.5	74.6	69	64.3	73.5	5	100
11/09/2015 00:30	76.5	72.7	75.2	69.6	66.6	74.3	5	100
11/09/2015 00:35	77.9	72.1	75.6	68.8	65.7	76.1	5	100
11/09/2015 00:40	76.8	71.8	75.2	67.5	64.4	75.3	5	100
11/09/2015 00:45	75.9	72.3	75.3	66.3	66.4	73.8	5	100
11/09/2015 00:50	75.9	71.2	71.1	67.5	65.2	73.7	5	100
11/09/2015 00:55	74.7	71.1	71.9	67.8	64.8	72.9	5	100
11/09/2015 01:00	77	71.4	71.8	64.3	66.1	73.5	5	100
11/09/2015 01:05	79.4	73.5	73.2	66.9	64.3	76.7	5	100
11/09/2015 01:10	78.8	72.9	73.3	67.9	65.4	76.4	5	100
11/09/2015 01:15	72.9	70.4	74.2	70.8	63.3	72	5	100
11/09/2015 01:20	76.4	71.3	68.8	69.5	64.7	74.3	5	100
11/09/2015 01:25	75.3	73.3	71.9	70.8	62.5	74	5	100
11/09/2015 01:30	77.8	73.5	67.7	73	66.3	74.9	5	100
11/09/2015 01:35	77.6	73.7	70.4	71.1	64.7	75.5	5	100
11/09/2015 01:40	77.1	73.9	71.1	69.9	64.5	74.9	5	100
11/09/2015 01:45	72.2	75.6	73.5	70.6	64.7	71.8	5	100
11/09/2015 01:50	76.6	75.1	72	68.2	66.9	74.6	5	100
11/09/2015 01:55	77.3	74.5	73.3	69.3	65.6	75	5	100
11/09/2015 02:00	78.4	75.1	73.3	69.2	64.8	77.1	5	100
11/09/2015 02:05	78.2	74	74.3	70.9	64.8	76.5	5	100
11/09/2015 02:10	78.4	73.3	74.3	74	63.9	76.6	5	100
11/09/2015 02:15	78.5	76.2	76.7	79.2	67.9	76.7	5	100
11/09/2015 02:20	69.6	73.4	74	74.2	71.1	70.6	5	100
11/09/2015 02:25	72.2	72.9	74	74	67.9	72.5	5	100
11/09/2015 02:30	75	73.6	73.6	71.2	67.9	73.9	5	100
11/09/2015 02:35	77.4	73.2	71	69.1	66.1	76	5	100
11/09/2015 02:40	76.1	73.6	74.3	72	71.9	74.6	5	100
11/09/2015 02:45	78.9	73.3	69.4	75.6	69.1	76	5	100
11/09/2015 02:50	70.2	74.5	70.6	70.3	68.8	70.6	5	100
11/09/2015 02:55	73	74.5	69.2	70.6	66.4	72.6	5	100
11/09/2015 03:00	76.8	76.1	71	76.8	65.5	75	5	100
11/09/2015 03:05	75.4	73.8	74.2	72.8	64.5	74.7	5	100
11/09/2015 03:10	77.4	74.3	74	71.2	69.4	75.3	5	100
11/09/2015 03:15	78.5	73.1	68.2	65.1	70.8	75.3	5	100
11/09/2015 03:20	76.9	76.1	74	77.9	67	76.4	5	100
11/09/2015 03:25	73.9	74.6	71.5	71.9	64.4	73.3	5	100
11/09/2015 03:30	74.3	71.4	69.8	77.3	62.1	73.4	5	100
11/09/2015 03:35	75	70.4	71	77	46.1	71.3	5	100
11/09/2015 03:40	72.8	71.8	73	76.6	54.1	71.8	5	100
11/09/2015 03:45	72.8	73.1	69.6	76.4	60.3	70.9	5	100
11/09/2015 03:50	57.8	71.9	70.9	79.2	59.8	64.9	5	100
11/09/2015 03:55	64.9	73	74.8	72.4	51.2	65.8	5	100
11/09/2015 04:00	75.9	76	70.2	68.9	61.6	72.7	5	100
11/09/2015 04:05	80.5	73.3	70.1	66.8	74.5	76.7	5	100
