5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	76.5	74	72	69.2	64.5	72	5	100
11/09/2015 00:05	75.8	73.5	72.2	67.9	64	71.6	5	100
11/09/2015 00:10	76.5	74.7	71.4	69.3	64.1	72.5	5	100
11/09/2015 00:15	76.5	74.9	71.4	69.3	64.2	72.7	5	100
11/09/2015 00:20	76.3	75.2	71.3	68.7	64	72.6	5	100
11/09/2015 00:25	76.5	75.1	72.1	69	64.5	72.9	5	100
11/09/2015 00:30	76.4	75.1	72.2	69.8	64.8	73	5	100
11/09/2015 00:35	76.5	74.7	69.4	69.8	65	71.6	5	100
11/09/2015 00:40	76.7	74.4	70.3	69.9	65.2	72.1	5	100
11/09/2015 00:45	76.7	74.1	71.3	69.7	65.3	72.9	5	100
11/09/2015 00:50	76.6	74.5	69.2	68.8	64.2	72.4	5	100
11/09/2015 00:55	76.8	72.7	70.8	68.5	64.3	71.9	5	100
11/09/2015 01:00	68.8	65.5	60.1	57.3	57.8	62	5	0
11/09/2015 01:05	69	65.6	60.2	57.5	57.6	62.2	5	0
11/09/2015 01:10	69.4	66	60.6	57.8	58.4	62.6	5	0
11/09/2015 01:15	76.5	74	72	69.2	64.5	72.3	5	100
11/09/2015 01:20	76.5	74.7	72.3	69.4	64.5	72.9	5	100
11/09/2015 01:25	76.4	74.2	70.9	69.3	64.6	71.9	5	100
11/09/2015 01:30	76.3	74	70.8	69.1	64.6	71.9	5	100
11/09/2015 01:35	76.5	73.5	73.9	69.2	62.7	71.6	5	100
11/09/2015 01:40	76.5	74.2	72.2	69.5	63.8	72.5	5	100
11/09/2015 01:45	76.4	73.8	72.4	68.7	63.8	71.8	5	100
11/09/2015 01:50	76.3	74	72.5	68.1	63.8	73	5	100
11/09/2015 01:55	76.3	74	71.9	68.6	64.3	72.1	5	100
