5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Lane 6 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 02:25	76.5	73.9	72.1	67	65.3	64.4	69.9	6	100
11/09/2015 02:30	76.5	73.8	71.9	67	64.1	64.4	69.8	6	100
11/09/2015 02:35	76.6	74.1	72	67.9	63.6	64.5	70.1	6	100
11/09/2015 02:40	76.4	74.1	71.9	69.1	61.4	64.4	69.6	6	100
11/09/2015 02:45	76.6	73.8	71.9	68.9	63.8	64.4	69.6	6	100
11/09/2015 02:50	76.3	73.7	72.1	69	63.4	64.4	70.4	6	100
11/09/2015 02:55	76.4	74	71.8	68.6	62.6	64.4	70.6	6	100
11/09/2015 03:00	76.5	74	71.5	68.7	63	64.4	70.4	6	100
11/09/2015 03:05	76.5	73.9	71.9	68.3	63.5	64.4	70.1	6	100
11/09/2015 03:10	76.5	73.5	71.9	68.5	64.3	64.4	70.7	6	100
11/09/2015 03:15	76.5	73.7	71.8	69.3	64.4	64.3	71	6	100
11/09/2015 03:20	76.4	74.3	72.1	69.1	64.1	64.4	72	6	100
11/09/2015 03:25	76.4	74.2	72.2	69.8	60.4	64.5	69.8	6	100
11/09/2015 03:30	76.4	74.2	72.2	67	62.4	64.5	70.1	6	100
11/09/2015 03:35	76.3	74.1	71.6	66.6	58.5	64.6	69.7	6	100
11/09/2015 03:40	76.3	74	71.6	65.6	58.5	64.6	68.9	6	100
11/09/2015 03:45	76.2	73.7	72	59.3	54.8	64.3	67	6	100
11/09/2015 03:50	76.4	73.7	71.5	63.2	59.5	64.3	69.4	6	100
11/09/2015 03:55	76.6	74.3	71.1	65.4	62	64.6	70.6	6	100
11/09/2015 04:00	76.6	74.7	71.6	67.2	62.5	64.3	70.6	6	100
11/09/2015 04:05	76.4	74.4	71.6	68.7	59.7	64.3	69.8	6	100
11/09/2015 04:10	76.4	75	72.3	67.2	59.2	64.3	71.3	6	100
11/09/2015 04:15	76.4	74.3	72.4	60.2	59.6	64.6	69.9	6	100
11/09/2015 04:20	76.2	75.8	72.1	59.7	60.3	64.5	69.8	6	100
11/09/2015 04:25	75.8	75.3	71.5	60.7	58.9	63.9	69.5	6	100
11/09/2015 04:30	76.2	74.6	71.5	59.5	56.6	64.2	69	6	100
11/09/2015 04:35	75.4	73.7	72.6	63.8	61.3	64.6	70.8	6	100
11/09/2015 04:40	69.5	69.7	66.4	60.3	60.6	64.5	65.8	6	100
11/09/2015 04:45	50.9	55	57.9	53.3	63.6	64.7	56.4	6	100
11/09/2015 04:50	41.4	46.6	54.6	59.9	65.8	64.7	52.6	6	100
11/09/2015 04:55	57.5	59.9	63.6	60.8	65.8	64.9	61.5	6	100
11/09/2015 05:00	67.7	67.7	66.3	68.9	66.5	64.9	67.4	6	100
11/09/2015 05:05	72.3	70.4	66.9	68.3	66.6	64.9	69.3	6	100
11/09/2015 05:10	74.7	72.9	71.4	69.9	67.3	64	71.1	6	100
11/09/2015 05:15	75.8	74	73.9	69.9	67.7	64.4	72.4	6	100
11/09/2015 05:20	75.6	73.6	71.9	74.4	70.5	64.4	73.1	6	100
11/09/2015 05:25	75.5	72.7	71.3	64.9	70.4	64.5	71.3	6	100
11/09/2015 05:30	75.2	72.9	70	65.2	69.1	64.7	71	6	100
11/09/2015 05:35	74.4	72.5	70.4	67.7	69.3	64.8	70.9	6	100
11/09/2015 05:40	74	72.2	69.1	69	65.9	64.1	70.1	6	100
11/09/2015 05:45	73.6	72.5	68	72.8	65.8	64.4	70.3	6	100
11/09/2015 05:50	73.1	72.7	69.2	69.8	65.4	64.3	69.8	6	100
11/09/2015 05:55	72.7	73.4	67.8	71.1	63.6	64.5	69.5	6	100
11/09/2015 06:00	71.8	72.9	67.1	68.1	62.6	63.6	68.5	6	100
11/09/2015 06:05	72.6	74.3	68.4	64.6	56.5	63.3	67	6	100
11/09/2015 06:10	73.5	73.6	69.3	66.2	50	59	65.8	6	100
11/09/2015 06:15	73.3	73.9	69.7	66.1	35.2	51.8	62.4	6	100
11/09/2015 06:20	73.6	73.2	71.4	65.3	26.9	43	60.5	6	100
11/09/2015 06:25	75.6	73.2	73.2	64.7	21.2	37.4	59.3	6	100
11/09/2015 06:30	75.4	74.4	72.5	64.8	22.1	41.4	59.9	6	100
11/09/2015 06:35	75.5	73.6	72.7	65.2	23.6	43.1	60	6	100
11/09/2015 06:40	75.5	73.8	73.5	64.4	22.5	42.8	59.5	6	100
11/09/2015 06:45	75	73.1	72.9	67.6	23.4	43.4	60.9	6	100
11/09/2015 06:50	74	70	71.1	65.5	20.5	42.5	58.9	6	100
11/09/2015 06:55	73.3	70.9	71.6	64.1	19.4	39.5	58.6	6	100
11/09/2015 07:00	74.8	72	72.6	64.7	17.6	39.5	59.8	6	100
11/09/2015 07:05	75.8	72.6	70.2	68	25.2	42.2	59.8	6	100
11/09/2015 07:10	75.2	73.5	72	67	25.5	42.7	60.4	6	100
11/09/2015 07:15	74.7	73	72.7	67.4	22.3	41.5	61	6	100
11/09/2015 07:20	74.7	71.8	71.2	63.6	17.1	29.5	59.1	6	100
11/09/2015 07:25	75.3	71	71.8	63.9	13.9	19.1	58.4	6	100
11/09/2015 07:30	74.5	70.1	69.2	64.8	11.8	16	56.3	6	100
11/09/2015 07:35	74	69.8	68.3	67	11.3	18.3	57.1	6	100
11/09/2015 07:40	74.2	70.5	68.1	68.9	10.8	15	57.3	6	100
11/09/2015 07:45	74.4	70.8	68.4	67.6	9.7	17.8	57.2	6	100
11/09/2015 07:50	73.6	70.5	69.2	67.6	10.8	23.2	56.7	6	100
11/09/2015 07:55	74.8	71.3	70.3	66.7	9.8	15.7	58.2	6	100
11/09/2015 08:00	73.7	70.9	70.7	66.2	8.8	14.9	57.7	6	100
11/09/2015 08:05	74.5	70.2	70	65.6	10.3	20.3	57.3	6	100
11/09/2015 08:10	72.8	69.9	67.8	63.8	12.7	28.6	57	6	100
11/09/2015 08:15	68.7	68.1	66.2	63.8	16.7	32.8	55.7	6	100
11/09/2015 08:20	69.8	67.1	64.8	62.6	23.3	38.6	56.7	6	100
11/09/2015 08:25	70.8	67.7	65.7	61.9	26.8	42.2	57.4	6	100
11/09/2015 08:30	64.2	63	61.1	60	28.7	43.1	54.3	6	100
11/09/2015 08:35	54.4	55.7	53.4	54.1	29.7	44.4	49	6	100
11/09/2015 08:40	54.8	54.9	56.5	55.3	26.5	43.1	49.4	6	100
11/09/2015 08:45	65.5	63.4	64.7	62.3	26.9	43	55.2	6	100
11/09/2015 08:50	70.4	68.7	68.4	64.6	23.1	40.8	57.5	6	100
11/09/2015 08:55	71.6	70.7	69.6	66.8	27.5	42.1	59.1	6	100
11/09/2015 09:00	72.6	71.4	70	65.7	32.7	43.1	60.2	6	100
11/09/2015 09:05	73.7	71.5	68.2	64.4	28.5	38.7	59.9	6	100
11/09/2015 09:10	74.4	72.4	70.4	66.3	25.7	37	59.9	6	100
11/09/2015 09:15	74.6	72.1	71.1	65.5	19.4	35.3	59.1	6	100
11/09/2015 09:20	75.8	73	70.3	63.5	20.7	35.2	58	6	100
11/09/2015 09:25	75.8	72.4	70.8	63.8	23.3	38	59.6	6	100
11/09/2015 09:30	73.6	71.2	70.5	62.9	22.1	33.5	57.8	6	100
11/09/2015 09:35	74.8	70.4	70.9	62	20.1	28.1	56.3	6	100
11/09/2015 09:40	75	71.5	69.5	63.6	17.8	25.5	57.3	6	100
11/09/2015 09:45	74.9	71.1	67.8	63.8	16.1	26.9	57.7	6	100
11/09/2015 09:50	74.9	71.6	69.9	65.5	17.2	30.6	57.4	6	100
11/09/2015 09:55	73.7	71.5	67.7	64.7	23.4	36.2	57.8	6	100
11/09/2015 10:00	74	70.8	63.7	64	29.7	44.3	58.9	6	100
11/09/2015 10:05	73.7	70	65.8	64.5	35.5	48.1	60.6	6	100
11/09/2015 10:10	75.1	70.1	66	62.8	29.3	44.4	59.7	6	100
11/09/2015 10:15	75.9	70.8	67.6	63.9	21.4	39.5	59	6	100
11/09/2015 10:20	74.9	69.4	67.6	61.3	21.2	38.1	58.4	6	100
11/09/2015 10:25	72.6	68	66.3	61.1	19.3	35.8	56.5	6	100
11/09/2015 10:30	74.1	69.1	65.5	62.5	21.3	37.5	54.7	6	100
11/09/2015 10:35	73.7	70.6	65.9	63.3	18.4	38.2	57.2	6	100
11/09/2015 10:40	72.1	69.2	64.5	60.1	21	38.3	56	6	100
11/09/2015 10:45	70.9	69	63.3	58.6	19.5	37.4	54.6	6	100
11/09/2015 10:50	71.7	69.1	64.8	58.6	19.5	38.1	55.8	6	100
11/09/2015 10:55	71.6	67.7	64	59.2	23.1	40.2	56.7	6	100
11/09/2015 11:00	72.2	66.9	62.4	57.9	25	42.6	57.2	6	100
11/09/2015 11:05	70.6	65.2	60	55.7	33.2	46.7	57	6	100
11/09/2015 11:10	70.8	64.9	60.4	58	31.9	48.6	57.9	6	100
11/09/2015 11:15	68.9	64.1	62	57.4	37.7	51.6	58.4	6	100
11/09/2015 11:20	71	66.8	62.2	58.1	42.4	53.2	60.5	6	100
11/09/2015 11:25	70	65.5	61.3	57.7	44.3	53.5	60.3	6	100
11/09/2015 11:30	68.3	64.4	60.1	58.3	32.3	42.9	56.8	6	100
11/09/2015 11:35	69.1	65.5	60.7	58.6	28.2	42.7	56.8	6	100
11/09/2015 11:40	71.4	66.4	60.2	58.3	26.8	43.1	57	6	100
11/09/2015 11:45	73	67.6	62.2	61.5	25.5	38.4	56.6	6	100
11/09/2015 11:50	70.4	65.4	60.1	59.5	23.1	38.7	56.6	6	100
11/09/2015 11:55	69.3	66.3	59	58.8	27	44.9	57.2	6	100
11/09/2015 12:00	60.5	59	55.5	54.6	32	48.5	52.9	6	100
11/09/2015 12:05	49.5	49.2	48.3	49.3	43.7	53.8	48.3	6	100
11/09/2015 12:10	54.3	52.2	53.1	51	50	57.2	52.5	6	100
11/09/2015 12:15	50.2	50.1	52.1	50.8	50.5	59.3	51	6	100
11/09/2015 12:20	45.7	48.7	50.5	51	49	55.8	49.3	6	100
11/09/2015 12:25	50.3	50.4	50.5	49.6	38.6	49.3	48.4	6	100
11/09/2015 12:30	59.1	58.5	54.9	54.7	33.7	43.8	52.2	6	100
11/09/2015 12:35	62.9	61.8	59.3	56.7	28	41.9	54	6	100
11/09/2015 12:40	62.2	58.1	57.2	56.5	27.1	38.8	52.5	6	100
11/09/2015 12:45	52.2	55.1	56.1	54.1	26	36.8	48	6	100
11/09/2015 12:50	59	59.4	57.4	54.1	27.1	39.5	51.1	6	100
11/09/2015 12:55	58.5	54.4	51.9	52.2	23.5	40.2	49.4	6	100
11/09/2015 13:00	44.7	43.3	44.5	49	26	48.3	42.2	6	100
11/09/2015 13:05	42.9	46.4	47	49.5	28.3	50.5	43.5	6	100
11/09/2015 13:10	55.1	54.4	55.4	55.4	27.5	54	51.1	6	100
11/09/2015 13:15	64.1	61.7	58.9	59.2	33.6	59.1	56.3	6	100
11/09/2015 13:20	56.3	56.1	53.4	56.3	42.5	64.7	53.4	6	100
11/09/2015 13:25	46.5	48.9	50.6	53.3	49.8	70.2	50.7	6	100
11/09/2015 13:30	51.7	52.1	51.1	53.1	50.6	73.1	52.9	6	100
11/09/2015 13:35	61.4	58.7	57.5	56.2	51.6	71.3	58	6	100
11/09/2015 13:40	53.1	53.9	55.5	54.4	51.6	72.1	54.8	6	100
11/09/2015 13:45	51.4	53.2	54	54.3	51.9	71.8	54.1	6	100
11/09/2015 13:50	43	47.3	48.7	51	50.6	70.7	49.6	6	100
11/09/2015 13:55	38.9	43.2	46.1	49.6	48.1	70	46.5	6	100
11/09/2015 14:00	43.5	46.7	48.5	48.4	43.2	64.8	47.3	6	100
11/09/2015 14:05	39.1	44.3	47.2	46.8	44.5	69	45.6	6	100
11/09/2015 14:10	24.8	30.5	36.9	39.7	49.9	70.3	39.7	6	100
11/09/2015 14:15	16.2	18.4	22	24.7	51.9	69.8	36.1	6	100
11/09/2015 14:20	16.4	16.4	19	20.7	51.7	68.7	30.5	6	100
11/09/2015 14:25	20.7	22.2	30.1	33.8	48.7	67.6	33.9	6	100
11/09/2015 14:30	24.6	30.8	38.7	42.4	48.2	67.7	38.4	6	100
11/09/2015 14:35	38.5	42.6	46.4	50.3	51.8	66.4	46.6	6	100
11/09/2015 14:40	33.9	40	44.5	46.8	51.9	67.2	44.6	6	100
11/09/2015 14:45	27.7	33.2	38.7	41.9	50.9	68.5	40.5	6	100
11/09/2015 14:50	22.2	29.1	35.5	39.8	51.2	68.6	37.7	6	100
11/09/2015 14:55	18.9	24	29.1	36.2	56.1	68.3	34.5	6	100
11/09/2015 15:00	18.4	19.5	21.9	30.7	57.5	65.4	33.6	6	100
11/09/2015 15:05	19.6	20.7	21.4	30.1	57.6	63.7	32	6	100
11/09/2015 15:10	17.8	18.7	24.3	31.8	58.5	63.5	32.3	6	100
11/09/2015 15:15	19	19.9	24.8	32.4	55.9	60.7	32.2	6	100
11/09/2015 15:20	17.2	18.8	23.2	31.1	55.8	63.3	32.2	6	100
11/09/2015 15:25	16.4	18.2	23.6	28.1	55.4	62.5	31.4	6	100
11/09/2015 15:30	13.5	14.4	17.2	19.7	57.5	62.9	30	6	100
11/09/2015 15:35	13.4	14	16.4	17.6	58.1	61.7	28.1	6	100
11/09/2015 15:40	14.1	14.6	17.9	19.9	60.6	61.3	27.9	6	100
11/09/2015 15:45	12.9	13.5	16.9	22	58.3	61.4	27.1	6	100
11/09/2015 15:50	11.6	12.7	14.3	18.8	59	60.8	27.8	6	100
11/09/2015 15:55	11.2	13.3	15.1	16.8	58.4	60.8	26.3	6	100
11/09/2015 16:00	10	11.3	13.3	15.1	60.2	62.8	26.1	6	100
11/09/2015 16:05	11.7	13.6	17	22.1	59.6	60.1	27.8	6	100
11/09/2015 16:10	13.7	15.2	18.6	23.9	58.7	61.8	29.1	6	100
11/09/2015 16:15	13.1	13.3	16.9	23	58.3	62.1	28.1	6	100
11/09/2015 16:20	13.4	12.9	16.3	19.4	56.6	61.7	27.2	6	100
11/09/2015 16:25	12.8	12.5	14.9	17.8	57.1	61.4	27.2	6	100
11/09/2015 16:30	12.2	11.2	12.9	14.5	58.1	63	26.5	6	100
11/09/2015 16:35	11.8	10.9	13.2	15.1	57.3	63.2	24.3	6	100
11/09/2015 16:40	11.8	12.2	14.8	18	58.8	63.4	27.2	6	100
11/09/2015 16:45	11.6	13.3	16.1	23.8	56.8	63.5	27.6	6	100
11/09/2015 16:50	11.5	12.6	15.8	23.6	59.2	63.6	28.3	6	100
11/09/2015 16:55	10.9	11.7	13.8	17.5	57	63.1	25.7	6	100
11/09/2015 17:00	11.2	12.3	14.2	19	57.4	63.3	26.1	6	100
11/09/2015 17:05	9.6	12.4	12.9	19.9	58.1	63.7	27.5	6	100
11/09/2015 17:10	10	12.4	13.1	19	57.7	62.7	26.6	6	100
11/09/2015 17:15	10.4	11.7	12.9	16.4	57.8	63	26.8	6	100
11/09/2015 17:20	11	11.2	13	15.8	57.6	63.7	26.3	6	100
11/09/2015 17:25	10.9	11.2	12	13.3	54.1	61.3	26.5	6	100
11/09/2015 17:30	10.8	11.4	11.3	12.9	34.4	50.4	20.5	6	100
11/09/2015 17:35	11.1	10	9.9	11.5	21.3	30.4	15.1	6	100
11/09/2015 17:40	10.6	10	10.6	11.5	15.5	18.3	12.4	6	100
11/09/2015 17:45	11.3	9.7	12	12	11.6	13.9	11.7	6	100
11/09/2015 17:50	10	9.3	12.3	10.8	9.3	13.6	10.9	6	100
11/09/2015 17:55	9.9	9.9	12.8	11.8	9.2	18.3	11.8	6	100
11/09/2015 18:00	9.7	10.4	11.4	10.3	9.2	13	10.6	6	100
11/09/2015 18:05	10.3	11.3	11.2	11.8	9.9	16.1	11.5	6	100
11/09/2015 18:10	10.1	10.1	11.2	11.4	11.6	28.5	12.9	6	100
11/09/2015 18:15	10	10.9	12.3	10.9	12.5	32.8	14	6	100
11/09/2015 18:20	11.3	12.6	14.9	18.2	36.6	48.9	19.7	6	100
11/09/2015 18:25	11.8	11.6	11.9	14.8	49.4	56.5	21.7	6	100
11/09/2015 18:30	11.2	11	12.6	14.4	52.6	59.5	24.1	6	100
11/09/2015 18:35	12.3	12.5	13.9	14.6	54.3	56.8	25.2	6	100
11/09/2015 18:40	12.7	12.2	13.9	18.1	55.6	59.4	27.3	6	100
11/09/2015 18:45	12.4	13.6	16.1	18.4	55.6	61.3	25.9	6	100
11/09/2015 18:50	13	15.2	16.6	20.4	50.2	59.2	26.2	6	100
11/09/2015 18:55	12.2	14.4	16	18.6	36.5	50.5	23.2	6	100
11/09/2015 19:00	13.1	14.6	17.9	22.6	23.7	41.2	21	6	100
11/09/2015 19:05	12.9	14.4	18.1	23.4	18.2	33.9	19.6	6	100
11/09/2015 19:10	16.8	17.6	22	27.4	17.5	36.7	21.9	6	100
11/09/2015 19:15	15.1	16.8	19.7	27.9	34.6	49.5	24.5	6	100
11/09/2015 19:20	18.5	20	23	32	49.4	57.3	29.4	6	100
11/09/2015 19:25	21.8	24.9	29.7	35.7	55.1	60.2	33.8	6	100
11/09/2015 19:30	18.8	25	30.8	37.7	58.3	61.7	35.6	6	100
11/09/2015 19:35	20	23.8	28.6	33	62.8	63.1	33.6	6	100
11/09/2015 19:40	27.1	29.4	34.6	38.3	64	62.7	38.3	6	100
11/09/2015 19:45	36.1	37.9	41.2	44.5	62	63.7	44	6	100
11/09/2015 19:50	34.1	36.1	39.1	44.1	61.4	64.3	43	6	100
11/09/2015 19:55	42.5	44	48.1	50.1	64	64.8	50.1	6	100
11/09/2015 20:00	57.6	57.3	57.6	59.1	65	64.8	59.4	6	100
11/09/2015 20:05	65.4	63.9	63.1	61.4	65.2	65	63.9	6	100
11/09/2015 20:10	70.1	68.3	65.7	64.4	64.1	64.1	66.5	6	100
11/09/2015 20:15	72	70.7	68	67.4	64.6	65.5	68.5	6	100
11/09/2015 20:20	73	71.4	69.5	67.2	64	64.3	69.1	6	100
11/09/2015 20:25	72.3	70.9	70.7	67.1	61.2	64.6	68.7	6	100
11/09/2015 20:30	72.9	71.4	71.4	67.7	62.8	63.7	69.2	6	100
11/09/2015 20:35	73.1	71.8	70.4	64.4	59.4	63.9	68.1	6	100
11/09/2015 20:40	72.9	70.9	68.4	65.9	62.2	63.9	68	6	100
11/09/2015 20:45	71.3	72	71.1	68	59.2	63.7	68.6	6	100
11/09/2015 20:50	72.3	71.8	69.3	68.4	55.9	64.7	67.6	6	100
11/09/2015 20:55	72	72.3	69.3	69.5	60	65.1	68.5	6	100
11/09/2015 21:00	73.4	71.4	68.6	68.7	63.4	65.1	69.4	6	100
11/09/2015 21:05	73.8	72.2	70.3	69.3	63.3	64.9	69.9	6	100
11/09/2015 21:10	75.1	73	71	70.3	63.1	64.9	70.6	6	100
11/09/2015 21:15	74.2	72.7	71	70.9	64.7	64.2	70.8	6	100
11/09/2015 21:20	74.8	73.1	71.3	68	65.1	64	70.3	6	100
11/09/2015 21:25	73.5	71.6	71	64.4	64.1	64.2	69.2	6	100
11/09/2015 21:30	74	72.4	67.5	64.2	63.1	64.4	68.2	6	100
11/09/2015 21:35	76.1	72.3	70.9	65.2	64.3	63.4	69.7	6	100
11/09/2015 21:40	75.6	73.4	71	65.3	64.2	62.2	69.6	6	100
11/09/2015 21:45	74.6	72.4	69.5	68.5	62.8	63.2	69.5	6	100
11/09/2015 21:50	74.7	73.1	69.4	70.8	63.5	63.4	70.2	6	100
11/09/2015 21:55	74.3	73.8	67.9	68.6	64.3	64.4	69.9	6	100
11/09/2015 22:00	74.1	74	69.4	71.3	63.4	64.3	70.4	6	100
11/09/2015 22:05	75.4	73.3	69.4	67.1	62.4	63.5	69.1	6	100
11/09/2015 22:10	75.2	74.1	69.3	69.9	62.8	63.8	69.9	6	100
11/09/2015 22:15	76.8	74.5	71.3	68.6	63.6	64	70.5	6	100
11/09/2015 22:20	77.4	74.7	70.9	69.6	61.9	63.7	70.8	6	100
11/09/2015 22:25	76.9	74.8	70.9	69.4	62.1	64.1	70.7	6	100
11/09/2015 22:30	77.1	75	72.9	71	67.3	64.4	72.5	6	100
11/09/2015 22:35	76.4	74.3	72.7	66.7	68.9	63.8	71.7	6	100
11/09/2015 22:40	77	75.1	71.2	70	68.2	64.3	71.9	6	100
11/09/2015 22:45	76.6	76	71.6	72.3	67.5	64.3	72.4	6	100
11/09/2015 22:50	75.9	73.4	71.9	68.4	66.1	63.5	70.7	6	100
11/09/2015 22:55	76.5	74.7	73.5	69.2	63.6	64	71.2	6	100
11/09/2015 23:00	76.4	72.5	73.3	67.1	65.3	63.7	70.6	6	100
11/09/2015 23:05	75.7	72.1	74.8	65.6	63.1	63.9	70	6	100
11/09/2015 23:10	76.9	72.8	73.7	69.4	62.1	64.2	70.9	6	100
11/09/2015 23:15	76.8	71.9	71.4	66.9	66.1	64.4	70.3	6	100
11/09/2015 23:20	76.8	72.9	72	67.9	60.3	64.4	70.2	6	100
11/09/2015 23:25	76.6	73.7	73.2	69.8	56.2	64.3	70.1	6	100
11/09/2015 23:30	76.4	74.8	72.7	69.6	63.8	64.1	71	6	100
11/09/2015 23:35	76.7	74.4	71.4	69.2	62.7	64.4	70.7	6	100
11/09/2015 23:40	76.7	75.2	73	73	61.4	64.5	72	6	100
11/09/2015 23:45	76.9	74.9	72.9	69.6	62.3	64.4	71	6	100
11/09/2015 23:50	76.7	73.7	73.5	68.3	62.1	64.6	70	6	100
11/09/2015 23:55	76.7	73.9	72.8	64.7	63.4	64.6	70	6	100
11/10/2015 00:00	76.5	74	72	69.2	64.5	64.5	70.9	6	100
11/10/2015 00:05	76.3	74.6	73.1	69.1	65.2	64.5	71.2	6	100
11/10/2015 00:10	76.4	74.1	71.9	64	69.9	64.3	70.2	6	100
11/10/2015 00:15	76.5	74.7	72.2	68.9	63.2	64.3	70.8	6	100
11/10/2015 00:20	76.5	73.9	72.9	69.2	63.4	64.4	70.7	6	100
11/10/2015 00:25	76.5	74	73.1	63.7	63.9	64.4	69.8	6	100
11/10/2015 00:30	76.4	73.5	72.6	62.7	64	64.5	69.4	6	100
11/10/2015 00:35	76.4	73.9	72.3	63.1	64.5	64.5	69.4	6	100
11/10/2015 00:40	76.5	74.2	72.5	68.2	63.9	64.5	70	6	100
11/10/2015 00:45	76.5	73.8	72.3	67.5	64.2	64.5	70	6	100
11/10/2015 00:50	76.5	74	72.4	62.1	64	64.3	69.5	6	100
11/10/2015 00:55	76.4	73.8	72.4	59.7	63.1	64.7	68.4	6	100
11/10/2015 01:00	76.5	74.1	72.6	64.6	61.9	64.5	68.9	6	100
11/10/2015 01:05	76.6	74	71.7	67.6	62.6	64.5	70.3	6	100
11/10/2015 01:10	76.4	74.1	72.1	69.4	62.7	64.4	70.8	6	100
11/10/2015 01:15	76.4	73.8	72.4	68.8	63.1	64.4	70.4	6	100
11/10/2015 01:20	76.5	73.8	72.4	70.5	62.5	64.4	70.7	6	100
11/10/2015 01:25	76.4	73.9	72.2	68.6	63.7	64.5	69.6	6	100
11/10/2015 01:30	76.4	74.2	71.2	67.2	63.6	64.3	69.7	6	100
11/10/2015 01:35	76.4	74.3	71.6	69.2	63	64.4	70.7	6	100
11/10/2015 01:40	76.4	74.1	71.7	68.9	64.8	64.3	70	6	100
11/10/2015 01:45	76.4	74.1	70.9	69.9	65.6	64.3	70.3	6	100
11/10/2015 01:50	76.4	74	71.5	68.7	63.3	64.2	69.1	6	100
11/10/2015 01:55	76.6	74	71.7	63.3	63.8	64.3	68.9	6	100
11/10/2015 02:00	76.5	73.8	71.2	63	63.9	64.4	69.4	6	100
11/10/2015 02:05	76.6	73.8	69.5	64.1	63.7	64.5	68.7	6	100
11/10/2015 02:10	76.5	73.9	70.7	64.9	62.5	64.4	69.1	6	100
11/10/2015 02:15	76.5	74.1	71.1	65.8	63.6	64.5	70.1	6	100
11/10/2015 02:20	76.6	74.2	71.9	68.3	64.3	64.9	70.2	6	100
11/10/2015 02:25	76.6	74.1	72.1	67.9	60.8	64.6	68.3	6	100
11/10/2015 02:30	76.5	74	72.1	68.6	63.5	64.4	70.4	6	100
11/10/2015 02:35	76.5	73.8	72	67.5	62.5	64.5	70.4	6	100
11/10/2015 02:40	76.4	73.9	72.1	68.5	63.2	64.5	70.6	6	100
11/10/2015 02:45	76.6	74	72.2	67.7	58.1	64.8	68.2	6	100
11/10/2015 02:50	76.5	74	72	62.5	62.4	64.7	69.6	6	100
11/10/2015 02:55	76.5	73.8	71.6	63.7	64.7	64.7	68.6	6	100
11/10/2015 03:00	76.5	74	71.5	66	64.8	64.7	70.6	6	100
11/10/2015 03:05	76.5	74	71.5	66.9	63.1	64.7	70.2	6	100
11/10/2015 03:10	76.6	73.9	71.7	66.8	65.1	64.6	70	6	100
11/10/2015 03:15	76.5	74	71.8	68.1	62.4	64.6	69.8	6	100
11/10/2015 03:20	76.4	74	71.8	69.3	55.2	64.6	68.8	6	100
11/10/2015 03:25	76.4	74.3	71.8	67.3	58.5	64.6	70.1	6	100
11/10/2015 03:30	76.4	74.1	71.9	68.5	55.9	64.6	68.4	6	100
