5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69	4	100
11/02/2015 00:05	74.6	70.7	68.5	64.8	69.5	4	100
11/02/2015 00:10	74.8	70.2	63.8	65	67.8	4	100
11/02/2015 00:15	74.2	69.9	63.8	64.6	68.2	4	100
11/02/2015 00:20	74.3	70.8	65.5	64.6	68.3	4	100
11/02/2015 00:25	74.4	70.9	65.7	62.1	67.6	4	100
11/02/2015 00:30	74.6	71.1	67.1	62.6	68.7	4	100
11/02/2015 00:35	74.9	71	66.8	63.9	69	4	100
11/02/2015 00:40	74.7	71	66.7	62.2	68.4	4	100
11/02/2015 00:45	74.8	70.9	67.7	63.3	68.7	4	100
11/02/2015 00:50	74.8	71	68.1	63.4	68.6	4	100
11/02/2015 00:55	74.9	71	67.5	61.6	68.3	4	100
11/02/2015 01:00	74.8	70.5	65.9	61.5	67.3	4	100
11/02/2015 01:05	75	70.9	66.9	62	68.5	4	100
11/02/2015 01:10	74.8	70.9	67.2	62.8	67.8	4	100
11/02/2015 01:15	74.8	71.2	68.4	61.7	68.4	4	100
11/02/2015 01:20	74.8	71.2	62.9	61.4	67.4	4	100
11/02/2015 01:25	74.7	71.3	65.7	62.9	67.7	4	100
11/02/2015 01:30	74.7	71.1	66.3	62.9	67	4	100
11/02/2015 01:35	74.7	71.1	67.4	63.2	69	4	100
11/02/2015 01:40	74.9	71	65.6	63.2	68.1	4	100
11/02/2015 01:45	74.7	71.1	65.8	61.9	68.5	4	100
11/02/2015 01:50	74.7	71.1	66.9	62.5	68.5	4	100
11/02/2015 01:55	74.7	71	64.1	62.9	67.4	4	100
11/02/2015 02:00	74.7	71	66.1	61.8	67.3	4	100
11/02/2015 02:05	74.9	70.9	67	62.3	66.9	4	100
11/02/2015 02:10	74.9	70.7	64.6	60.6	66.7	4	100
11/02/2015 02:15	74.7	70.8	65.8	61.7	66.9	4	100
11/02/2015 02:20	74.8	70.7	66.8	62	67.8	4	100
11/02/2015 02:25	74.9	71	67.4	61.1	69.4	4	100
11/02/2015 02:30	74.8	70.9	67.7	62.1	68.1	4	100
11/02/2015 02:35	74.8	71	67.8	62.4	67	4	100
11/02/2015 02:40	74.8	70.9	66.9	62.4	67.3	4	100
11/02/2015 02:45	74.8	71	67.5	60.1	67.3	4	100
11/02/2015 02:50	74.7	71	67.7	61.1	68.8	4	100
11/02/2015 02:55	74.7	71	67.1	61.8	67.2	4	100
11/02/2015 03:00	74.8	71	67.5	62.3	68.1	4	100
11/02/2015 03:05	74.5	70.8	66.7	63.2	67.5	4	100
11/02/2015 03:10	74.7	70.7	67.5	62	68.5	4	100
11/02/2015 03:15	74.8	70.9	67.8	62.5	67.7	4	100
11/02/2015 03:20	74.7	71.1	65.4	62.2	67.5	4	100
11/02/2015 03:25	74.6	71	66.4	61.5	68	4	100
11/02/2015 03:30	74.8	71	66.4	62	68.2	4	100
11/02/2015 03:35	74.8	71.1	65.6	62.6	67.8	4	100
11/02/2015 03:40	74.7	71.2	66.3	63.3	67.5	4	100
11/02/2015 03:45	74.6	71.1	67.2	62.9	68.2	4	100
11/02/2015 03:50	74.8	71	66.7	62.5	68	4	100
11/02/2015 03:55	74.6	71.1	68.1	63.1	68.9	4	100
11/02/2015 04:00	74.2	71.2	66.2	62.7	68.9	4	100
11/02/2015 04:05	74.5	71.3	66	63.1	68.3	4	100
11/02/2015 04:10	74.7	71	62	62.6	67.7	4	100
11/02/2015 04:15	74.8	71.2	61.3	62.3	67	4	100
11/02/2015 04:20	74.8	71.6	61.3	62	67	4	100
11/02/2015 04:25	74.7	71.8	65.8	61.3	68.2	4	100
11/02/2015 04:30	74.6	71.6	66.8	62.4	68.7	4	100
11/02/2015 04:35	74.6	70.7	67.4	59.8	68.4	4	100
11/02/2015 04:40	74.4	70.7	68.6	63.4	69.6	4	100
11/02/2015 04:45	73.7	70.4	60.8	60.2	66.3	4	100
11/02/2015 04:50	74.6	70.4	65.3	60.6	68.1	4	100
11/02/2015 04:55	74.7	70	66.8	55.4	67.6	4	100
11/02/2015 05:00	75.5	70.3	71.4	55.2	68.8	4	100
