5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69	4	100
11/02/2015 00:05	74.9	70.4	67.5	64.4	69	4	100
11/02/2015 00:10	74.8	70.3	62.7	64.3	67.2	4	100
11/02/2015 00:15	74.2	70.1	65.4	64.4	68.6	4	100
11/02/2015 00:20	74.4	70.4	66.1	64.3	68.4	4	100
11/02/2015 00:25	74.3	70.5	66.4	62	67.6	4	100
11/02/2015 00:30	74.5	71.2	67.9	62.3	68.8	4	100
11/02/2015 00:35	74.6	71.2	66.6	63.7	68.8	4	100
11/02/2015 00:40	74.3	71.4	66.7	61.7	68.2	4	100
11/02/2015 00:45	74.7	71	68.2	62.9	68.8	4	100
11/02/2015 00:50	74.7	71.2	68.1	63.7	68.7	4	100
11/02/2015 00:55	74.9	71.3	67.3	61.6	68.3	4	100
11/02/2015 01:00	75	70.4	65.2	61.3	67.1	4	100
11/02/2015 01:05	74.7	70.7	66.6	62	68.3	4	100
11/02/2015 01:10	74.7	70.8	66.7	62.7	67.7	4	100
11/02/2015 01:15	74.7	71.1	68.2	61.7	68.3	4	100
11/02/2015 01:20	74.7	70.7	61.5	60.5	66.5	4	100
11/02/2015 01:25	74.8	71.1	64.9	62.7	67.5	4	100
11/02/2015 01:30	74.7	71.1	65.9	62.8	66.7	4	100
11/02/2015 01:35	74.7	71.2	67.1	63.1	68.8	4	100
11/02/2015 01:40	74.9	71	65	62.9	67.6	4	100
11/02/2015 01:45	74.8	70.9	65.5	61.7	68.4	4	100
11/02/2015 01:50	74.8	70.9	67	62.5	68.4	4	100
11/02/2015 01:55	74.7	70.7	63.5	63.1	67	4	100
11/02/2015 02:00	74.7	70.8	66	62.1	67	4	100
11/02/2015 02:05	74.8	70.8	67.1	62.4	67	4	100
11/02/2015 02:10	74.8	70.6	64.9	60.9	66.6	4	100
11/02/2015 02:15	74.7	70.7	65.9	62	67	4	100
11/02/2015 02:20	74.7	70.7	66.7	62.1	68	4	100
11/02/2015 02:25	74.9	70.7	67.3	61.3	69.1	4	100
11/02/2015 02:30	75	70.8	67.4	62	68.2	4	100
11/02/2015 02:35	75	70.9	67.6	62.6	67.3	4	100
11/02/2015 02:40	75	70.8	67	62.6	67.4	4	100
11/02/2015 02:45	74.9	71	67.5	60.6	67.2	4	100
11/02/2015 02:50	74.7	71.1	67.8	61.5	68.6	4	100
11/02/2015 02:55	74.8	71.1	66.9	62.1	67.3	4	100
11/02/2015 03:00	74.8	71	67.4	62.5	67.9	4	100
11/02/2015 03:05	74.6	70.9	66.1	63.3	67.3	4	100
11/02/2015 03:10	74.6	70.9	67.2	62.1	68.4	4	100
11/02/2015 03:15	74.6	71	67.6	62.5	67.9	4	100
11/02/2015 03:20	74.6	71	65.5	62.4	67.3	4	100
11/02/2015 03:25	74.7	70.9	66.4	61.5	67.7	4	100
11/02/2015 03:30	74.8	71	66.5	62.3	68.1	4	100
11/02/2015 03:35	74.8	71	65	62.7	67.6	4	100
11/02/2015 03:40	74.7	71.1	65.7	64	67.3	4	100
11/02/2015 03:45	74.6	70.9	66.6	62.9	68	4	100
