5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	3.05	2.77	2.59	2.59	.51	2.3	5	60
11/09/2015 00:05	2.03	2.29	1.97	1.46	3.01	2.15	5	60
11/09/2015 00:10	2.42	2.38	2.12	1.98	.15	1.81	5	60
11/09/2015 00:15	2.41	2.74	2.35	1.73	.06	1.86	5	60
11/09/2015 00:20	1.77	1.37	1.62	1.37	2.86	1.8	5	60
11/09/2015 00:25	1.97	1.93	1.93	1.4	2.8	2.01	5	60
11/09/2015 00:30	1.63	1.89	1.68	1.07	2.74	1.8	5	60
11/09/2015 00:35	2.76	1.87	2.11	2.56	.71	2	5	60
11/09/2015 00:40	2.01	1.88	1.83	1.57	3.01	2.06	5	60
11/09/2015 00:45	1.98	1.34	2.14	1.21	3.07	1.95	5	60
11/09/2015 00:50	2.06	2.1	2.19	1.3	3.22	2.17	5	60
11/09/2015 00:55	1.84	1.62	1.67	1.43	2.61	1.83	5	60
11/09/2015 01:00	1.45	1.5	1.87	.58	3.06	1.69	5	60
11/09/2015 01:05	1.32	1.26	1.29	.93	2.5	1.46	5	60
11/09/2015 01:10	1.42	1.46	1.59	.81	2.8	1.62	5	60
11/09/2015 01:15	2.28	1.14	2.06	1.8	3.08	2.07	5	60
11/09/2015 01:20	.96	1	1.04	.56	2.4	1.19	5	60
11/09/2015 01:25	1.46	1.15	1.16	1.3	2.5	1.51	5	60
11/09/2015 01:30	1.26	1.26	.92	1.2	2.31	1.39	5	60
11/09/2015 01:35	1.95	1.3	1.95	1.34	2.87	1.88	5	60
11/09/2015 01:40	1.29	1.18	1.21	.95	2.54	1.43	5	60
11/09/2015 01:45	1.79	.67	1.73	1.29	2.62	1.62	5	60
11/09/2015 01:50	1.64	1.23	1.49	1.27	2.43	1.61	5	60
11/09/2015 01:55	1.7	.81	1.48	1.38	2.54	1.58	5	60
11/09/2015 02:00	1.12	.49	1.21	.67	2.43	1.18	5	60
11/09/2015 02:05	1.36	1.23	1.18	1.11	2.33	1.44	5	60
11/09/2015 02:10	1.42	.81	.72	1.67	2.66	1.46	5	60
11/09/2015 02:15	.9	1.04	.54	.96	2.06	1.1	5	60
11/09/2015 02:20	1.67	1.02	1.62	1.2	2.59	1.62	5	60
11/09/2015 02:25	1.8	.75	1.55	1.48	2.53	1.62	5	60
11/09/2015 02:30	1.69	.44	1.03	1.81	2.44	1.48	5	60
11/09/2015 02:35	1.52	.53	1.15	1.41	2.49	1.42	5	60
11/09/2015 02:40	1.41	.41	1.01	1.36	2.4	1.32	5	60
11/09/2015 02:45	.91	.98	.48	1.03	2.12	1.1	5	60
11/09/2015 02:50	1.96	.78	1.28	2.03	.2	1.25	5	60
11/09/2015 02:55	1.67	.88	1.2	1.62	2.62	1.6	5	60
11/09/2015 03:00	2.13	.99	1.39	2.21	.37	1.42	5	60
11/09/2015 03:05	1.84	.89	1.79	1.32	2.73	1.71	5	60
11/09/2015 03:10	1.73	.95	2.04	.88	2.85	1.69	5	60
11/09/2015 03:15	1.81	.79	1	2.04	.21	1.17	5	60
11/09/2015 03:20	1.81	1.03	1.64	1.41	2.71	1.72	5	60
11/09/2015 03:25	1.94	.61	1.31	1.96	.13	1.19	5	60
11/09/2015 03:30	2.25	.79	2.11	1.7	2.69	1.91	5	60
11/09/2015 03:35	2.2	1.42	1.96	1.77	3.13	2.1	5	60
11/09/2015 03:40	1.72	1.45	1.6	1.3	2.84	1.78	5	60
11/09/2015 03:45	1.4	1.13	1.39	.96	2.66	1.51	5	60
11/09/2015 03:50	1.33	1.16	1.09	1.14	2.37	1.42	5	60
11/09/2015 03:55	1.83	1.07	1.89	1.21	2.82	1.76	5	60
11/09/2015 04:00	2.77	1.2	2.74	1.96	.28	1.79	5	60
11/09/2015 04:05	2.79	1.43	2.54	2.19	.29	1.85	5	60
11/09/2015 04:10	2.27	1.05	1.86	1.98	.15	1.46	5	60
11/09/2015 04:15	3.46	2.48	3.06	2.81	.84	2.53	5	60
11/09/2015 04:20	3.29	2.1	3.09	2.5	.7	2.34	5	60
11/09/2015 04:25	2.21	2.04	2.45	1.29	.15	1.63	5	60
11/09/2015 04:30	3.59	2.24	3.57	2.54	.94	2.58	5	60
11/09/2015 04:35	3.32	2.1	3.1	2.53	.72	2.35	5	60
11/09/2015 04:40	3.5	2.95	3.19	2.76	.87	2.66	5	60
11/09/2015 04:45	4.02	3.01	4.06	2.78	1.29	3.03	5	60
11/09/2015 04:50	4.03	2.88	3.52	3.33	1.3	3.01	5	60
11/09/2015 04:55	4.37	3.26	3.39	4.04	1.58	3.33	5	60
11/09/2015 05:00	4.9	2.66	4.98	3.36	2	3.58	5	60
11/09/2015 05:05	5.57	3.84	4.77	4.71	2.55	4.29	5	60
11/09/2015 05:10	5.58	4.42	4.51	4.98	2.56	4.41	5	60
11/09/2015 05:15	5.96	4.67	5.94	4.22	2.86	4.73	5	60
11/09/2015 05:20	6.24	5.22	6.01	4.62	3.09	5.04	5	60
11/09/2015 05:25	6.62	5.94	6.12	5.15	3.39	5.44	5	60
11/09/2015 05:30	7.54	6.78	7.66	5.2	4.14	6.26	5	60
11/09/2015 05:35	8.64	7.28	7.53	7.19	5.04	7.13	5	60
11/09/2015 05:40	8.99	7.67	8	7.32	5.32	7.46	5	60
11/09/2015 05:45	11.17	8.51	9.73	9.31	7.08	9.16	5	60
11/09/2015 05:50	10.17	8.11	8.84	8.49	6.27	8.38	5	60
11/09/2015 05:55	10.27	8.28	8.91	8.6	6.36	8.48	5	60
11/09/2015 06:00	10.27	9.24	9.6	7.92	6.35	8.68	5	60
11/09/2015 06:05	12.58	9.52	10.99	10.46	8.23	10.36	5	60
11/09/2015 06:10	12.67	10.46	11.25	10.36	8.3	10.61	5	60
11/09/2015 06:15	13	11.7	12.67	9.52	8.56	11.09	5	60
