5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Lane 6 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 05:55	55.9	51.4	53.2	51.1	54.1	54.1	53.3	6	100
11/02/2015 06:00	62.3	58.7	53.3	56.2	61	56.3	58.3	6	100
11/02/2015 06:05	66.9	64	54.4	58.3	62.8	59.3	61.4	6	100
11/02/2015 06:10	67	65.1	57.2	59.5	63.5	58.2	62.4	6	100
11/02/2015 06:15	68.6	65.7	58.2	60.7	65.4	62.9	63.8	6	100
11/02/2015 06:20	69.4	66.9	57.7	60.3	66.6	64.3	64.4	6	100
11/02/2015 06:25	69.3	68.5	59	63.8	68	65.1	65.8	6	100
11/02/2015 06:30	69.1	70.1	61.2	63.5	69.7	64.7	66.6	6	100
11/02/2015 06:35	69.2	70.8	60.8	61.2	71.6	65.3	66.6	6	100
11/02/2015 06:40	70	70.4	60.4	60.9	68.1	68.1	66.4	6	100
11/02/2015 06:45	70.2	70.9	58.6	60.4	68.5	68.1	66	6	100
11/02/2015 06:50	70.7	72.2	60.1	62.8	68.7	68.3	67.1	6	100
11/02/2015 06:55	70.2	71.5	61.8	65.9	68.8	67.5	67.8	6	100
11/02/2015 07:00	69.7	71.3	56.8	63.9	66.6	68.2	66.1	6	100
11/02/2015 07:05	67.2	68.7	61.1	63.2	65.4	67.1	65.3	6	100
11/02/2015 07:10	58.4	58.5	49.5	51.9	54.9	60.6	55.6	6	100
11/02/2015 07:15	42.3	38.8	33.6	40.7	47.7	56.1	41.9	6	100
11/02/2015 07:20	29	26.4	21.8	27.9	41.9	52.1	31.9	6	100
11/02/2015 07:25	21	18.7	14.3	17.1	30.8	44.4	24.7	6	100
11/02/2015 07:30	17.4	15.5	11.7	14.3	27.3	41.4	20	6	100
11/02/2015 07:35	13.7	12.5	9	10.4	18.6	30.3	15.8	6	100
11/02/2015 07:40	12.8	11.3	7.7	9	14.1	25.5	13.3	6	100
11/02/2015 07:45	13.3	11.1	7.7	8.4	16.1	24.3	13.5	6	100
11/02/2015 07:50	14.8	11.7	8.4	8.2	17	29.5	14.6	6	100
11/02/2015 07:55	12	10.3	7.7	8.3	17.1	34	15.2	6	100
11/02/2015 08:00	13.3	10.4	8.3	7.8	17.7	36.6	15.6	6	100
11/02/2015 08:05	12.2	11.1	8.5	10.7	24.8	42.6	16.7	6	100
11/02/2015 08:10	13.1	9.8	8.5	20.6	32	47.8	20.7	6	100
11/02/2015 08:15	14.7	16.5	18.2	30.6	38.6	50.8	25.3	6	100
11/02/2015 08:20	17.2	20.6	27.2	34.5	43.7	54.3	30.1	6	100
11/02/2015 08:25	16.5	21.5	25.7	34.7	41	52.7	29	6	100
11/02/2015 08:30	19.2	19.1	21	25.7	28.3	45.3	24.9	6	100
11/02/2015 08:35	18.7	20.4	18.9	21	27.9	44.3	23.5	6	100
11/02/2015 08:40	18.7	19.2	19.8	23.1	30.4	44.4	24.2	6	100
11/02/2015 08:45	26.3	25.6	20.2	29.6	35.5	47.4	29.2	6	100
11/02/2015 08:50	43.3	41.5	33.1	41.3	45.1	51.2	41.8	6	100
11/02/2015 08:55	58.4	57.8	46.3	53.6	55.8	58.6	54.9	6	100
11/02/2015 09:00	65.5	66.1	57.1	58.9	58.4	61.2	61.7	6	100
11/02/2015 09:05	68.3	69.3	63.9	61.2	57.3	63	64.4	6	100
11/02/2015 09:10	71.5	72.2	64.7	61.6	60.6	65.1	66	6	100
11/02/2015 09:15	72.2	74	63.1	62.8	60.8	66.7	67.1	6	100
11/02/2015 09:20	72.4	74.3	62.7	64.4	62.5	62.9	67.1	6	100
11/02/2015 09:25	74.5	73.4	58.6	63	63.9	65.8	67	6	100
11/02/2015 09:30	78.4	72.2	56	63.2	63.3	64.8	66.1	6	100
11/02/2015 09:35	75.5	73.7	59	62.5	63.5	64.3	67.1	6	100
11/02/2015 09:40	73.7	73.4	60.4	61.9	65.1	63.5	67.1	6	100
11/02/2015 09:45	72.8	73.1	57.2	62.6	61.9	59.2	65.5	6	100
11/02/2015 09:50	72	73.2	60.8	61.5	60	58.5	65.3	6	100
11/02/2015 09:55	72.7	72.9	64.1	63.4	62.3	61.1	66.8	6	100
11/02/2015 10:00	72.2	72.8	61.1	65.1	64.2	63.4	67.4	6	100
11/02/2015 10:05	72.6	73.1	59.3	63.1	64.8	60.8	66.2	6	100
11/02/2015 10:10	72.4	72.1	55.6	61.2	65.2	62.5	65	6	100
11/02/2015 10:15	72.3	72.1	57.5	60.2	65.1	64.5	65.3	6	100
11/02/2015 10:20	73.6	71.5	63.1	60.8	63.6	62.6	65.7	6	100
11/02/2015 10:25	74.3	71.7	63.4	62	63.4	62.5	66.8	6	100
11/02/2015 10:30	74.8	70.5	62.1	63.4	64.4	64.2	67.1	6	100
11/02/2015 10:35	73	72.2	58.5	60.9	64.2	63.9	65.9	6	100
11/02/2015 10:40	71.8	71	57.6	60	65.1	63.6	65.1	6	100
11/02/2015 10:45	74.2	70.8	60.2	57	63.2	63.8	64.3	6	100
11/02/2015 10:50	75.1	72.3	58.1	60.3	63	63	65.6	6	100
11/02/2015 10:55	75.3	73	59.7	62.1	65.9	60.8	67.3	6	100
11/02/2015 11:00	73.2	70.8	58.5	61.9	66.4	65.2	66.5	6	100
11/02/2015 11:05	72.6	71.1	55.3	61	60.8	63.8	64.7	6	100
11/02/2015 11:10	73.5	71.5	61	61.8	65.3	66.2	66.8	6	100
11/02/2015 11:15	75.9	72.9	64.7	63.2	65.4	67.2	68.1	6	100
11/02/2015 11:20	76.3	73.1	59.7	61.9	63	65.2	66.9	6	100
11/02/2015 11:25	74.1	72.5	63.3	59.4	62	62.8	66.3	6	100
11/02/2015 11:30	74.7	70.4	61.3	62.9	61.9	64.7	66.3	6	100
11/02/2015 11:35	73.7	71.5	57.5	59.4	66.4	65.4	65.8	6	100
11/02/2015 11:40	72.5	72.2	58.7	60.7	66.5	64.7	66	6	100
11/02/2015 11:45	73.1	71.8	60.2	61.9	66.8	62.3	66.4	6	100
11/02/2015 11:50	71.1	71.6	60.2	59.4	61.4	60.6	64.5	6	100
11/02/2015 11:55	72.6	70.7	59.9	59	58.1	59.9	63.9	6	100
11/02/2015 12:00	71.9	71.8	60.5	58.9	60.4	61.3	64.2	6	100
11/02/2015 12:05	73.6	72	60.1	60.6	61.1	60.2	65.1	6	100
11/02/2015 12:10	73.4	72.6	63.4	60.4	61.3	61.6	66	6	100
11/02/2015 12:15	72.5	71.5	58.6	62	61.7	65.1	65.4	6	100
11/02/2015 12:20	72.8	71.8	57.6	61	62.9	62.6	65.3	6	100
11/02/2015 12:25	74	73.5	58.9	61.2	62	61.6	65.8	6	100
11/02/2015 12:30	73.5	72.1	54.8	61.1	65.4	60.2	65.3	6	100
11/02/2015 12:35	73.1	71.2	58.5	60.8	64.9	62.1	65.4	6	100
11/02/2015 12:40	72.6	72.1	55.5	64.4	68.9	63.3	66.4	6	100
11/02/2015 12:45	74.3	71.2	59.3	62.1	67.7	64.3	66.6	6	100
11/02/2015 12:50	74.2	71.2	62.2	61.7	66.8	63.2	66.9	6	100
11/02/2015 12:55	74.8	71.5	59.2	64.2	66.1	66	66.5	6	100
11/02/2015 13:00	74.2	71.9	60.8	59.6	67	63.9	66.4	6	100
11/02/2015 13:05	75.6	74.6	61.6	59	66.8	61.4	66.5	6	100
11/02/2015 13:10	75.8	73.4	59.1	63.2	65.9	62.6	67.1	6	100
11/02/2015 13:15	76.6	73.2	59.7	61	66.4	64.3	66.9	6	100
11/02/2015 13:20	75.1	71.8	60.2	64.4	64.9	64.4	67	6	100
11/02/2015 13:25	77	73.3	59	61.4	65.8	63.9	66.9	6	100
11/02/2015 13:30	76.3	74.3	60.9	62.6	67	64.3	67.5	6	100
11/02/2015 13:35	75.7	72.5	63.1	61.9	64.1	63.7	66.9	6	100
11/02/2015 13:40	74.3	73.5	64.8	65.1	63.4	65.4	68	6	100
11/02/2015 13:45	75.6	74.3	67.3	65.4	62.8	66.3	68.3	6	100
11/02/2015 13:50	76.7	75.1	68.3	63.4	65.8	65.3	69	6	100
11/02/2015 13:55	75.6	73.8	69.8	65.3	64.7	62.1	68.8	6	100
11/02/2015 14:00	78	74.3	64.2	58.9	60.5	63.9	67.1	6	100
11/02/2015 14:05	76.3	74.1	67.3	62.8	59.6	64.5	67.5	6	100
11/02/2015 14:10	75.8	73.2	67.7	63.3	60.5	64.3	67.7	6	100
11/02/2015 14:15	75.5	73	64.3	64.9	59.2	64.8	67.1	6	100
11/02/2015 14:20	74	72.8	63.8	66.7	61	65.2	68	6	100
11/02/2015 14:25	75.7	72.4	64.8	64	62.2	65.3	67.3	6	100
11/02/2015 14:30	77.6	72.2	63.1	67.8	61.3	64.6	67.5	6	100
11/02/2015 14:35	75.7	69.4	63	68.3	62	65.4	67.5	6	100
11/02/2015 14:40	75.6	70.9	66.7	67.8	62.3	63.1	68.3	6	100
11/02/2015 14:45	76.4	70.5	68.8	64	62.8	64.8	67.6	6	100
11/02/2015 14:50	73.6	71.2	66	63.1	65.1	64.4	67.5	6	100
11/02/2015 14:55	73.2	70.7	64.5	62.7	65.1	67.1	67.3	6	100
11/02/2015 15:00	73.8	72.3	62.9	63.6	64.8	67.5	67.4	6	100
11/02/2015 15:05	74.5	72.2	65.2	64.7	62.8	66.5	67.8	6	100
11/02/2015 15:10	74.9	73.1	64	64.3	61.6	65.9	67.5	6	100
11/02/2015 15:15	75.6	72.7	65.8	65.2	63.5	65.4	68.3	6	100
11/02/2015 15:20	74.2	73.5	68.1	67.5	64.3	66.8	69.5	6	100
11/02/2015 15:25	73.7	70.9	65.7	66.1	66	67.3	68.4	6	100
11/02/2015 15:30	73.3	71	65.8	64	65.3	66.3	67.6	6	100
11/02/2015 15:35	73.2	73.1	64.5	62.7	65.3	63.3	67.4	6	100
11/02/2015 15:40	72.8	73.4	65	64.1	65.8	65.3	68	6	100
11/02/2015 15:45	73.4	72.9	68.4	67.9	64.1	65.5	69.1	6	100
11/02/2015 15:50	73.3	71.5	66.4	69.1	66	65	69	6	100
11/02/2015 15:55	72	71.2	67.4	66.4	64.5	65.5	68.3	6	100
11/02/2015 16:00	70.4	73	69.1	67	63.2	65.9	68.5	6	100
11/02/2015 16:05	72.3	71.5	63	67.9	63.8	63.8	67.8	6	100
11/02/2015 16:10	72.6	70.4	59.9	63.8	62	63.2	66.2	6	100
11/02/2015 16:15	74.8	71.9	64.7	63.9	62.6	61.2	67.3	6	100
11/02/2015 16:20	72.4	70.4	62.9	65.4	61	63.6	66.6	6	100
11/02/2015 16:25	73	71	67	65.4	63	63	67.7	6	100
11/02/2015 16:30	72.2	68.4	63.6	62.6	62	61.1	65.4	6	100
11/02/2015 16:35	69	67.6	61.7	59.1	58.8	61.7	63.5	6	100
11/02/2015 16:40	63.8	61.5	56	53.9	54.3	55.6	58.1	6	100
11/02/2015 16:45	54.4	50.3	47.6	50.1	48.3	50.8	50.5	6	100
11/02/2015 16:50	40.9	36.3	32.9	36.7	39.6	43.1	38.1	6	100
11/02/2015 16:55	36	35.3	30.8	36.1	38.1	44.7	36.2	6	100
11/02/2015 17:00	40.7	41.3	37.3	40.1	44.3	48.7	41.4	6	100
11/02/2015 17:05	46.6	46.4	41.1	42.1	45.2	51.6	45.3	6	100
11/02/2015 17:10	43.1	42.6	40.2	41.1	43.2	52	43	6	100
11/02/2015 17:15	33.5	32.9	32.6	38	41.2	48.2	36.6	6	100
11/02/2015 17:20	28.7	26.6	27.9	33	37.1	41	31.5	6	100
11/02/2015 17:25	26.7	23.5	23.5	29.6	31.2	38.6	27.7	6	100
11/02/2015 17:30	24.2	25.2	24.8	32	33.1	39.5	28.2	6	100
11/02/2015 17:35	38.5	37.6	34.3	41.1	41.8	49.8	39.2	6	100
11/02/2015 17:40	50.7	47.7	44.6	48.9	45.9	55.6	48.5	6	100
11/02/2015 17:45	55.4	53.1	50.6	50.5	47.8	55.5	52.1	6	100
11/02/2015 17:50	53.7	50.4	48.6	50.1	48.7	55.6	51.2	6	100
11/02/2015 17:55	54.6	51.9	54.5	51.9	50.2	56.3	53.2	6	100
11/02/2015 18:00	59.3	57.7	53.6	52.8	54	59.3	56.1	6	100
11/02/2015 18:05	64.5	63	59	58.3	58.8	61.9	61.1	6	100
11/02/2015 18:10	65.2	66.7	63	59.6	59.6	62.1	63	6	100
11/02/2015 18:15	67.1	68.7	67.5	60.7	61.1	60.8	64.7	6	100
11/02/2015 18:20	69.8	69.8	66.2	62.4	57.2	63.2	65.7	6	100
11/02/2015 18:25	69.6	71	69	63.2	58.3	61.2	65.7	6	100
11/02/2015 18:30	71.6	70.3	66.8	63.6	59.9	62.4	66	6	100
11/02/2015 18:35	73.6	70.8	65.8	63.4	58.9	58.1	65.4	6	100
11/02/2015 18:40	72.8	71	67.8	64.4	60.4	61.1	66.3	6	100
11/02/2015 18:45	70.7	70.8	65.9	63.5	60.1	60	65	6	100
11/02/2015 18:50	72.5	71.5	63.5	64.9	62.8	61.9	66.5	6	100
11/02/2015 18:55	74	72.2	66.1	62.1	62.6	63.9	66.9	6	100
11/02/2015 19:00	74.1	73	66.9	64.1	65	63.9	67.9	6	100
11/02/2015 19:05	74.9	71.4	69	64.5	64.8	62.9	67.7	6	100
11/02/2015 19:10	75.4	72.3	69.7	66.7	64.8	64	68.7	6	100
11/02/2015 19:15	75	72.4	70.5	67.9	61.3	63.3	68.5	6	100
11/02/2015 19:20	73.8	75	69.8	68.9	59.6	64.8	68.5	6	100
11/02/2015 19:25	74.1	73.8	67.3	65.4	63.2	65.8	68	6	100
11/02/2015 19:30	75.2	74.5	70	63.3	64.5	65.5	68.7	6	100
11/02/2015 19:35	75.9	74.6	69	65.4	64.2	65.2	68.6	6	100
11/02/2015 19:40	76.8	73.6	71.2	64.1	65.1	64.7	69.3	6	100
11/02/2015 19:45	75.5	76.7	74.6	68.2	65.8	64.4	70.8	6	100
11/02/2015 19:50	76.5	75.8	66.3	69.5	66.3	63.8	69.7	6	100
11/02/2015 19:55	76.5	72.7	70.3	62.3	65	64.2	68.4	6	100
11/02/2015 20:00	74.9	72.9	71.5	61.8	65.1	65.2	68.9	6	100
11/02/2015 20:05	76.6	74.2	72.9	63.6	64.7	65.1	69.7	6	100
11/02/2015 20:10	75.6	74.7	71.6	65.4	61.7	64.3	68.4	6	100
11/02/2015 20:15	75.5	72.8	74.4	65.8	62.2	64	68.9	6	100
11/02/2015 20:20	75.7	73.5	74.1	69.1	63.9	64.8	70	6	100
11/02/2015 20:25	75.1	73.4	75.7	71.8	64.2	65.4	71.1	6	100
11/02/2015 20:30	76.5	72.8	73.4	70	64.7	65.5	70.4	6	100
11/02/2015 20:35	77.6	70.8	66	69.1	63	65	68.5	6	100
11/02/2015 20:40	76.2	72.1	67.3	68.7	64	65.3	69.2	6	100
11/02/2015 20:45	76.8	72.6	63.4	69.8	64.6	64.2	68.5	6	100
11/02/2015 20:50	76.5	74.8	65.6	68.9	65	64.8	69.5	6	100
11/02/2015 20:55	77.3	74	67	68.9	61.3	64.9	68.6	6	100
11/02/2015 21:00	76.2	73.9	71.7	71	63.2	65	69.9	6	100
11/02/2015 21:05	75.4	73.9	73.5	71.4	62.7	65.3	70.3	6	100
11/02/2015 21:10	76.3	75.1	74.2	69.4	63.6	65.2	70.3	6	100
11/02/2015 21:15	76.5	73.9	69	68.4	64.7	64.8	69.5	6	100
11/02/2015 21:20	75.9	73.8	73.4	69.8	64.3	64.6	70.3	6	100
11/02/2015 21:25	74.5	73.9	73.3	70.1	64.2	63.6	70.5	6	100
11/02/2015 21:30	74.7	74.6	73.1	68.8	64.5	64.1	70.5	6	100
11/02/2015 21:35	74.8	72.5	70.8	68.7	63.4	64.5	69.6	6	100
11/02/2015 21:40	75	71.6	73.8	70.4	63.2	64.5	70.3	6	100
11/02/2015 21:45	74.2	71.9	74.1	70.4	63.3	63.8	69.7	6	100
11/02/2015 21:50	75.8	72.7	73.8	69.6	63.2	64.3	69.2	6	100
11/02/2015 21:55	73.8	72.2	70.9	63.5	63	63.8	68.5	6	100
11/02/2015 22:00	75.2	72.2	69.5	63.3	64	63.4	67.8	6	100
11/02/2015 22:05	76	72.4	71.4	66.1	63.9	63.2	69.7	6	100
11/02/2015 22:10	74.8	71.8	69.6	64.8	60.8	64.1	67.6	6	100
11/02/2015 22:15	75.1	72.7	72.9	63.8	62.9	64.3	68	6	100
11/02/2015 22:20	75.1	73.3	65.3	66.9	63.5	64.7	67.9	6	100
11/02/2015 22:25	75.7	73	65.9	68.7	63.2	64.7	68.7	6	100
11/02/2015 22:30	75.7	73.7	69.4	68.4	62.4	64.2	68.6	6	100
11/02/2015 22:35	76.5	73.2	71.9	65.9	63.2	63.7	69.2	6	100
11/02/2015 22:40	76.1	73.2	70.5	66.1	64	64.5	69.1	6	100
11/02/2015 22:45	76.3	73.8	71.4	67	64.3	64.6	68.4	6	100
11/02/2015 22:50	76	73.8	69.4	66.7	64.6	63.7	68.3	6	100
11/02/2015 22:55	76.4	73.8	70.1	63.5	64.4	63.9	68.8	6	100
11/02/2015 23:00	76.2	73.9	71	65.7	64.3	64.2	69.6	6	100
11/02/2015 23:05	76.8	74	69.5	66.7	64.6	63.4	69.1	6	100
11/02/2015 23:10	76.8	74.6	70.8	68.2	64.7	64.1	70.1	6	100
11/02/2015 23:15	76.9	72.5	70.8	68.9	64.5	64.6	69.7	6	100
11/02/2015 23:20	76.4	73	72.4	66.7	63.9	64.6	68.7	6	100
11/02/2015 23:25	76.6	73.1	72.2	67.4	64.2	64.6	69.5	6	100
11/02/2015 23:30	76.3	73.6	70.9	68.5	64.4	63.8	69.6	6	100
11/02/2015 23:35	75.8	73.5	70.4	69.6	64.8	64.3	70	6	100
11/02/2015 23:40	76.3	73.7	71.2	70.6	64.8	63.9	70.2	6	100
11/02/2015 23:45	76.5	73.8	71.3	70.2	64.9	63.6	70	6	100
11/02/2015 23:50	76.6	73.9	72	68.7	64.8	64.2	69.7	6	100
11/02/2015 23:55	76.7	73.7	72.5	69.2	64.6	63.9	69.8	6	100
11/03/2015 00:00	76.5	74	72	69.2	64.5	64.5	69.8	6	100
11/03/2015 00:05	76.5	74	68.4	68.6	64.5	64.5	69.5	6	100
11/03/2015 00:10	76.5	73.9	69.3	68.4	64.5	64.6	68.9	6	100
11/03/2015 00:15	76.4	74.2	70.6	69.2	64.7	64.5	69.4	6	100
11/03/2015 00:20	76.1	74.1	69.2	68.2	64.2	63.4	68.8	6	100
11/03/2015 00:25	76.5	74	69.9	68.8	64.4	64	70.2	6	100
11/03/2015 00:30	76.5	74.1	69.8	68.2	64.5	64.4	68.8	6	100
11/03/2015 00:35	76.6	74.2	70.7	68.9	64.6	64.2	69.5	6	100
11/03/2015 00:40	76.5	74.2	65.7	68.8	64.7	64.3	69.4	6	100
11/03/2015 00:45	76.9	74.3	68.2	68.6	64.8	64.5	70.4	6	100
11/03/2015 00:50	76.6	74.1	69.3	69.2	64.8	64.2	70.7	6	100
11/03/2015 00:55	76.9	74.1	71.4	69.2	64.7	63.8	70.3	6	100
11/03/2015 01:00	77.2	74.1	66.6	69.9	64.7	63.5	69.9	6	100
11/03/2015 01:05	76.9	74	69.6	69.8	64.4	64	67.5	6	100
11/03/2015 01:10	76.8	73.8	70.5	69.8	64.4	64.4	69.3	6	100
11/03/2015 01:15	76.9	73.9	70.5	69.4	64.4	64.4	69.8	6	100
11/03/2015 01:20	76.7	73.8	70.8	69.7	64.3	64.4	70.1	6	100
11/03/2015 01:25	76.4	73.9	71	69.3	64.4	64.5	70.6	6	100
11/03/2015 01:30	76.6	74	71.7	69	64.5	64.6	70.7	6	100
11/03/2015 01:35	76.5	74.2	71.7	69.7	64.4	64.6	71	6	100
11/03/2015 01:40	76.3	74.1	71	69.4	64.3	64.5	69.9	6	100
11/03/2015 01:45	76.5	73.9	71.1	69.2	64.3	64.6	70.1	6	100
11/03/2015 01:50	77.1	73.8	70.4	67.4	64.5	64.6	70.2	6	100
11/03/2015 01:55	76.7	74	70.9	66.3	63.9	64.3	69.4	6	100
11/03/2015 02:00	76.7	73.9	71.4	67.9	64.3	64.5	69.8	6	100
11/03/2015 02:05	76.4	73.4	71.3	68.2	63.9	64.3	71	6	100
11/03/2015 02:10	76.3	73.6	71.5	69.1	64.3	64.6	69.2	6	100
11/03/2015 02:15	76.2	73.6	71.3	69	64.4	64.6	71.5	6	100
11/03/2015 02:20	76.3	73.8	71.4	69.3	64.5	63.9	70.6	6	100
11/03/2015 02:25	76.3	73.7	71	68.4	63.9	64.2	69.9	6	100
11/03/2015 02:30	76.7	73.8	71.9	69.1	64.2	64.5	72	6	100
11/03/2015 02:35	76.5	73.5	71	68.1	64.4	64.5	70.8	6	100
11/03/2015 02:40	76.6	73.9	70.5	68.8	64.4	64.7	70.7	6	100
11/03/2015 02:45	76.7	73.8	71.1	69.1	64.3	64.4	70.6	6	100
11/03/2015 02:50	76.5	73.6	71.6	68.8	64.1	64.5	70.8	6	100
11/03/2015 02:55	76.5	74	70.1	68.4	64.4	64.7	71.4	6	100
11/03/2015 03:00	76.4	73.9	70.3	68.5	64	64.5	70.4	6	100
11/03/2015 03:05	76.2	73.3	70.7	69.3	64.3	63.9	69.8	6	100
11/03/2015 03:10	76.5	73.8	66.6	67.2	64.5	64.1	69	6	100
11/03/2015 03:15	76.4	73.8	68.1	68.6	64.5	64.2	70.4	6	100
11/03/2015 03:20	76.5	73.8	66.7	66.3	64.6	64.3	69.7	6	100
11/03/2015 03:25	77	73.6	68.1	64.9	64.6	64.5	70	6	100
