5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Lane 6 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 10:05	72.4	68.6	60.4	59.2	51.4	56	61.4	6	0
11/02/2015 10:10	72.6	67.8	61.2	59.4	50.4	58.5	61.6	6	0
11/02/2015 10:15	73	68.1	60.7	61	51.4	57.3	61.8	6	0
11/02/2015 10:20	73.4	68.3	58.1	61.2	51.9	59.2	61.9	6	0
11/02/2015 10:25	72.8	66.2	59.3	60.8	51.2	58.3	61.4	6	0
11/02/2015 10:30	73.6	67.7	62.9	61.1	50.7	58	62	6	0
11/02/2015 10:35	72	65.3	60.2	60.5	48.7	57.5	60.7	6	0
11/02/2015 10:40	72.3	67.3	55.5	58.8	49.9	56.7	59.9	6	0
11/02/2015 10:45	72.3	67	59.7	58.4	49.7	53.1	60	6	0
11/02/2015 10:50	73.4	67.5	60.4	59.8	49.6	55.7	61.3	6	0
11/02/2015 10:55	72.9	67.9	59	58.7	47.1	54.4	59.4	6	0
11/02/2015 11:00	72.7	66.9	59.4	57.2	48.3	56.2	59.7	6	0
11/02/2015 11:05	72.8	68.1	59.1	57.4	51.4	57.5	61	6	0
11/02/2015 11:10	71.5	67.9	59	57.3	48.4	58.7	60	6	0
11/02/2015 11:15	73.7	67.7	59.9	58.7	47.9	57.3	60.7	6	0
11/02/2015 11:20	72.3	66.1	61.9	59.1	49.7	55.1	60.7	6	0
11/02/2015 11:25	71.8	67	58.5	55.8	48.9	53.6	59.4	6	0
11/02/2015 11:30	72.4	67.6	58.4	54.7	46.1	54.2	58.7	6	0
11/02/2015 11:35	71.3	67	55.3	54.4	46	57.7	58.1	6	0
11/02/2015 11:40	72.4	67	57.1	55.8	50.3	55.8	59.8	6	0
11/02/2015 11:45	72.3	66.7	60.4	58.2	47.2	55.2	59.6	6	0
11/02/2015 11:50	73.1	67.7	59.4	58.6	48.1	54.5	60.4	6	0
11/02/2015 11:55	73.2	66.9	54.6	57.6	46.2	54.7	59.3	6	0
11/02/2015 12:00	72.3	68.7	58.5	58.2	47.8	58.3	60.7	6	0
11/02/2015 12:05	73.2	68.3	55.9	54.6	37.7	54.8	57.3	6	0
11/02/2015 12:10	73.3	69.3	54.5	55.1	43.4	56.6	58.3	6	0
11/02/2015 12:15	70	66.1	51.7	55.6	44.6	57.4	57.4	6	0
11/02/2015 12:20	70.9	66.5	52.5	54.7	42.9	59.5	57.3	6	0
11/02/2015 12:25	73.7	67.9	55.3	52	43.4	59.1	58	6	0
11/02/2015 12:30	71.9	67.3	55.8	56.2	45.4	60.5	58.6	6	0
11/02/2015 12:35	73	67.5	55.1	55.5	42.3	60.4	58.2	6	0
11/02/2015 12:40	72.6	65.8	49.9	52.8	42.4	58.1	56	6	0
11/02/2015 12:45	70.5	63.4	48.3	51.8	40.9	60.1	54.8	6	0
11/02/2015 12:50	71.6	64.9	56.6	56.1	44	55.7	57.7	6	0
11/02/2015 12:55	73.5	67.1	56	55.2	46.9	55	59.2	6	0
11/02/2015 13:00	74.6	67	57.4	56.4	48.3	54.3	58.9	6	0
11/02/2015 13:05	75.1	67.6	57.9	54	49.2	53.6	59.8	6	0
11/02/2015 13:10	75.4	68.7	57.6	58.2	49.2	55.6	60.8	6	0
11/02/2015 13:15	72.1	67	59.1	57.1	49.3	59.3	59.8	6	0
11/02/2015 13:20	69	65.6	55.3	55.2	46	62.4	57.6	6	0
11/02/2015 13:25	71.1	66.2	57.7	56.6	46.4	57.5	59	6	0
11/02/2015 13:30	73.4	69.1	56.7	57	49.4	58.5	60.3	6	0
11/02/2015 13:35	74.1	68.4	58	57.1	49.5	61	60.8	6	0
11/02/2015 13:40	73.9	67	56.1	55.9	46.9	62.1	59.3	6	0
11/02/2015 13:45	71.6	66.8	52.7	53.3	46	62.3	58	6	0
11/02/2015 13:50	73.3	68.7	53.8	56.5	49.7	64.5	60.2	6	0
11/02/2015 13:55	71.7	66.4	53	54.4	47.8	63.8	58.8	6	0
11/02/2015 14:00	71.7	65.2	57.1	58.9	50.3	62.1	60.5	6	0
11/02/2015 14:05	72.2	67.1	60.3	57.9	50.6	63.5	61.4	6	0
11/02/2015 14:10	73.4	67.1	57.7	56.1	50.2	65.1	60.3	6	0
11/02/2015 14:15	71.3	65.2	58.5	55.9	47	64	59.4	6	0
11/02/2015 14:20	68.6	64.9	57.5	55.5	48.2	64.5	58.8	6	0
11/02/2015 14:25	70.8	65.8	59.3	53.5	46.9	65.1	58.9	6	0
11/02/2015 14:30	72	66.5	62.1	57.2	46.3	65.1	60.7	6	0
11/02/2015 14:35	72.4	66.4	62.4	56.2	49.2	64.5	60.6	6	0
11/02/2015 14:40	73.9	67.8	64.4	61.1	47	64.6	62.2	6	0
11/02/2015 14:45	70.6	65.1	61.6	54.1	45.5	65.1	59.1	6	0
11/02/2015 14:50	69.4	63.7	60.1	56	43.3	62.4	57.8	6	0
11/02/2015 14:55	69.4	64.2	62.5	57.8	45.7	62.5	59.3	6	0
11/02/2015 15:00	71	66.6	65	60.8	52.1	63.1	63.2	6	0
11/02/2015 15:05	68.9	64.4	60.1	58.9	50	62.8	60	6	0
11/02/2015 15:10	51.8	51.3	50.8	50.1	42.5	61.4	49.9	6	0
11/02/2015 15:15	54.3	53.1	52.5	51.8	42.4	59.1	51	6	0
11/02/2015 15:20	54.5	48.5	45.5	44.4	35.4	52	45.9	6	0
11/02/2015 15:25	56.1	52.2	46.8	35.2	24.5	54.4	43.1	6	0
11/02/2015 15:30	63.7	59.3	55.4	43.4	35.5	59.3	50.8	6	0
11/02/2015 15:35	68.7	63.4	57.1	52.4	44.3	61.5	56.4	6	0
11/02/2015 15:40	69.2	64.9	61.7	55.2	47	60.4	58.7	6	0
11/02/2015 15:45	70.7	65	60	56.1	48.3	60	59.1	6	0
11/02/2015 15:50	70.3	65.4	61.3	56.6	47.9	60.7	59.6	6	0
11/02/2015 15:55	54.5	49.4	54.7	52.8	44.4	61.5	51.5	6	0
11/02/2015 16:00	46.8	48.2	52.7	49.9	44.4	63.1	49.3	6	0
11/02/2015 16:05	34.3	36.8	44.5	42.2	38.8	62.5	41	6	0
11/02/2015 16:10	26.2	34.9	40.9	39.8	34.9	63.1	37.2	6	0
11/02/2015 16:15	36	37.6	41.3	40.8	36.4	52.6	39.3	6	0
11/02/2015 16:20	33.7	28.4	38.3	39	34	57.7	36.6	6	0
11/02/2015 16:25	36.3	31.5	38.7	36.3	34	59.5	36.8	6	0
11/02/2015 16:30	37.7	33.6	37.3	38.1	36	55.9	38.3	6	0
11/02/2015 16:35	39.2	36	36	37	36.3	54.8	38.5	6	0
11/02/2015 16:40	40.8	37.7	40.9	39.3	35.3	57.1	40.1	6	0
11/02/2015 16:45	40.8	40	47.1	43.5	37.9	60.2	43.2	6	0
11/02/2015 16:50	42.5	44.2	51.6	48.3	41.9	56.4	46.5	6	0
11/02/2015 16:55	44.1	50	56.5	50.7	44.2	52.5	49.1	6	0
11/02/2015 17:00	45.9	49.5	50.3	47.5	44.6	55.6	47.9	6	0
11/02/2015 17:05	48.8	51.5	54.1	47.9	44	50.3	48.8	6	0
11/02/2015 17:10	42.2	42.5	46.4	46.3	43.6	56.9	45.1	6	0
11/02/2015 17:15	49.6	49.3	53.7	49.1	43.7	59.9	49.5	6	0
11/02/2015 17:20	49.5	47	51.6	46.1	39.5	58.4	47.1	6	0
11/02/2015 17:25	58.3	56.6	58.2	55.5	46.7	53.6	54.3	6	0
11/02/2015 17:30	45.4	54	55.7	55	47	53.6	51.5	6	0
11/02/2015 17:35	53.9	57.8	59.3	59	49.4	58.4	55.8	6	0
11/02/2015 17:40	61.9	61.6	64.7	58.6	48.7	58.5	58	6	0
11/02/2015 17:45	65.3	65.6	63	60.1	47.7	55.9	58.6	6	0
11/02/2015 17:50	56.5	59.1	60.7	54	46.6	58	54.6	6	0
11/02/2015 17:55	58.8	60.9	63.2	55.7	49.5	57.4	56.5	6	0
11/02/2015 18:00	64.2	63.7	65.1	56.2	49.5	48.6	57.8	6	0
11/02/2015 18:05	67.5	64.6	64.7	55.3	45.8	44.5	56.6	6	0
11/02/2015 18:10	68.3	64.9	61.2	56.7	46.8	43.5	56.8	6	0
11/02/2015 18:15	65.7	61.8	58.3	55.2	47	46	55.5	6	0
11/02/2015 18:20	60.3	56.3	53.6	48.8	41	53.1	50.9	6	0
11/02/2015 18:25	56.9	54.2	53.9	46.4	37.6	37.1	47.3	6	0
11/02/2015 18:30	61.4	58.6	58	53.1	43.8	44.3	53	6	0
11/02/2015 18:35	65.7	61.7	61	54.9	46.7	51.7	56.5	6	0
11/02/2015 18:40	71.5	64.4	66.1	57.8	52.5	57.7	61.1	6	0
11/02/2015 18:45	70.4	64.5	63.4	60.3	49.8	59.1	60.4	6	0
11/02/2015 18:50	70.4	66.1	60.2	57.3	49.1	57.2	59.5	6	0
11/02/2015 18:55	70.9	66.4	58.6	58.9	49.8	50.6	59	6	0
11/02/2015 19:00	69.8	64.9	60.4	55.7	47.2	51.1	57.3	6	0
11/02/2015 19:05	69.2	65.7	61.6	54.5	47.5	51.9	57.9	6	0
11/02/2015 19:10	66.4	61.8	58.5	53.4	44.9	56.8	56	6	0
11/02/2015 19:15	67	63.1	58.2	53.6	45.5	57.8	56	6	0
11/02/2015 19:20	66.1	62.6	61	53.6	44	59	56.1	6	0
11/02/2015 19:25	70.4	65.4	64.8	57.4	47.6	59	59.4	6	0
11/02/2015 19:30	71.3	68	67.9	59.6	48.8	59.4	61.5	6	0
11/02/2015 19:35	71.7	68.9	68.1	60.2	50.3	45.4	61.4	6	0
11/02/2015 19:40	73.6	69.8	66.9	62	50.9	54.4	63.2	6	0
11/02/2015 19:45	71.6	67.7	65.8	61.3	52.3	60.2	62.7	6	0
11/02/2015 19:50	72.1	69.2	64.9	57.6	51.2	63.1	61.8	6	0
11/02/2015 19:55	72.2	70.1	65.1	56.4	52.6	64.2	62.2	6	0
11/02/2015 20:00	73.4	71.4	71.4	59.1	55.3	65.4	65.5	6	0
11/02/2015 20:05	73.5	70.7	69.7	62.4	56.2	63.7	65.5	6	0
11/02/2015 20:10	73.9	69.5	66.5	61.4	54.9	62.4	64.4	6	0
11/02/2015 20:15	74.5	69.8	64.5	60.7	55.7	56.5	63.4	6	0
11/02/2015 20:20	75.8	72.5	66.1	64.7	59.2	60.6	66.8	6	0
11/02/2015 20:25	75.9	72	67.2	65	56	63.1	66.5	6	0
11/02/2015 20:30	74.8	71.9	66.5	65.5	56.8	64.3	66.4	6	0
11/02/2015 20:35	76.1	72.3	68	65.1	61.2	64.4	67.9	6	0
11/02/2015 20:40	75.4	72.2	68.8	69.4	60	65.7	68.7	6	0
11/02/2015 20:45	76.1	72.1	69.5	68.1	59.4	66.1	68.1	6	0
11/02/2015 20:50	76.8	73.2	69.6	67.1	61	66	68.7	6	0
11/02/2015 20:55	77.9	72.9	64.5	67.2	60	66.6	67.8	6	0
11/02/2015 21:00	76.9	72.5	70.7	69	61.3	68.5	69.4	6	0
11/02/2015 21:05	75.7	72.7	70.3	67.8	62.5	69.4	69.4	6	0
11/02/2015 21:10	75.5	72.3	71.7	69.6	62.1	68.5	69.6	6	0
11/02/2015 21:15	75.6	72.5	73.3	70.4	62.3	68.1	70.3	6	0
11/02/2015 21:20	76	73.6	75.3	70.5	63.8	67.8	71.1	6	0
11/02/2015 21:25	75.4	73.8	71.4	69.1	62.4	66.2	69.6	6	0
11/02/2015 21:30	76	75.1	70.5	69.6	62.9	67.4	70.2	6	0
11/02/2015 21:35	76.4	73.8	71.6	68.8	62.7	67.7	70.1	6	0
11/02/2015 21:40	76	73.7	72.6	70.4	63.4	68.1	70.3	6	0
11/02/2015 21:45	76.5	74.8	73.8	68.3	64.8	69	70.9	6	0
11/02/2015 21:50	76.5	73.4	72	67.7	65	69.5	70.5	6	0
11/02/2015 21:55	76.4	74.3	70.7	71.4	65.5	69.6	71.1	6	0
11/02/2015 22:00	76.4	73.9	72.9	68.1	63.6	69.5	70	6	0
11/02/2015 22:05	76.1	73.4	67.7	67	63.3	69.9	69	6	0
11/02/2015 22:10	76.6	73.8	73.7	66.4	62.4	69.5	69.5	6	0
11/02/2015 22:15	76.5	74.1	77.7	71.8	61.8	64.5	71.5	6	0
11/02/2015 22:20	75.9	73.8	77	69.6	63	64.2	70.9	6	0
11/02/2015 22:25	75.7	74.3	74.2	66.4	61.4	64.5	69.1	6	0
11/02/2015 22:30	76.2	74	78.7	70.4	61.7	64.7	71.1	6	0
11/02/2015 22:35	75.5	74.1	76.3	71.1	63	64.9	71.4	6	0
11/02/2015 22:40	75.7	74.6	72.3	70.2	63.7	64.8	70.6	6	0
11/02/2015 22:45	76	75.4	68.3	71.4	65.1	69.6	70.8	6	0
11/02/2015 22:50	76.5	74.8	70.6	69.1	66.6	69.6	70.9	6	0
11/02/2015 22:55	77.1	74.3	70.7	70	66.9	69.7	71	6	0
11/02/2015 23:00	76.6	74.6	73.1	69.6	63.3	69.6	70.8	6	0
11/02/2015 23:05	75.6	75.4	69.1	65.6	63.3	69.5	69.4	6	0
11/02/2015 23:10	75.8	73.3	69.2	69	63	69.4	69.6	6	0
11/02/2015 23:15	75	72.9	71.1	71.1	63.5	68.4	70	6	0
11/02/2015 23:20	75.9	73	70.7	71.8	61.4	69	69.9	6	0
11/02/2015 23:25	76.1	72.1	71.8	70	63.4	69.3	69.7	6	0
11/02/2015 23:30	76.5	73.4	68	70.2	63.9	68.6	69.8	6	0
11/02/2015 23:35	76.8	73.2	67.8	66.2	63.6	68.9	69	6	0
11/02/2015 23:40	77.1	73.9	70.4	62.6	63.4	67.7	68.9	6	0
11/02/2015 23:45	76.3	74.1	71.5	62.9	63.7	68.5	68.8	6	0
11/02/2015 23:50	76.2	74.1	70.2	64.2	63.8	68.1	69.2	6	0
11/02/2015 23:55	76.9	74.4	66.9	67.8	65.4	68	69.7	6	0
11/03/2015 00:00	76.5	74	72	69.2	64.5	64.5	70.2	6	0
11/03/2015 00:05	76.2	74.1	72.6	70.2	64.8	64.7	70.8	6	0
11/03/2015 00:10	76.6	73.5	73.8	68.6	64.4	64.5	70.2	6	0
11/03/2015 00:15	76.7	72.4	69	69.6	65	64.6	69.5	6	0
11/03/2015 00:20	76.5	73.4	69.7	69.7	64.7	64.4	69.8	6	0
11/03/2015 00:25	76.4	73.7	72.6	68.9	60.9	64.7	69.2	6	0
11/03/2015 00:30	76.4	73.7	70	67.8	63.4	64.3	69.4	6	0
11/03/2015 00:35	76.4	73.2	71.9	67.5	64.3	64.2	69.1	6	0
11/03/2015 00:40	76.5	73.9	70.6	67.2	64.6	64.4	69.5	6	0
11/03/2015 00:45	76.8	73.9	70.7	68.3	64.6	64.4	70.1	6	0
11/03/2015 00:50	76.6	73.9	72.5	66.8	64.4	64.5	69.7	6	0
11/03/2015 00:55	76.5	73.5	66.2	67.8	65	64.4	68.9	6	0
11/03/2015 01:00	74.5	72.1	70.1	67.4	62.8	62.8	68.6	6	0
11/03/2015 01:05	74.2	71.8	69.8	67.1	62.6	62.6	68.4	6	0
11/03/2015 01:10	76.5	74	72	69.2	64.5	64.5	70.5	6	0
11/03/2015 01:15	76.5	74	72	69.2	64.5	64.5	70.3	6	0
11/03/2015 01:20	76.4	73.8	72.3	69.8	64.4	64.3	69.9	6	0
11/03/2015 01:25	76.3	74.1	69.9	67.6	64.3	64.6	69	6	0
11/03/2015 01:30	76.4	73.9	70.9	67.5	64.2	64.6	69.3	6	0
11/03/2015 01:35	76.4	74	72	67.5	64.4	64.5	69.5	6	0
11/03/2015 01:40	76.2	73.9	73	68.7	64.1	64.5	70.6	6	0
11/03/2015 01:45	76.3	73.8	71.1	68.1	64.5	64.6	69.4	6	0
11/03/2015 01:50	76.3	74	72	68.4	64.4	64.6	70.1	6	0
11/03/2015 01:55	76.4	73.7	72.7	68	63.4	64.6	69.1	6	0
11/03/2015 02:00	76.3	74.1	71.5	66.7	63.7	64.5	70.3	6	0
11/03/2015 02:05	76.3	74.1	72	66.3	64.2	64.5	69.5	6	0
11/03/2015 02:10	76.5	73.9	71.3	69.8	64.5	64.6	70.6	6	0
11/03/2015 02:15	76.5	74	73	68.5	63.6	64.6	70.1	6	0
11/03/2015 02:20	76.5	73.8	71.8	66.7	64.3	64.7	68.9	6	0
11/03/2015 02:25	76.3	73.9	71.6	68	64.5	64.7	69.7	6	0
11/03/2015 02:30	76.4	74	70	66.1	64.5	64.5	69.4	6	0
11/03/2015 02:35	76.3	73.8	71.3	68.3	64.5	64.5	70.1	6	0
11/03/2015 02:40	76.5	73.8	70.2	66.9	64.7	64.7	69.5	6	0
11/03/2015 02:45	76.3	73.9	70.7	66.4	64.7	64.4	69.9	6	0
11/03/2015 02:50	76.4	73.8	70.9	64.3	64.7	64.3	69.6	6	0
11/03/2015 02:55	76.4	73.9	69.9	64.2	64.5	64.2	69.7	6	0
11/03/2015 03:00	76.2	73.7	70	66.5	64.5	64.3	69.4	6	0
11/03/2015 03:05	76.3	74	68.3	68.1	64.2	64.5	70	6	0
11/03/2015 03:10	76.3	73.8	70.1	67	63.8	64.3	70.1	6	0
11/03/2015 03:15	76.3	73.7	69.3	67	64.1	64.5	69.8	6	0
11/03/2015 03:20	76.2	73.8	69.7	66.3	63.9	64.5	70.3	6	0
11/03/2015 03:25	76.3	73.9	69.9	67.5	62.9	64.5	70.2	6	0
11/03/2015 03:30	76.2	73.8	70.3	62.4	63.5	64.3	69.3	6	0
