5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Lane 6 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 02:45	76.4	74	72.2	69.5	63.4	64.4	70.2	6	100
11/02/2015 02:50	76.5	74	72.2	68.7	63.9	64.4	71.2	6	100
11/02/2015 02:55	76.4	73.9	72.2	68.9	63.3	64.4	70.8	6	100
11/02/2015 03:00	76.1	73.9	71.8	68.4	62.3	64.3	70.3	6	100
11/02/2015 03:05	76.3	74	72.3	69.4	63.8	64.5	70.6	6	100
11/02/2015 03:10	76.2	73.7	72.1	70	64.4	64.4	71.5	6	100
11/02/2015 03:15	76.5	74	71.5	69	62.4	64.4	70.9	6	100
11/02/2015 03:20	76.4	73.7	71.8	65.6	62.8	64.4	70.2	6	100
11/02/2015 03:25	76.5	73.4	71.9	66.9	64	64.4	70.3	6	100
11/02/2015 03:30	76.6	73.7	72.2	68.1	64.3	64.8	71	6	100
11/02/2015 03:35	76.4	73.2	72.2	69.5	63.8	64.6	71.4	6	100
11/02/2015 03:40	76.3	73.6	71.9	70.3	63.1	64.7	70.5	6	100
11/02/2015 03:45	76.4	74.1	73	69.8	64.6	64.6	71.5	6	100
11/02/2015 03:50	76.4	72.7	72.4	71.3	65.7	64.5	71.6	6	100
11/02/2015 03:55	76.6	73.4	72.4	70.9	64.7	64.5	71.7	6	100
11/02/2015 04:00	76.6	73.2	70.1	68.2	64.5	64.4	70.2	6	100
11/02/2015 04:05	76.6	73.1	71	66.5	64.3	64.5	71.1	6	100
11/02/2015 04:10	76.8	73.5	70.7	69	64.5	64.3	71	6	100
11/02/2015 04:15	76.9	74.1	72.5	66.6	65.4	64.3	72.3	6	100
11/02/2015 04:20	76.5	74.3	73.1	70.3	68.9	64.3	72.7	6	100
11/02/2015 04:25	76.6	74.8	72.6	69.6	66.2	64.4	72.3	6	100
11/02/2015 04:30	76.1	74.5	71.9	70.1	67.6	64.6	71.9	6	100
11/02/2015 04:35	76.5	73.6	69.7	70.8	71.1	63.7	72.3	6	100
11/02/2015 04:40	75.8	72.8	70.1	64.3	69.4	64.1	71.1	6	100
11/02/2015 04:45	75.4	73.2	71	67	66.2	64.3	70.7	6	100
11/02/2015 04:50	76.4	74.8	70.6	66.3	66.3	64.5	71.3	6	100
11/02/2015 04:55	76.7	75	71.8	67.2	68.3	64.6	72.1	6	100
11/02/2015 05:00	77.8	76.4	75.8	70.2	65.8	64.6	73.1	6	100
11/02/2015 05:05	77.3	76.9	74.3	74.2	65.6	64.5	73.9	6	100
11/02/2015 05:10	78.8	76.9	73.5	75.5	68	63.6	74.2	6	100
11/02/2015 05:15	78.8	76.9	72.1	75	69.4	63.9	74.5	6	100
11/02/2015 05:20	77.6	76.1	73.9	72.1	65.6	64.3	73.4	6	100
11/02/2015 05:25	76.8	75.4	72	74.3	68.3	64.7	73.1	6	100
11/02/2015 05:30	76.1	73.3	70.2	74.7	65.4	61.3	71.7	6	100
11/02/2015 05:35	76.5	73.7	71.2	70.4	67	62.7	71.8	6	100
11/02/2015 05:40	75	73.5	67.7	66.6	66.2	63.8	70	6	100
11/02/2015 05:45	74.8	73.1	69.6	70.3	61.5	61.1	69.6	6	100
11/02/2015 05:50	74.4	73	68.2	67.3	60.9	63.1	68.6	6	100
11/02/2015 05:55	74.4	73.7	67.9	67.3	40	56.2	64.9	6	100
11/02/2015 06:00	75.6	73.9	65.7	64.3	29.3	51.9	62.1	6	100
11/02/2015 06:05	75.7	73.4	68.2	67.1	20.4	40.8	60.8	6	100
11/02/2015 06:10	76.5	73.7	69.6	68.3	14.7	30.3	60.2	6	100
11/02/2015 06:15	78.2	74.7	70.5	70.3	14.7	24.5	57.9	6	100
11/02/2015 06:20	78.6	74.8	72.6	71.1	15.7	28.9	59.6	6	100
11/02/2015 06:25	78.7	73.8	72.7	70.5	18.1	33.7	59.5	6	100
11/02/2015 06:30	79	74.8	74.4	69.7	21.2	37.8	59.5	6	100
11/02/2015 06:35	78.6	74.9	72	66.1	22.9	40.5	60.5	6	100
11/02/2015 06:40	78.4	74.6	72.5	70	20.5	39.1	60.7	6	100
11/02/2015 06:45	78.2	75.1	73.3	70.8	22.8	42.1	61.3	6	100
11/02/2015 06:50	79.2	75	74.9	68.3	23.8	43.5	61.3	6	100
11/02/2015 06:55	77.4	73.5	74.3	68.6	22	41.9	61.2	6	100
11/02/2015 07:00	77.2	73.7	74.2	68.8	20.7	41.9	61.3	6	100
11/02/2015 07:05	77.5	73.2	71.9	68.3	26.6	42.5	61.1	6	100
11/02/2015 07:10	78.5	72.7	72	68.9	27.2	42.4	61.5	6	100
11/02/2015 07:15	78.5	72.5	72.4	69.5	27.2	42.5	61.7	6	100
11/02/2015 07:20	75	71	70.8	68.5	28.5	43.1	61.7	6	100
11/02/2015 07:25	73.9	69.6	68.8	67.7	20.6	37.2	59.7	6	100
11/02/2015 07:30	73.3	69.7	68.4	67.7	19.1	38.7	59.5	6	100
11/02/2015 07:35	70	67.6	68	68	27.1	41.8	58.7	6	100
11/02/2015 07:40	68.8	67	68	69.8	27.9	41.6	58.6	6	100
11/02/2015 07:45	66.2	64.8	64.8	66.3	22.9	37.3	55.7	6	100
11/02/2015 07:50	67.6	64.2	66.8	67.3	19.3	34.6	55.9	6	100
11/02/2015 07:55	70.2	66.5	66.5	69	21.4	37.2	56.6	6	100
11/02/2015 08:00	70.7	66.9	66.4	68.3	17.4	31.7	57.8	6	100
11/02/2015 08:05	50.1	49.5	52.6	58.3	17	31.7	44.3	6	100
11/02/2015 08:10	41.3	40.7	43.3	48.9	15.1	31.7	38	6	100
11/02/2015 08:15	41	42.8	45.2	51	13.4	31.3	39.4	6	100
11/02/2015 08:20	51.2	51	53.1	55.1	18	35.3	44.8	6	100
11/02/2015 08:25	45.9	46.4	49.3	50.4	20.9	38	42.2	6	100
11/02/2015 08:30	54.5	53.7	55.1	54.7	22.3	39.7	47.4	6	100
11/02/2015 08:35	62	60	59.1	60.5	21.4	37.6	51.6	6	100
11/02/2015 08:40	66.4	64.7	64.3	64.9	21.7	38.6	55.5	6	100
11/02/2015 08:45	69.5	68.2	66.9	65.7	25	41.6	57.3	6	100
11/02/2015 08:50	70.1	68	66.1	68.4	22.9	37.7	57.7	6	100
11/02/2015 08:55	71.3	69.5	67	67.3	26.4	38.5	58.6	6	100
11/02/2015 09:00	74	71.7	69.1	65.8	23.8	36.3	58.5	6	100
11/02/2015 09:05	74	71.9	70	68.3	21.9	35.8	59.7	6	100
11/02/2015 09:10	75.1	73.2	69.8	69.8	17.1	30.4	59.6	6	100
11/02/2015 09:15	73.2	71.1	71.2	68.6	15.5	29.7	59.1	6	100
11/02/2015 09:20	72.9	68.5	69.1	67.2	15.6	32.8	58	6	100
11/02/2015 09:25	73.6	70.4	67.5	66.3	19.6	34.5	58.2	6	100
11/02/2015 09:30	73.3	70.4	66.5	67.4	24.8	38.8	59.1	6	100
11/02/2015 09:35	73.3	69.4	66.3	64.2	24.7	41.5	59.1	6	100
11/02/2015 09:40	72.6	69.5	66.2	65	27.2	42.8	60	6	100
11/02/2015 09:45	72.3	68.2	65.4	63.4	24.3	38.7	57.5	6	100
11/02/2015 09:50	71.1	68.6	66.6	65.7	23.8	39.6	57.8	6	100
11/02/2015 09:55	72.4	70	66.3	65	23.4	41	59.1	6	100
11/02/2015 10:00	72.4	67.1	62.7	61.9	20.6	39.5	57.3	6	100
11/02/2015 10:05	68.5	64.2	62.2	62.1	15.4	35.1	55.5	6	100
11/02/2015 10:10	68	62.8	59.7	60.6	18.9	37.4	52.9	6	100
11/02/2015 10:15	68.8	64.4	58	60.8	25.7	42.3	55.2	6	100
11/02/2015 10:20	69.8	65.3	59.7	60.2	22.8	44.8	56.2	6	100
11/02/2015 10:25	71.2	67.8	60.6	61.1	24	44.4	56.5	6	100
11/02/2015 10:30	72.1	68.1	59.3	61.6	23	41.9	55.8	6	100
11/02/2015 10:35	73.2	69.5	61.6	62.9	20.8	38.8	57.1	6	100
11/02/2015 10:40	72.7	69.7	62.2	62.1	20.1	36.6	58	6	100
11/02/2015 10:45	71.7	67.3	62.8	62.7	20	37.6	56.8	6	100
11/02/2015 10:50	71.9	67.5	62.3	60	23	38.6	55.1	6	100
11/02/2015 10:55	71.5	67.7	62.6	60.4	24.6	38.8	57	6	100
11/02/2015 11:00	71.1	66.9	62.1	61.4	20.4	36.2	56.1	6	100
11/02/2015 11:05	71.7	66.9	63.2	62	18.5	33.6	55.9	6	100
11/02/2015 11:10	71.5	66.7	61.8	63.1	17.1	33.5	56.3	6	100
11/02/2015 11:15	72.7	67.4	64.5	64.7	18.6	34.4	57.8	6	100
11/02/2015 11:20	72.5	67.5	63.1	63.7	24.7	41.3	58.1	6	100
11/02/2015 11:25	74.3	67.4	64.8	65.8	27.9	44.7	59.8	6	100
11/02/2015 11:30	72.1	64.7	62	60.8	28	43.6	57.3	6	100
11/02/2015 11:35	71.3	65	62.8	61.4	31.2	47	58.2	6	100
11/02/2015 11:40	71.5	65.7	63	60.9	33.7	47.3	59	6	100
11/02/2015 11:45	71.4	66.8	60.1	60.2	36.2	48	59.1	6	100
11/02/2015 11:50	70.9	66	59.4	58.4	38	48.4	58.6	6	100
11/02/2015 11:55	72	67.4	61.9	60.7	36.3	50.6	59.5	6	100
11/02/2015 12:00	72.4	67.6	61.7	59.9	34.7	50.3	59	6	100
11/02/2015 12:05	73.3	68.9	63	59.5	42.6	55.9	61.9	6	100
11/02/2015 12:10	74.8	69.9	63.8	62.8	47.5	55.2	63.6	6	100
11/02/2015 12:15	74.5	68.9	66.7	62.2	51.7	55.9	64.4	6	100
11/02/2015 12:20	73.8	69.1	68.3	63.7	52.4	57	65.4	6	100
11/02/2015 12:25	73.8	68.9	65.9	65.9	51.9	55.1	65.2	6	100
11/02/2015 12:30	74.2	68.4	64.3	67.2	50.1	54.2	64.5	6	100
11/02/2015 12:35	71.6	65.5	63.2	65.5	43.7	52.8	61.8	6	100
11/02/2015 12:40	73.1	67.3	64.4	65.3	37	48.6	61	6	100
11/02/2015 12:45	73.5	66.5	62.1	63.6	33.2	47.6	60	6	100
11/02/2015 12:50	72.7	66.6	63.1	63.6	34.9	47.7	60.5	6	100
11/02/2015 12:55	68.7	61.8	59	60	42	52.6	58.4	6	100
11/02/2015 13:00	39.4	36.9	39.1	47.7	47.8	61.4	44.2	6	100
11/02/2015 13:05	26.7	25.6	28.9	36.5	51.5	65.4	36	6	100
11/02/2015 13:10	17.4	16.8	18.4	23.8	50.6	68	33	6	100
11/02/2015 13:15	15.4	15.8	18.3	24.4	48.4	66.7	29.4	6	100
11/02/2015 13:20	17.1	18.2	21.1	29.8	45.9	64.2	30.2	6	100
11/02/2015 13:25	16.2	19.1	24	32.7	43.4	62.6	31.4	6	100
11/02/2015 13:30	16.5	20.6	26.9	35.3	41.9	60.1	31.9	6	100
11/02/2015 13:35	18.3	22	27.7	35.3	41.9	59.2	32	6	100
11/02/2015 13:40	18.5	19.4	25.4	34.6	43	62.2	32.1	6	100
11/02/2015 13:45	17.3	20.2	27.6	35.2	43.7	62.9	32.2	6	100
11/02/2015 13:50	18.1	18	25.9	33.6	44.9	61.2	31.6	6	100
11/02/2015 13:55	18.7	18.8	26.8	35.1	44.5	62	31.5	6	100
11/02/2015 14:00	18	20.8	28.2	33	43.9	55.4	31.3	6	100
11/02/2015 14:05	19.2	20.9	29	34.7	45.1	52	31.6	6	100
11/02/2015 14:10	23.5	23	28.3	35.8	44.4	49.7	32.8	6	100
11/02/2015 14:15	25.6	23.8	30.5	37.8	44.4	51	33.9	6	100
11/02/2015 14:20	25	25.8	32.5	38.4	41.1	49.4	33.8	6	100
11/02/2015 14:25	22.3	25	32.2	37.4	39.3	47.9	33.1	6	100
11/02/2015 14:30	23.8	25.7	33.9	37.8	37.2	48.4	32.8	6	100
11/02/2015 14:35	21.7	30.8	36.2	42.1	33.7	47.1	33.9	6	100
11/02/2015 14:40	20.1	28.3	35.4	43.5	24	43.3	32.2	6	100
11/02/2015 14:45	23	28.9	32.9	42.4	22.3	42.3	31.2	6	100
11/02/2015 14:50	22.5	28.4	33.3	40.9	24.8	42.8	31.1	6	100
11/02/2015 14:55	23.4	29	34.9	41.4	27.4	43.7	32.5	6	100
11/02/2015 15:00	22.7	29.6	34.9	39.2	32.7	45.3	32.9	6	100
11/02/2015 15:05	28.6	32.9	37	43.4	26	37.4	34.1	6	100
11/02/2015 15:10	21.7	26.8	34.1	40.2	21.9	35.2	29.9	6	100
11/02/2015 15:15	25.2	30.9	36.6	42.5	15.9	32.7	31.5	6	100
11/02/2015 15:20	23.6	31.1	36.5	43.3	12.5	24.4	29.9	6	100
11/02/2015 15:25	22.2	22.5	28.3	35.2	12.8	25.3	24.7	6	100
11/02/2015 15:30	17.6	17.7	24	32.2	12.5	30.4	22.7	6	100
11/02/2015 15:35	18.9	17.2	22.4	32	14.5	34.9	22.7	6	100
11/02/2015 15:40	15	15.4	19.6	30.1	12.5	30	20.7	6	100
11/02/2015 15:45	21.9	24.4	27.6	35.5	13.8	27.5	25.4	6	100
11/02/2015 15:50	16.5	21	24.7	30	13.6	29.3	22.7	6	100
11/02/2015 15:55	17.6	19.8	24.2	27.2	13.9	36.3	22.5	6	100
11/02/2015 16:00	15.8	16.6	23	27.9	12.8	25.4	20.4	6	100
11/02/2015 16:05	19.6	22.1	25.1	32.2	12.1	22.9	22.7	6	100
11/02/2015 16:10	16.9	20.6	25.1	31.3	12.6	27.8	22.7	6	100
11/02/2015 16:15	16.8	19.6	22.7	27.9	17.1	37.6	22.2	6	100
11/02/2015 16:20	11.4	14.5	16.6	22.7	22.9	43	20.8	6	100
11/02/2015 16:25	9.8	11.9	13.5	16.6	35.8	47.3	21.5	6	100
11/02/2015 16:30	10.6	12.3	14.8	21.1	35.5	50.9	21.4	6	100
11/02/2015 16:35	12.1	13	15	26	35.8	51.3	23.3	6	100
11/02/2015 16:40	12.2	14.6	17.4	28.8	24.6	46.7	22.7	6	100
11/02/2015 16:45	11.6	15.2	17.5	28.8	16.5	33.4	20.4	6	100
11/02/2015 16:50	10.1	13.5	15.6	20.8	11.9	24.3	16	6	100
11/02/2015 16:55	11.1	12.6	12.9	15.1	10.6	26.7	14.6	6	100
11/02/2015 17:00	13.4	15.1	15.6	21.5	10.5	21.2	16.1	6	100
11/02/2015 17:05	11.3	13.1	16.1	20.5	9.3	13.4	14.4	6	100
11/02/2015 17:10	9.2	10.3	11.7	14	10.2	10.3	10.9	6	100
11/02/2015 17:15	9.7	10.8	11.8	15.1	8.3	7.9	11	6	100
11/02/2015 17:20	10.8	10.6	11.8	13.9	8	8.4	10.7	6	100
11/02/2015 17:25	10.6	11.5	13	14.8	8.7	9	11.4	6	100
11/02/2015 17:30	9.2	10.6	12.2	13.1	8.1	8	10.4	6	100
11/02/2015 17:35	8.7	9.4	10.2	10.2	8.6	7	9	6	100
11/02/2015 17:40	9.7	10.2	11.3	12	11.2	15.7	11.5	6	100
11/02/2015 17:45	9.7	9.6	13.4	16.2	9.8	12.4	12.1	6	100
11/02/2015 17:50	9.2	8.9	12.2	14.6	8.4	8.7	10.6	6	100
11/02/2015 17:55	9.9	10.1	12.9	15.1	9.7	11.4	11.6	6	100
11/02/2015 18:00	10.5	9.8	11.8	13.6	8.4	19.4	12.2	6	100
11/02/2015 18:05	11.1	10.5	11.1	12.6	8.7	15.4	11.5	6	100
11/02/2015 18:10	11.8	11.5	11.7	12.9	9.1	11.2	11.5	6	100
11/02/2015 18:15	12.8	11.6	11.6	12.7	8.9	9.4	11.3	6	100
11/02/2015 18:20	13.3	12.4	12.7	14.9	8.4	9.6	12.2	6	100
11/02/2015 18:25	10.8	12.7	13	13.6	8.2	8.7	11.5	6	100
11/02/2015 18:30	12.1	12.3	13.8	13.6	8.7	19.2	13.1	6	100
11/02/2015 18:35	11.4	10.9	12.1	12.6	9.1	24	12.9	6	100
11/02/2015 18:40	11.4	11.3	13.1	13.4	7.8	18.1	12.6	6	100
11/02/2015 18:45	10.8	11.3	12.8	13.5	7.2	12.4	11.5	6	100
11/02/2015 18:50	11.3	12.5	14.3	16.7	7	11.2	12.6	6	100
11/02/2015 18:55	11.6	12.8	13.7	21.3	7.7	11.7	13.5	6	100
11/02/2015 19:00	11.9	13.2	14.4	21.9	7.6	11.1	13.8	6	100
11/02/2015 19:05	10.5	11.8	12.6	17.7	7.1	12	12.2	6	100
11/02/2015 19:10	12.5	12.2	12.7	15.6	7.6	9.9	11.9	6	100
11/02/2015 19:15	11.5	11.3	11.8	14.6	8.4	11.2	11.5	6	100
11/02/2015 19:20	13.8	13.4	14	17.9	11.1	19.6	14.7	6	100
11/02/2015 19:25	14.6	13	13.2	21	12.1	28.7	16.6	6	100
11/02/2015 19:30	15	12.6	11.8	19.3	12.6	34.3	16.7	6	100
11/02/2015 19:35	14.7	14.2	12.8	17.9	20.1	41.2	17.8	6	100
11/02/2015 19:40	22	25.4	27.6	32.6	39.9	52.9	29.9	6	100
11/02/2015 19:45	23.7	30.8	33.5	40	49.3	58.6	35.8	6	100
11/02/2015 19:50	33.8	37.9	39.4	45.1	56.5	61.7	42.3	6	100
11/02/2015 19:55	52.6	54.2	54.6	57.5	59.3	63	55.8	6	100
11/02/2015 20:00	62.7	63.4	63.3	62.2	63.3	63.9	63	6	100
11/02/2015 20:05	67.2	67.9	67.1	66.6	61.9	64.3	66.2	6	100
11/02/2015 20:10	70	69.7	68.2	69.6	62.7	63.8	68	6	100
11/02/2015 20:15	71.7	70.1	69.7	69.9	63.6	63.2	68.9	6	100
11/02/2015 20:20	72.4	70.6	71	69.5	63.7	64.4	69.4	6	100
11/02/2015 20:25	73.6	72.3	72.4	73.2	63	64.6	70.8	6	100
11/02/2015 20:30	74.6	72.6	73.8	71.1	60.9	64.4	70.5	6	100
11/02/2015 20:35	75.4	73.1	73.9	72.6	61.5	64.7	71.3	6	100
11/02/2015 20:40	75.1	73.9	73.6	74.2	63.9	64.7	72	6	100
11/02/2015 20:45	74.9	73	73.2	73.6	62.7	63.9	71.3	6	100
11/02/2015 20:50	75.4	73.1	72.1	72.5	65	65.1	71.6	6	100
11/02/2015 20:55	75.8	73.2	70	74.7	63.7	64.9	71.5	6	100
11/02/2015 21:00	77.4	73.4	70.7	72.7	65.4	64.7	71.8	6	100
11/02/2015 21:05	78.2	75.5	70.7	69.9	65.6	61.4	71.9	6	100
11/02/2015 21:10	77.2	74.6	71.2	67.5	64.3	62.3	70.9	6	100
11/02/2015 21:15	77.8	74.9	70.4	70.3	64.3	63.4	71.2	6	100
11/02/2015 21:20	78.8	75.8	72.8	71.3	62.1	63.3	71.9	6	100
11/02/2015 21:25	78.3	75.9	72.5	69.7	62.6	63.8	71.6	6	100
11/02/2015 21:30	79.1	76	72.7	70.4	60.3	64.3	72	6	100
11/02/2015 21:35	78.4	75.7	72.2	70.9	61.2	64.5	71.7	6	100
11/02/2015 21:40	79.2	76.2	72.2	70.4	62.3	64.3	72.2	6	100
11/02/2015 21:45	78.8	75.7	73.5	70.9	61.5	63.9	71.7	6	100
11/02/2015 21:50	76.9	76	74.6	71.5	64.5	64	72.3	6	100
11/02/2015 21:55	76.6	73.8	73	71.7	65.4	64.1	72	6	100
11/02/2015 22:00	77.6	74.7	73.8	72.7	62.7	63.6	72.3	6	100
11/02/2015 22:05	76.8	74.3	70.5	71.8	63.6	63.8	71.3	6	100
11/02/2015 22:10	75.8	73.2	69.8	70.2	62.8	63.4	70.3	6	100
11/02/2015 22:15	75.5	73	72.1	70.9	63.6	64	70.9	6	100
11/02/2015 22:20	76.1	73.6	73.2	69.8	64	63.7	70.8	6	100
11/02/2015 22:25	76.1	73.6	72.9	69.8	61.4	63.7	70.7	6	100
11/02/2015 22:30	75.9	74.1	73.6	70.6	63.8	64.3	71.3	6	100
11/02/2015 22:35	76.4	75.3	71.3	72	66.4	64.2	72	6	100
11/02/2015 22:40	77.2	74	69.2	70.2	64	64.1	70.4	6	100
11/02/2015 22:45	76.8	74.6	71.7	66.1	65.2	64.3	70.6	6	100
11/02/2015 22:50	76.6	74.4	72.8	69.2	65.2	63.5	71.5	6	100
11/02/2015 22:55	76.5	74.4	70.6	71.3	69.2	63.8	71.9	6	100
11/02/2015 23:00	76.6	73.2	70.9	71	68.9	64.2	71.8	6	100
11/02/2015 23:05	76.4	73.6	73.2	73.4	67.8	64.4	72.9	6	100
11/02/2015 23:10	76.6	73.8	73.8	73.9	64.2	64.5	72.5	6	100
11/02/2015 23:15	76.9	74.5	73.7	74.6	63.1	64.4	72.8	6	100
11/02/2015 23:20	76.6	74	73.1	77.8	59.7	64.5	72.1	6	100
11/02/2015 23:25	76.9	74.2	71.7	72	62	64.5	70.7	6	100
11/02/2015 23:30	76.9	73	71.8	71.9	65.4	64.7	71.5	6	100
11/02/2015 23:35	76.7	74.2	69.8	69	64.9	64.7	70.8	6	100
11/02/2015 23:40	76.8	74.1	71.5	70.5	66.8	64.5	71.7	6	100
11/02/2015 23:45	76.8	74.6	72	71	66.8	64.5	72.2	6	100
11/02/2015 23:50	76.8	74.5	72.9	70.6	67.9	64.4	71.9	6	100
11/02/2015 23:55	76.7	74.2	72.6	70.1	64.3	64.3	71	6	100
11/03/2015 00:00	76.5	74	72	69.2	64.5	64.5	70.5	6	100
11/03/2015 00:05	76.4	73.7	71.6	72.4	66.4	64.5	71.5	6	100
11/03/2015 00:10	76.5	72.6	72.2	67.7	65	64.4	70.4	6	100
11/03/2015 00:15	76.1	73.2	72.1	69.5	64.1	64.5	70.4	6	100
11/03/2015 00:20	76.1	72.6	72.1	71.1	54.9	64.9	68.6	6	100
11/03/2015 00:25	76.1	72.8	70.7	70.2	60.9	64.9	69.6	6	100
11/03/2015 00:30	76.3	73.3	71.3	66.9	61.8	64.7	68.8	6	100
11/03/2015 00:35	76.5	73.2	72	68.6	60.6	64.6	68.7	6	100
11/03/2015 00:40	76.5	73.6	71.2	68.5	59.9	64.7	68.8	6	100
11/03/2015 00:45	76.6	73.8	71	66.8	61.3	64.7	69.8	6	100
11/03/2015 00:50	76.6	74.1	71.5	66.9	62.9	64.6	69.8	6	100
11/03/2015 00:55	76.4	74.2	72	64.2	64.2	64.5	70	6	100
11/03/2015 01:00	76.4	71.3	71.7	64.2	64.1	64.4	69.4	6	100
11/03/2015 01:05	76.3	72.8	71.8	63.1	61.9	64.5	68.6	6	100
11/03/2015 01:10	76.4	73.3	72	65.9	64.9	64.5	69.1	6	100
11/03/2015 01:15	76.5	73.7	71.5	67.1	62.7	64.7	69.6	6	100
11/03/2015 01:20	76.4	73.7	71.2	68.8	61.7	64.8	69.9	6	100
11/03/2015 01:25	76.4	73.7	71.9	68.6	58.4	64.6	68.2	6	100
11/03/2015 01:30	76.4	73.8	72.2	64.3	60	64.5	67.8	6	100
11/03/2015 01:35	76.4	73.8	71.6	67.1	56.8	64.5	68.3	6	100
11/03/2015 01:40	76.4	73.9	72	67.3	61.4	64.6	68.3	6	100
11/03/2015 01:45	76.3	74.2	72	68.6	61.8	64.5	69.5	6	100
11/03/2015 01:50	76.5	73.8	72.1	67.8	63.9	64.5	69.5	6	100
11/03/2015 01:55	76.6	73.8	72.1	68.6	63.3	64.7	70.3	6	100
11/03/2015 02:00	76.5	73.9	71.9	68.2	63.9	64.7	70.3	6	100
11/03/2015 02:05	76.5	74.1	70	70.8	64.6	64.5	71.3	6	100
11/03/2015 02:10	76.5	74	71.6	71.5	64.5	64.4	71.6	6	100
11/03/2015 02:15	76.3	74	71.2	63.1	64.4	64.3	69.2	6	100
11/03/2015 02:20	76.3	74	71.8	63.7	64.9	64.3	69.3	6	100
11/03/2015 02:25	76.4	74	71.9	66	65.1	64.3	69.4	6	100
11/03/2015 02:30	76.5	73.9	71.8	63	65.2	64.3	69.3	6	100
11/03/2015 02:35	76.7	73.7	71.8	63.3	63.3	64.4	68.7	6	100
11/03/2015 02:40	76.6	73.9	72	65.4	61.9	64.4	68.1	6	100
11/03/2015 02:45	76.4	74.1	71.5	67.8	61.1	64.4	69.3	6	100
11/03/2015 02:50	76.3	74	71.2	67.2	61.2	64.4	70.5	6	100
11/03/2015 02:55	76.3	74.1	70.9	66.6	54	64.4	67	6	100
11/03/2015 03:00	76.4	73.9	71.5	66.9	56.1	64.5	68.4	6	100
11/03/2015 03:05	76.4	73.7	71.7	69.6	58	64.4	69.8	6	100
11/03/2015 03:10	76.4	73.9	71.7	69.4	58.9	64.5	69.7	6	100
11/03/2015 03:15	76.5	74	71.7	67.2	60	64.5	69.2	6	100
11/03/2015 03:20	76.4	73.5	72.2	69.1	59.1	64.5	68.8	6	100
11/03/2015 03:25	76.3	74	72.1	67.5	60.3	64.6	69.5	6	100
