5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.63	2.32	2.78	2.75	1.97	2.29	5	0
11/02/2015 00:05	2	2.41	2.4	2.97	1.73	2.3	5	0
11/02/2015 00:10	1.73	1.79	1.81	2.35	1.84	1.9	5	0
11/02/2015 00:15	1.67	2.03	2.33	2.08	1.71	1.96	5	0
11/02/2015 00:20	1.43	1.71	1.41	2.02	1.52	1.62	5	0
11/02/2015 00:25	1.71	2.02	1.77	2.41	1.87	1.96	5	0
11/02/2015 00:30	1.55	2.13	1.83	2.12	1.6	1.85	5	0
11/02/2015 00:35	1.57	1.74	1.72	2.11	1.62	1.75	5	0
11/02/2015 00:40	1.6	1.2	1.63	1.43	1.26	1.42	5	0
11/02/2015 00:45	1.11	1.33	1.51	1.5	1.24	1.34	5	0
11/02/2015 00:50	1.05	1.4	1.37	1.39	.9	1.22	5	0
11/02/2015 00:55	.69	1.36	1.5	1.86	.76	1.23	5	0
11/02/2015 01:00	.91	1.24	1.35	1.29	.92	1.14	5	0
11/02/2015 01:05	.9	1.22	1.34	1.27	.91	1.13	5	0
11/02/2015 01:10	1.11	2.22	1.89	1.61	.5	1.47	5	0
11/02/2015 01:15	.89	1.02	1.33	1.26	.78	1.06	5	0
11/02/2015 01:20	.6	1.08	1.26	1.42	.97	1.07	5	0
11/02/2015 01:25	.89	.94	1.24	1.27	.68	1	5	0
11/02/2015 01:30	.73	1.11	1.23	1.26	.62	.99	5	0
11/02/2015 01:35	.58	1.08	1.11	.92	.93	.92	5	0
11/02/2015 01:40	.62	.83	1	1.09	.7	.85	5	0
11/02/2015 01:45	.68	.82	1.59	1.32	.76	1.03	5	0
11/02/2015 01:50	.83	1.01	1.1	1.3	.62	.97	5	0
11/02/2015 01:55	.56	.63	.89	1.04	.63	.75	5	0
11/02/2015 02:00	.49	.78	.95	1.18	.73	.83	5	0
11/02/2015 02:05	.49	.72	1.27	1.46	.47	.88	5	0
11/02/2015 02:10	.67	1.01	1.28	1.06	.71	.95	5	0
11/02/2015 02:15	.2	.76	.94	.91	.46	.65	5	0
11/02/2015 02:20	.23	.59	.62	.87	.46	.55	5	0
11/02/2015 02:25	.56	.8	.83	.59	.47	.65	5	0
11/02/2015 02:30	.57	.61	.76	1.15	.49	.72	5	0
11/02/2015 02:35	.4	.75	1.07	.88	.67	.75	5	0
11/02/2015 02:40	.44	.99	1.37	1.4	.99	1.04	5	0
11/02/2015 02:45	.62	.53	1.03	1.04	.89	.82	5	0
11/02/2015 02:50	.7	1.14	1.25	1.98	.48	1.11	5	0
11/02/2015 02:55	.68	.85	1.1	.84	.5	.79	5	0
11/02/2015 03:00	.35	.82	1.42	.98	.35	.78	5	0
11/02/2015 03:05	.66	1.15	.99	.86	.75	.88	5	0
11/02/2015 03:10	.76	.78	1.26	1.02	.49	.86	5	0
11/02/2015 03:15	.86	1.02	1.03	1.06	.7	.93	5	0
11/02/2015 03:20	.95	.97	1.69	.93	.34	.98	5	0
11/02/2015 03:25	.99	1.23	1.48	1.31	.31	1.06	5	0
11/02/2015 03:30	1.03	1.26	.9	1.7	.62	1.1	5	0
11/02/2015 03:35	.95	1.18	1.01	.91	.96	1	5	0
11/02/2015 03:40	1.13	1.44	1.5	1.44	.61	1.22	5	0
11/02/2015 03:45	1.55	2.04	1.44	2.24	.85	1.62	5	0
11/02/2015 03:50	1.38	2.01	1.71	1.52	1.13	1.55	5	0
11/02/2015 03:55	1.4	1.64	1.29	1.47	.87	1.33	5	0
11/02/2015 04:00	1.55	1.67	1.25	1.17	.83	1.29	5	0
11/02/2015 04:05	1.47	2.09	1.71	1.19	1.05	1.5	5	0
11/02/2015 04:10	1.98	2.19	2.02	2.05	.63	1.77	5	0
11/02/2015 04:15	1.69	2.44	2.21	2.21	.63	1.84	5	0
11/02/2015 04:20	2.4	3.02	2.44	1.81	.89	2.11	5	0
11/02/2015 04:25	2.79	3.09	2.53	2.6	1.46	2.49	5	0
11/02/2015 04:30	2.71	3.37	2.79	1.87	1.49	2.45	5	0
11/02/2015 04:35	3.73	3.21	3.17	2.35	1.77	2.85	5	0
11/02/2015 04:40	3.44	3.77	3.68	2.22	2.16	3.05	5	0
11/02/2015 04:45	4.47	3.65	3.55	3.02	2.63	3.46	5	0
11/02/2015 04:50	4.48	4.46	3.79	3.63	1.94	3.66	5	0
11/02/2015 04:55	4.4	3.56	3.5	3	1.91	3.27	5	0
11/02/2015 05:00	4.37	4.08	4.24	3.23	2.32	3.65	5	0
11/02/2015 05:05	5.21	4.46	3.82	2.66	2.18	3.67	5	0
11/02/2015 05:10	5.19	4.44	4.42	3.44	3.56	4.21	5	0
11/02/2015 05:15	6.61	5.45	4.18	4.06	3.7	4.8	5	0
11/02/2015 05:20	8.13	5.89	5.57	4.02	3.6	5.44	5	0
11/02/2015 05:25	7.18	6.75	5.52	5.17	4.18	5.76	5	0
11/02/2015 05:30	9.46	6.5	6.15	5.81	5.33	6.65	5	0
11/02/2015 05:35	9.4	7.63	6.89	5.79	6.12	7.17	5	0
11/02/2015 05:40	9.25	7.84	7.79	6.26	6.26	7.48	5	0
11/02/2015 05:45	8.34	7.43	6.95	5.67	6.93	7.06	5	0
11/02/2015 05:50	8.81	7.43	5.67	5.92	6.4	6.85	5	0
11/02/2015 05:55	8.64	7.02	7.44	6.59	6.17	7.17	5	0
11/02/2015 06:00	8.73	6.42	6.52	5.91	7.12	6.94	5	0
11/02/2015 06:05	9.06	6.95	6.98	6.18	7.23	7.28	5	0
11/02/2015 06:10	8.71	7.66	7.05	6.28	8.43	7.63	5	0
11/02/2015 06:15	8.52	7.15	6.72	6.16	7.45	7.2	5	0
11/02/2015 06:20	7.74	6.5	6.66	7.47	6.92	7.06	5	0
11/02/2015 06:25	7.75	6.15	6.51	6.51	6.86	6.76	5	0
11/02/2015 06:30	7.85	6.61	5.98	7.26	9.29	7.4	5	0
11/02/2015 06:35	7.59	6.81	6.18	7.31	7.15	7.01	5	0
11/02/2015 06:40	7.43	6.6	6.19	6.02	8.14	6.88	5	0
11/02/2015 06:45	7.16	6.57	6.21	6.4	7.48	6.76	5	0
11/02/2015 06:50	7.68	5.61	5.91	6.8	8.18	6.84	5	0
11/02/2015 06:55	7.27	6.56	6.79	6.87	7.13	6.92	5	0
11/02/2015 07:00	8.64	6.65	7.06	6.74	9.28	7.67	5	0
11/02/2015 07:05	7.55	6.52	6.87	6.98	8.17	7.22	5	0
11/02/2015 07:10	6.8	7.37	7.79	8.26	9.74	7.99	5	0
11/02/2015 07:15	8.27	7.06	7.63	8.82	9.56	8.27	5	0
11/02/2015 07:20	8.1	6.79	8.1	8.56	9.75	8.26	5	0
11/02/2015 07:25	7.4	6.49	8.28	8.57	11.02	8.35	5	0
11/02/2015 07:30	7.47	7.61	7.45	8.4	9.53	8.09	5	0
11/02/2015 07:35	7.73	6.83	7.03	8.3	10.65	8.11	5	0
11/02/2015 07:40	7.57	6.62	9.07	8.8	11.14	8.64	5	0
11/02/2015 07:45	7.73	7.17	8.63	9.98	11.82	9.07	5	0
11/02/2015 07:50	7.71	7.49	8.48	9.66	10.63	8.79	5	0
11/02/2015 07:55	7.85	8.24	7.36	9.64	11.01	8.82	5	0
11/02/2015 08:00	7.39	7.47	8.94	9.2	11.2	8.84	5	0
11/02/2015 08:05	6.96	6.42	7.67	8.45	10.81	8.06	5	0
11/02/2015 08:10	7.45	7.48	7.92	8.78	11.31	8.59	5	0
11/02/2015 08:15	7.61	7.65	8.19	8	10.58	8.41	5	0
11/02/2015 08:20	7.95	7.46	8.76	9.3	10.44	8.78	5	0
11/02/2015 08:25	7.67	8.36	7.99	8.71	10.83	8.71	5	0
11/02/2015 08:30	7.38	7.14	7.75	8.92	11.46	8.53	5	0
11/02/2015 08:35	7.43	6.83	7.09	8.24	9.6	7.84	5	0
11/02/2015 08:40	7.9	7.6	7.68	7.92	9.95	8.21	5	0
11/02/2015 08:45	7.65	6.64	7.64	9.3	10.12	8.27	5	0
11/02/2015 08:50	7.75	7.69	8.22	8.47	11.42	8.71	5	0
11/02/2015 08:55	7.45	8.45	6.66	7.92	9.51	8	5	0
11/02/2015 09:00	7.61	7.55	6.54	9.23	11.07	8.4	5	0
11/02/2015 09:05	7.43	6.97	6.47	8.08	11.85	8.16	5	0
11/02/2015 09:10	7.87	7.09	7.15	7.67	8.36	7.63	5	0
11/02/2015 09:15	8.57	7.58	10.19	8.16	10.96	9.09	5	0
11/02/2015 09:20	7.91	7.36	8.97	10.14	11.13	9.1	5	0
11/02/2015 09:25	7.43	7.59	8.17	9.62	12.17	9	5	0
11/02/2015 09:30	7.72	7.09	8.19	8.5	10.29	8.36	5	0
11/02/2015 09:35	7.96	7.12	7.98	10.02	11.19	8.85	5	0
11/02/2015 09:40	8.35	7.74	8.6	10.11	11.45	9.25	5	0
11/02/2015 09:45	7.46	7.46	8.87	9.86	12.1	9.15	5	0
11/02/2015 09:50	8.44	6.99	8.57	9.44	11.41	8.97	5	0
11/02/2015 09:55	8.39	8.24	7.66	9.51	10.69	8.9	5	0
11/02/2015 10:00	8.01	7.52	8.21	8.85	9.06	8.33	5	0
11/02/2015 10:05	9.12	7.91	9.19	9.83	9.71	9.15	5	0
11/02/2015 10:10	8.31	8.82	8.63	8.97	10.16	8.98	5	0
11/02/2015 10:15	9.08	7.83	9.56	9.76	9.88	9.22	5	0
11/02/2015 10:20	8.25	7.36	8.88	8.77	9.68	8.59	5	0
11/02/2015 10:25	9.4	7.48	9.44	9.67	10.13	9.22	5	0
11/02/2015 10:30	8.71	7.83	9.35	9.53	10.8	9.24	5	0
11/02/2015 10:35	8.5	7.54	9.08	9.24	10.32	8.94	5	0
11/02/2015 10:40	7.51	7.04	9.88	10.26	10.02	8.94	5	0
11/02/2015 10:45	8.03	7.93	8.25	9.35	10.51	8.81	5	0
11/02/2015 10:50	7.98	7.84	9.21	8.88	10.29	8.84	5	0
11/02/2015 10:55	8.6	8.47	9.02	10.06	11.9	9.61	5	0
11/02/2015 11:00	8.56	7.31	10.34	9.71	11.02	9.39	5	0
11/02/2015 11:05	8.24	7.64	9.74	10.01	11.9	9.51	5	0
11/02/2015 11:10	8.26	7.21	8.81	10.14	10.88	9.06	5	0
11/02/2015 11:15	7.89	8.21	8.4	10.41	11.6	9.3	5	0
11/02/2015 11:20	8.11	7.54	8.99	8.83	10.49	8.79	5	0
11/02/2015 11:25	8.85	7.59	9.55	9.65	10.72	9.27	5	0
11/02/2015 11:30	8.58	7.75	9.88	9.78	11.77	9.55	5	0
11/02/2015 11:35	7.67	7.91	9.58	10.02	11.14	9.26	5	0
11/02/2015 11:40	8.54	8.43	10.24	10.67	11.5	9.88	5	0
11/02/2015 11:45	7.82	7.02	10.14	9.91	9.83	8.94	5	0
11/02/2015 11:50	8.17	7.29	8.98	9.71	10.8	8.99	5	0
11/02/2015 11:55	8.7	7.79	10.23	9.29	9.73	9.15	5	0
11/02/2015 12:00	8.8	8.46	9.79	10.25	10.7	9.6	5	0
11/02/2015 12:05	8.41	8.03	10.15	10.89	12.08	9.91	5	0
11/02/2015 12:10	9.15	8.47	10.34	10.44	10.37	9.75	5	0
11/02/2015 12:15	9.95	8.49	8.51	10.78	10.2	9.59	5	0
11/02/2015 12:20	7.34	7.82	11.29	10.95	10.63	9.61	5	0
11/02/2015 12:25	18.99	7.63	8.97	10.42	10.25	11.25	5	0
11/02/2015 12:30	8.42	7.97	9.85	9.37	11.42	9.41	5	0
11/02/2015 12:35	8.68	8.02	9.73	11.48	10.66	9.71	5	0
