5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	.91	2.16	1.82	1.18	.35	1.28	5	100
11/09/2015 00:05	1.13	2.32	1.75	1.77	.63	1.52	5	100
11/09/2015 00:10	.86	2.42	.92	1.88	.68	1.35	5	100
11/09/2015 00:15	.93	1.78	1.5	1.39	.54	1.23	5	100
11/09/2015 00:20	.88	2.35	1.71	1.71	.38	1.41	5	100
11/09/2015 00:25	.73	2.46	1.45	1.45	.1	1.24	5	100
11/09/2015 00:30	.66	2.39	1.94	.66	.66	1.26	5	100
11/09/2015 00:35	.68	1.91	1.72	1.38	.56	1.25	5	100
11/09/2015 00:40	.47	1.28	1.39	1.23	.17	.91	5	100
11/09/2015 00:45	.33	1.56	.76	1.06	.11	.76	5	100
11/09/2015 00:50	.39	1.67	1.3	1.87	.65	1.18	5	100
11/09/2015 00:55	.64	2.4	.88	.68	.26	.97	5	100
11/09/2015 01:00	.8	1.08	1.18	1.13	.81	1	5	0
11/09/2015 01:05	.8	1.08	1.18	1.13	.81	1	5	0
11/09/2015 01:10	.81	1.09	1.19	1.14	.82	1.01	5	0
11/09/2015 01:15	.43	1.79	.41	.69	.37	.74	5	100
11/09/2015 01:20	.31	1.76	.59	.55	.2	.68	5	100
11/09/2015 01:25	.47	.74	1.96	.7	.17	.81	5	100
11/09/2015 01:30	.4	1.17	.47	.61	.4	.61	5	100
11/09/2015 01:35	.28	.95	.66	1.67	.52	.82	5	100
11/09/2015 01:40	.18	1.1	1.35	.36	.1	.62	5	100
11/09/2015 01:45	.11	.79	.6	.7	0	.44	5	100
11/09/2015 01:50	.39	1.38	.67	1.56	.3	.86	5	100
11/09/2015 01:55	.19	.9	1.09	.53	.56	.65	5	100
11/09/2015 02:00	.08	.55	.79	2.38	.17	.79	5	100
11/09/2015 02:05	.14	.77	.45	2.2	0	.71	5	100
11/09/2015 02:10	.15	1.06	.37	1.06	.09	.55	5	100
11/09/2015 02:15	.14	.64	1.12	1.1	.11	.62	5	100
11/09/2015 02:20	.29	.83	1.17	1.07	0	.67	5	100
11/09/2015 02:25	.08	.86	1.07	.19	1.43	.73	5	100
11/09/2015 02:30	.24	.66	.58	.63	.83	.59	5	100
11/09/2015 02:35	.19	1.49	.73	1.74	.17	.86	5	100
11/09/2015 02:40	.35	.86	.95	1.43	.07	.73	5	100
11/09/2015 02:45	.15	1.32	.71	.69	.11	.6	5	100
11/09/2015 02:50	.34	1.02	1.23	1.61	0	.84	5	100
11/09/2015 02:55	.11	.83	1.25	1.38	.52	.82	5	100
11/09/2015 03:00	.41	1.42	.69	.9	1.02	.89	5	100
11/09/2015 03:05	.38	1.02	.68	1.29	.32	.74	5	100
11/09/2015 03:10	.48	1.53	1.37	.28	.09	.75	5	100
11/09/2015 03:15	.41	1.75	.22	.55	.09	.6	5	100
11/09/2015 03:20	.75	1.83	1.64	.66	.1	1	5	100
11/09/2015 03:25	.81	1.94	1.83	.73	0	1.06	5	100
11/09/2015 03:30	.64	2.01	1.63	1.16	.78	1.24	5	100
11/09/2015 03:35	.45	1.47	1.74	2.28	.78	1.34	5	100
11/09/2015 03:40	.75	1.98	1.16	2.86	.69	1.49	5	100
11/09/2015 03:45	.81	2.35	3.14	2.29	.84	1.89	5	100
11/09/2015 03:50	.77	3.07	2.17	2.66	.8	1.89	5	100
11/09/2015 03:55	.79	2.62	1.25	1.35	.79	1.36	5	100
11/09/2015 04:00	1.1	2.52	1.61	1.2	1.3	1.55	5	100
11/09/2015 04:05	.96	2.69	2.72	3.25	.54	2.03	5	100
11/09/2015 04:10	1.33	3.11	3.13	1.9	1.19	2.13	5	100
11/09/2015 04:15	1.51	3.35	2.66	2.3	1.76	2.32	5	100
11/09/2015 04:20	1.64	4	3.63	2.64	14.71	5.32	5	100
11/09/2015 04:25	1.96	4.71	4.64	2.91	1.35	3.11	5	100
11/09/2015 04:30	2.24	5.77	4.84	2.82	1.26	3.39	5	100
11/09/2015 04:35	2.69	5.55	4.43	3.74	1.72	3.63	5	100
11/09/2015 04:40	2.91	6.57	5.27	4.64	1.86	4.25	5	100
11/09/2015 04:45	3.1	5.38	4.37	3.9	1.6	3.67	5	100
11/09/2015 04:50	2.69	5.58	4.99	4.28	3.2	4.15	5	100
11/09/2015 04:55	3.77	7.56	5.6	4.67	2.17	4.75	5	100
11/09/2015 05:00	3.41	6.67	5.23	4.54	2.6	4.49	5	100
11/09/2015 05:05	3.95	7.39	5.96	4.6	3.39	5.06	5	100
11/09/2015 05:10	5.64	11.01	8.48	7.4	3.86	7.28	5	100
11/09/2015 05:15	6.32	12.93	9.11	8	4.17	8.11	5	100
11/09/2015 05:20	6.26	12.67	9.93	8.17	5.08	8.42	5	100
11/09/2015 05:25	7.33	13.23	13.1	10.86	8.33	10.57	5	100
11/09/2015 05:30	6.86	14.02	12.84	11.39	11.21	11.26	5	100
11/09/2015 05:35	7.24	14.84	16.14	13.32	12.22	12.75	5	100
11/09/2015 05:40	7.77	16.59	14.51	13.25	11.08	12.64	5	100
11/09/2015 05:45	9.02	18.8	19.38	16.32	17.08	16.12	5	100
11/09/2015 05:50	15.83	24.88	19.1	16.8	15.9	18.5	5	100
11/09/2015 05:55	12.03	26.68	23.13	22.77	20.47	21.02	5	100
11/09/2015 06:00	12.62	22.71	23.66	20.34	21.26	20.12	5	100
11/09/2015 06:05	10.16	25.84	21.98	21.11	20.75	19.97	5	100
11/09/2015 06:10	12.96	28.58	29.02	23.87	22.83	23.45	5	100
11/09/2015 06:15	11.66	23.78	23.4	20.5	20.74	20.02	5	100
11/09/2015 06:20	12.79	26.55	27.45	23.74	24.1	22.93	5	100
11/09/2015 06:25	12.97	26.77	24.5	25.97	23.64	22.77	5	100
11/09/2015 06:30	11.67	25.81	27.06	24.17	22.15	22.17	5	100
11/09/2015 06:35	14.55	27.34	25.4	28.75	27.71	24.75	5	100
11/09/2015 06:40	16.37	28.3	30.46	25.55	25.54	25.24	5	100
11/09/2015 06:45	16.37	36.74	38.06	34.79	32.3	31.65	5	100
11/09/2015 06:50	10.67	26.43	24.92	23.03	22.57	21.52	5	100
11/09/2015 06:55	15.56	34.98	31.52	28.26	27.36	27.54	5	100
11/09/2015 07:00	15.84	29.71	29.41	28.29	27.75	26.2	5	100
11/09/2015 07:05	15.83	29.47	38.52	34.75	32.93	30.3	5	100
11/09/2015 07:10	20.68	40.17	36.61	40.87	37.29	35.12	5	100
11/09/2015 07:15	14.28	26.97	31.94	30.08	24.61	25.58	5	100
11/09/2015 07:20	16.53	30.17	32.67	27.94	28.8	27.22	5	100
11/09/2015 07:25	14.11	36.26	29.29	29.45	25.58	26.94	5	100
11/09/2015 07:30	15.36	32.59	28.79	27.18	27.29	26.24	5	100
11/09/2015 07:35	16.02	34.8	32.86	36.38	38.39	31.69	5	100
11/09/2015 07:40	12.33	32.26	33.23	31.71	31.49	28.2	5	100
11/09/2015 07:45	26.87	29.59	33.15	28.28	30.39	29.66	5	100
11/09/2015 07:50	16.83	31.79	36.56	36.37	34.92	31.29	5	100
11/09/2015 07:55	18	39.12	36.78	39.66	32.5	33.21	5	100
11/09/2015 08:00	18.42	38.37	39.79	38.74	36.9	34.44	5	100
11/09/2015 08:05	13.46	29.79	31.57	26.79	27.71	25.86	5	100
11/09/2015 08:10	16.94	32.61	33.67	37.68	31.36	30.45	5	100
11/09/2015 08:15	14.21	34.63	31.03	28.74	28.88	27.5	5	100
11/09/2015 08:20	15.95	32.28	27.87	28.54	28	26.53	5	100
11/09/2015 08:25	20.79	36.33	37.27	36.52	33.06	32.79	5	100
11/09/2015 08:30	16.35	36.19	32.98	31.93	32.05	29.9	5	100
11/09/2015 08:35	13.67	24.36	27.64	28.05	23.94	23.53	5	100
11/09/2015 08:40	14.37	35.82	31.2	25.82	24.42	26.33	5	100
11/09/2015 08:45	17.26	32.98	33.82	26.65	29.93	28.13	5	100
11/09/2015 08:50	16.92	32.9	34.97	36.13	33.87	30.96	5	100
11/09/2015 08:55	16.93	33.46	31.37	33.45	29.91	29.02	5	100
11/09/2015 09:00	18.7	35.12	37.06	28.68	28.25	29.56	5	100
11/09/2015 09:05	14.6	30.34	31.13	28.01	29.07	26.63	5	100
11/09/2015 09:10	16.66	39.1	36.7	40.4	45.24	35.62	5	100
11/09/2015 09:15	14.85	38.44	35.24	32.84	38.42	31.96	5	100
11/09/2015 09:20	20.82	38.25	41.3	39.22	38.34	35.59	5	100
11/09/2015 09:25	13.87	30.91	29.37	32.49	27.2	26.77	5	100
11/09/2015 09:30	15.38	30.18	30.78	28.55	31.53	27.28	5	100
11/09/2015 09:35	16.57	36.35	37.16	34.58	29.58	30.85	5	100
11/09/2015 09:40	13.79	30.45	34.33	30.55	26.79	27.18	5	100
11/09/2015 09:45	15.97	29.98	35.03	35.75	35.89	30.52	5	100
11/09/2015 09:50	11.56	30.4	29.36	26.21	27.92	25.09	5	100
11/09/2015 09:55	20.56	43.42	43.02	36.22	34.97	35.64	5	100
11/09/2015 10:00	13.36	29.67	34.39	25.29	29.38	26.42	5	100
11/09/2015 10:05	11.24	32.98	29.68	29.35	23.4	25.33	5	100
11/09/2015 10:10	14.2	33.34	36.44	34.64	32.77	30.28	5	100
11/09/2015 10:15	13.78	25.25	22.67	19.73	20.34	20.35	5	100
11/09/2015 10:20	18.06	40.23	36.2	41.67	34.82	34.2	5	100
11/09/2015 10:25	11.44	22.11	24.28	18.3	15.82	18.39	5	100
11/09/2015 10:30	17.07	27.29	24.59	21.74	19.94	22.13	5	100
11/09/2015 10:35	12.36	34.72	27.82	27.25	22.84	25	5	100
11/09/2015 10:40	11.15	20.39	22.14	21.64	19.34	18.93	5	100
11/09/2015 10:45	15.43	39.39	40.29	33.83	30.68	31.92	5	100
11/09/2015 10:50	16.44	42.9	44.24	46.44	46.14	39.23	5	100
11/09/2015 10:55	14.59	26.13	30.56	25.02	22.64	23.79	5	100
11/09/2015 11:00	14.64	27.13	30.78	29.78	20.98	24.66	5	100
11/09/2015 11:05	13.15	27.7	25.77	19.79	18.69	21.02	5	100
11/09/2015 11:10	17.37	31.72	31.67	24.96	18.86	24.92	5	100
11/09/2015 11:15	12.7	27.37	26.47	22.99	20.27	21.96	5	100
11/09/2015 11:20	11.83	23.09	20.79	17.83	18.21	18.35	5	100
11/09/2015 11:25	8.29	16.39	19.53	15.64	16.81	15.33	5	100
11/09/2015 11:30	5.52	11.08	9.01	7.98	4.79	7.68	5	100
11/09/2015 11:35	4.15	9.32	7.98	7.74	3.9	6.62	5	100
11/09/2015 11:40	6.1	11.2	9.91	9.93	5.04	8.44	5	100
11/09/2015 11:45	5.81	11.83	12.79	9.06	4.34	8.77	5	100
11/09/2015 11:50	5.14	10.61	10.59	8.66	4.78	7.96	5	100
11/09/2015 11:55	5.41	10.43	10.22	7.53	6.2	7.96	5	100
11/09/2015 12:00	4.99	11.3	9.97	8.02	5.02	7.86	5	100
11/09/2015 12:05	5.67	10.59	12.23	8.66	4.2	8.27	5	100
11/09/2015 12:10	6.43	12.2	11.79	9.39	6.77	9.32	5	100
11/09/2015 12:15	5.91	11.37	23.26	9.2	5.62	11.07	5	100
11/09/2015 12:20	7.93	13.62	13.36	10.69	6.75	10.47	5	100
11/09/2015 12:25	7.23	14.48	13.07	10.93	7.05	10.55	5	100
11/09/2015 12:30	6.16	12.02	11.53	8.04	4.52	8.45	5	100
11/09/2015 12:35	6.87	11.8	10.29	9.19	5.59	8.75	5	100
11/09/2015 12:40	6.18	10.19	10.27	8.04	4.93	7.92	5	100
11/09/2015 12:45	5.46	10.69	9.63	10.29	5.44	8.3	5	100
11/09/2015 12:50	6.05	12.91	12.56	11.06	6.38	9.79	5	100
11/09/2015 12:55	5.82	10.42	10.78	8.9	5.37	8.26	5	100
11/09/2015 13:00	5.38	11.39	11.4	7.83	5.17	8.23	5	100
11/09/2015 13:05	5.34	10.02	11.19	9.83	7.57	8.79	5	100
11/09/2015 13:10	6.06	10.67	8.79	7.82	4.92	7.65	5	100
11/09/2015 13:15	6.04	12.14	10.13	8.03	5.6	8.39	5	100
11/09/2015 13:20	6.09	12.01	10.61	9.02	5.83	8.71	5	100
11/09/2015 13:25	5.79	10.63	9.59	9.95	4.59	8.11	5	100
11/09/2015 13:30	4.9	9.83	8.98	8.73	5.59	7.61	5	100
11/09/2015 13:35	5.95	11.3	9.41	10.61	4.94	8.44	5	100
11/09/2015 13:40	4.8	10.71	8.63	6.98	4.68	7.16	5	100
11/09/2015 13:45	6.4	11.61	10.33	9.36	4.68	8.48	5	100
11/09/2015 13:50	5.53	12	10.42	9.87	6.17	8.8	5	100
11/09/2015 13:55	5.17	10.22	10.09	7.23	4.64	7.47	5	100
11/09/2015 14:00	4.65	9.67	8.53	7.04	4.14	6.81	5	100
11/09/2015 14:05	6.36	10.21	9.1	6.89	4.22	7.36	5	100
11/09/2015 14:10	5.29	9.69	8.34	7.9	4.29	7.1	5	100
11/09/2015 14:15	5.12	12.07	10.15	6.88	5.42	7.93	5	100
11/09/2015 14:20	5.57	11.14	9.55	8.92	6.02	8.24	5	100
11/09/2015 14:25	5.71	11.86	8.9	8.56	5.8	8.17	5	100
11/09/2015 14:30	6.92	12.23	11.03	8.85	5.18	8.84	5	100
11/09/2015 14:35	5.25	11.22	9.64	7.94	4.33	7.68	5	100
11/09/2015 14:40	6.49	11.1	10.3	8.41	4.61	8.18	5	100
11/09/2015 14:45	5.52	10.32	10.1	7.92	3.52	7.48	5	100
11/09/2015 14:50	5.6	11.33	8.98	8.28	4.6	7.76	5	100
11/09/2015 14:55	5.71	10.72	9.53	7.34	4.88	7.64	5	100
11/09/2015 15:00	4.75	9.15	9.25	6.03	3.49	6.53	5	100
11/09/2015 15:05	5.15	9.27	8.98	7.46	4.44	7.06	5	100
11/09/2015 15:10	4.13	8.78	8.1	6.19	4.14	6.27	5	100
11/09/2015 15:15	4.68	9.02	8.09	7.3	4.62	6.74	5	100
11/09/2015 15:20	4.9	8.68	8.65	5.94	3.73	6.38	5	100
11/09/2015 15:25	4.35	8.83	8.98	6.46	3.66	6.46	5	100
11/09/2015 15:30	4.49	8.37	8.23	6.98	4.22	6.46	5	100
11/09/2015 15:35	4.89	9.28	9.25	7.26	4.52	7.04	5	100
11/09/2015 15:40	4.81	9.51	7.93	7.73	3.82	6.76	5	100
11/09/2015 15:45	6.12	10.6	8.88	6.74	4.64	7.4	5	100
11/09/2015 15:50	6.14	10.82	8.17	7.86	4.64	7.53	5	100
11/09/2015 15:55	4.67	9.29	7.89	6.77	4.23	6.57	5	100
11/09/2015 16:00	4.77	9.24	7.34	7.73	3.48	6.51	5	100
11/09/2015 16:05	5.12	7.94	7.17	5.88	4.17	6.06	5	100
11/09/2015 16:10	4.77	9.08	7.82	7.75	4.54	6.79	5	100
11/09/2015 16:15	5.81	9.8	8.02	7.27	4.98	7.18	5	100
11/09/2015 16:20	4.67	8.86	7.9	6.19	3.39	6.2	5	100
11/09/2015 16:25	5.6	8.6	8.09	6.79	4.33	6.68	5	100
11/09/2015 16:30	5.98	8.69	7.65	6.74	3.79	6.57	5	100
11/09/2015 16:35	4.56	8.9	6.56	6.49	2.98	5.9	5	100
11/09/2015 16:40	6.61	10.68	10.06	7.6	4.47	7.88	5	100
11/09/2015 16:45	5.22	9.55	7.66	7.81	4.31	6.91	5	100
11/09/2015 16:50	5.35	9.14	6.63	6.72	3.52	6.27	5	100
11/09/2015 16:55	5.1	9.7	7.48	6.27	2.71	6.25	5	100
11/09/2015 17:00	4.79	9.17	6.51	7.02	4.14	6.33	5	100
11/09/2015 17:05	6.21	12.31	9.45	8	4.36	8.07	5	100
11/09/2015 17:10	4.73	8.72	8.65	7.89	4.21	6.84	5	100
11/09/2015 17:15	5.11	9.31	8.39	8.5	4.92	7.25	5	100
11/09/2015 17:20	5.8	10.03	8.1	6.22	4.74	6.98	5	100
11/09/2015 17:25	5.29	9.66	8.2	6.56	3.67	6.68	5	100
11/09/2015 17:30	5.95	11.28	8.79	7.73	4.32	7.61	5	100
11/09/2015 17:35	5.55	9.17	8.05	7.06	4.82	6.93	5	100
11/09/2015 17:40	6.71	10.06	8.49	6.89	3.85	7.2	5	100
11/09/2015 17:45	6.19	9.67	9.3	7.76	4.76	7.54	5	100
11/09/2015 17:50	6.24	11.08	8.8	7.6	5.28	7.8	5	100
11/09/2015 17:55	5.86	10.95	8.95	7.99	4.25	7.6	5	100
11/09/2015 18:00	6.9	11.1	9.33	8.34	4.83	8.1	5	100
11/09/2015 18:05	6.8	12.18	8.86	7.57	5.03	8.09	5	100
11/09/2015 18:10	6.08	10.74	9.92	8.77	5.33	8.17	5	100
11/09/2015 18:15	6.29	10.72	11.08	8.98	5.67	8.55	5	100
11/09/2015 18:20	6.07	11.16	9.94	8.73	6.06	8.39	5	100
11/09/2015 18:25	6.86	11.87	10.79	9.15	6.03	8.94	5	100
11/09/2015 18:30	6.58	12.72	9.9	9.22	6.44	8.97	5	100
11/09/2015 18:35	5.36	10.25	10.87	7.86	4.44	7.76	5	100
11/09/2015 18:40	6.48	10.17	9.62	8.08	4.95	7.86	5	100
11/09/2015 18:45	6	12.23	11.14	8.63	6.56	8.91	5	100
11/09/2015 18:50	5.24	10.12	8.83	7.03	5.13	7.27	5	100
11/09/2015 18:55	5.56	9.38	9.17	8.43	5.82	7.67	5	100
11/09/2015 19:00	5.96	10.95	9.75	7.47	5.45	7.92	5	100
11/09/2015 19:05	6.07	10.12	10.01	9.14	6.83	8.43	5	100
11/09/2015 19:10	5.44	9.38	8.67	6.96	4.11	6.91	5	100
11/09/2015 19:15	5.78	10.81	8.75	8.06	5.42	7.76	5	100
11/09/2015 19:20	7.88	10.99	8.9	8.19	4.55	8.1	5	100
11/09/2015 19:25	9.99	11.55	10.94	7.06	4.34	8.78	5	100
11/09/2015 19:30	5.1	9.98	7.33	6.04	4.46	6.58	5	100
11/09/2015 19:35	3.56	7.19	6.85	6.12	2.6	5.26	5	100
11/09/2015 19:40	4.71	8.5	7.5	5.77	3.47	5.99	5	100
11/09/2015 19:45	3.48	7.52	5.35	4.79	2.63	4.75	5	100
11/09/2015 19:50	3.06	7.13	6.07	6.26	3.69	5.24	5	100
11/09/2015 19:55	2.94	5.65	6.24	4.75	3.17	4.55	5	100
11/09/2015 20:00	3.49	6.37	6.76	5.2	2.82	4.93	5	100
11/09/2015 20:05	3.15	7.26	5.29	6.1	2.8	4.92	5	100
11/09/2015 20:10	2.68	5.6	4.96	4.06	2.28	3.92	5	100
11/09/2015 20:15	3.5	5.87	4.22	3.98	2.38	3.99	5	100
11/09/2015 20:20	3.07	5.82	6.21	4.29	2.13	4.3	5	100
11/09/2015 20:25	3.25	7.17	5.74	5.14	3.02	4.86	5	100
11/09/2015 20:30	3.6	7.62	5.47	5.1	3.03	4.96	5	100
11/09/2015 20:35	3.06	6.81	4.99	5.54	3.59	4.8	5	100
11/09/2015 20:40	3.41	7.02	6.79	5.59	2.83	5.13	5	100
11/09/2015 20:45	3.45	6.71	6.31	3.96	1.64	4.41	5	100
11/09/2015 20:50	3.4	7.24	6.3	5.8	2.71	5.09	5	100
11/09/2015 20:55	2.62	6.27	5.79	3.46	1.63	3.95	5	100
11/09/2015 21:00	2.51	5.11	6.03	5.02	2.29	4.19	5	100
11/09/2015 21:05	2.29	5.9	5.22	4.11	1.73	3.85	5	100
11/09/2015 21:10	2.77	5.33	5.3	3.98	1.63	3.8	5	100
11/09/2015 21:15	2.53	5.88	5.47	4.76	2.7	4.27	5	100
11/09/2015 21:20	3.56	6.56	6.47	4.87	2.33	4.76	5	100
11/09/2015 21:25	2.41	5.97	5.12	4.77	2.21	4.1	5	100
11/09/2015 21:30	2.53	5.01	5.26	4.59	2.58	3.99	5	100
11/09/2015 21:35	2.97	5.69	5.14	4.08	2.51	4.08	5	100
11/09/2015 21:40	3.17	5.2	5.13	4.97	1.74	4.04	5	100
11/09/2015 21:45	2.36	5.17	5.81	3.83	1.84	3.8	5	100
11/09/2015 21:50	2.18	6.6	4.72	3.98	1.79	3.85	5	100
11/09/2015 21:55	2.36	5.9	4.73	3.01	2.24	3.65	5	100
11/09/2015 22:00	2.13	4.59	3.71	3.23	1.94	3.12	5	100
11/09/2015 22:05	2.08	4.1	4.04	3.31	1.84	3.07	5	100
11/09/2015 22:10	2.29	5.27	4.5	4.06	2.08	3.64	5	100
11/09/2015 22:15	2.48	4.76	5.82	3.57	1.45	3.62	5	100
11/09/2015 22:20	1.75	3.07	4.2	4.32	1.49	2.97	5	100
11/09/2015 22:25	1.99	4.8	3.26	2.64	2.37	3.01	5	100
11/09/2015 22:30	1.98	4.58	5.32	3.48	1.43	3.36	5	100
11/09/2015 22:35	1.55	3.89	3.64	3.08	.94	2.62	5	100
11/09/2015 22:40	1.24	2.92	3.75	3.22	1.88	2.6	5	100
11/09/2015 22:45	1.3	4.33	3.87	3.13	1.1	2.75	5	100
11/09/2015 22:50	1.32	2.84	2.01	2.78	.98	1.99	5	100
11/09/2015 22:55	1.56	3.48	3	2.77	1.37	2.44	5	100
11/09/2015 23:00	1.58	3.7	2.72	2.61	1.71	2.46	5	100
11/09/2015 23:05	1.3	4.45	3.6	3.77	1.44	2.91	5	100
11/09/2015 23:10	.94	3.23	2.48	2.17	1.49	2.06	5	100
11/09/2015 23:15	1.1	2.31	2.37	2.04	1.33	1.83	5	100
11/09/2015 23:20	.85	3.4	3.79	2.25	1.17	2.29	5	100
11/09/2015 23:25	.68	3	2.81	2.25	.92	1.93	5	100
