5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	32	35	39	36	18	160	5	60
11/09/2015 00:05	28	32	41	38	16	155	5	60
11/09/2015 00:10	28	30	39	36	20	153	5	60
11/09/2015 00:15	27	32	40	36	11	146	5	60
11/09/2015 00:20	27	36	40	36	22	161	5	60
11/09/2015 00:25	31	33	41	37	13	155	5	60
11/09/2015 00:30	20	36	37	33	20	146	5	60
11/09/2015 00:35	19	27	37	33	13	129	5	60
11/09/2015 00:40	21	28	36	34	11	130	5	60
11/09/2015 00:45	11	23	36	32	13	115	5	60
11/09/2015 00:50	20	24	36	32	18	130	5	60
11/09/2015 00:55	13	26	33	29	17	118	5	60
11/09/2015 01:00	24	26	23	21	14	108	5	0
11/09/2015 01:05	23	25	22	21	13	104	5	0
11/09/2015 01:10	20	22	20	18	12	92	5	0
11/09/2015 01:15	16	14	31	27	11	99	5	60
11/09/2015 01:20	16	20	31	29	9	105	5	60
11/09/2015 01:25	14	11	29	27	11	92	5	60
11/09/2015 01:30	11	20	31	23	14	99	5	60
11/09/2015 01:35	11	16	32	28	13	100	5	60
11/09/2015 01:40	4	19	30	27	7	87	5	60
11/09/2015 01:45	7	13	29	26	4	79	5	60
11/09/2015 01:50	13	18	29	27	6	93	5	60
11/09/2015 01:55	10	11	29	27	3	80	5	60
11/09/2015 02:00	6	11	30	26	14	87	5	60
11/09/2015 02:05	7	9	28	25	6	75	5	60
11/09/2015 02:10	3	13	27	23	7	73	5	60
11/09/2015 02:15	7	10	28	25	7	77	5	60
11/09/2015 02:20	11	9	28	25	4	77	5	60
11/09/2015 02:25	3	10	29	26	10	78	5	60
11/09/2015 02:30	6	14	27	24	7	78	5	60
11/09/2015 02:35	10	21	30	27	9	97	5	60
11/09/2015 02:40	10	14	27	21	7	79	5	60
11/09/2015 02:45	7	20	30	25	14	96	5	60
11/09/2015 02:50	13	20	28	26	7	94	5	60
11/09/2015 02:55	7	14	30	27	6	84	5	60
11/09/2015 03:00	11	16	32	28	16	103	5	60
11/09/2015 03:05	14	13	29	27	6	89	5	60
11/09/2015 03:10	13	20	32	29	6	100	5	60
