5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	3.82	4.13	4.54	4.6	4.47	4.31	5	0
11/09/2015 00:05	4.51	4.81	5.31	5.35	5.05	5.01	5	0
11/09/2015 00:10	4.34	4.9	5.38	5.35	4.85	4.96	5	0
11/09/2015 00:15	3.6	3.9	4.29	4.35	4.28	4.09	5	0
11/09/2015 00:20	3.85	4.15	4.57	4.63	4.49	4.34	5	0
11/09/2015 00:25	3.63	3.94	4.33	4.39	4.31	4.12	5	0
11/09/2015 00:30	3.44	3.74	4.11	4.18	4.14	3.92	5	0
11/09/2015 00:35	3.63	3.94	4.33	4.39	4.31	4.12	5	0
11/09/2015 00:40	3.49	3.79	4.17	4.23	4.19	3.98	5	0
11/09/2015 00:45	3.23	3.53	3.88	3.95	3.97	3.71	5	0
11/09/2015 00:50	2.75	3.05	3.34	3.43	3.56	3.23	5	0
11/09/2015 00:55	3.87	4.5	4.94	4.92	4.44	4.53	5	0
11/09/2015 01:00	2.75	3.05	3.34	3.43	3.56	3.23	5	0
11/09/2015 01:05	2.89	3.19	3.49	3.58	3.67	3.36	5	0
11/09/2015 01:10	3.79	4.09	4.51	4.56	4.44	4.28	5	0
11/09/2015 01:15	2.95	3.74	4.11	4.11	3.66	3.71	5	0
11/09/2015 01:20	2.49	2.89	3.01	3.01	3.25	2.93	5	0
11/09/2015 01:25	2.76	3.06	3.35	3.44	3.53	3.23	5	0
11/09/2015 01:30	3.39	3.79	4.17	4.23	4.03	3.92	5	0
11/09/2015 01:35	2.42	2.82	2.94	2.94	3.19	2.86	5	0
11/09/2015 01:40	2.8	3.11	3.4	3.49	3.6	3.28	5	0
11/09/2015 01:45	3.1	3.4	3.73	3.81	3.85	3.58	5	0
11/09/2015 01:50	3.03	3.8	4.17	4.18	3.72	3.78	5	0
11/09/2015 01:55	3.33	4.05	4.45	4.45	3.98	4.05	5	0
11/09/2015 02:00	2.44	2.74	2.99	3.09	3.29	2.91	5	0
11/09/2015 02:05	2.76	3.06	3.36	3.44	3.57	3.24	5	0
11/09/2015 02:10	5.32	5.71	6.26	6.21	5.69	5.84	5	0
11/09/2015 02:15	2.21	2.51	2.73	2.84	3.09	2.68	5	0
11/09/2015 02:20	2.45	3.32	3.65	3.67	3.23	3.26	5	0
11/09/2015 02:25	2.83	3.43	3.63	3.62	3.55	3.41	5	0
11/09/2015 02:30	2.22	3.04	3.34	3.36	2.99	2.99	5	0
11/09/2015 02:35	2.68	3.51	3.86	3.87	3.43	3.47	5	0
11/09/2015 02:40	2.36	2.66	2.91	3.01	3.23	2.83	5	0
11/09/2015 02:45	3.08	3.38	3.71	3.79	3.84	3.56	5	0
11/09/2015 02:50	2.39	2.69	2.94	3.04	3.21	2.85	5	0
11/09/2015 02:55	2.76	3.58	3.93	3.94	3.5	3.54	5	0
11/09/2015 03:00	2.54	3.17	3.48	3.56	3.31	3.21	5	0
11/09/2015 03:05	2.17	2.99	3.27	3.36	2.99	2.96	5	0
11/09/2015 03:10	2.4	2.82	3.08	3.18	3.19	2.93	5	0
11/09/2015 03:15	2.09	3.02	3.32	3.34	2.92	2.94	5	0
11/09/2015 03:20	2.83	3.63	3.99	4	3.55	3.6	5	0
11/09/2015 03:25	2.65	3.21	3.38	3.37	3.47	3.22	5	0
11/09/2015 03:30	3.29	3.81	4.19	4.26	3.94	3.9	5	0
11/09/2015 03:35	2.7	3.53	3.88	3.89	3.45	3.49	5	0
11/09/2015 03:40	2.36	2.66	2.9	3	3.22	2.83	5	0
11/09/2015 03:45	3.37	3.67	4.03	4.1	4.08	3.85	5	0
11/09/2015 03:50	3.33	3.63	3.99	4.06	4.05	3.81	5	0
11/09/2015 03:55	3.12	3.88	4.26	4.26	3.81	3.87	5	0
11/09/2015 04:00	2.77	3.58	3.94	3.95	3.5	3.55	5	0
11/09/2015 04:05	2.84	3.19	3.49	3.58	3.57	3.33	5	0
11/09/2015 04:10	3.8	4.1	4.51	4.57	4.45	4.28	5	0
11/09/2015 04:15	2.93	3.33	3.65	3.73	3.64	3.46	5	0
11/09/2015 04:20	3.66	3.96	4.36	4.42	4.33	4.15	5	0
11/09/2015 04:25	4.04	4.34	4.79	4.83	4.65	4.53	5	0
11/09/2015 04:30	3.78	4.08	4.49	4.55	4.43	4.26	5	0
11/09/2015 04:35	4.59	4.89	5.39	5.43	5.12	5.08	5	0
11/09/2015 04:40	4.44	4.74	5.23	5.26	4.99	4.93	5	0
11/09/2015 04:45	4.31	4.61	5.08	5.12	4.88	4.8	5	0
11/09/2015 04:50	5.53	5.88	6.46	6.4	5.87	6.03	5	0
11/09/2015 04:55	3.86	4.16	4.58	4.63	4.5	4.35	5	0
11/09/2015 05:00	4.5	4.8	5.3	5.33	5.04	4.99	5	0
11/09/2015 05:05	4.95	5.25	5.8	5.82	5.42	5.45	5	0
11/09/2015 05:10	5.16	5.46	6.03	6.05	5.6	5.66	5	0
11/09/2015 05:15	5.35	5.65	6.25	6.26	5.77	5.85	5	0
11/09/2015 05:20	6.33	6.56	7.19	7.12	6.56	6.75	5	0
11/09/2015 05:25	8.38	8.27	9.07	8.95	8.32	8.6	5	0
11/09/2015 05:30	6.09	6.39	7.07	7.06	6.4	6.6	5	0
11/09/2015 05:35	6.93	7.23	8.02	7.98	7.11	7.46	5	0
11/09/2015 05:40	7.93	8.23	9.13	9.07	7.96	8.47	5	0
11/09/2015 05:45	7.75	8.06	8.94	8.88	7.81	8.29	5	0
11/09/2015 05:50	8.87	8.68	9.51	9.38	8.73	9.03	5	0
11/09/2015 05:55	7.52	7.83	8.68	8.63	7.62	8.05	5	0
11/09/2015 06:00	7.56	7.86	8.72	8.66	7.65	8.09	5	0
11/09/2015 06:05	7.53	7.83	8.69	8.63	7.62	8.06	5	0
11/09/2015 06:10	7.91	8.21	9.11	9.05	7.95	8.45	5	0
11/09/2015 06:15	9.19	9.49	10.54	10.44	9.03	9.74	5	0
11/09/2015 06:20	9.09	9.39	10.43	10.33	8.95	9.64	5	0
11/09/2015 06:25	9.02	9.32	10.35	10.26	8.89	9.57	5	0
11/09/2015 06:30	8.16	8.47	9.39	9.32	8.16	8.7	5	0
11/09/2015 06:35	9.42	9.72	10.72	10.56	9.23	9.93	5	0
11/09/2015 06:40	9.09	9.39	10.43	10.33	8.95	9.64	5	0
11/09/2015 06:45	10.61	10.91	12.13	11.99	10.24	11.18	5	0
11/09/2015 06:50	8.67	8.98	9.96	9.88	8.59	9.22	5	0
11/09/2015 06:55	9.7	10	11.11	11	9.47	10.25	5	0
11/09/2015 07:00	8.35	8.65	9.6	9.52	8.32	8.89	5	0
11/09/2015 07:05	11.63	11.93	13.24	13.02	11.11	12.19	5	0
11/09/2015 07:10	10.63	10.88	11.93	11.73	10.26	11.09	5	0
11/09/2015 07:15	11.58	11.8	12.93	12.71	11.06	12.01	5	0
11/09/2015 07:20	10.47	10.78	11.98	11.8	10.13	11.03	5	0
11/09/2015 07:25	11.18	11.49	12.77	12.61	10.73	11.75	5	0
11/09/2015 07:30	11.4	11.7	13.01	12.85	10.91	11.97	5	0
11/09/2015 07:35	16.12	16.43	18.29	17.99	14.93	16.75	5	0
11/09/2015 07:40	18.78	17.9	20.07	19.74	17.39	18.78	5	0
11/09/2015 07:45	23.1	21.37	23.4	22.92	20.87	22.33	5	0
11/09/2015 07:50	25.66	26.01	29.18	28.6	23.22	26.53	5	0
11/09/2015 07:55	21.81	22.17	24.9	24.49	21.41	22.95	5	0
11/09/2015 08:00	21.24	20.5	23.01	22.64	19.84	21.44	5	0
11/09/2015 08:05	19.61	19.4	21.77	21.41	18.45	20.13	5	0
11/09/2015 08:10	22.71	22.14	24.24	23.74	20.77	22.72	5	0
11/09/2015 08:15	15.12	14.24	15.6	15.32	14.08	14.87	5	0
11/09/2015 08:20	17.65	17.95	20	19.65	16.23	18.3	5	0
11/09/2015 08:25	14.48	14.78	16.45	16.2	13.53	15.09	5	0
11/09/2015 08:30	16.91	17.1	18.73	18.36	15.61	17.34	5	0
11/09/2015 08:35	13.44	13.74	15.29	15.07	12.65	14.04	5	0
11/09/2015 08:40	14.06	14.37	15.99	15.75	13.18	14.67	5	0
11/09/2015 08:45	15.1	14.92	16.34	16.04	14.07	15.29	5	0
11/09/2015 08:50	11.58	11.89	13.22	13.05	11.07	12.16	5	0
11/09/2015 08:55	11.18	11.46	12.56	12.35	10.73	11.66	5	0
11/09/2015 09:00	10.98	11.28	12.54	12.39	10.56	11.55	5	0
11/09/2015 09:05	10.17	10.48	11.64	11.51	9.87	10.74	5	0
11/09/2015 09:10	10.88	11.19	12.43	12.28	10.47	11.45	5	0
11/09/2015 09:15	9.59	9.89	10.99	10.88	9.38	10.14	5	0
11/09/2015 09:20	10.65	10.96	12.17	12.03	10.28	11.22	5	0
11/09/2015 09:25	9.8	10.1	11.22	11.11	9.55	10.36	5	0
11/09/2015 09:30	9.66	9.97	11.07	10.96	9.44	10.22	5	0
11/09/2015 09:35	10.56	10.87	12.08	11.94	10.2	11.13	5	0
11/09/2015 09:40	11.37	11.68	12.98	12.82	10.89	11.95	5	0
11/09/2015 09:45	10.15	10.46	11.62	11.49	9.86	10.72	5	0
11/09/2015 09:50	10.66	10.96	12.18	12.04	10.28	11.22	5	0
11/09/2015 09:55	9.28	9.59	10.65	10.54	9.11	9.84	5	0
11/09/2015 10:00	8.88	9.19	10.2	10.11	8.77	9.43	5	0
11/09/2015 10:05	8.75	9.06	10.05	9.97	8.66	9.3	5	0
11/09/2015 10:10	11.13	11.43	12.71	12.55	10.68	11.7	5	0
