5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 10:30	9.79	10.1	12.4	19.59	17.28	6.17	12.55	6	0
11/02/2015 10:35	9.51	9.52	12.84	18.14	14.88	5.12	11.67	6	0
11/02/2015 10:40	8.85	9.29	14.52	18.95	15.05	5.16	11.97	6	0
11/02/2015 10:45	9.54	9.67	12.37	20.08	16.49	5.19	12.22	6	0
11/02/2015 10:50	8.65	9.53	14.02	18.36	13.81	5.7	11.68	6	0
11/02/2015 10:55	10.65	10.25	11.74	21.34	16	5.34	12.55	6	0
11/02/2015 11:00	9.53	10.16	13.57	19.19	16.82	5.34	12.44	6	0
11/02/2015 11:05	9.99	10.83	12.56	19.74	17.11	4.33	12.43	6	0
11/02/2015 11:10	8.94	9.19	12.49	17.53	17.39	5.66	11.87	6	0
11/02/2015 11:15	10.48	10.06	12.43	17.91	15.61	5.43	11.99	6	0
11/02/2015 11:20	9.9	10.04	11.9	18.21	15.24	4.92	11.7	6	0
11/02/2015 11:25	10.21	9.72	14.26	19.18	15.6	6.28	12.54	6	0
11/02/2015 11:30	9.89	9.32	13.07	21.09	15.8	5.94	12.52	6	0
11/02/2015 11:35	9.62	9.93	12.45	19.63	16.09	5	12.12	6	0
11/02/2015 11:40	10.98	10.27	14.07	19.86	16.29	4.41	12.65	6	0
11/02/2015 11:45	8.9	9.58	13.29	19.02	14.1	5.06	11.66	6	0
11/02/2015 11:50	9.22	9.79	13.48	19.33	16.79	6.57	12.53	6	0
11/02/2015 11:55	9.3	10.22	13.28	19.01	14.59	5.56	11.99	6	0
11/02/2015 12:00	9.57	10.56	14.67	19.53	16.42	5.39	12.69	6	0
11/02/2015 12:05	10.05	9.99	13.85	21.12	15.92	4.36	12.55	6	0
11/02/2015 12:10	10.07	9.88	14.05	19.98	17.26	4.74	12.66	6	0
11/02/2015 12:15	10.41	10.03	12.95	18.96	16.63	4.23	12.2	6	0
11/02/2015 12:20	9.1	9.74	14.17	19.02	16.07	5	12.18	6	0
11/02/2015 12:25	9.33	10.01	13.79	20.14	16.59	5.03	12.48	6	0
11/02/2015 12:30	9.65	10.44	12.79	17.8	18.83	3.59	12.18	6	0
11/02/2015 12:35	11.01	11.4	14.31	22.35	17.15	5.21	13.57	6	0
11/02/2015 12:40	10.38	9.98	23.04	20.41	18.48	6.17	14.74	6	0
11/02/2015 12:45	9	10.1	13.45	18.25	14.93	5.78	11.92	6	0
11/02/2015 12:50	10.19	8.94	12.29	19.11	15.21	4.1	11.64	6	0
11/02/2015 12:55	9.7	9.74	13.29	19.67	15.5	5.75	12.28	6	0
11/02/2015 13:00	9.64	8.33	12.28	15.93	12.03	5.02	10.54	6	0
11/02/2015 13:05	10.08	9.14	13.65	19.99	14.61	5.51	12.16	6	0
11/02/2015 13:10	9.58	9.54	12.75	18.54	18.23	5.29	12.32	6	0
11/02/2015 13:15	8.08	8.88	11.08	16.66	13.17	5.29	10.53	6	0
11/02/2015 13:20	8.69	9.33	13.72	18.83	15.33	5.28	11.86	6	0
11/02/2015 13:25	9.79	10.4	12.51	18.82	15.55	5.11	12.03	6	0
11/02/2015 13:30	9.3	7.95	12.72	20.07	15.59	5.56	11.86	6	0
11/02/2015 13:35	9.29	9.83	14.94	20.25	16.42	2.94	12.28	6	0
11/02/2015 13:40	8.86	9.53	13.35	18.98	16.76	4.71	12.03	6	0
11/02/2015 13:45	9.29	10.24	12.63	18.42	15.38	4.46	11.74	6	0
11/02/2015 13:50	9.75	9.23	12.84	19.06	17.55	5.29	12.29	6	0
11/02/2015 13:55	9.98	10.65	11.88	19.02	16.44	4.1	12.01	6	0
11/02/2015 14:00	8.48	8.24	12.37	16.16	14.71	3.33	10.55	6	0
11/02/2015 14:05	8.71	9.09	12.63	17.19	16.13	4.46	11.37	6	0
11/02/2015 14:10	10.29	9.75	14.13	20.03	18.64	4.11	12.83	6	0
11/02/2015 14:15	9.99	9.16	13.35	20.75	19.4	4.91	12.93	6	0
11/02/2015 14:20	10.42	10.01	12.89	19.44	17.35	5.35	12.58	6	0
11/02/2015 14:25	9.56	9.5	12.27	18.94	13.62	4.97	11.48	6	0
11/02/2015 14:30	10.13	8.94	11.97	16.7	14.84	4.54	11.19	6	0
11/02/2015 14:35	8.78	10.12	13.37	21.16	17.36	5.09	12.65	6	0
11/02/2015 14:40	9.05	10.79	13	21.01	18.35	4.85	12.84	6	0
11/02/2015 14:45	9	9.1	11.17	18.04	15.1	4.26	11.11	6	0
11/02/2015 14:50	8.03	9.02	12.1	18.33	14.45	3.47	10.9	6	0
11/02/2015 14:55	9.05	9.67	12.2	19.29	15.36	4.74	11.72	6	0
11/02/2015 15:00	9.31	9.9	11.62	15.36	12.33	4.21	10.45	6	0
11/02/2015 15:05	8.99	8.48	11.67	19.1	14.27	4.72	11.2	6	0
11/02/2015 15:10	9.31	9.75	10.33	17.44	16.16	4.21	11.2	6	0
11/02/2015 15:15	10.17	11.42	13.17	19.78	21.37	4.65	13.43	6	0
11/02/2015 15:20	9.24	9.26	12.66	18.04	13.89	4.05	11.19	6	0
11/02/2015 15:25	10.05	10.49	11.31	18.71	16.21	4.26	11.84	6	0
11/02/2015 15:30	8.72	10.75	12.09	22.15	15.07	3.87	12.11	6	0
11/02/2015 15:35	10.09	10.03	12.66	17.47	13.91	5.12	11.55	6	0
11/02/2015 15:40	10.58	10.87	12.04	19.5	16.17	4.66	12.3	6	0
11/02/2015 15:45	9.09	10.19	13.36	20.35	15.91	4.91	12.3	6	0
11/02/2015 15:50	10.15	10.63	14.41	20.17	18.3	3.67	12.89	6	0
11/02/2015 15:55	9.98	10.03	11.7	17.92	14.95	5.11	11.61	6	0
11/02/2015 16:00	9.58	10.52	11.37	19.25	17.29	4.56	12.09	6	0
11/02/2015 16:05	8.78	11.23	13.53	18.28	14.08	3.44	11.56	6	0
11/02/2015 16:10	9.18	10.68	12.34	21.14	15.11	5.15	12.27	6	0
11/02/2015 16:15	9.77	10.05	11.74	18.13	15.25	4.46	11.57	6	0
11/02/2015 16:20	9.55	11.45	12.79	17.08	13.23	4.17	11.38	6	0
11/02/2015 16:25	8.87	11.14	19.15	18.39	13.69	5.01	12.71	6	0
11/02/2015 16:30	8.29	8.8	35.13	18.08	14.81	4.83	14.99	6	0
11/02/2015 16:35	7.59	9.11	10.39	17.23	13.83	4.24	10.4	6	0
11/02/2015 16:40	8.8	9.57	10.68	18.17	14.24	3.81	10.88	6	0
11/02/2015 16:45	8.46	9.83	12.44	17.75	15.46	5.5	11.57	6	0
11/02/2015 16:50	10.18	9.96	11.64	17.27	12.88	3.9	10.97	6	0
11/02/2015 16:55	8.97	8.85	12.15	16.74	14.76	5.5	11.16	6	0
11/02/2015 17:00	8.76	9.17	11.76	17.85	14.65	5.38	11.26	6	0
11/02/2015 17:05	8.44	10.52	11.21	16.17	14.94	4.63	10.99	6	0
11/02/2015 17:10	9.46	10.81	10.8	17.04	15.9	4.94	11.49	6	0
11/02/2015 17:15	9.46	9.97	11.79	15.99	13.09	4.56	10.81	6	0
11/02/2015 17:20	9.17	11.01	12.5	19.55	15.51	4.46	12.03	6	0
11/02/2015 17:25	8.83	9.81	11.37	17.17	14.79	4.81	11.13	6	0
11/02/2015 17:30	9.14	8.69	13.41	16.36	15.02	4.65	11.21	6	0
11/02/2015 17:35	9.18	9.25	11.74	17.3	13.14	5.45	11.01	6	0
11/02/2015 17:40	7.86	8.97	10.97	17.32	17.42	5.16	11.28	6	0
11/02/2015 17:45	8.11	9.39	11.24	15.71	13.66	5.11	10.54	6	0
11/02/2015 17:50	8.16	8.26	13.02	18.27	15.56	7.19	11.74	6	0
11/02/2015 17:55	7.52	8.33	11.09	15.75	17.09	5.93	10.95	6	0
11/02/2015 18:00	8.96	9.25	12.99	17.97	14.89	6.14	11.7	6	0
11/02/2015 18:05	7.73	10.05	10.38	14.97	13.61	5.39	10.35	6	0
11/02/2015 18:10	8.51	8.78	10.95	14.97	14.31	5.8	10.55	6	0
11/02/2015 18:15	8.71	8.64	12.42	16.92	17.14	5.93	11.63	6	0
11/02/2015 18:20	7.71	9.64	12.65	17.05	18.4	6.5	11.99	6	0
11/02/2015 18:25	8.2	9.08	10.87	16.41	17.23	5.67	11.24	6	0
11/02/2015 18:30	8.55	9.7	11.21	17.97	12.91	5.4	10.96	6	0
11/02/2015 18:35	9.18	8.65	9.77	15.52	15.57	6.51	10.87	6	0
11/02/2015 18:40	7.5	8.59	10.4	16.58	17.95	6.16	11.2	6	0
11/02/2015 18:45	7.89	8.48	9.68	17.1	14.62	4.96	10.45	6	0
11/02/2015 18:50	7.08	8.45	10.33	16.05	15.79	4.72	10.4	6	0
11/02/2015 18:55	7.51	9.06	10.97	16.11	15.18	5	10.64	6	0
11/02/2015 19:00	7.2	8.23	10.26	16.14	13.89	4.83	10.09	6	0
11/02/2015 19:05	7.9	8.24	10.47	16.35	15.3	5.11	10.56	6	0
11/02/2015 19:10	7.67	7.91	11.79	18.77	17.3	3.8	11.21	6	0
11/02/2015 19:15	8.34	8.96	10.8	17.98	17.79	5.5	11.56	6	0
11/02/2015 19:20	7.46	7.63	9.72	16.13	17.06	4.1	10.35	6	0
11/02/2015 19:25	6.3	7.17	9.44	16.94	17.58	4.55	10.33	6	0
11/02/2015 19:30	7.18	7.59	10.4	14.78	13.57	4.25	9.63	6	0
11/02/2015 19:35	7.36	8.84	9.31	15.1	12.66	2.82	9.35	6	0
11/02/2015 19:40	7.79	8.2	10.77	14.97	12.82	4.25	9.8	6	0
11/02/2015 19:45	7.65	6.84	9.61	14.27	13.7	3.15	9.2	6	0
11/02/2015 19:50	7.36	7.61	10.33	15.52	12.83	2.02	9.28	6	0
11/02/2015 19:55	6.83	8.07	9.15	14.25	13.16	3.04	9.08	6	0
11/02/2015 20:00	7.25	6.81	8.54	14.38	12.43	2.94	8.72	6	0
11/02/2015 20:05	6.41	7.2	9.18	13.26	12.32	2.97	8.56	6	0
11/02/2015 20:10	7.37	7.81	9.72	14.3	13.39	1.57	9.03	6	0
11/02/2015 20:15	6.44	7.48	7.85	13.43	11.65	1.85	8.12	6	0
11/02/2015 20:20	5.02	5.25	7.64	11.7	10.6	1.84	7.01	6	0
11/02/2015 20:25	7.03	7.5	10.53	15.64	12.83	2.55	9.35	6	0
11/02/2015 20:30	7.21	7.31	8.1	12.85	10.74	1.86	8.01	6	0
11/02/2015 20:35	5.75	6.36	6.97	10.16	10.41	1.67	6.89	6	0
11/02/2015 20:40	6.04	6.68	6.88	12.65	11.18	2.19	7.6	6	0
11/02/2015 20:45	5.68	6.28	8.06	12.15	10.18	2.97	7.55	6	0
11/02/2015 20:50	5.65	5.14	7.71	12.15	10.72	1.67	7.17	6	0
11/02/2015 20:55	5.16	6	8.12	10.55	9.28	1.67	6.8	6	0
11/02/2015 21:00	6.02	6.44	6.75	12.9	9.29	1.36	7.13	6	0
11/02/2015 21:05	5.61	6.64	8.23	10.83	9.77	1.9	7.16	6	0
11/02/2015 21:10	6.42	6.82	6.6	10.04	9.46	2.6	6.99	6	0
11/02/2015 21:15	5.77	6.66	7.35	12.06	11.03	3.06	7.66	6	0
11/02/2015 21:20	5.6	5.42	7.4	10.86	9.84	2.13	6.87	6	0
11/02/2015 21:25	5.81	5.79	8.64	11.61	9.31	1.98	7.19	6	0
11/02/2015 21:30	5.76	5.44	7.1	10.29	10.33	1.48	6.73	6	0
11/02/2015 21:35	5.75	5.56	6.62	10.74	8.32	1.67	6.44	6	0
11/02/2015 21:40	5.41	6.54	7.91	12.13	9.67	1.33	7.17	6	0
11/02/2015 21:45	5.87	5.59	7.89	11.06	7.33	1.8	6.59	6	0
11/02/2015 21:50	5.53	5.98	7.27	11.59	9.33	1.21	6.82	6	0
11/02/2015 21:55	5.62	5.82	7.82	10.17	6.86	1.24	6.26	6	0
11/02/2015 22:00	4.05	5.45	7.04	9.29	8.28	.98	5.85	6	0
11/02/2015 22:05	4.63	5.28	6.96	11.56	7.25	1.26	6.16	6	0
11/02/2015 22:10	4.61	5.51	7.36	10.56	8	1.46	6.25	6	0
11/02/2015 22:15	5.03	5.66	6.02	9.75	7.98	1.45	5.98	6	0
11/02/2015 22:20	4.38	5.03	7.33	10.29	7.68	1.99	6.12	6	0
11/02/2015 22:25	5.02	5.33	6.26	10.01	8.66	1.21	6.08	6	0
11/02/2015 22:30	3.33	4.98	5.59	8.13	6.67	1.39	5.02	6	0
11/02/2015 22:35	3.55	4.99	5.57	8.33	6.48	1.4	5.05	6	0
11/02/2015 22:40	4	4.51	5.6	7.36	6.79	1.37	4.94	6	0
11/02/2015 22:45	4.14	4	5.4	8.04	5.12	1.2	4.65	6	0
11/02/2015 22:50	3.04	3.3	6.19	9.79	4.93	1.38	4.77	6	0
11/02/2015 22:55	3.02	3.92	5.13	6.14	4.59	1	3.97	6	0
11/02/2015 23:00	2.98	2.9	3.38	6.09	4.79	.74	3.48	6	0
11/02/2015 23:05	3.52	3.71	5.54	6.73	4.06	1.46	4.17	6	0
11/02/2015 23:10	2.67	3.97	4.36	6.4	3.83	1.34	3.76	6	0
11/02/2015 23:15	3.25	3.94	4.92	7.14	4.91	.75	4.15	6	0
11/02/2015 23:20	2.79	3.91	4.19	5.75	4.03	.62	3.55	6	0
11/02/2015 23:25	2.3	2.75	3.2	4.58	3.28	.75	2.81	6	0
11/02/2015 23:30	1.97	3	3.54	4.33	2.14	.33	2.55	6	0
11/02/2015 23:35	1.99	2.98	4.05	4.91	3.48	.67	3.01	6	0
11/02/2015 23:40	2.18	3.81	4.56	5.25	4.52	.47	3.47	6	0
11/02/2015 23:45	2.52	2.74	3.16	4.69	2.09	.57	2.63	6	0
11/02/2015 23:50	2.17	2.34	3.3	5.02	2.3	.6	2.62	6	0
11/02/2015 23:55	1.63	3.45	3.78	4.44	1.88	.47	2.61	6	0
11/03/2015 00:00	1.26	2.15	3.64	4.42	2.62	.33	2.4	6	0
11/03/2015 00:05	1.54	2.35	3.26	3.48	2.36	.64	2.27	6	0
11/03/2015 00:10	1.39	1.55	3.32	3.62	2.66	.38	2.15	6	0
11/03/2015 00:15	1.39	1.78	2.22	4.08	2.51	.57	2.09	6	0
11/03/2015 00:20	1.05	2.17	2.58	3.26	1.5	.62	1.86	6	0
11/03/2015 00:25	1.07	2.21	2.78	3.23	2.7	.11	2.02	6	0
11/03/2015 00:30	1.21	1.25	2.72	2.52	2.08	.19	1.66	6	0
11/03/2015 00:35	1.28	1.88	2.17	3.37	1.31	.29	1.72	6	0
11/03/2015 00:40	1.12	1.47	2.3	2.3	1.38	.17	1.46	6	0
11/03/2015 00:45	1.13	1	1.74	2.62	.91	.27	1.28	6	0
11/03/2015 00:50	.91	1.08	1.5	1.64	1.25	.63	1.17	6	0
11/03/2015 00:55	.98	1.33	1.74	1.97	1.33	.33	1.28	6	0
11/03/2015 01:00	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/03/2015 01:05	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/03/2015 01:10	2.11	.78	4.5	2.72	1.61	0	1.95	6	0
11/03/2015 01:15	.86	.9	2.28	2.83	1.07	.21	1.36	6	0
11/03/2015 01:20	.51	.82	1.64	1.76	.66	.7	1.02	6	0
11/03/2015 01:25	.97	1.5	1.49	2.37	.88	.42	1.27	6	0
11/03/2015 01:30	.51	1.05	1.96	1.54	1.26	.16	1.08	6	0
11/03/2015 01:35	.47	1.23	1.15	2.1	.9	0	.97	6	0
11/03/2015 01:40	.6	.95	1.47	2.02	1.12	.16	1.05	6	0
11/03/2015 01:45	.28	1.25	1.52	1.71	.98	.16	.98	6	0
11/03/2015 01:50	.48	1.21	1.68	1.73	.58	.1	.96	6	0
11/03/2015 01:55	.59	.92	1.24	1.78	.3	.11	.82	6	0
11/03/2015 02:00	1.04	.89	1.96	1.51	.51	.22	1.02	6	0
11/03/2015 02:05	.55	1.41	2	2.96	1.09	.33	1.39	6	0
11/03/2015 02:10	.66	1.25	3.25	2.91	1.23	.11	1.57	6	0
11/03/2015 02:15	.57	.87	1.65	1.69	.57	.24	.93	6	0
11/03/2015 02:20	.43	.71	1.53	1.46	.79	.1	.84	6	0
11/03/2015 02:25	.52	.76	1.11	2.12	.71	.31	.92	6	0
11/03/2015 02:30	.52	.83	1.86	1.93	.74	0	.98	6	0
11/03/2015 02:35	.74	.99	2.26	1.91	1.03	.11	1.17	6	0
11/03/2015 02:40	.86	1.14	1.92	.78	.83	.16	.95	6	0
11/03/2015 02:45	.81	1.22	1.19	1.52	.98	.16	.98	6	0
11/03/2015 02:50	.52	.67	1.57	1.34	.58	.16	.81	6	0
11/03/2015 02:55	.86	.94	1.23	1.77	.15	.17	.85	6	0
11/03/2015 03:00	.46	1.54	1.56	1.08	.61	.13	.9	6	0
11/03/2015 03:05	.67	1.1	1.68	1.76	.61	.2	1	6	0
11/03/2015 03:10	.67	1.71	1.58	1.93	.46	.29	1.11	6	0
