5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	40	53	69	28	190	4	100
11/02/2015 00:05	25	61	60	39	185	4	100
11/02/2015 00:10	30	62	70	37	199	4	100
11/02/2015 00:15	35	56	69	23	183	4	100
11/02/2015 00:20	25	53	53	32	163	4	100
11/02/2015 00:25	25	42	41	20	128	4	100
11/02/2015 00:30	25	50	52	28	155	4	100
11/02/2015 00:35	29	44	49	21	143	4	100
11/02/2015 00:40	29	48	50	27	154	4	100
11/02/2015 00:45	24	37	31	17	109	4	100
11/02/2015 00:50	17	43	54	36	150	4	100
11/02/2015 00:55	19	31	39	23	112	4	100
11/02/2015 01:00	21	36	38	15	110	4	100
11/02/2015 01:05	12	21	29	15	77	4	100
11/02/2015 01:10	12	24	29	12	77	4	100
11/02/2015 01:15	16	25	36	17	94	4	100
11/02/2015 01:20	20	26	29	13	88	4	100
11/02/2015 01:25	6	18	26	17	67	4	100
11/02/2015 01:30	8	24	30	14	76	4	100
11/02/2015 01:35	11	25	24	16	76	4	100
11/02/2015 01:40	17	23	26	15	81	4	100
11/02/2015 01:45	12	21	30	12	75	4	100
11/02/2015 01:50	10	21	32	16	79	4	100
11/02/2015 01:55	14	23	27	17	81	4	100
11/02/2015 02:00	7	19	25	12	63	4	100
11/02/2015 02:05	11	22	31	14	78	4	100
11/02/2015 02:10	6	21	20	13	60	4	100
11/02/2015 02:15	5	18	27	18	68	4	100
11/02/2015 02:20	13	26	26	15	80	4	100
11/02/2015 02:25	14	17	34	16	81	4	100
11/02/2015 02:30	9	21	23	13	66	4	100
11/02/2015 02:35	6	18	26	20	70	4	100
11/02/2015 02:40	10	12	37	18	77	4	100
11/02/2015 02:45	6	14	21	9	50	4	100
11/02/2015 02:50	9	13	22	3	47	4	100
11/02/2015 02:55	7	20	38	22	87	4	100
11/02/2015 03:00	10	24	31	19	84	4	100
11/02/2015 03:05	6	22	29	20	77	4	100
11/02/2015 03:10	11	20	36	13	80	4	100
11/02/2015 03:15	16	35	34	23	108	4	100
11/02/2015 03:20	10	31	39	14	94	4	100
11/02/2015 03:25	8	14	32	14	68	4	100
11/02/2015 03:30	12	26	29	15	82	4	100
11/02/2015 03:35	18	22	49	24	113	4	100
11/02/2015 03:40	20	38	50	22	130	4	100
11/02/2015 03:45	19	29	54	22	124	4	100
11/02/2015 03:50	23	39	51	30	143	4	100
11/02/2015 03:55	21	38	56	24	139	4	100
11/02/2015 04:00	19	39	33	18	109	4	100
11/02/2015 04:05	32	49	49	27	157	4	100
11/02/2015 04:10	26	56	50	31	163	4	100
11/02/2015 04:15	37	52	73	29	191	4	100
11/02/2015 04:20	40	54	63	41	198	4	100
11/02/2015 04:25	29	47	84	49	209	4	100
11/02/2015 04:30	40	56	84	47	227	4	100
11/02/2015 04:35	58	93	90	49	290	4	100
11/02/2015 04:40	65	85	100	50	300	4	100
11/02/2015 04:45	74	84	102	57	317	4	100
11/02/2015 04:50	69	103	108	65	345	4	100
11/02/2015 04:55	80	105	118	63	366	4	100
11/02/2015 05:00	71	81	107	66	325	4	100
11/02/2015 05:05	92	98	104	64	358	4	100
11/02/2015 05:10	96	114	123	73	406	4	100
11/02/2015 05:15	104	120	130	81	435	4	100
11/02/2015 05:20	118	142	133	94	487	4	100
11/02/2015 05:25	132	147	141	79	499	4	100
11/02/2015 05:30	140	162	141	85	528	4	100
11/02/2015 05:35	143	163	151	113	570	4	100
11/02/2015 05:40	173	189	174	114	650	4	100
11/02/2015 05:45	170	206	173	112	661	4	100
11/02/2015 05:50	132	175	145	129	581	4	100
11/02/2015 05:55	160	184	152	105	601	4	100
11/02/2015 06:00	168	195	161	134	658	4	100
11/02/2015 06:05	169	192	146	109	616	4	100
11/02/2015 06:10	161	177	139	105	582	4	100
11/02/2015 06:15	159	176	146	108	589	4	100
11/02/2015 06:20	159	174	164	113	610	4	100
11/02/2015 06:25	159	164	156	103	582	4	100
11/02/2015 06:30	168	169	166	106	609	4	100
11/02/2015 06:35	161	191	165	107	624	4	100
11/02/2015 06:40	178	202	155	110	645	4	100
11/02/2015 06:45	161	178	162	105	606	4	100
11/02/2015 06:50	159	178	157	124	618	4	100
11/02/2015 06:55	165	183	158	122	628	4	100
11/02/2015 07:00	184	208	170	127	689	4	100
11/02/2015 07:05	180	212	170	122	684	4	100
11/02/2015 07:10	191	223	179	112	705	4	100
11/02/2015 07:15	195	225	189	130	739	4	100
11/02/2015 07:20	178	212	173	139	702	4	100
11/02/2015 07:25	168	218	171	150	707	4	100
11/02/2015 07:30	196	209	176	140	721	4	100
11/02/2015 07:35	174	231	181	150	736	4	100
11/02/2015 07:40	183	228	186	166	763	4	100
11/02/2015 07:45	157	228	169	142	696	4	100
11/02/2015 07:50	186	223	179	167	755	4	100
11/02/2015 07:55	177	231	175	152	735	4	100
11/02/2015 08:00	152	206	163	141	662	4	100
11/02/2015 08:05	197	232	184	150	763	4	100
11/02/2015 08:10	171	221	195	133	720	4	100
11/02/2015 08:15	150	218	158	142	668	4	100
11/02/2015 08:20	165	208	158	141	672	4	100
11/02/2015 08:25	150	183	152	129	614	4	100
11/02/2015 08:30	180	239	166	162	747	4	100
11/02/2015 08:35	175	226	178	156	735	4	100
11/02/2015 08:40	148	193	167	165	673	4	100
11/02/2015 08:45	178	219	172	162	731	4	100
11/02/2015 08:50	173	211	179	162	725	4	100
11/02/2015 08:55	172	201	165	160	698	4	100
11/02/2015 09:00	170	206	166	159	701	4	100
11/02/2015 09:05	170	208	161	142	681	4	100
