5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 03:35	2.43	2.89	3.08	2.8	3	0
11/02/2015 03:40	2.92	3.22	3.53	3.22	3	0
11/02/2015 03:45	2.25	2.55	2.82	2.54	3	0
11/02/2015 03:50	2.11	2.99	3.27	2.79	3	0
11/02/2015 03:55	2.3	2.71	3.01	2.68	3	0
11/02/2015 04:00	2.37	2.76	2.92	2.69	3	0
11/02/2015 04:05	2.32	2.84	3.11	2.75	3	0
11/02/2015 04:10	2.5	3	3.28	2.93	3	0
11/02/2015 04:15	2.6	3.06	3.36	3.01	3	0
11/02/2015 04:20	2.64	2.96	3.24	2.95	3	0
11/02/2015 04:25	3.04	3.48	3.69	3.4	3	0
11/02/2015 04:30	2.99	3.34	3.65	3.32	3	0
11/02/2015 04:35	3.2	3.49	3.84	3.51	3	0
11/02/2015 04:40	3.44	3.75	4.12	3.77	3	0
11/02/2015 04:45	3.19	3.92	4.31	3.81	3	0
11/02/2015 04:50	3.69	4	4.4	4.03	3	0
11/02/2015 04:55	3.88	4.31	4.73	4.31	3	0
11/02/2015 05:00	3.75	4.34	4.77	4.28	3	0
11/02/2015 05:05	3.99	4.43	4.77	4.39	3	0
11/02/2015 05:10	4.42	4.72	5.2	4.78	3	0
11/02/2015 05:15	4.68	4.98	5.5	5.05	3	0
11/02/2015 05:20	4.9	5.36	5.88	5.38	3	0
11/02/2015 05:25	5.42	5.72	6.32	5.82	3	0
11/02/2015 05:30	5.68	6.06	6.63	6.12	3	0
11/02/2015 05:35	5.72	6.02	6.66	6.14	3	0
11/02/2015 05:40	6.35	6.64	7.29	6.76	3	0
11/02/2015 05:45	7.41	7.72	8.5	7.88	3	0
11/02/2015 05:50	6.75	7.06	7.82	7.21	3	0
11/02/2015 05:55	6.82	7.2	7.91	7.31	3	0
11/02/2015 06:00	7.03	7.34	8.13	7.5	3	0
11/02/2015 06:05	7.14	7.46	8.25	7.62	3	0
11/02/2015 06:10	7.7	8	8.88	8.19	3	0
11/02/2015 06:15	7.25	7.64	8.41	7.77	3	0
11/02/2015 06:20	7.93	8.31	9.18	8.47	3	0
11/02/2015 06:25	6.97	7.27	8.05	7.43	3	0
11/02/2015 06:30	6.97	7.27	8.05	7.43	3	0
11/02/2015 06:35	7.28	7.59	8.41	7.76	3	0
11/02/2015 06:40	9.68	9.38	10.28	9.78	3	0
11/02/2015 06:45	7.21	7.51	8.33	7.68	3	0
11/02/2015 06:50	7.69	8.07	8.9	8.22	3	0
11/02/2015 06:55	7.77	8.16	9	8.31	3	0
11/02/2015 07:00	7.18	7.53	8.35	7.69	3	0
11/02/2015 07:05	7.45	7.76	8.6	7.94	3	0
11/02/2015 07:10	8.08	8.38	9.3	8.59	3	0
11/02/2015 07:15	8.45	8.8	9.73	8.99	3	0
11/02/2015 07:20	8.11	8.41	9.33	8.62	3	0
11/02/2015 07:25	8.75	9.09	10.16	9.33	3	0
11/02/2015 07:30	9.09	9.39	10.43	9.63	3	0
11/02/2015 07:35	8.45	8.79	9.81	9.01	3	0
11/02/2015 07:40	8.76	8.59	9.42	8.92	3	0
11/02/2015 07:45	7.86	8.2	9.13	8.4	3	0
11/02/2015 07:50	8.57	8.87	9.85	9.1	3	0
11/02/2015 07:55	7.93	8.23	9.15	8.44	3	0
11/02/2015 08:00	8.67	8.98	9.96	9.2	3	0
11/02/2015 08:05	8.35	8.65	9.6	8.86	3	0
11/02/2015 08:10	8.96	9.27	10.29	9.51	3	0
11/02/2015 08:15	9.06	9.44	10.45	9.65	3	0
11/02/2015 08:20	9.22	9.52	10.57	9.77	3	0
11/02/2015 08:25	8.09	8.4	9.32	8.6	3	0
11/02/2015 08:30	7.09	7.39	8.19	7.56	3	0
11/02/2015 08:35	9.17	8.93	9.79	9.3	3	0
11/02/2015 08:40	7.9	8.24	9.18	8.44	3	0
11/02/2015 08:45	8.11	8.45	9.41	8.66	3	0
11/02/2015 08:50	7.85	8.15	9.04	8.35	3	0
11/02/2015 08:55	8.52	8.82	9.79	9.04	3	0
11/02/2015 09:00	7.11	7.5	8.25	7.62	3	0
11/02/2015 09:05	7.33	7.63	8.46	7.8	3	0
11/02/2015 09:10	7.48	7.83	8.69	8	3	0
11/02/2015 09:15	7.4	7.74	8.54	7.89	3	0
11/02/2015 09:20	7.45	7.75	8.59	7.93	3	0
11/02/2015 09:25	7.03	7.34	8.13	7.5	3	0
11/02/2015 09:30	7.75	7.97	8.74	8.15	3	0
11/02/2015 09:35	7.68	7.92	8.8	8.13	3	0
11/02/2015 09:40	7.67	7.97	8.74	8.13	3	0
11/02/2015 09:45	7.29	7.59	8.42	7.77	3	0
11/02/2015 09:50	7.45	7.49	8.21	7.72	3	0
11/02/2015 09:55	7.69	8.08	8.91	8.23	3	0
11/02/2015 10:00	6.31	6.65	7.33	6.76	3	0
11/02/2015 10:05	7.33	7.63	8.46	7.8	3	0
11/02/2015 10:10	6.99	7.26	7.96	7.4	3	0
11/02/2015 10:15	7.46	7.5	8.22	7.73	3	0
11/02/2015 10:20	7.5	7.85	8.72	8.02	3	0
11/02/2015 10:25	7.93	7.89	8.65	8.16	3	0
11/02/2015 10:30	8.14	8.48	9.45	8.69	3	0
11/02/2015 10:35	6.56	6.94	7.62	7.04	3	0
11/02/2015 10:40	8.37	8.28	9.08	8.58	3	0
11/02/2015 10:45	8.14	8.4	9.26	8.6	3	0
11/02/2015 10:50	7.82	8.03	8.81	8.22	3	0
11/02/2015 10:55	7.74	7.73	8.48	7.98	3	0
11/02/2015 11:00	8.18	8.37	9.18	8.58	3	0
11/02/2015 11:05	8.14	8.53	9.42	8.7	3	0
11/02/2015 11:10	7.55	7.66	8.5	7.9	3	0
11/02/2015 11:15	7.8	8.14	8.96	8.3	3	0
11/02/2015 11:20	8.54	8.71	9.55	8.94	3	0
11/02/2015 11:25	8.33	8.39	9.27	8.66	3	0
11/02/2015 11:30	8.35	8.66	9.61	8.87	3	0
11/02/2015 11:35	9.22	8.97	9.83	9.34	3	0
11/02/2015 11:40	8.07	8.45	9.32	8.62	3	0
11/02/2015 11:45	7.29	7.59	8.42	7.77	3	0
11/02/2015 11:50	8.5	8.52	9.34	8.79	3	0
11/02/2015 11:55	7.97	8.28	9.18	8.48	3	0
11/02/2015 12:00	7.25	7.64	8.41	7.77	3	0
11/02/2015 12:05	8.17	8.49	9.4	8.69	3	0
11/02/2015 12:10	8.12	8.3	9.2	8.54	3	0
11/02/2015 12:15	8.32	8.22	9.01	8.52	3	0
11/02/2015 12:20	9.28	9.02	9.89	9.4	3	0
11/02/2015 12:25	7.57	7.96	8.77	8.1	3	0
11/02/2015 12:30	8.14	8.25	9.04	8.48	3	0
11/02/2015 12:35	8.62	9	9.96	9.19	3	0
11/02/2015 12:40	8.89	8.77	9.61	9.09	3	0
11/02/2015 12:45	8.32	8.22	9.01	8.52	3	0
11/02/2015 12:50	8.76	9.1	10.17	9.34	3	0
11/02/2015 12:55	7.45	7.79	8.55	7.93	3	0
11/02/2015 13:00	7.44	7.74	8.59	7.92	3	0
11/02/2015 13:05	7.6	7.62	8.35	7.85	3	0
11/02/2015 13:10	7.95	7.91	8.67	8.18	3	0
11/02/2015 13:15	8.38	8.27	9.06	8.57	3	0
11/02/2015 13:20	9.96	9.59	10.51	10.02	3	0
11/02/2015 13:25	8.14	8.53	9.42	8.7	3	0
11/02/2015 13:30	7.99	8.34	9.28	8.54	3	0
11/02/2015 13:35	9.52	9.22	10.1	9.61	3	0
11/02/2015 13:40	9.48	9.8	10.74	10.01	3	0
11/02/2015 13:45	8.92	9.26	10.36	9.52	3	0
11/02/2015 13:50	8.42	8.63	9.55	8.87	3	0
11/02/2015 13:55	9.55	9.39	10.29	9.74	3	0
11/02/2015 14:00	9.05	9.17	10.05	9.42	3	0
11/02/2015 14:05	9.36	9.09	9.96	9.47	3	0
11/02/2015 14:10	9.55	9.25	10.14	9.65	3	0
11/02/2015 14:15	10.2	9.91	11	10.37	3	0
11/02/2015 14:20	8.67	8.51	9.39	8.86	3	0
11/02/2015 14:25	9.67	9.53	10.44	9.88	3	0
11/02/2015 14:30	9.56	9.89	11.09	10.18	3	0
11/02/2015 14:35	9.81	9.51	10.43	9.92	3	0
11/02/2015 14:40	11.22	10.64	11.66	11.18	3	0
11/02/2015 14:45	13.63	12.65	13.86	13.38	3	0
11/02/2015 14:50	9.02	8.83	9.8	9.22	3	0
11/02/2015 14:55	13.02	12.92	14.28	13.41	3	0
11/02/2015 15:00	10.05	9.79	10.87	10.24	3	0
11/02/2015 15:05	11.65	11.48	12.58	11.9	3	0
11/02/2015 15:10	10.85	10.34	11.33	10.84	3	0
11/02/2015 15:15	12.91	12.17	13.34	12.81	3	0
11/02/2015 15:20	12.62	12.55	13.87	13.01	3	0
11/02/2015 15:25	11.27	11.39	12.66	11.77	3	0
11/02/2015 15:30	13.61	13.94	15.79	14.45	3	0
11/02/2015 15:35	14.33	14.88	16.02	15.07	3	0
11/02/2015 15:40	16.97	16.82	19.06	17.62	3	0
11/02/2015 15:45	18.58	18.38	20.83	19.26	3	0
11/02/2015 15:50	20.01	20.37	22.87	21.08	3	0
11/02/2015 15:55	16.78	17.1	19.45	17.78	3	0
11/02/2015 16:00	22.99	22.67	25.71	23.79	3	0
11/02/2015 16:05	23.61	23.96	26.5	24.69	3	0
11/02/2015 16:10	22.71	22.4	25.4	23.5	3	0
11/02/2015 16:15	23.29	22.96	26.04	24.09	3	0
11/02/2015 16:20	23.39	22.74	24.9	23.67	3	0
11/02/2015 16:25	21.5	21.22	24.06	22.26	3	0
11/02/2015 16:30	21.5	20.25	22.59	21.45	3	0
11/02/2015 16:35	15.51	16.08	17.31	16.3	3	0
11/02/2015 16:40	22.66	22.35	25.34	23.45	3	0
11/02/2015 16:45	23.57	23.88	26.62	24.69	3	0
11/02/2015 16:50	23.98	23.64	26.81	24.81	3	0
11/02/2015 16:55	19.45	20.01	21.8	20.42	3	0
11/02/2015 17:00	18.42	19.04	20.48	19.31	3	0
11/02/2015 17:05	20.59	20.35	22.66	21.2	3	0
11/02/2015 17:10	22.37	22.67	25.27	23.44	3	0
11/02/2015 17:15	24.66	24.97	27.83	25.82	3	0
11/02/2015 17:20	24.8	24.43	27.71	25.65	3	0
11/02/2015 17:25	22.35	22.58	25	23.31	3	0
11/02/2015 17:30	23.38	23.2	25.86	24.14	3	0
11/02/2015 17:35	24.71	24.34	27.11	25.39	3	0
11/02/2015 17:40	22.73	22.25	24.31	23.1	3	0
11/02/2015 17:45	25.56	25.17	28.55	26.43	3	0
11/02/2015 17:50	22.55	22.02	24.11	22.89	3	0
11/02/2015 17:55	21.7	21.43	23.71	22.28	3	0
11/02/2015 18:00	21.7	21.28	23.3	22.09	3	0
11/02/2015 18:05	16.71	17.3	18.62	17.54	3	0
11/02/2015 18:10	17.09	17.46	19.79	18.11	3	0
11/02/2015 18:15	18.96	19.32	21.67	19.98	3	0
11/02/2015 18:20	19.66	19.44	22.03	20.38	3	0
11/02/2015 18:25	20.09	19.85	22.5	20.81	3	0
11/02/2015 18:30	22.19	21.92	24.3	22.8	3	0
11/02/2015 18:35	18.39	18.21	20.63	19.08	3	0
11/02/2015 18:40	14.98	15.31	17.37	15.89	3	0
11/02/2015 18:45	12.73	13.24	14.27	13.42	3	0
11/02/2015 18:50	13.57	13.9	15.74	14.4	3	0
11/02/2015 18:55	12.25	12.28	13.57	12.7	3	0
11/02/2015 19:00	9.71	9.4	10.31	9.8	3	0
11/02/2015 19:05	7.96	8.27	9.17	8.47	3	0
11/02/2015 19:10	8.1	8.21	9.11	8.48	3	0
11/02/2015 19:15	8.04	8.15	9.04	8.41	3	0
11/02/2015 19:20	7.54	7.62	8.45	7.87	3	0
11/02/2015 19:25	7.5	7.58	8.31	7.79	3	0
11/02/2015 19:30	6.86	7.2	7.97	7.34	3	0
11/02/2015 19:35	6.86	7	7.76	7.21	3	0
11/02/2015 19:40	9.26	9.56	10.62	9.81	3	0
11/02/2015 19:45	9.33	9.71	10.76	9.93	3	0
11/02/2015 19:50	9.28	9.59	10.65	9.84	3	0
11/02/2015 19:55	7.77	8.08	8.96	8.27	3	0
11/02/2015 20:00	7.63	7.97	8.8	8.13	3	0
11/02/2015 20:05	8.15	8.19	8.97	8.44	3	0
11/02/2015 20:10	7.95	7.92	8.68	8.18	3	0
11/02/2015 20:15	7.45	7.83	8.62	7.97	3	0
11/02/2015 20:20	6.94	7.24	8.02	7.4	3	0
11/02/2015 20:25	6.24	6.55	7.25	6.68	3	0
11/02/2015 20:30	6	6.39	6.99	6.46	3	0
11/02/2015 20:35	6.32	6.63	7.31	6.76	3	0
11/02/2015 20:40	6.02	6.32	7	6.45	3	0
11/02/2015 20:45	5.67	6.02	6.59	6.09	3	0
11/02/2015 20:50	5.45	5.75	6.36	5.85	3	0
11/02/2015 20:55	5.59	5.91	6.52	6.01	3	0
11/02/2015 21:00	5.01	5.31	5.87	5.39	3	0
11/02/2015 21:05	5.74	6.07	6.65	6.15	3	0
11/02/2015 21:10	6.23	6.53	7.16	6.64	3	0
11/02/2015 21:15	5.56	5.86	6.48	5.97	3	0
11/02/2015 21:20	6	6.29	6.9	6.4	3	0
11/02/2015 21:25	5.53	5.87	6.46	5.95	3	0
11/02/2015 21:30	5.29	5.64	6.16	5.7	3	0
11/02/2015 21:35	5.4	5.78	6.35	5.84	3	0
11/02/2015 21:40	5.16	5.47	6.04	5.56	3	0
11/02/2015 21:45	5.16	5.46	6.03	5.55	3	0
11/02/2015 21:50	5.29	5.6	6.18	5.69	3	0
11/02/2015 21:55	5.27	5.66	6.17	5.7	3	0
11/02/2015 22:00	4.77	5.12	5.55	5.14	3	0
11/02/2015 22:05	4.6	5.11	5.61	5.11	3	0
11/02/2015 22:10	5.41	5.79	6.35	5.85	3	0
11/02/2015 22:15	5.12	5.55	6.09	5.59	3	0
11/02/2015 22:20	4.93	5.32	5.78	5.34	3	0
11/02/2015 22:25	4.57	4.87	5.38	4.94	3	0
11/02/2015 22:30	5.27	5.57	6.15	5.66	3	0
11/02/2015 22:35	5.2	5.5	6.08	5.59	3	0
11/02/2015 22:40	4.52	4.83	5.33	4.89	3	0
11/02/2015 22:45	4.14	4.53	4.88	4.52	3	0
11/02/2015 22:50	3.97	4.27	4.7	4.31	3	0
11/02/2015 22:55	3.95	4.27	4.7	4.31	3	0
11/02/2015 23:00	3.88	4.18	4.6	4.22	3	0
11/02/2015 23:05	4.51	4.94	5.46	4.97	3	0
11/02/2015 23:10	3.61	4.24	4.66	4.17	3	0
11/02/2015 23:15	4	4.47	4.93	4.47	3	0
11/02/2015 23:20	3.63	4.03	4.31	3.99	3	0
11/02/2015 23:25	3.54	3.84	4.22	3.87	3	0
11/02/2015 23:30	3.19	3.51	3.85	3.52	3	0
11/02/2015 23:35	3.65	3.95	4.35	3.98	3	0
11/02/2015 23:40	3.3	3.89	4.28	3.83	3	0
11/02/2015 23:45	3.14	3.49	3.83	3.48	3	0
11/02/2015 23:50	2.83	3.58	3.94	3.45	3	0
11/02/2015 23:55	3.36	3.68	4.05	3.7	3	0
11/03/2015 00:00	3.06	3.74	4.11	3.64	3	0
11/03/2015 00:05	3.34	3.64	4	3.66	3	0
11/03/2015 00:10	3.37	3.76	4	3.71	3	0
11/03/2015 00:15	2.97	3.65	4.01	3.54	3	0
11/03/2015 00:20	2.91	3.43	3.59	3.31	3	0
11/03/2015 00:25	2.87	3.51	3.69	3.36	3	0
11/03/2015 00:30	2.79	3.48	3.82	3.36	3	0
11/03/2015 00:35	2.76	3.34	3.67	3.26	3	0
11/03/2015 00:40	3.48	3.87	4.13	3.83	3	0
11/03/2015 00:45	2.55	3.01	3.12	2.89	3	0
11/03/2015 00:50	2.57	2.93	3.22	2.91	3	0
11/03/2015 00:55	2.65	3.06	3.37	3.03	3	0
11/03/2015 01:00	2.41	2.94	3.27	2.88	3	0
11/03/2015 01:05	2.43	2.86	2.98	2.76	3	0
11/03/2015 01:10	2.53	2.91	3.21	2.88	3	0
11/03/2015 01:15	2.36	3.02	3.31	2.9	3	0
11/03/2015 01:20	2.18	2.78	2.84	2.6	3	0
11/03/2015 01:25	2.5	2.88	3.07	2.81	3	0
11/03/2015 01:30	2.31	2.74	2.86	2.64	3	0
11/03/2015 01:35	2.19	2.62	2.86	2.55	3	0
11/03/2015 01:40	2.48	2.82	3.14	2.81	3	0
11/03/2015 01:45	2.34	2.97	3.27	2.86	3	0
11/03/2015 01:50	2.55	2.89	3.15	2.86	3	0
11/03/2015 01:55	2.16	2.46	2.68	2.43	3	0
11/03/2015 02:00	2.29	2.84	3.12	2.75	3	0
11/03/2015 02:05	2.34	2.7	2.95	2.66	3	0
11/03/2015 02:10	2.04	2.56	2.84	2.48	3	0
11/03/2015 02:15	2.21	2.67	2.92	2.6	3	0
11/03/2015 02:20	2.43	2.93	3.07	2.81	3	0
11/03/2015 02:25	2.17	2.58	2.82	2.52	3	0
11/03/2015 02:30	2.03	2.42	2.57	2.34	3	0
11/03/2015 02:35	2.2	2.75	3.01	2.65	3	0
11/03/2015 02:40	2.36	2.89	3.01	2.75	3	0
11/03/2015 02:45	2.08	2.45	2.67	2.4	3	0
11/03/2015 02:50	2.26	2.57	2.8	2.54	3	0
11/03/2015 02:55	2.15	2.46	2.72	2.44	3	0
11/03/2015 03:00	2.32	2.74	3.02	2.69	3	0
11/03/2015 03:05	2.14	2.95	3.15	2.74	3	0
11/03/2015 03:10	2.5	2.99	3.29	2.92	3	0
11/03/2015 03:15	1.98	2.34	2.54	2.29	3	0
11/03/2015 03:20	2.46	2.79	3.06	2.77	3	0
11/03/2015 03:25	2.22	2.62	2.91	2.58	3	0
11/03/2015 03:30	2.17	2.62	2.71	2.5	3	0
11/03/2015 03:35	2.12	2.75	3.01	2.63	3	0
11/03/2015 03:40	2.46	2.9	3.13	2.83	3	0
11/03/2015 03:45	2.35	2.9	3.23	2.83	3	0
11/03/2015 03:50	2.44	2.95	3.25	2.88	3	0
11/03/2015 03:55	2.51	3.07	3.42	3	3	0
11/03/2015 04:00	2.43	2.97	3.11	2.83	3	0
11/03/2015 04:05	2.51	3.01	3.3	2.94	3	0
11/03/2015 04:10	2.64	2.9	3.22	2.92	3	0
11/03/2015 04:15	2.28	2.58	2.84	2.57	3	0
11/03/2015 04:20	2.89	3.28	3.51	3.23	3	0
11/03/2015 04:25	2.54	3	3.27	2.94	3	0
11/03/2015 04:30	2.8	3.11	3.4	3.1	3	0
11/03/2015 04:35	2.88	3.49	3.82	3.39	3	0
11/03/2015 04:40	3	3.49	3.84	3.44	3	0
11/03/2015 04:45	3.43	3.8	4.2	3.81	3	0
11/03/2015 04:50	3.17	3.58	3.93	3.56	3	0
11/03/2015 04:55	3.53	3.88	4.26	3.89	3	0
11/03/2015 05:00	3.5	4.02	4.3	3.94	3	0
11/03/2015 05:05	4.04	4.43	4.77	4.41	3	0
11/03/2015 05:10	4.31	4.71	5.18	4.73	3	0
11/03/2015 05:15	4.65	5.04	5.46	5.05	3	0
11/03/2015 05:20	4.74	5.13	5.66	5.18	3	0
11/03/2015 05:25	5.33	5.72	6.23	5.76	3	0
11/03/2015 05:30	5.87	6.26	6.84	6.32	3	0
11/03/2015 05:35	5.47	5.78	6.39	5.88	3	0
11/03/2015 05:40	5.97	6.27	6.94	6.39	3	0
11/03/2015 05:45	6.92	7.26	8.01	7.4	3	0
11/03/2015 05:50	7.04	7.42	8.17	7.54	3	0
11/03/2015 05:55	6.82	7.08	7.76	7.22	3	0
11/03/2015 06:00	6.92	7.31	8.03	7.42	3	0
11/03/2015 06:05	8.33	8.56	9.38	8.76	3	0
11/03/2015 06:10	7.37	7.68	8.51	7.85	3	0
11/03/2015 06:15	7.44	7.65	8.38	7.82	3	0
11/03/2015 06:20	7.29	7.59	8.42	7.77	3	0
11/03/2015 06:25	6.88	7.25	7.97	7.36	3	0
11/03/2015 06:30	8.29	8.25	9.05	8.53	3	0
11/03/2015 06:35	8.35	8.62	9.44	8.8	3	0
11/03/2015 06:40	6.99	7.3	8.08	7.46	3	0
11/03/2015 06:45	8.54	8.85	9.82	9.07	3	0
11/03/2015 06:50	7.79	8.1	8.98	8.29	3	0
11/03/2015 06:55	7.99	8.3	9.2	8.5	3	0
11/03/2015 07:00	7.79	8.1	8.98	8.29	3	0
11/03/2015 07:05	8.64	9.03	9.99	9.22	3	0
11/03/2015 07:10	8.93	9.31	10.31	9.52	3	0
11/03/2015 07:15	8.58	8.89	9.86	9.11	3	0
11/03/2015 07:20	8.73	9.06	10.13	9.31	3	0
11/03/2015 07:25	8.73	9.03	10.07	9.27	3	0
11/03/2015 07:30	9.54	9.84	10.93	10.1	3	0
11/03/2015 07:35	9.1	9.44	10.57	9.7	3	0
11/03/2015 07:40	8.52	8.91	9.85	9.09	3	0
11/03/2015 07:45	8.5	8.8	9.76	9.02	3	0
11/03/2015 07:50	8.25	8.59	9.58	8.8	3	0
11/03/2015 07:55	8.55	8.89	9.92	9.12	3	0
11/03/2015 08:00	8.04	8.34	9.26	8.55	3	0
11/03/2015 08:05	8.13	8.44	9.36	8.65	3	0
11/03/2015 08:10	7.9	8.22	9.1	8.41	3	0
11/03/2015 08:15	8.98	9.32	10.42	9.57	3	0
11/03/2015 08:20	8.04	8.38	9.34	8.59	3	0
11/03/2015 08:25	8.87	9.25	10.24	9.45	3	0
11/03/2015 08:30	8.17	8.47	9.4	8.68	3	0
11/03/2015 08:35	8.05	8.36	9.26	8.56	3	0
11/03/2015 08:40	8.52	8.9	9.84	9.09	3	0
11/03/2015 08:45	7.33	7.64	8.46	7.81	3	0
11/03/2015 08:50	8.55	8.85	9.83	9.08	3	0
11/03/2015 08:55	6.99	7.29	8.08	7.45	3	0
11/03/2015 09:00	7.88	8.19	9.08	8.38	3	0
11/03/2015 09:05	7	7.38	8.12	7.5	3	0
11/03/2015 09:10	6.2	6.55	7.2	6.65	3	0
11/03/2015 09:15	7.93	8.23	9.02	8.39	3	0
11/03/2015 09:20	7.16	7.47	8.27	7.63	3	0
11/03/2015 09:25	7.53	7.56	8.29	7.79	3	0
11/03/2015 09:30	7.12	7.22	7.91	7.41	3	0
11/03/2015 09:35	7.67	8.01	8.89	8.19	3	0
11/03/2015 09:40	6.67	6.98	7.73	7.13	3	0
11/03/2015 09:45	6.77	7.12	7.83	7.24	3	0
11/03/2015 09:50	7.01	7.13	7.82	7.32	3	0
11/03/2015 09:55	7.54	7.81	8.56	7.97	3	0
11/03/2015 10:00	6.91	7.25	8.02	7.39	3	0
11/03/2015 10:05	7.18	7.26	7.97	7.47	3	0
11/03/2015 10:10	7.74	7.73	8.48	7.98	3	0
11/03/2015 10:15	6.38	6.68	7.4	6.82	3	0
11/03/2015 10:20	8.07	8.36	9.16	8.53	3	0
11/03/2015 10:25	7.05	7.35	8.15	7.51	3	0
11/03/2015 10:30	7.77	8.08	8.96	8.27	3	0
11/03/2015 10:35	7.94	8.24	9.14	8.44	3	0
11/03/2015 10:40	8.72	8.78	9.7	9.07	3	0
11/03/2015 10:45	7.02	7.3	8.01	7.44	3	0
11/03/2015 10:50	7.2	7.58	8.35	7.71	3	0
11/03/2015 10:55	7.93	7.99	8.81	8.24	3	0
11/03/2015 11:00	7.67	7.81	8.56	8.01	3	0
11/03/2015 11:05	8.48	8.49	9.31	8.76	3	0
11/03/2015 11:10	7.87	7.96	8.85	8.22	3	0
11/03/2015 11:15	8.38	8.27	9.07	8.57	3	0
11/03/2015 11:20	7.37	7.71	8.55	7.88	3	0
11/03/2015 11:25	7.95	8.13	8.91	8.33	3	0
11/03/2015 11:30	7.54	7.57	8.3	7.81	3	0
11/03/2015 11:35	8.35	8.29	9.14	8.59	3	0
11/03/2015 11:40	8.49	8.4	9.22	8.7	3	0
11/03/2015 11:45	7.99	7.95	8.71	8.22	3	0
11/03/2015 11:50	8.26	8.43	9.24	8.65	3	0
11/03/2015 11:55	8.06	8.45	9.33	8.61	3	0
11/03/2015 12:00	7.95	8.33	9.2	8.49	3	0
11/03/2015 12:05	8.43	8.32	9.12	8.62	3	0
11/03/2015 12:10	8.19	8.41	9.32	8.64	3	0
11/03/2015 12:15	8.69	9.07	10.04	9.27	3	0
11/03/2015 12:20	8.17	8.55	9.44	8.72	3	0
11/03/2015 12:25	8.35	8.25	9.04	8.55	3	0
11/03/2015 12:30	8.82	9.16	10.24	9.41	3	0
11/03/2015 12:35	8.32	8.44	9.36	8.71	3	0
11/03/2015 12:40	8.87	8.7	9.54	9.04	3	0
11/03/2015 12:45	8.39	8.7	9.54	8.88	3	0
11/03/2015 12:50	8.63	8.48	9.3	8.8	3	0
11/03/2015 12:55	8.69	8.63	9.46	8.93	3	0
11/03/2015 13:00	8.51	8.8	9.65	8.98	3	0
11/03/2015 13:05	8.31	8.68	9.6	8.86	3	0
11/03/2015 13:10	8.99	8.97	9.93	9.3	3	0
11/03/2015 13:15	8.6	8.46	9.27	8.78	3	0
