5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	44	33	44	43	28	192	5	80
11/02/2015 00:05	30	38	46	43	36	193	5	80
11/02/2015 00:10	42	29	48	37	46	202	5	80
11/02/2015 00:15	49	32	50	34	36	201	5	80
11/02/2015 00:20	39	25	42	25	29	160	5	80
11/02/2015 00:25	28	23	37	23	21	132	5	80
11/02/2015 00:30	35	27	41	40	32	175	5	80
11/02/2015 00:35	39	33	42	29	29	172	5	80
11/02/2015 00:40	37	19	43	28	28	155	5	80
11/02/2015 00:45	29	20	35	21	17	122	5	80
11/02/2015 00:50	27	21	36	26	24	134	5	80
11/02/2015 00:55	27	20	37	24	21	129	5	80
11/02/2015 01:00	22	23	36	23	22	126	5	80
11/02/2015 01:05	20	12	30	16	13	91	5	80
11/02/2015 01:10	16	21	28	21	7	93	5	80
11/02/2015 01:15	21	15	32	18	18	104	5	80
11/02/2015 01:20	21	22	32	21	14	110	5	80
11/02/2015 01:25	15	6	28	20	15	84	5	80
11/02/2015 01:30	12	12	30	15	14	83	5	80
11/02/2015 01:35	23	12	30	16	13	94	5	80
11/02/2015 01:40	20	16	28	14	12	90	5	80
11/02/2015 01:45	22	17	31	16	17	103	5	80
11/02/2015 01:50	16	9	29	16	15	85	5	80
11/02/2015 01:55	10	13	26	11	10	70	5	80
11/02/2015 02:00	18	8	26	12	11	75	5	80
11/02/2015 02:05	20	13	29	19	9	90	5	80
11/02/2015 02:10	12	4	25	12	8	61	5	80
11/02/2015 02:15	16	13	31	18	21	99	5	80
11/02/2015 02:20	19	13	29	13	16	90	5	80
11/02/2015 02:25	14	11	29	13	14	81	5	80
11/02/2015 02:30	16	12	29	14	17	88	5	80
11/02/2015 02:35	12	7	27	13	11	70	5	80
11/02/2015 02:40	12	5	27	17	13	74	5	80
11/02/2015 02:45	9	9	28	14	9	69	5	80
11/02/2015 02:50	13	9	26	11	13	72	5	80
11/02/2015 02:55	15	8	28	10	17	78	5	80
11/02/2015 03:00	13	6	29	17	18	83	5	80
11/02/2015 03:05	19	12	28	17	12	88	5	80
11/02/2015 03:10	9	10	30	16	12	77	5	80
11/02/2015 03:15	25	19	32	17	14	107	5	80
11/02/2015 03:20	27	9	31	18	22	107	5	80
11/02/2015 03:25	19	7	29	17	11	83	5	80
11/02/2015 03:30	16	8	30	20	15	89	5	80
11/02/2015 03:35	23	13	31	9	19	95	5	80
11/02/2015 03:40	25	15	37	18	21	116	5	80
11/02/2015 03:45	22	19	35	20	18	114	5	80
11/02/2015 03:50	24	18	33	14	14	103	5	80
11/02/2015 03:55	23	25	36	23	22	129	5	80
11/02/2015 04:00	24	21	31	17	11	104	5	80
11/02/2015 04:05	24	28	37	22	14	125	5	80
11/02/2015 04:10	31	23	37	29	25	145	5	80
11/02/2015 04:15	40	31	42	37	17	167	5	80
11/02/2015 04:20	35	33	38	26	24	156	5	80
11/02/2015 04:25	28	24	43	33	30	158	5	80
11/02/2015 04:30	42	38	45	35	30	190	5	80
11/02/2015 04:35	46	48	49	39	27	209	5	80
11/02/2015 04:40	58	61	57	46	37	259	5	80
11/02/2015 04:45	53	57	56	52	30	248	5	80
