5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	3.03	2.87	1.38	2.31	.48	2.01	5	80
11/02/2015 00:05	2.8	2.53	1.55	2.81	.52	2.04	5	80
11/02/2015 00:10	3.16	2.82	1.52	2.66	.31	2.09	5	80
11/02/2015 00:15	2.78	2.44	1.36	2.42	.23	1.85	5	80
11/02/2015 00:20	1.47	1.98	.93	1.91	.37	1.33	5	80
11/02/2015 00:25	2.22	2.98	1.05	3.07	.6	1.98	5	80
11/02/2015 00:30	1.98	2.82	1.23	1.7	.58	1.66	5	80
11/02/2015 00:35	1.94	2.73	.97	1.27	.73	1.53	5	80
11/02/2015 00:40	1.2	1.22	.65	1.44	.32	.97	5	80
11/02/2015 00:45	1.63	1.81	1.06	1.58	.15	1.25	5	80
11/02/2015 00:50	1.87	1.61	.9	1.38	.4	1.23	5	80
11/02/2015 00:55	1.69	1.34	.89	2.11	.42	1.29	5	80
11/02/2015 01:00	1.28	1.11	1.01	1.31	.41	1.02	5	80
11/02/2015 01:05	1.18	1.2	.61	.77	.3	.81	5	80
11/02/2015 01:10	1.06	1.62	.83	1.99	.57	1.21	5	80
11/02/2015 01:15	.83	1.43	.46	1.96	.3	1	5	80
11/02/2015 01:20	1.02	1.27	.45	.38	.29	.68	5	80
11/02/2015 01:25	.41	1.19	.49	1.26	.33	.74	5	80
11/02/2015 01:30	.86	.8	.77	.89	.23	.71	5	80
11/02/2015 01:35	.78	1.19	.66	1.08	.16	.77	5	80
11/02/2015 01:40	1.02	1.59	.53	1.17	.17	.9	5	80
11/02/2015 01:45	.41	.82	.43	.91	.26	.57	5	80
11/02/2015 01:50	.6	.83	.74	.61	.29	.61	5	80
11/02/2015 01:55	.72	.75	.45	1.38	.29	.72	5	80
11/02/2015 02:00	.76	.69	.63	1.02	.5	.72	5	80
11/02/2015 02:05	.69	1.12	.63	1.52	.5	.89	5	80
11/02/2015 02:10	.53	.7	.38	.64	.16	.48	5	80
11/02/2015 02:15	.98	.51	.58	1.09	.48	.73	5	80
11/02/2015 02:20	.69	.92	.51	1.12	.14	.68	5	80
11/02/2015 02:25	.6	.57	.63	1.89	.58	.85	5	80
11/02/2015 02:30	.76	.8	.51	1.39	.36	.76	5	80
11/02/2015 02:35	.39	.7	.56	1.72	.24	.72	5	80
11/02/2015 02:40	.63	1.14	.5	1.21	0	.7	5	80
11/02/2015 02:45	.14	1.04	.53	2.07	.38	.83	5	80
11/02/2015 02:50	.96	.66	.4	1.66	.08	.75	5	80
11/02/2015 02:55	.59	1.12	.54	1.39	.07	.74	5	80
11/02/2015 03:00	.61	.93	.8	1.86	.14	.87	5	80
11/02/2015 03:05	1	.99	.88	4.17	.42	1.49	5	80
11/02/2015 03:10	.41	.75	.5	2.06	.26	.8	5	80
11/02/2015 03:15	.35	.77	.34	1.67	0	.63	5	80
11/02/2015 03:20	.52	.87	.61	.84	.48	.66	5	80
11/02/2015 03:25	.71	1.1	.58	2.72	.14	1.05	5	80
11/02/2015 03:30	.76	1.35	.42	2.44	.08	1.01	5	80
11/02/2015 03:35	.56	1.36	.6	1.43	.17	.82	5	80
11/02/2015 03:40	1.61	1.64	.64	1.57	.14	1.12	5	80
11/02/2015 03:45	.94	1.18	.63	1.89	.22	.97	5	80
11/02/2015 03:50	.97	1.62	.69	2	.37	1.13	5	80
11/02/2015 03:55	.97	1.29	.62	2.18	.32	1.08	5	80
11/02/2015 04:00	.9	1.64	.69	2.12	.51	1.17	5	80
11/02/2015 04:05	1.19	1.48	.75	2.3	.38	1.22	5	80
11/02/2015 04:10	.9	2.09	1.07	1.54	.2	1.16	5	80
11/02/2015 04:15	1.64	2.15	1.12	2.37	.53	1.56	5	80
11/02/2015 04:20	2.03	2.87	1.15	4.1	.09	2.05	5	80
11/02/2015 04:25	2.33	2.54	1.42	4.32	.33	2.19	5	80
11/02/2015 04:30	2.67	2.41	1.02	3.87	.31	2.06	5	80
11/02/2015 04:35	3.36	2.99	2.03	5.22	.97	2.91	5	80
11/02/2015 04:40	3.99	3.3	2.01	4.08	.81	2.84	5	80
11/02/2015 04:45	2.96	2.74	1.85	4.6	.61	2.55	5	80
11/02/2015 04:50	4.11	3.76	1.54	4.8	.98	3.04	5	80
11/02/2015 04:55	4.27	3.43	1.72	4.21	1.07	2.94	5	80
11/02/2015 05:00	3.23	3.93	1.48	5.36	.94	2.99	5	80
11/02/2015 05:05	4.45	3.89	2.22	6.53	1.02	3.62	5	80
11/02/2015 05:10	5.34	5.55	2.56	7.64	.91	4.4	5	80
11/02/2015 05:15	6.01	6.21	2.95	8.56	.83	4.91	5	80
11/02/2015 05:20	8.05	6.71	2.94	6.22	1.13	5.01	5	80
11/02/2015 05:25	9.13	7.36	3.22	8.02	1.17	5.78	5	80
11/02/2015 05:30	11.28	7.64	3.29	9.89	1.37	6.69	5	80
11/02/2015 05:35	10.31	8.39	4.6	10.19	1.7	7.04	5	80
11/02/2015 05:40	12.7	9.4	3.65	10.91	2.26	7.78	5	80
11/02/2015 05:45	11.22	8.91	4.62	9.89	2.26	7.38	5	80
11/02/2015 05:50	12.62	10.67	4.54	10.89	2.21	8.19	5	80
11/02/2015 05:55	14.64	11.23	5.11	12.4	2.65	9.21	5	80
11/02/2015 06:00	15.01	9.55	4.91	10.78	1.99	8.45	5	80
11/02/2015 06:05	18.9	13.59	7.07	14.37	2.78	11.34	5	80
11/02/2015 06:10	17.5	13.7	6.85	14.35	2.49	10.98	5	80
11/02/2015 06:15	18.12	13.6	6.88	16.47	3.78	11.77	5	80
11/02/2015 06:20	30.67	22.71	18.22	20.92	4.54	19.41	5	80
11/02/2015 06:25	50.26	46.73	26.66	49.19	14.38	37.44	5	80
11/02/2015 06:30	54.6	48.89	33.13	58.77	19.82	43.04	5	80
11/02/2015 06:35	59.36	55.28	22.53	59.72	22.03	43.78	5	80
11/02/2015 06:40	61.48	54.62	27.91	63.83	23.41	46.25	5	80
11/02/2015 06:45	57.9	51.62	32.8	65.06	21.48	45.77	5	80
11/02/2015 06:50	28.86	28.18	15.08	36.03	17.43	25.12	5	80
11/02/2015 06:55	28.51	30.11	15.92	34.39	16.37	25.06	5	80
11/02/2015 07:00	26.69	24.02	14.51	31.7	14.31	22.25	5	80
11/02/2015 07:05	33.84	27.49	15.4	33.49	16.27	25.3	5	80
11/02/2015 07:10	30.38	29.24	12.81	32.91	14.77	24.02	5	80
11/02/2015 07:15	16.79	14.69	11.27	26.41	12.97	16.43	5	80
11/02/2015 07:20	17.08	11.63	7.62	20.76	8.69	13.16	5	80
11/02/2015 07:25	15.12	11.43	7.48	19.14	8.53	12.34	5	80
11/02/2015 07:30	14.86	12.58	9.1	24.66	10.43	14.33	5	80
11/02/2015 07:35	14.98	13.23	11.12	21.68	14.18	15.04	5	80
11/02/2015 07:40	16.05	12.43	10.46	24.19	12.88	15.2	5	80
11/02/2015 07:45	15.25	12.8	7.39	16.39	8.42	12.05	5	80
11/02/2015 07:50	13.98	10.32	6.96	19.22	7.92	11.68	5	80
11/02/2015 07:55	12.94	14.82	6.32	17.49	7.17	11.75	5	80
11/02/2015 08:00	11.62	10.17	5.62	13.82	5.97	9.44	5	80
11/02/2015 08:05	12.77	10.1	6.76	18.35	7.68	11.13	5	80
11/02/2015 08:10	13.02	11.19	6.1	18.13	6.35	10.96	5	80
11/02/2015 08:15	13.97	9.6	6.81	16.93	7.74	11.01	5	80
11/02/2015 08:20	12.31	10.3	8.7	15.64	10.59	11.51	5	80
11/02/2015 08:25	13.77	10.85	8.55	16.32	9.78	11.85	5	80
11/02/2015 08:30	12.62	11.01	6.19	16.83	7.02	10.73	5	80
11/02/2015 08:35	14.28	10.26	8.66	16.3	10.86	12.07	5	80
11/02/2015 08:40	12.33	12.15	10.23	19.66	12.44	13.36	5	80
11/02/2015 08:45	13.49	12.21	9.38	19.7	10.75	13.11	5	80
11/02/2015 08:50	13.32	10.77	8.18	15.09	9.35	11.34	5	80
11/02/2015 08:55	13.13	9.13	5.56	15.85	6.28	9.99	5	80
11/02/2015 09:00	12.68	9.93	7.6	16.4	8.67	11.06	5	80
11/02/2015 09:05	11.24	8.58	6.55	14.26	7.44	9.61	5	80
11/02/2015 09:10	12.09	17.36	8.47	16.07	9.69	12.74	5	80
11/02/2015 09:15	10.57	9.76	7.05	15.58	8.02	10.2	5	80
11/02/2015 09:20	12.1	10.33	5.69	15.31	6.43	9.97	5	80
11/02/2015 09:25	12.14	10.72	5.66	13.94	6.39	9.77	5	80
11/02/2015 09:30	11	9.08	6.38	13.22	7.24	9.38	5	80
11/02/2015 09:35	13.81	11.56	6.19	15.74	7.02	10.86	5	80
11/02/2015 09:40	11.13	9.46	5.27	14.77	4.86	9.1	5	80
11/02/2015 09:45	13.13	10.16	5.56	11.13	6.28	9.25	5	80
11/02/2015 09:50	11.7	9.26	5.94	11.97	6.72	9.12	5	80
11/02/2015 09:55	10.69	10.24	5.89	11.2	6.66	8.94	5	80
11/02/2015 10:00	9.55	8.55	4.15	11.79	4.62	7.73	5	80
11/02/2015 10:05	13	10.78	4.9	12.99	4.78	9.29	5	80
11/02/2015 10:10	10.68	9.4	5.55	13.36	6.27	9.05	5	80
11/02/2015 10:15	13	10.15	5.54	14.74	5.16	9.72	5	80
11/02/2015 10:20	12.1	11.18	5.25	13.4	5.91	9.57	5	80
11/02/2015 10:25	12.19	10.09	6.01	12.58	6.8	9.53	5	80
11/02/2015 10:30	10.37	9.51	5.19	12.49	4.75	8.46	5	80
11/02/2015 10:35	11.78	9.6	5.32	14.47	5.99	9.43	5	80
11/02/2015 10:40	10.94	9.69	5.48	14.77	6.18	9.41	5	80
11/02/2015 10:45	11.23	10.7	4.26	14.19	4.68	9.01	5	80
11/02/2015 10:50	10.81	10.67	4.15	13.69	4.63	8.79	5	80
11/02/2015 10:55	9.99	10.31	5.45	14.09	4.74	8.92	5	80
11/02/2015 11:00	10.52	9.52	5.12	12.88	3.52	8.31	5	80
11/02/2015 11:05	11.87	8.84	4.26	11.07	4.46	8.1	5	80
11/02/2015 11:10	12.59	9.97	5.03	12.75	5.56	9.18	5	80
11/02/2015 11:15	13.08	11.92	5.73	16.78	5.44	10.59	5	80
11/02/2015 11:20	10.84	9.49	4.79	13.54	5.38	8.81	5	80
11/02/2015 11:25	12.44	11.41	5.71	14.7	4.34	9.72	5	80
11/02/2015 11:30	13.6	11.42	4.71	18.63	5.11	10.69	5	80
11/02/2015 11:35	12.1	10.93	4.91	12.48	5.51	9.19	5	80
11/02/2015 11:40	13.07	11.31	5.64	15.13	5.71	10.17	5	80
11/02/2015 11:45	11.25	11.38	5.92	13.33	6.7	9.72	5	80
11/02/2015 11:50	12.38	10.3	6.17	14	6.99	9.97	5	80
11/02/2015 11:55	11.09	10.18	4.63	13.61	4.87	8.88	5	80
11/02/2015 12:00	13	11.42	5.42	17.11	5.27	10.44	5	80
11/02/2015 12:05	11.68	10.7	5.54	16.67	5.85	10.09	5	80
11/02/2015 12:10	11.78	11.91	5.78	14.74	6.25	10.09	5	80
11/02/2015 12:15	15.1	11.07	6.15	15.78	6.97	11.01	5	80
11/02/2015 12:20	14.28	11.15	6.29	17.92	6.97	11.32	5	80
11/02/2015 12:25	13.8	11.89	5.6	17.06	5.56	10.78	5	80
11/02/2015 12:30	13.13	12.1	5.02	15.83	5.32	10.28	5	80
11/02/2015 12:35	9.39	9.86	6.54	14.25	5.1	9.03	5	80
11/02/2015 12:40	12.5	10.18	5.94	15.42	5.82	9.97	5	80
11/02/2015 12:45	13.47	10.24	5.79	14.14	6.48	10.02	5	80
11/02/2015 12:50	13.62	11.12	5.9	15.9	6.49	10.61	5	80
11/02/2015 12:55	11.67	10.36	5.43	14.16	6.13	9.55	5	80
11/02/2015 13:00	16.51	12.67	5.87	16.92	5.87	11.57	5	80
11/02/2015 13:05	11.25	9.89	5.16	12.5	5.81	8.92	5	80
11/02/2015 13:10	10.29	8.92	4.96	13.86	5.52	8.71	5	80
11/02/2015 13:15	10.06	8.22	5.56	13.41	4.86	8.42	5	80
11/02/2015 13:20	12.52	10.94	5.37	18.04	5.82	10.54	5	80
11/02/2015 13:25	12.81	11.62	6.16	16.63	6.32	10.71	5	80
11/02/2015 13:30	14.14	11.36	5.78	17.02	6.54	10.97	5	80
11/02/2015 13:35	13.91	12.48	6.61	16.53	6.28	11.16	5	80
11/02/2015 13:40	13.34	10.34	6.27	12.48	7.09	9.9	5	80
11/02/2015 13:45	14.25	11.89	6.1	16.84	6.51	11.12	5	80
11/02/2015 13:50	16.2	12.72	6.76	17.76	6.6	12.01	5	80
11/02/2015 13:55	17.21	12.24	7	17.03	7.96	12.29	5	80
11/02/2015 14:00	14.98	12.03	6.28	16.78	6.29	11.27	5	80
11/02/2015 14:05	15.04	12.75	6.81	18.51	7.74	12.17	5	80
11/02/2015 14:10	16.87	12.63	7.41	19.33	8.38	12.92	5	80
11/02/2015 14:15	14.42	15.61	6.73	18.19	7.65	12.52	5	80
11/02/2015 14:20	16.52	12.92	6.67	16.52	7.27	11.98	5	80
11/02/2015 14:25	16.18	13.49	6.51	17.87	7.39	12.29	5	80
11/02/2015 14:30	16.74	13.37	7.88	19.63	8.59	13.24	5	80
11/02/2015 14:35	16.88	13.96	7.72	18.53	8.81	13.18	5	80
11/02/2015 14:40	17.91	15.3	7.88	23.22	9	14.66	5	80
11/02/2015 14:45	14.71	13.28	9.37	20.82	10.74	13.78	5	80
11/02/2015 14:50	20.58	15.72	10.64	23.95	12.23	16.62	5	80
11/02/2015 14:55	29.44	27.23	11.74	25.2	13.52	21.43	5	80
11/02/2015 15:00	27.43	23.21	11.22	26.57	12.91	20.27	5	80
11/02/2015 15:05	29.73	21.02	12.88	28.8	14.85	21.46	5	80
11/02/2015 15:10	23.82	21.91	14.36	32.51	16.59	21.84	5	80
11/02/2015 15:15	21.46	16.98	14.16	28.06	16.35	19.4	5	80
11/02/2015 15:20	18.53	15.02	12.61	24.07	14.89	17.02	5	80
11/02/2015 15:25	14.61	12.47	9.87	18.99	10.59	13.31	5	80
11/02/2015 15:30	16.21	13.78	10.3	21.58	10.32	14.44	5	80
11/02/2015 15:35	18.85	19.61	14.71	24.2	15	18.47	5	80
11/02/2015 15:40	22.4	18.49	15.6	29.22	18.18	20.78	5	80
11/02/2015 15:45	26.69	22.03	17.11	31.61	18.27	23.14	5	80
11/02/2015 15:50	26	23.82	18.05	31.48	18.74	23.62	5	80
11/02/2015 15:55	23.59	21.69	16.43	26.31	17.01	21.01	5	80
11/02/2015 16:00	26.52	17.45	13.08	23.54	13.28	18.77	5	80
11/02/2015 16:05	17.41	14.13	10.33	19.61	10.07	14.31	5	80
11/02/2015 16:10	14.53	12.22	8.9	19.63	8.57	12.77	5	80
11/02/2015 16:15	13.86	13.79	10.9	19.91	11.73	14.04	5	80
11/02/2015 16:20	19.35	17.59	15.18	29.89	18.07	20.02	5	80
11/02/2015 16:25	20.62	22.57	18.26	29.94	20.44	22.37	5	80
11/02/2015 16:30	24.2	20.33	17.61	32.8	21.1	23.21	5	80
11/02/2015 16:35	23.58	21.28	16.85	31.5	18.4	22.32	5	80
11/02/2015 16:40	37.28	29.56	21.31	32.66	20.81	28.32	5	80
11/02/2015 16:45	24.79	23.19	17.58	29.32	18.25	22.63	5	80
11/02/2015 16:50	26.49	21.64	16.48	29.94	17.19	22.35	5	80
11/02/2015 16:55	30.48	25.89	19.05	30.91	19.08	25.08	5	80
11/02/2015 17:00	37.24	29.18	21.99	34.36	22.77	29.11	5	80
11/02/2015 17:05	27.41	24.23	17.76	31.8	17.67	23.77	5	80
11/02/2015 17:10	25.17	22.89	18.63	32.17	21	23.97	5	80
11/02/2015 17:15	32.1	27.64	18.39	41.08	15.83	27.01	5	80
11/02/2015 17:20	29.05	24.25	17.07	32.06	19.77	24.44	5	80
11/02/2015 17:25	36.39	23.37	19.53	40.28	20.34	27.98	5	80
11/02/2015 17:30	31.78	33.69	19.14	33.22	22.19	28	5	80
11/02/2015 17:35	32.41	29.71	17.07	34.25	19.77	26.64	5	80
11/02/2015 17:40	32.11	25.13	18	35.26	20.86	26.27	5	80
11/02/2015 17:45	28.31	28.22	19.1	36.41	22.14	26.84	5	80
11/02/2015 17:50	32.22	30.57	17.86	35.2	20.69	27.31	5	80
11/02/2015 17:55	30.5	32.52	18.19	38.8	21.08	28.22	5	80
11/02/2015 18:00	39.46	29.48	20.13	39.7	19.43	29.64	5	80
11/02/2015 18:05	31.55	26.55	19.39	37.16	19.64	26.86	5	80
11/02/2015 18:10	33.39	31.18	19.81	34.43	20.61	27.88	5	80
11/02/2015 18:15	34.36	31.11	19.21	35.7	20.12	28.1	5	80
11/02/2015 18:20	23.47	23.91	17.54	28.16	20.32	22.68	5	80
11/02/2015 18:25	25.58	22.69	14.19	31.63	16.39	22.1	5	80
11/02/2015 18:30	31.43	23.64	15.45	24.41	17.42	22.47	5	80
11/02/2015 18:35	25.35	19.18	12.03	27.66	13.86	19.62	5	80
11/02/2015 18:40	14.27	12.99	9	21.46	10.31	13.61	5	80
11/02/2015 18:45	13.29	11.83	6.91	15.91	7.53	11.09	5	80
11/02/2015 18:50	16.54	12.6	6.08	16.46	6.78	11.69	5	80
11/02/2015 18:55	14.83	11.73	7.37	18.9	8.4	12.25	5	80
11/02/2015 19:00	12.51	9.12	6.59	16.46	7.48	10.43	5	80
11/02/2015 19:05	13.37	10.94	6.51	18.24	6.84	11.18	5	80
11/02/2015 19:10	12.67	11.64	6.02	17.93	6.13	10.88	5	80
11/02/2015 19:15	13.84	12.52	6.83	17.99	7.77	11.79	5	80
11/02/2015 19:20	12.54	10.6	5.22	18.16	5.5	10.4	5	80
11/02/2015 19:25	12.7	10	4.85	12.69	4.19	8.89	5	80
11/02/2015 19:30	10.29	8.49	4.76	12.32	3.88	7.95	5	80
11/02/2015 19:35	10.4	8.47	5.13	11.25	4.5	7.95	5	80
11/02/2015 19:40	10.82	8.59	5.33	14.88	4.06	8.74	5	80
11/02/2015 19:45	10.8	9	4.87	13.5	4.61	8.56	5	80
11/02/2015 19:50	9.39	7.77	4.33	10.87	4.12	7.3	5	80
11/02/2015 19:55	11.6	9.05	4.25	9.73	3.93	7.71	5	80
11/02/2015 20:00	12.99	8.8	5.08	11.57	4	8.49	5	80
11/02/2015 20:05	11.89	8.83	4.73	13.33	4.39	8.63	5	80
11/02/2015 20:10	11.87	8.54	5.24	12.99	4.03	8.53	5	80
11/02/2015 20:15	11.35	9.69	4.78	14.28	4.29	8.88	5	80
11/02/2015 20:20	9.61	7.1	4.16	7.79	2.19	6.17	5	80
11/02/2015 20:25	9.43	8.05	3.82	9.87	3.06	6.85	5	80
11/02/2015 20:30	9.62	7.32	4.03	12.04	3.41	7.28	5	80
11/02/2015 20:35	8.64	7.69	3.87	9.56	2.44	6.44	5	80
11/02/2015 20:40	7.19	6.16	4.15	10.89	2.4	6.16	5	80
11/02/2015 20:45	6.58	5.65	2.99	8.4	2.01	5.13	5	80
11/02/2015 20:50	7.5	6.02	2.69	10.48	1.99	5.74	5	80
11/02/2015 20:55	7.09	5.97	3.11	11.24	2.41	5.96	5	80
11/02/2015 21:00	7.94	5.62	3.77	8.95	1.48	5.55	5	80
11/02/2015 21:05	6.55	5.6	2.9	7.11	1.99	4.83	5	80
11/02/2015 21:10	4.41	5.08	2.69	9.21	1.29	4.54	5	80
11/02/2015 21:15	7.96	6.55	3.57	8.19	2.1	5.67	5	80
11/02/2015 21:20	5.43	5.23	2.58	7.77	2.01	4.6	5	80
11/02/2015 21:25	7.25	5.52	2.56	10.91	2.38	5.72	5	80
11/02/2015 21:30	6.34	4.88	4.2	9.68	1.7	5.36	5	80
11/02/2015 21:35	6	4.78	2.71	7.33	1.92	4.55	5	80
11/02/2015 21:40	5.68	4.62	2.27	8.52	1.58	4.53	5	80
11/02/2015 21:45	6.81	6.38	3.03	9.71	2.6	5.71	5	80
11/02/2015 21:50	4.63	4.39	2.19	5.18	2.13	3.7	5	80
11/02/2015 21:55	5.87	4.93	2.7	6.31	.66	4.09	5	80
11/02/2015 22:00	5.71	5.53	2.79	4.71	2	4.15	5	80
11/02/2015 22:05	5.24	4.97	2.42	8.28	1.48	4.48	5	80
11/02/2015 22:10	4.86	3.69	2.5	5.79	1.56	3.68	5	80
11/02/2015 22:15	5.7	4.49	2.26	6.77	1.4	4.12	5	80
11/02/2015 22:20	5.15	4.47	2.36	7.81	1.59	4.28	5	80
11/02/2015 22:25	5.07	4.7	2.37	4.39	1.43	3.59	5	80
11/02/2015 22:30	4.39	4.9	1.75	5.51	1.13	3.54	5	80
11/02/2015 22:35	4.63	3.69	1.84	4.65	1.68	3.3	5	80
11/02/2015 22:40	5.05	3.74	1.7	6.09	.95	3.51	5	80
11/02/2015 22:45	4.58	4.52	1.92	5.74	.78	3.51	5	80
11/02/2015 22:50	3.36	4.31	1.95	4.18	1.02	2.96	5	80
11/02/2015 22:55	3.3	3.91	2.15	3.63	1.24	2.85	5	80
11/02/2015 23:00	3.15	3.01	1.55	5.04	.77	2.7	5	80
11/02/2015 23:05	3.51	3.64	1.93	3.56	.72	2.67	5	80
