5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	6.34	2.36	1.3	4.76	3.69	4	50
11/02/2015 00:05	6.14	1.4	1.14	4.58	3.32	4	50
11/02/2015 00:10	5.88	1.87	1.23	4.35	3.33	4	50
11/02/2015 00:15	6.81	2.63	1.28	5.26	3.99	4	50
11/02/2015 00:20	5	2.23	1.25	3.67	3.04	4	50
11/02/2015 00:25	4.85	1.1	.99	3.67	2.65	4	50
11/02/2015 00:30	4.25	1.48	1.08	3.11	2.48	4	50
11/02/2015 00:35	7.02	1.48	1.14	5.37	3.75	4	50
11/02/2015 00:40	5.87	1.68	1.16	4.4	3.28	4	50
11/02/2015 00:45	3.86	.95	1.03	2.71	2.14	4	50
11/02/2015 00:50	4.37	1	1.01	3.2	2.39	4	50
11/02/2015 00:55	3.67	.91	.99	2.62	2.05	4	50
11/02/2015 01:00	5.24	1.08	1.04	3.91	2.82	4	50
11/02/2015 01:05	3.86	.61	.86	2.91	2.06	4	50
11/02/2015 01:10	2.81	1.47	1.01	2.01	1.83	4	50
11/02/2015 01:15	2.97	.65	.94	2.03	1.65	4	50
11/02/2015 01:20	4.18	1.02	1.01	3.04	2.31	4	50
11/02/2015 01:25	2.23	.72	.88	1.52	1.34	4	50
11/02/2015 01:30	1.46	.32	.7	1.07	.89	4	50
11/02/2015 01:35	3.56	.92	.97	2.56	2	4	50
11/02/2015 01:40	3.23	.65	.79	2.51	1.8	4	50
11/02/2015 01:45	2.95	.9	.89	2.18	1.73	4	50
11/02/2015 01:50	2.84	.89	.88	2.1	1.68	4	50
11/02/2015 01:55	2.73	.54	.88	1.9	1.51	4	50
11/02/2015 02:00	2.19	.8	.81	1.64	1.36	4	50
11/02/2015 02:05	2.82	.62	.85	2.05	1.59	4	50
11/02/2015 02:10	2.54	.19	.7	1.95	1.34	4	50
11/02/2015 02:15	2.5	.47	.84	1.76	1.39	4	50
11/02/2015 02:20	3.27	.79	.8	2.57	1.86	4	50
11/02/2015 02:25	2.12	.49	.75	1.6	1.24	4	50
11/02/2015 02:30	3.68	.53	.82	2.8	1.96	4	50
11/02/2015 02:35	4.51	.21	.82	3.43	2.24	4	50
11/02/2015 02:40	2.55	.22	.68	2.01	1.36	4	50
11/02/2015 02:45	3.28	.29	.96	2.16	1.67	4	50
11/02/2015 02:50	1.95	.57	.84	1.32	1.17	4	50
11/02/2015 02:55	2.49	.43	.81	1.78	1.38	4	50
