5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Lane 6 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 08:55	189	131	114	93	99	117	743	6	100
11/09/2015 09:00	149	109	93	81	90	84	606	6	100
11/09/2015 09:05	187	129	109	111	103	101	740	6	100
11/09/2015 09:10	149	99	81	70	54	67	520	6	100
11/09/2015 09:15	183	104	87	73	74	91	612	6	100
11/09/2015 09:20	163	86	76	66	69	63	523	6	100
11/09/2015 09:25	157	104	80	83	77	87	588	6	100
11/09/2015 09:30	196	126	106	106	87	87	708	6	100
11/09/2015 09:35	176	127	97	84	93	90	667	6	100
11/09/2015 09:40	173	109	83	86	91	99	641	6	100
11/09/2015 09:45	174	123	89	80	104	109	679	6	100
11/09/2015 09:50	181	126	89	93	96	101	686	6	100
11/09/2015 09:55	121	87	69	60	47	67	451	6	100
11/09/2015 10:00	207	127	106	99	106	93	738	6	100
11/09/2015 10:05	171	110	77	84	90	71	603	6	100
11/09/2015 10:10	210	136	103	97	94	64	704	6	100
11/09/2015 10:15	167	97	81	89	83	61	578	6	100
11/09/2015 10:20	169	93	90	87	84	63	586	6	100
11/09/2015 10:25	221	110	104	107	121	57	720	6	100
11/09/2015 10:30	163	91	86	71	96	59	566	6	100
11/09/2015 10:35	184	123	90	96	91	53	637	6	100
11/09/2015 10:40	211	141	97	121	123	50	743	6	100
11/09/2015 10:45	109	66	63	57	49	44	388	6	100
11/09/2015 10:50	181	107	67	61	69	51	536	6	100
11/09/2015 10:55	171	116	91	89	81	37	585	6	100
11/09/2015 11:00	186	111	101	96	97	39	630	6	100
11/09/2015 11:05	181	117	94	97	110	50	649	6	100
11/09/2015 11:10	151	83	67	64	74	53	492	6	100
11/09/2015 11:15	184	123	93	100	107	34	641	6	100
11/09/2015 11:20	194	126	117	107	101	50	695	6	100
11/09/2015 11:25	231	151	130	111	131	20	774	6	100
11/09/2015 11:30	257	176	116	109	71	23	752	6	100
11/09/2015 11:35	251	131	106	103	66	26	683	6	100
11/09/2015 11:40	256	163	129	110	80	21	759	6	100
11/09/2015 11:45	254	160	113	107	71	24	729	6	100
11/09/2015 11:50	296	157	120	106	64	16	759	6	100
11/09/2015 11:55	289	161	120	101	69	19	759	6	100
11/09/2015 12:00	274	174	117	96	69	20	750	6	100
11/09/2015 12:05	283	170	120	94	64	36	767	6	100
11/09/2015 12:10	269	170	141	110	91	20	801	6	100
11/09/2015 12:15	294	177	111	107	71	31	791	6	100
11/09/2015 12:20	256	184	114	121	80	21	776	6	100
11/09/2015 12:25	267	177	133	114	109	21	821	6	100
11/09/2015 12:30	273	170	83	107	74	26	733	6	100
11/09/2015 12:35	289	173	64	114	90	27	757	6	100
11/09/2015 12:40	296	163	114	113	50	23	759	6	100
11/09/2015 12:45	270	180	6	89	73	36	654	6	100
11/09/2015 12:50	271	171	37	94	71	23	667	6	100
11/09/2015 12:55	271	166	123	109	56	14	739	6	100
11/09/2015 13:00	260	157	103	97	71	19	707	6	100
11/09/2015 13:05	257	151	130	93	54	19	704	6	100
11/09/2015 13:10	276	151	131	100	67	21	746	6	100
11/09/2015 13:15	289	180	138	116	71	24	818	6	100
11/09/2015 13:20	261	163	119	94	66	14	717	6	100
11/09/2015 13:25	271	173	126	120	80	24	794	6	100
11/09/2015 13:30	249	133	123	97	71	15	688	6	100
11/09/2015 13:35	287	161	139	93	64	24	768	6	100
11/09/2015 13:40	254	160	106	93	63	19	695	6	100
11/09/2015 13:45	281	161	120	89	60	20	731	6	100
11/09/2015 13:50	283	171	130	124	59	16	783	6	100
11/09/2015 13:55	271	162	134	99	52	20	738	6	100
11/09/2015 14:00	250	153	117	90	51	14	675	6	100
11/09/2015 14:05	277	149	126	87	71	24	734	6	100
11/09/2015 14:10	277	166	120	101	59	10	733	6	100
11/09/2015 14:15	273	171	131	104	71	18	768	6	100
11/09/2015 14:20	281	181	134	121	67	23	807	6	100
11/09/2015 14:25	281	156	133	103	70	24	767	6	100
11/09/2015 14:30	304	176	126	121	73	21	821	6	100
11/09/2015 14:35	261	167	124	96	73	21	742	6	100
11/09/2015 14:40	277	157	136	111	66	18	765	6	100
11/09/2015 14:45	267	159	137	99	67	13	742	6	100
11/09/2015 14:50	294	156	136	81	60	19	746	6	100
11/09/2015 14:55	263	158	139	91	66	33	750	6	100
11/09/2015 15:00	246	166	111	96	54	17	690	6	100
11/09/2015 15:05	269	140	130	114	53	20	726	6	100
11/09/2015 15:10	277	140	119	83	67	20	706	6	100
11/09/2015 15:15	259	149	116	97	66	20	707	6	100
11/09/2015 15:20	267	164	121	89	39	20	700	6	100
11/09/2015 15:25	281	130	118	93	60	18	700	6	100
11/09/2015 15:30	235	143	115	91	65	19	668	6	100
11/09/2015 15:35	276	159	121	100	70	26	752	6	100
11/09/2015 15:40	269	164	107	94	67	27	728	6	100
11/09/2015 15:45	263	158	120	96	71	18	726	6	100
11/09/2015 15:50	276	169	114	90	71	19	739	6	100
11/09/2015 15:55	259	147	117	90	57	9	679	6	100
11/09/2015 16:00	291	137	134	91	46	23	722	6	100
11/09/2015 16:05	284	147	114	76	64	26	711	6	100
11/09/2015 16:10	250	140	114	101	54	16	675	6	100
11/09/2015 16:15	291	150	126	83	69	20	739	6	100
11/09/2015 16:20	247	143	99	91	46	27	653	6	100
11/09/2015 16:25	261	143	111	96	69	21	701	6	100
11/09/2015 16:30	281	147	124	90	44	16	702	6	100
11/09/2015 16:35	257	130	110	89	53	17	656	6	100
11/09/2015 16:40	276	160	121	106	64	27	754	6	100
11/09/2015 16:45	290	143	134	104	66	20	757	6	100
11/09/2015 16:50	261	137	114	96	61	27	696	6	100
11/09/2015 16:55	266	141	124	87	53	33	704	6	100
11/09/2015 17:00	264	139	116	74	59	21	673	6	100
11/09/2015 17:05	300	171	116	93	79	33	792	6	100
11/09/2015 17:10	274	149	119	106	70	20	738	6	100
11/09/2015 17:15	294	146	133	104	69	23	769	6	100
11/09/2015 17:20	293	157	110	96	59	50	765	6	100
11/09/2015 17:25	271	140	113	93	63	27	707	6	100
11/09/2015 17:30	274	171	133	100	70	30	778	6	100
11/09/2015 17:35	254	150	110	91	64	41	710	6	100
11/09/2015 17:40	277	164	136	90	67	33	767	6	100
11/09/2015 17:45	290	161	130	103	73	34	791	6	100
11/09/2015 17:50	267	146	119	97	80	24	733	6	100
11/09/2015 17:55	261	163	126	113	69	47	779	6	100
11/09/2015 18:00	260	147	129	117	71	30	754	6	100
11/09/2015 18:05	310	173	124	84	77	21	789	6	100
11/09/2015 18:10	279	165	130	108	79	31	792	6	100
11/09/2015 18:15	280	169	140	99	67	27	782	6	100
11/09/2015 18:20	291	153	131	110	79	34	798	6	100
11/09/2015 18:25	307	161	139	100	89	20	816	6	100
11/09/2015 18:30	290	161	133	124	73	24	805	6	100
11/09/2015 18:35	260	151	134	91	66	23	725	6	100
11/09/2015 18:40	269	139	126	100	69	24	727	6	100
11/09/2015 18:45	287	177	149	116	84	29	842	6	100
11/09/2015 18:50	276	153	124	96	70	27	746	6	100
11/09/2015 18:55	289	151	127	93	61	20	741	6	100
11/09/2015 19:00	247	164	153	89	81	16	750	6	100
11/09/2015 19:05	283	156	128	116	76	26	785	6	100
11/09/2015 19:10	270	151	119	89	53	10	692	6	100
11/09/2015 19:15	244	155	124	105	56	16	700	6	100
11/09/2015 19:20	244	150	110	103	77	6	690	6	100
11/09/2015 19:25	197	107	133	103	70	19	629	6	100
11/09/2015 19:30	187	141	117	93	63	10	611	6	100
11/09/2015 19:35	235	126	95	89	45	15	605	6	100
11/09/2015 19:40	254	133	109	77	49	21	643	6	100
11/09/2015 19:45	260	127	101	70	41	21	620	6	100
11/09/2015 19:50	235	119	85	78	50	14	581	6	100
11/09/2015 19:55	217	111	96	64	37	17	542	6	100
11/09/2015 20:00	244	113	101	73	28	15	574	6	100
11/09/2015 20:05	207	121	89	80	39	9	545	6	100
11/09/2015 20:10	254	99	84	57	37	13	544	6	100
11/09/2015 20:15	247	107	84	64	39	16	557	6	100
11/09/2015 20:20	254	97	93	60	31	7	542	6	100
11/09/2015 20:25	241	119	80	66	36	4	546	6	100
11/09/2015 20:30	254	110	80	73	34	10	561	6	100
11/09/2015 20:35	237	126	87	61	34	10	555	6	100
11/09/2015 20:40	251	121	86	56	33	9	556	6	100
11/09/2015 20:45	234	124	69	59	30	14	530	6	100
11/09/2015 20:50	259	133	94	83	31	9	609	6	100
11/09/2015 20:55	240	116	96	54	24	6	536	6	100
11/09/2015 21:00	221	110	94	63	21	3	512	6	100
11/09/2015 21:05	240	103	80	60	20	6	509	6	100
11/09/2015 21:10	220	103	87	54	21	3	488	6	100
11/09/2015 21:15	216	111	89	54	28	18	516	6	100
11/09/2015 21:20	251	124	80	50	40	13	558	6	100
11/09/2015 21:25	237	110	81	64	27	9	528	6	100
11/09/2015 21:30	219	93	76	54	36	6	484	6	100
11/09/2015 21:35	223	113	76	47	33	13	505	6	100
11/09/2015 21:40	240	104	83	53	33	9	522	6	100
11/09/2015 21:45	231	94	67	50	29	7	478	6	100
11/09/2015 21:50	230	89	84	53	27	7	490	6	100
11/09/2015 21:55	231	99	67	47	19	3	466	6	100
11/09/2015 22:00	223	80	53	50	26	7	439	6	100
11/09/2015 22:05	216	86	60	41	26	6	435	6	100
11/09/2015 22:10	226	93	74	43	30	6	472	6	100
11/09/2015 22:15	224	96	67	47	23	3	460	6	100
11/09/2015 22:20	189	76	79	46	23	4	417	6	100
11/09/2015 22:25	214	87	59	39	21	9	429	6	100
11/09/2015 22:30	207	99	77	46	20	4	453	6	100
11/09/2015 22:35	173	76	49	34	16	6	354	6	100
11/09/2015 22:40	199	81	54	37	29	4	404	6	100
11/09/2015 22:45	211	83	73	33	24	6	430	6	100
11/09/2015 22:50	199	74	41	36	13	4	367	6	100
11/09/2015 22:55	181	67	50	36	16	1	351	6	100
11/09/2015 23:00	181	66	41	33	16	7	344	6	100
11/09/2015 23:05	206	86	61	36	19	4	412	6	100
11/09/2015 23:10	196	73	41	34	14	4	362	6	100
11/09/2015 23:15	206	57	51	26	16	6	362	6	100
11/09/2015 23:20	189	61	44	43	13	1	351	6	100
11/09/2015 23:25	198	70	48	27	13	4	360	6	100
11/09/2015 23:30	204	75	43	29	13	3	367	6	100
11/09/2015 23:35	200	56	33	21	11	1	322	6	100
11/09/2015 23:40	180	64	51	14	11	1	321	6	100
11/09/2015 23:45	181	59	38	13	6	4	301	6	100
11/09/2015 23:50	181	59	40	30	13	3	326	6	100
11/09/2015 23:55	180	56	28	17	3	3	287	6	100
11/10/2015 00:00	197	43	27	16	5	0	288	6	100
11/10/2015 00:05	191	52	24	14	4	2	287	6	100
11/10/2015 00:10	197	50	25	15	5	4	296	6	100
11/10/2015 00:15	184	57	30	24	11	2	308	6	100
11/10/2015 00:20	181	54	33	15	8	2	293	6	100
11/10/2015 00:25	156	50	27	11	0	1	245	6	100
11/10/2015 00:30	176	54	28	11	4	1	274	6	100
11/10/2015 00:35	194	47	44	16	10	0	311	6	100
11/10/2015 00:40	154	47	23	9	4	0	237	6	100
11/10/2015 00:45	154	50	20	13	1	1	239	6	100
11/10/2015 00:50	184	51	26	11	6	6	284	6	100
11/10/2015 00:55	163	44	21	16	4	1	249	6	100
11/10/2015 01:00	8	10	9	9	8	6	50	6	0
11/10/2015 01:05	10	11	10	10	9	7	57	6	0
11/10/2015 01:10	10	12	10	11	10	7	60	6	0
11/10/2015 01:15	155	48	26	6	5	0	240	6	100
11/10/2015 01:20	169	31	36	10	4	0	250	6	100
11/10/2015 01:25	169	51	23	10	9	3	265	6	100
11/10/2015 01:30	146	41	30	9	3	1	230	6	100
11/10/2015 01:35	173	44	11	7	4	0	239	6	100
11/10/2015 01:40	176	34	16	10	1	1	238	6	100
11/10/2015 01:45	166	53	20	7	4	1	251	6	100
11/10/2015 01:50	179	44	21	7	9	1	261	6	100
11/10/2015 01:55	190	46	11	11	7	6	271	6	100
11/10/2015 02:00	167	41	23	11	1	0	243	6	100
11/10/2015 02:05	199	34	14	11	3	0	261	6	100
11/10/2015 02:10	190	33	20	8	3	1	255	6	100
11/10/2015 02:15	203	36	16	6	4	0	265	6	100
11/10/2015 02:20	180	27	30	10	4	0	251	6	100
11/10/2015 02:25	197	41	26	10	9	3	286	6	100
11/10/2015 02:30	154	34	16	4	4	0	212	6	100
11/10/2015 02:35	170	40	26	7	1	0	244	6	100
11/10/2015 02:40	193	51	20	14	3	1	282	6	100
11/10/2015 02:45	184	41	16	14	3	0	258	6	100
11/10/2015 02:50	186	34	33	14	4	1	272	6	100
11/10/2015 02:55	177	43	13	13	7	3	256	6	100
11/10/2015 03:00	204	47	20	4	6	0	281	6	100
11/10/2015 03:05	201	34	27	11	4	3	280	6	100
11/10/2015 03:10	181	31	20	10	3	1	246	6	100
11/10/2015 03:15	209	50	16	14	4	1	294	6	100
11/10/2015 03:20	213	47	23	6	3	0	292	6	100
11/10/2015 03:25	210	70	21	19	3	3	326	6	100
11/10/2015 03:30	160	41	31	14	7	0	253	6	100
11/10/2015 03:35	168	56	35	14	6	4	283	6	100
11/10/2015 03:40	207	41	24	13	7	0	292	6	100
11/10/2015 03:45	196	57	47	13	10	3	326	6	100
11/10/2015 03:50	193	57	37	13	6	0	306	6	100
11/10/2015 03:55	199	63	36	17	14	1	330	6	100
11/10/2015 04:00	189	76	43	16	9	4	337	6	100
11/10/2015 04:05	200	68	33	18	14	3	336	6	100
11/10/2015 04:10	200	76	40	24	8	1	349	6	100
11/10/2015 04:15	184	79	57	20	13	4	357	6	100
11/10/2015 04:20	213	90	43	20	21	10	397	6	100
11/10/2015 04:25	213	89	46	30	17	3	398	6	100
11/10/2015 04:30	240	81	66	33	19	3	442	6	100
11/10/2015 04:35	226	103	66	31	19	0	445	6	100
11/10/2015 04:40	254	109	76	51	20	4	514	6	100
11/10/2015 04:45	256	113	76	44	23	7	519	6	100
11/10/2015 04:50	231	106	74	54	23	0	488	6	100
11/10/2015 04:55	261	123	70	54	27	3	538	6	100
11/10/2015 05:00	209	123	74	49	27	6	488	6	100
11/10/2015 05:05	283	143	103	67	27	10	633	6	100
11/10/2015 05:10	304	147	87	67	50	1	656	6	100
11/10/2015 05:15	310	167	134	87	54	10	762	6	100
11/10/2015 05:20	307	204	151	130	83	10	885	6	100
11/10/2015 05:25	291	181	151	143	111	10	887	6	100
11/10/2015 05:30	306	179	151	159	106	19	920	6	100
11/10/2015 05:35	217	154	149	153	161	26	860	6	100
11/10/2015 05:40	290	177	161	150	139	39	956	6	100
11/10/2015 05:45	246	169	141	160	141	41	898	6	100
11/10/2015 05:50	276	177	157	147	150	26	933	6	100
11/10/2015 05:55	246	156	153	131	151	44	881	6	100
11/10/2015 06:00	243	160	154	156	139	57	909	6	100
11/10/2015 06:05	206	144	133	140	149	71	843	6	100
11/10/2015 06:10	241	143	121	133	134	54	826	6	100
11/10/2015 06:15	217	134	104	124	126	67	772	6	100
11/10/2015 06:20	223	137	131	110	126	99	826	6	100
11/10/2015 06:25	226	130	106	111	100	111	784	6	100
11/10/2015 06:30	211	130	113	111	129	103	797	6	100
11/10/2015 06:35	180	126	107	93	106	114	726	6	100
11/10/2015 06:40	193	144	114	109	104	101	765	6	100
11/10/2015 06:45	203	130	106	89	94	103	725	6	100
11/10/2015 06:50	201	117	111	97	93	116	735	6	100
11/10/2015 06:55	170	120	93	86	97	104	670	6	100
11/10/2015 07:00	216	137	111	106	107	109	786	6	100
11/10/2015 07:05	176	110	97	89	90	104	666	6	100
11/10/2015 07:10	154	119	104	97	97	113	684	6	100
11/10/2015 07:15	139	89	79	67	71	83	528	6	100
11/10/2015 07:20	187	124	109	100	113	100	733	6	100
11/10/2015 07:25	171	123	100	100	103	116	713	6	100
11/10/2015 07:30	193	127	110	104	109	109	752	6	100
11/10/2015 07:35	187	119	106	94	101	114	721	6	100
11/10/2015 07:40	184	118	101	107	116	123	749	6	100
11/10/2015 07:45	190	104	81	84	93	101	653	6	100
11/10/2015 07:50	190	117	99	96	97	107	706	6	100
11/10/2015 07:55	139	104	94	81	81	91	590	6	100
11/10/2015 08:00	196	127	107	97	116	114	757	6	100
11/10/2015 08:05	179	113	86	89	91	107	665	6	100
11/10/2015 08:10	197	137	107	93	116	114	764	6	100
11/10/2015 08:15	166	114	111	107	107	106	711	6	100
11/10/2015 08:20	153	97	101	86	73	89	599	6	100
11/10/2015 08:25	204	140	110	93	104	114	765	6	100
11/10/2015 08:30	136	76	69	63	59	61	464	6	100
11/10/2015 08:35	197	126	99	84	87	101	694	6	100
11/10/2015 08:40	161	121	100	96	100	121	699	6	100
11/10/2015 08:45	211	149	110	113	99	113	795	6	100
11/10/2015 08:50	171	104	87	81	81	81	605	6	100
11/10/2015 08:55	214	151	127	117	113	117	839	6	100
11/10/2015 09:00	136	104	71	76	71	81	539	6	100
11/10/2015 09:05	197	130	110	117	106	103	763	6	100
11/10/2015 09:10	134	104	64	74	60	80	516	6	100
11/10/2015 09:15	191	136	107	109	107	111	761	6	100
11/10/2015 09:20	154	101	81	86	84	81	587	6	100
11/10/2015 09:25	173	113	99	90	94	116	685	6	100
11/10/2015 09:30	187	127	106	109	80	104	713	6	100
11/10/2015 09:35	110	110	110	80	80	80	570	6	100
11/10/2015 09:40	198	130	104	97	105	103	737	6	0
11/10/2015 09:45	178	118	100	92	104	103	695	6	0
11/10/2015 09:50	156	97	79	77	80	86	575	6	100
11/10/2015 09:55	150	106	94	90	93	89	622	6	100
11/10/2015 10:00	160	99	90	81	74	77	581	6	100
11/10/2015 10:05	147	94	71	81	64	86	543	6	100
11/10/2015 10:10	193	107	79	76	76	86	617	6	100
11/10/2015 10:15	193	113	91	101	91	94	683	6	100
11/10/2015 10:20	158	108	85	81	76	73	581	6	100
11/10/2015 10:25	204	120	119	120	113	81	757	6	100
11/10/2015 10:30	159	110	77	89	109	70	614	6	100
11/10/2015 10:35	204	123	100	107	120	74	728	6	100
11/10/2015 10:40	160	103	89	99	106	54	611	6	100
11/10/2015 10:45	161	106	90	90	91	56	594	6	100
11/10/2015 10:50	160	110	110	100	90	60	630	6	100
11/10/2015 10:55	153	117	79	89	98	66	602	6	0
11/10/2015 11:00	183	137	110	97	125	52	704	6	0
11/10/2015 11:05	173	103	89	99	114	40	618	6	100
11/10/2015 11:10	230	150	130	110	100	20	740	6	100
11/10/2015 11:15	163	118	99	106	114	49	649	6	0
11/10/2015 11:20	174	107	95	106	108	53	643	6	0
11/10/2015 11:25	203	140	113	113	120	43	732	6	100
11/10/2015 11:30	166	112	92	95	114	44	623	6	0
11/10/2015 11:35	177	122	104	96	104	56	659	6	0
11/10/2015 11:40	230	153	121	110	119	40	773	6	100
11/10/2015 11:45	249	150	121	120	93	51	784	6	100
11/10/2015 11:50	186	127	119	109	131	46	718	6	100
11/10/2015 11:55	197	141	119	114	153	41	765	6	100
11/10/2015 12:00	210	137	124	129	111	37	748	6	100
11/10/2015 12:05	209	137	116	124	97	39	722	6	100
11/10/2015 12:10	231	163	121	119	73	17	724	6	100
11/10/2015 12:15	177	144	130	127	93	33	704	6	100
11/10/2015 12:20	163	103	100	117	134	26	643	6	100
11/10/2015 12:25	157	99	106	117	126	33	638	6	100
11/10/2015 12:30	133	139	113	106	93	27	611	6	100
11/10/2015 12:35	180	83	47	50	34	21	415	6	100
11/10/2015 12:40	201	127	86	86	84	30	614	6	100
11/10/2015 12:45	136	113	107	111	127	56	650	6	100
11/10/2015 12:50	214	161	127	96	124	61	783	6	100
11/10/2015 12:55	224	157	127	133	133	50	824	6	100
11/10/2015 13:00	237	159	136	110	104	33	779	6	100
11/10/2015 13:05	250	181	129	134	90	27	811	6	100
11/10/2015 13:10	227	159	123	130	84	43	766	6	100
11/10/2015 13:15	263	177	140	117	107	44	848	6	100
11/10/2015 13:20	260	186	154	116	79	17	812	6	100
11/10/2015 13:25	286	180	153	123	89	27	858	6	100
11/10/2015 13:30	271	156	129	113	74	26	769	6	100
11/10/2015 13:35	259	181	133	100	73	20	766	6	100
11/10/2015 13:40	267	164	120	104	68	14	737	6	100
11/10/2015 13:45	270	174	124	114	71	11	764	6	100
11/10/2015 13:50	264	169	147	101	69	29	779	6	100
11/10/2015 13:55	281	170	137	104	69	16	777	6	100
11/10/2015 14:00	277	150	116	99	54	28	724	6	100
11/10/2015 14:05	249	156	139	117	63	23	747	6	100
11/10/2015 14:10	300	173	141	111	80	34	839	6	100
11/10/2015 14:15	280	170	144	107	74	19	794	6	100
11/10/2015 14:20	283	182	133	98	63	22	781	6	100
11/10/2015 14:25	277	153	131	83	59	26	729	6	100
11/10/2015 14:30	257	154	131	103	63	20	728	6	100
11/10/2015 14:35	241	163	131	113	94	20	762	6	100
11/10/2015 14:40	261	161	126	114	86	27	775	6	100
11/10/2015 14:45	265	169	148	100	84	16	782	6	100
11/10/2015 14:50	270	170	136	110	59	21	766	6	100
11/10/2015 14:55	286	173	131	101	74	26	791	6	100
11/10/2015 15:00	266	179	123	90	81	20	759	6	100
11/10/2015 15:05	247	167	130	97	73	24	738	6	100
11/10/2015 15:10	264	167	119	106	50	39	745	6	100
