5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	41	44	34	27	15	161	5	100
11/02/2015 00:05	33	47	33	31	17	161	5	100
11/02/2015 00:10	35	44	33	28	16	156	5	100
11/02/2015 00:15	23	35	28	26	8	120	5	100
11/02/2015 00:20	33	41	24	21	9	128	5	100
11/02/2015 00:25	30	43	31	28	6	138	5	100
11/02/2015 00:30	30	37	32	19	8	126	5	100
11/02/2015 00:35	19	29	23	18	4	93	5	100
11/02/2015 00:40	34	34	28	24	10	130	5	100
11/02/2015 00:45	23	34	22	21	7	107	5	100
11/02/2015 00:50	18	25	20	21	9	93	5	100
11/02/2015 00:55	26	34	19	18	8	105	5	100
11/02/2015 01:00	14	20	11	17	2	64	5	100
11/02/2015 01:05	24	26	23	20	9	102	5	100
11/02/2015 01:10	22	22	13	19	8	84	5	100
11/02/2015 01:15	16	28	17	17	13	91	5	100
11/02/2015 01:20	7	20	24	11	13	75	5	100
11/02/2015 01:25	11	19	21	10	9	70	5	100
11/02/2015 01:30	13	22	17	8	6	66	5	100
11/02/2015 01:35	19	19	19	10	8	75	5	100
11/02/2015 01:40	11	13	15	17	6	62	5	100
11/02/2015 01:45	16	18	9	22	6	71	5	100
11/02/2015 01:50	11	17	11	11	15	65	5	100
11/02/2015 01:55	10	11	11	11	9	52	5	100
11/02/2015 02:00	9	17	16	16	11	69	5	100
11/02/2015 02:05	5	12	9	17	12	55	5	100
11/02/2015 02:10	8	9	17	8	5	47	5	100
11/02/2015 02:15	8	18	13	17	6	62	5	100
11/02/2015 02:20	14	15	16	22	7	74	5	100
11/02/2015 02:25	10	12	7	11	11	51	5	100
11/02/2015 02:30	12	12	16	13	6	59	5	100
11/02/2015 02:35	11	15	15	11	2	54	5	100
11/02/2015 02:40	9	18	14	8	5	54	5	100
11/02/2015 02:45	5	14	10	9	1	39	5	100
11/02/2015 02:50	7	15	14	12	9	57	5	100
11/02/2015 02:55	7	22	16	10	5	60	5	100
11/02/2015 03:00	10	10	10	14	1	45	5	100
11/02/2015 03:05	7	14	12	6	2	41	5	100
11/02/2015 03:10	6	10	9	15	9	49	5	100
11/02/2015 03:15	8	16	11	16	6	57	5	100
11/02/2015 03:20	9	20	17	11	9	66	5	100
11/02/2015 03:25	8	17	12	21	9	67	5	100
11/02/2015 03:30	18	13	8	13	10	62	5	100
11/02/2015 03:35	12	20	20	13	7	72	5	100
11/02/2015 03:40	7	22	16	12	11	68	5	100
11/02/2015 03:45	14	17	17	15	9	72	5	100
11/02/2015 03:50	12	18	21	16	9	76	5	100
11/02/2015 03:55	15	16	21	15	6	73	5	100
11/02/2015 04:00	17	17	22	11	9	76	5	100
11/02/2015 04:05	11	24	23	16	7	81	5	100
11/02/2015 04:10	16	28	21	19	13	97	5	100
11/02/2015 04:15	23	25	21	20	11	100	5	100
11/02/2015 04:20	19	33	34	17	14	117	5	100
11/02/2015 04:25	28	32	18	22	11	111	5	100
11/02/2015 04:30	27	37	34	22	14	134	5	100
11/02/2015 04:35	27	43	37	25	13	145	5	100
11/02/2015 04:40	32	39	27	29	18	145	5	100
11/02/2015 04:45	47	56	34	29	21	187	5	100
11/02/2015 04:50	45	49	40	24	17	175	5	100
11/02/2015 04:55	46	55	38	45	24	208	5	100
11/02/2015 05:00	51	51	42	41	24	209	5	100
11/02/2015 05:05	57	58	41	35	27	218	5	100
11/02/2015 05:10	55	69	45	34	25	228	5	100
11/02/2015 05:15	79	78	47	44	24	272	5	100
11/02/2015 05:20	89	89	68	55	29	330	5	100
11/02/2015 05:25	110	92	58	46	33	339	5	100
11/02/2015 05:30	128	112	77	68	30	415	5	100
11/02/2015 05:35	110	105	73	65	35	388	5	100
11/02/2015 05:40	137	112	69	89	55	462	5	100
11/02/2015 05:45	138	115	76	80	56	465	5	100
11/02/2015 05:50	156	126	85	72	50	489	5	100
11/02/2015 05:55	142	111	86	82	59	480	5	100
11/02/2015 06:00	181	160	91	88	51	571	5	100
11/02/2015 06:05	166	137	91	89	55	538	5	100
11/02/2015 06:10	188	151	96	79	57	571	5	100
11/02/2015 06:15	189	151	93	92	56	581	5	100
11/02/2015 06:20	186	172	103	93	61	615	5	100
11/02/2015 06:25	168	135	96	82	59	540	5	100
11/02/2015 06:30	183	142	114	94	61	594	5	100
11/02/2015 06:35	186	134	108	104	59	591	5	100
11/02/2015 06:40	170	157	124	95	57	603	5	100
11/02/2015 06:45	178	168	116	105	64	631	5	100
11/02/2015 06:50	170	160	108	112	91	641	5	100
11/02/2015 06:55	180	144	116	100	74	614	5	100
11/02/2015 07:00	171	138	108	97	66	580	5	100
11/02/2015 07:05	165	149	111	112	57	594	5	100
11/02/2015 07:10	169	170	130	117	61	647	5	100
11/02/2015 07:15	210	158	133	115	78	694	5	100
11/02/2015 07:20	203	169	155	125	72	724	5	100
11/02/2015 07:25	187	167	135	124	75	688	5	100
11/02/2015 07:30	197	156	122	130	80	685	5	100
11/02/2015 07:35	198	171	137	119	80	705	5	100
11/02/2015 07:40	195	173	129	130	73	700	5	100
11/02/2015 07:45	196	156	135	123	76	686	5	100
11/02/2015 07:50	173	163	127	119	86	668	5	100
11/02/2015 07:55	185	172	113	122	84	676	5	100
11/02/2015 08:00	176	146	121	120	80	643	5	100
11/02/2015 08:05	189	173	117	122	61	662	5	100
11/02/2015 08:10	189	163	123	116	67	658	5	100
11/02/2015 08:15	179	152	119	117	89	656	5	100
11/02/2015 08:20	161	146	127	95	80	609	5	100
11/02/2015 08:25	153	148	118	93	113	625	5	100
11/02/2015 08:30	163	150	135	110	97	655	5	100
11/02/2015 08:35	157	156	129	107	79	628	5	100
11/02/2015 08:40	157	167	124	119	81	648	5	100
11/02/2015 08:45	171	152	124	93	66	606	5	100
11/02/2015 08:50	184	159	95	92	56	586	5	100
11/02/2015 08:55	178	151	108	104	78	619	5	100
11/02/2015 09:00	164	139	126	96	57	582	5	100
11/02/2015 09:05	183	138	107	88	55	571	5	100
11/02/2015 09:10	154	125	101	86	48	514	5	100
11/02/2015 09:15	153	147	97	96	58	551	5	100
11/02/2015 09:20	164	141	114	100	44	563	5	100
11/02/2015 09:25	154	129	99	88	58	528	5	100
11/02/2015 09:30	179	162	101	80	43	565	5	100
11/02/2015 09:35	147	124	99	96	48	514	5	100
11/02/2015 09:40	165	137	98	91	66	557	5	100
11/02/2015 09:45	160	141	95	77	54	527	5	100
11/02/2015 09:50	147	137	92	87	58	521	5	100
11/02/2015 09:55	138	118	78	95	48	477	5	100
11/02/2015 10:00	172	151	100	95	51	569	5	100
11/02/2015 10:05	155	126	96	85	67	529	5	100
11/02/2015 10:10	165	141	95	86	52	539	5	100
11/02/2015 10:15	144	130	98	83	59	514	5	100
11/02/2015 10:20	153	127	102	78	58	518	5	100
11/02/2015 10:25	145	134	103	99	44	525	5	100
11/02/2015 10:30	156	132	107	99	54	548	5	100
11/02/2015 10:35	148	130	109	102	58	547	5	100
11/02/2015 10:40	152	137	109	95	53	546	5	100
11/02/2015 10:45	140	150	98	100	69	557	5	100
11/02/2015 10:50	151	130	90	94	57	522	5	100
11/02/2015 10:55	152	133	94	91	54	524	5	100
11/02/2015 11:00	148	134	93	75	57	507	5	100
11/02/2015 11:05	150	144	109	91	69	563	5	100
11/02/2015 11:10	165	145	99	104	53	566	5	100
11/02/2015 11:15	142	133	88	88	63	514	5	100
11/02/2015 11:20	171	145	113	94	63	586	5	100
11/02/2015 11:25	156	137	107	81	55	536	5	100
11/02/2015 11:30	160	131	109	108	69	577	5	100
11/02/2015 11:35	168	157	117	98	68	608	5	100
11/02/2015 11:40	154	156	115	114	65	604	5	100
11/02/2015 11:45	157	119	103	94	69	542	5	100
11/02/2015 11:50	176	142	107	102	67	594	5	100
11/02/2015 11:55	153	136	110	97	64	560	5	100
11/02/2015 12:00	159	161	110	107	56	593	5	100
11/02/2015 12:05	155	148	113	101	63	580	5	100
11/02/2015 12:10	164	144	103	91	76	578	5	100
11/02/2015 12:15	174	146	126	102	68	616	5	100
11/02/2015 12:20	167	151	108	93	60	579	5	100
11/02/2015 12:25	168	140	108	86	56	558	5	100
11/02/2015 12:30	184	130	129	110	57	610	5	100
11/02/2015 12:35	161	150	114	94	67	586	5	100
11/02/2015 12:40	172	138	106	114	81	611	5	100
11/02/2015 12:45	159	158	108	110	68	603	5	100
11/02/2015 12:50	164	146	102	101	65	578	5	100
11/02/2015 12:55	176	158	116	110	67	627	5	100
11/02/2015 13:00	154	142	100	102	53	551	5	100
