5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.28	2.2	1.37	1.62	.87	1.47	5	100
11/09/2015 00:05	1.93	1.89	1.42	2.47	.92	1.73	5	100
11/09/2015 00:10	1.75	1.96	1.14	1.7	.95	1.5	5	100
11/09/2015 00:15	1.68	1.62	1.46	1.57	.67	1.4	5	100
11/09/2015 00:20	1.86	2.29	1.93	1.72	.93	1.75	5	100
11/09/2015 00:25	.92	2.2	.83	1.23	.46	1.13	5	100
11/09/2015 00:30	1.02	1.83	1.27	1.41	.2	1.15	5	100
11/09/2015 00:35	1.23	1.35	2.59	1.09	.77	1.41	5	100
11/09/2015 00:40	.76	1.26	1.49	1.11	.3	.98	5	100
11/09/2015 00:45	.67	1.83	1.02	.55	.17	.85	5	100
11/09/2015 00:50	.99	1.42	1.41	1.17	.64	1.13	5	100
11/09/2015 00:55	.8	1.67	.79	1.14	.29	.94	5	100
11/09/2015 01:00	2.56	2.87	3.17	3.14	2.77	2.9	5	0
11/09/2015 01:05	2.69	3.01	3.31	3.3	2.92	3.05	5	0
11/09/2015 01:10	2.56	2.87	3.17	3.14	2.77	2.9	5	0
11/09/2015 01:15	.4	1.9	1.15	.79	.32	.91	5	100
11/09/2015 01:20	.36	1.63	.45	.56	.36	.67	5	100
11/09/2015 01:25	.46	.98	1.27	.63	.35	.74	5	100
11/09/2015 01:30	.73	1.15	1.36	.68	.53	.89	5	100
11/09/2015 01:35	.41	.78	1.48	.68	1.38	.95	5	100
11/09/2015 01:40	.44	.92	.63	.51	.22	.54	5	100
11/09/2015 01:45	.28	.83	.28	1.17	0	.51	5	100
11/09/2015 01:50	.59	1.24	1.1	.94	0	.77	5	100
11/09/2015 01:55	.28	1.39	1.29	.63	.24	.77	5	100
11/09/2015 02:00	.21	.71	1.37	.48	.1	.57	5	100
