5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	73.8	72	65.5	66	62.9	68.7	5	0
11/02/2015 00:05	74.9	73.2	65.7	67.1	63.7	69.8	5	0
11/02/2015 00:10	74.8	73.1	65.5	67	63.7	69.4	5	0
11/02/2015 00:15	72.7	70.9	65	65	62	67.8	5	0
11/02/2015 00:20	72.7	70.9	64.4	65.1	62.1	67.7	5	0
11/02/2015 00:25	72.4	70.6	64.4	64.8	61.8	67.5	5	0
11/02/2015 00:30	71.3	69.5	63.8	63.7	60.9	66.3	5	0
11/02/2015 00:35	72.4	70.6	64.8	64.8	61.8	67.9	5	0
11/02/2015 00:40	71.8	69.9	64.2	64.2	61.3	67.2	5	0
11/02/2015 00:45	71.4	69.5	63.8	63.8	61	66.5	5	0
11/02/2015 00:50	71.7	69.9	64.1	64.1	61.2	66.7	5	0
11/02/2015 00:55	72	70.2	64.3	64.3	61.4	67.3	5	0
11/02/2015 01:00	72.8	71	64.7	65.1	62.1	67.8	5	0
11/02/2015 01:05	72.4	70.6	64.7	64.7	61.7	67.5	5	0
11/02/2015 01:10	72.5	70.7	64.8	64.8	61.8	67.7	5	0
11/02/2015 01:15	73.3	71.6	65.5	65.6	62.5	68.6	5	0
11/02/2015 01:20	73	71.2	65.2	65.3	62.2	68.1	5	0
11/02/2015 01:25	73.4	71.6	65.3	65.6	62.5	68.5	5	0
11/02/2015 01:30	72.5	70.7	64.8	64.8	61.9	67.7	5	0
11/02/2015 01:35	72.9	71.1	65.2	65.2	62.1	67.7	5	0
11/02/2015 01:40	72.9	71.1	65.2	65.2	62.2	68.3	5	0
11/02/2015 01:45	72.1	70.3	64.3	64.4	61.5	67	5	0
11/02/2015 01:50	72.6	70.8	64.9	64.9	61.9	67.3	5	0
11/02/2015 01:55	72.5	70.7	64.8	64.8	61.9	67.4	5	0
11/02/2015 02:00	71.9	70.1	63.8	64.3	61.4	66.8	5	0
11/02/2015 02:05	72.5	70.7	64.6	64.8	61.8	67.4	5	0
11/02/2015 02:10	73	71.2	65	65.3	62.3	68.3	5	0
11/02/2015 02:15	72.4	70.6	64.8	64.8	61.8	67.2	5	0
11/02/2015 02:20	72.3	70.4	64.6	64.6	61.7	67.6	5	0
11/02/2015 02:25	72.3	70.5	64.7	64.6	61.7	67.6	5	0
11/02/2015 02:30	73.2	71.5	65.5	65.5	62.4	68.6	5	0
11/02/2015 02:35	74	72.3	64.5	66.3	63.1	68.5	5	0
11/02/2015 02:40	74.2	72.4	65	66.4	63.2	68.3	5	0
11/02/2015 02:45	74.3	72.6	65.4	66.6	63.3	68.6	5	0
11/02/2015 02:50	74.2	72.4	65.1	66.4	63.2	69	5	0
11/02/2015 02:55	72.1	70.3	64.5	64.4	61.5	67.2	5	0
11/02/2015 03:00	73	71.2	65.2	65.3	62.2	68.1	5	0
11/02/2015 03:05	73.4	71.6	65.5	65.7	62.6	68.7	5	0
11/02/2015 03:10	73.1	71.4	65.4	65.4	62.4	67.9	5	0
11/02/2015 03:15	71.7	69.9	64	64.1	61.2	66.8	5	0
11/02/2015 03:20	72.2	70.3	64.5	64.5	61.6	67.8	5	0
11/02/2015 03:25	72.5	70.7	64.8	64.8	61.8	67.4	5	0
11/02/2015 03:30	71.9	70.1	64.3	64.3	61.4	66.8	5	0
11/02/2015 03:35	72.1	70.3	64.5	64.5	61.5	67.1	5	0
11/02/2015 03:40	71.2	69.3	63.5	63.6	60.8	66.2	5	0
11/02/2015 03:45	72.2	70.3	64.6	64.5	61.6	67.3	5	0
11/02/2015 03:50	73.8	72	65.4	66.1	62.9	68.6	5	0
11/02/2015 03:55	73.5	71.7	64.7	65.8	62.7	68.4	5	0
11/02/2015 04:00	72.9	71.1	65.2	65.2	62.2	67.9	5	0
11/02/2015 04:05	73.3	71.5	65.4	65.6	62.5	68.4	5	0
11/02/2015 04:10	73.6	71.9	65.2	65.9	62.8	68.6	5	0
11/02/2015 04:15	73.5	71.7	65.6	65.7	62.6	68.7	5	0
11/02/2015 04:20	74.6	72.9	65.3	66.8	63.5	69.3	5	0
11/02/2015 04:25	72.4	70.5	64.5	64.7	61.7	67.6	5	0
11/02/2015 04:30	73.5	71.7	65.3	65.7	62.6	68.5	5	0
11/02/2015 04:35	74.5	72.8	66.6	66.7	63.5	69.7	5	0
11/02/2015 04:40	73.9	72.2	66	66.2	63	69.1	5	0
11/02/2015 04:45	75.4	73.6	67.1	67.4	64.1	70.4	5	0
11/02/2015 04:50	71.9	70.1	63.7	64.3	61.4	67.1	5	0
11/02/2015 04:55	72.8	71	65.1	65.1	62.1	68	5	0
11/02/2015 05:00	70.9	69	64.3	63.3	60.5	66.4	5	0
11/02/2015 05:05	71.5	69.6	64.7	63.8	61	67	5	0
11/02/2015 05:10	71.5	69.6	63.9	63.8	61	66.9	5	0
11/02/2015 05:15	73	71.2	65.2	65.3	62.2	68.3	5	0
11/02/2015 05:20	73.8	72	65.9	66	62.8	69	5	0
11/02/2015 05:25	75.8	74.2	67.7	68	64.5	71	5	0
11/02/2015 05:30	73.4	71.6	65.6	65.7	62.5	68.7	5	0
11/02/2015 05:35	74.3	72.6	66.1	66.7	63.4	69.6	5	0
11/02/2015 05:40	73.9	72.2	65.6	66.2	63	69.2	5	0
11/02/2015 05:45	74	72.3	65.5	66.2	63	69.2	5	0
11/02/2015 05:50	73.1	71.3	65.3	65.4	62.3	68.4	5	0
11/02/2015 05:55	73.7	71.9	65.5	65.9	62.8	68.9	5	0
11/02/2015 06:00	73.8	72	65.9	66	62.9	69.1	5	0
11/02/2015 06:05	71.8	70	64.2	64.2	61.3	67.3	5	0
11/02/2015 06:10	72.1	70.3	64.8	64.5	61.5	67.6	5	0
11/02/2015 06:15	71.6	69.8	64.9	64	61.1	67.3	5	0
11/02/2015 06:20	70.7	68.8	64	63.1	60.4	66.3	5	0
11/02/2015 06:25	72.9	71.1	65	65.2	62.2	68.3	5	0
11/02/2015 06:30	72.9	71.1	64.5	65.2	62.2	68.2	5	0
11/02/2015 06:35	74	72.3	64.5	66.2	63	69	5	0
11/02/2015 06:40	71.9	70.1	64.1	64.3	61.4	67.3	5	0
11/02/2015 06:45	72.5	70.7	63.8	64.9	61.9	67.8	5	0
11/02/2015 06:50	72.2	70.4	63.7	64.6	61.6	67.5	5	0
11/02/2015 06:55	72.6	70.8	63.8	65	61.9	67.8	5	0
11/02/2015 07:00	71.4	69.5	64.1	63.8	61	66.9	5	0
11/02/2015 07:05	72.9	71.1	65.2	65.2	62.2	68.3	5	0
11/02/2015 07:10	73.4	71.6	65.3	65.7	62.6	68.8	5	0
11/02/2015 07:15	72.1	70.2	64.5	64.5	61.5	67.5	5	0
11/02/2015 07:20	71.9	70.1	64.3	64.3	61.4	67.4	5	0
11/02/2015 07:25	72.8	71	63.8	65.2	62.1	68	5	0
11/02/2015 07:30	73	71.2	62.7	65.3	62.2	68	5	0
11/02/2015 07:35	73	71.2	62.8	65.2	62.2	67.9	5	0
11/02/2015 07:40	72.8	71	64.5	65.2	62.1	68.1	5	0
11/02/2015 07:45	72.7	70.8	64.4	65	62	68	5	0
11/02/2015 07:50	72.2	70.3	64	64.6	61.6	67.5	5	0
11/02/2015 07:55	72.8	71	63.4	65.2	62.1	67.9	5	0
11/02/2015 08:00	70	68.1	62.9	62.5	59.9	65.6	5	0
11/02/2015 08:05	71	69.1	62.5	63.5	60.7	66.3	5	0
11/02/2015 08:10	71.9	70.1	62.3	64.4	61.4	67	5	0
11/02/2015 08:15	71.4	69.5	62.1	63.9	61	66.5	5	0
11/02/2015 08:20	69.8	67.8	62.4	62.4	59.7	65.4	5	0
11/02/2015 08:25	70.4	68.4	62.3	62.9	60.2	65.8	5	0
11/02/2015 08:30	71	69.1	63.4	63.5	60.7	66.4	5	0
11/02/2015 08:35	71	69.1	63.1	63.4	60.6	66.4	5	0
11/02/2015 08:40	72.3	70.4	63.3	64.7	61.7	67.5	5	0
11/02/2015 08:45	71.8	70	63.3	64.3	61.3	67.1	5	0
11/02/2015 08:50	70.8	68.9	62.1	63.3	60.5	66.1	5	0
11/02/2015 08:55	72	70.2	61.8	64.4	61.5	67	5	0
11/02/2015 09:00	71.4	69.5	61.8	63.9	61	66.5	5	0
11/02/2015 09:05	71.2	69.4	61.8	63.7	60.9	66.4	5	0
11/02/2015 09:10	69.5	67.5	61.6	62.1	59.5	65	5	0
11/02/2015 09:15	71.8	70	62	64.3	61.3	66.8	5	0
11/02/2015 09:20	70.7	68.8	61.5	63.2	60.4	65.9	5	0
11/02/2015 09:25	68.6	66.6	61.5	61.2	58.7	64.2	5	0
11/02/2015 09:30	69.8	67.8	62.1	62.3	59.7	65.3	5	0
11/02/2015 09:35	69	67	61.8	61.6	59.1	64.6	5	0
11/02/2015 09:40	68.9	66.9	61.5	61.5	59	64.5	5	0
11/02/2015 09:45	68.4	66.4	61.5	61	58.6	64.1	5	0
11/02/2015 09:50	71.2	69.4	63.2	63.6	60.8	66.6	5	0
11/02/2015 09:55	69.6	67.6	62.1	62.1	59.5	65.1	5	0
11/02/2015 10:00	70.3	68.4	62.6	62.8	60.1	65.8	5	0
11/02/2015 10:05	68.5	66.5	61.2	61.1	58.6	64.1	5	0
11/02/2015 10:10	68.3	66.2	61.2	60.9	58.5	63.9	5	0
11/02/2015 10:15	68.5	66.5	62	61.2	58.7	64.2	5	0
11/02/2015 10:20	68.5	66.5	61.4	61.1	58.7	64.1	5	0
11/02/2015 10:25	68.6	66.6	61.4	61.2	58.8	64.2	5	0
11/02/2015 10:30	67	64.9	61.3	59.7	57.5	62.9	5	0
11/02/2015 10:35	66.6	64.5	60.4	59.3	57.1	62.4	5	0
11/02/2015 10:40	64.8	62.6	59.4	57.7	55.7	60.8	5	0
11/02/2015 10:45	64.7	62.5	59.3	57.6	55.6	60.7	5	0
11/02/2015 10:50	65.2	62.9	59.7	58	55.9	61.1	5	0
11/02/2015 10:55	66.1	64	59.5	58.8	56.7	61.9	5	0
11/02/2015 11:00	66.6	64.5	59.8	59.3	57.1	62.3	5	0
11/02/2015 11:05	66.3	64.2	59.8	59	56.9	62.1	5	0
11/02/2015 11:10	66.6	64.5	60.5	59.4	57.1	62.5	5	0
11/02/2015 11:15	67.3	65.2	60.8	59.9	57.6	63	5	0
11/02/2015 11:20	67.2	65.1	60.8	59.9	57.6	63	5	0
11/02/2015 11:25	65.5	63.3	59.9	58.3	56.2	61.4	5	0
11/02/2015 11:30	65.7	63.5	59.5	58.5	56.4	61.5	5	0
11/02/2015 11:35	65.8	63.6	60	58.6	56.5	61.7	5	0
11/02/2015 11:40	65.3	63.1	59.1	58.1	56.1	61.2	5	0
11/02/2015 11:45	65.9	63.7	59.2	58.6	56.5	61.6	5	0
11/02/2015 11:50	65.6	63.4	60	58.4	56.3	61.5	5	0
11/02/2015 11:55	67	64.9	61.1	59.7	57.5	62.9	5	0
