5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	34	39	41	45	32	191	5	100
11/02/2015 00:05	32	50	54	43	35	214	5	100
11/02/2015 00:10	36	44	48	45	17	190	5	100
11/02/2015 00:15	27	42	39	47	32	187	5	100
11/02/2015 00:20	17	33	41	36	23	150	5	100
11/02/2015 00:25	29	41	33	38	17	158	5	100
11/02/2015 00:30	27	42	31	37	15	152	5	100
11/02/2015 00:35	28	38	36	36	29	167	5	100
11/02/2015 00:40	17	30	32	39	22	140	5	100
11/02/2015 00:45	19	27	29	29	20	124	5	100
11/02/2015 00:50	18	31	29	28	19	125	5	100
11/02/2015 00:55	18	23	34	26	20	121	5	100
11/02/2015 01:00	20	28	26	32	17	123	5	100
11/02/2015 01:05	21	20	17	24	19	101	5	100
11/02/2015 01:10	10	20	21	24	10	85	5	100
11/02/2015 01:15	15	21	19	23	10	88	5	100
11/02/2015 01:20	13	19	22	20	15	89	5	100
11/02/2015 01:25	8	11	13	23	19	74	5	100
11/02/2015 01:30	7	22	19	27	9	84	5	100
11/02/2015 01:35	11	21	16	21	11	80	5	100
11/02/2015 01:40	13	14	21	15	8	71	5	100
11/02/2015 01:45	13	16	21	21	9	80	5	100
11/02/2015 01:50	10	19	24	26	13	92	5	100
11/02/2015 01:55	9	14	15	18	9	65	5	100
11/02/2015 02:00	9	23	17	19	9	77	5	100
11/02/2015 02:05	4	12	14	11	12	53	5	100
11/02/2015 02:10	6	20	9	20	9	64	5	100
11/02/2015 02:15	8	16	18	19	9	70	5	100
11/02/2015 02:20	10	15	19	14	10	68	5	100
11/02/2015 02:25	10	18	15	20	7	70	5	100
11/02/2015 02:30	11	14	10	17	12	64	5	100
11/02/2015 02:35	4	14	18	20	8	64	5	100
11/02/2015 02:40	11	21	18	15	13	78	5	100
11/02/2015 02:45	5	9	14	14	7	49	5	100
11/02/2015 02:50	12	15	15	11	13	66	5	100
11/02/2015 02:55	11	14	17	31	5	78	5	100
11/02/2015 03:00	10	17	14	14	3	58	5	100
11/02/2015 03:05	6	18	25	18	9	76	5	100
11/02/2015 03:10	17	24	22	28	12	103	5	100
11/02/2015 03:15	12	19	22	17	8	78	5	100
11/02/2015 03:20	13	25	19	19	6	82	5	100
11/02/2015 03:25	9	15	26	18	6	74	5	100
11/02/2015 03:30	14	15	17	13	10	69	5	100
11/02/2015 03:35	16	26	23	28	8	101	5	100
11/02/2015 03:40	18	26	30	28	10	112	5	100
11/02/2015 03:45	23	25	26	30	10	114	5	100
11/02/2015 03:50	32	37	32	30	11	142	5	100
11/02/2015 03:55	15	34	27	25	7	108	5	100
11/02/2015 04:00	22	33	34	22	8	119	5	100
11/02/2015 04:05	36	32	30	27	7	132	5	100
11/02/2015 04:10	27	44	34	28	11	144	5	100
11/02/2015 04:15	40	46	42	36	14	178	5	100
11/02/2015 04:20	33	55	41	37	24	190	5	100
11/02/2015 04:25	51	60	49	51	23	234	5	100
11/02/2015 04:30	50	54	53	47	14	218	5	100
11/02/2015 04:35	50	64	58	43	29	244	5	100
11/02/2015 04:40	86	74	67	52	29	308	5	100
11/02/2015 04:45	74	69	59	61	37	300	5	100
