5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.71	2.56	2.93	4.56	4.08	3.17	5	80
11/09/2015 00:05	1.71	2.86	4.09	4.51	4.35	3.5	5	80
11/09/2015 00:10	1.58	1.99	3.11	4.99	3.98	3.13	5	80
11/09/2015 00:15	1.37	1.78	4.2	5.26	4.2	3.36	5	80
11/09/2015 00:20	1.89	2.8	3.99	4.52	4.51	3.54	5	80
11/09/2015 00:25	1.44	2.09	4.03	5.63	3.75	3.39	5	80
11/09/2015 00:30	1.27	2.39	2.37	4.75	3.96	2.95	5	80
11/09/2015 00:35	.89	1.83	3.49	2.53	3.88	2.52	5	80
11/09/2015 00:40	1.55	1.88	2.92	2.94	3.67	2.59	5	80
11/09/2015 00:45	.92	1.82	2.68	3.83	3.7	2.59	5	80
11/09/2015 00:50	.88	1.98	3.17	3.74	3.81	2.72	5	80
11/09/2015 00:55	.91	1.43	2.21	2.65	3.28	2.1	5	80
11/09/2015 01:00	.93	1.51	2.97	3.98	3.43	2.56	5	80
11/09/2015 01:05	.78	1.19	1.79	2.67	3.11	1.91	5	80
11/09/2015 01:10	.41	1.38	2.43	3.63	3.25	2.22	5	80
11/09/2015 01:15	.62	1.04	2.09	2.04	3.01	1.76	5	80
11/09/2015 01:20	.51	1.32	3.1	2.56	3.42	2.18	5	80
11/09/2015 01:25	.7	1.04	3.12	3.48	3.22	2.31	5	80
11/09/2015 01:30	.49	.99	2.16	2.51	2.97	1.82	5	80
11/09/2015 01:35	.71	1.08	1.92	1.86	2.91	1.7	5	80
11/09/2015 01:40	.4	.68	1.39	2.38	2.75	1.52	5	80
11/09/2015 01:45	.67	.73	1.79	2.48	2.79	1.69	5	80
11/09/2015 01:50	.35	.89	1.98	2.35	3.12	1.74	5	80
11/09/2015 01:55	.42	1.13	2.42	3.26	3.07	2.06	5	80
11/09/2015 02:00	.29	.58	1.71	1.85	2.73	1.43	5	80
11/09/2015 02:05	.58	.62	1.48	1.48	2.69	1.37	5	80
11/09/2015 02:10	.25	.75	.95	1.72	2.53	1.24	5	80
11/09/2015 02:15	.65	.57	1.87	1.91	2.95	1.59	5	80
11/09/2015 02:20	.35	.43	1.44	1.61	2.57	1.28	5	80
11/09/2015 02:25	.37	.82	1.31	1.85	2.81	1.43	5	80
11/09/2015 02:30	.39	.39	.73	1.9	2.46	1.17	5	80
11/09/2015 02:35	.32	.74	1.47	2.3	2.79	1.52	5	80
11/09/2015 02:40	.35	.41	1.23	1.77	2.55	1.26	5	80
11/09/2015 02:45	.28	.95	1.08	1.98	2.92	1.44	5	80
11/09/2015 02:50	.18	.45	1.11	2.01	2.59	1.27	5	80
11/09/2015 02:55	.37	.6	.71	2.05	2.64	1.27	5	80
11/09/2015 03:00	.39	.76	.87	1.99	2.67	1.34	5	80
11/09/2015 03:05	.26	.43	.73	2.51	2.59	1.3	5	80
11/09/2015 03:10	.4	.36	1.18	1.27	2.45	1.13	5	80
11/09/2015 03:15	.17	.7	1.02	1.27	2.39	1.11	5	80
11/09/2015 03:20	.43	.65	.63	1.72	2.7	1.23	5	80
11/09/2015 03:25	.18	.57	.85	2.05	2.48	1.23	5	80
11/09/2015 03:30	.33	.63	.91	1.35	2.46	1.14	5	80
11/09/2015 03:35	.49	.67	1.07	2.48	2.6	1.46	5	80
11/09/2015 03:40	.41	.95	1.39	2.48	2.94	1.63	5	80
11/09/2015 03:45	.27	.6	2.23	2.32	2.83	1.65	5	80
11/09/2015 03:50	.14	.9	1.41	2.53	2.91	1.58	5	80
11/09/2015 03:55	.42	.71	1.53	3.93	2.87	1.89	5	80
11/09/2015 04:00	.53	1.24	2.14	2.58	3.27	1.95	5	80
11/09/2015 04:05	.49	1	2.96	2.41	2.98	1.97	5	80
11/09/2015 04:10	.56	.89	1.53	2.64	2.9	1.7	5	80
11/09/2015 04:15	.82	1.1	2.73	3.12	3.31	2.22	5	80
11/09/2015 04:20	1.02	1.16	3.06	2.88	3.32	2.29	5	80
11/09/2015 04:25	.66	1.04	2.84	3.84	3.72	2.42	5	80
11/09/2015 04:30	1.28	1.7	2.97	3.33	3.74	2.6	5	80
11/09/2015 04:35	1.45	2.06	3.39	4.86	4.21	3.19	5	80
11/09/2015 04:40	2.06	2.31	3.85	3.89	4.27	3.28	5	80
11/09/2015 04:45	1.9	2.17	3.29	4.09	3.87	3.06	5	80
11/09/2015 04:50	.37	1.32	3.4	5.29	3.2	2.72	5	80
11/09/2015 04:55	3.3	3.33	4.55	5.03	5.03	4.25	5	80
11/09/2015 05:00	1.8	2.68	4.76	4.65	4.4	3.66	5	80
11/09/2015 05:05	2.2	2.47	4.71	4.73	4.56	3.73	5	80
11/09/2015 05:10	2.78	3.26	4.57	6.42	5.2	4.45	5	80
11/09/2015 05:15	3.06	3.71	5.93	5.87	5.28	4.77	5	80
11/09/2015 05:20	3.13	3.06	5.65	7.37	4.98	4.84	5	80
11/09/2015 05:25	3.57	3.71	4.5	6.23	5.15	4.63	5	80
11/09/2015 05:30	5.25	4.6	7.52	7.01	6.17	6.11	5	80
11/09/2015 05:35	4.91	4.76	6.9	7.98	6.55	6.22	5	80
11/09/2015 05:40	5.43	5.09	5.99	8.9	6.66	6.41	5	80
11/09/2015 05:45	5.79	4.6	6.89	6.97	6.42	6.13	5	80
11/09/2015 05:50	5.44	5.34	7.27	10.02	6.82	6.98	5	80
11/09/2015 05:55	5.42	4.47	7.08	8.22	6.46	6.33	5	80
11/09/2015 06:00	5.64	5.41	6.66	9.22	6.74	6.73	5	80
11/09/2015 06:05	5.18	5.72	7.66	7.91	6.7	6.63	5	80
11/09/2015 06:10	4.87	4.9	7.74	8.37	6.82	6.54	5	80
11/09/2015 06:15	6.79	5.57	8.8	8.3	7.19	7.33	5	80
11/09/2015 06:20	6.74	6.07	8.04	9.44	7.33	7.52	5	80
11/09/2015 06:25	6.3	5.81	8.99	10.27	7.41	7.76	5	80
11/09/2015 06:30	5.91	6.06	9.46	10.22	7.26	7.78	5	80
11/09/2015 06:35	6.85	6.94	9.18	9.92	7.7	8.12	5	80
11/09/2015 06:40	6.7	6.3	8.28	10.51	7.88	7.93	5	80
11/09/2015 06:45	7.48	6.79	9.29	10.28	8.36	8.44	5	80
11/09/2015 06:50	7.27	7.07	10.11	11.79	8.01	8.85	5	80
11/09/2015 06:55	7.01	6.54	8.35	11.52	8.23	8.33	5	80
